stage,group_seed,family,claim_scope,scramble,method,status,decision,accepted_scramble,maximum_individual_relative_delta_error,maximum_individual_logit_error,maximum_individual_prediction_disagreement,maximum_individual_validation_accuracy_change,relative_delta_change_from_unscrambled,relative_delta_distance_from_oracle,maximum_validation_logit_change,maximum_test_logit_change,test_prediction_disagreement,validation_accuracy,validation_accuracy_change,validation_nll,validation_brier,validation_ece,validation_worst_chart_accuracy,test_accuracy,test_accuracy_change,test_nll,test_brier,test_ece,test_worst_chart_accuracy,unscrambled_validation_accuracy,unscrambled_test_accuracy,merge_seconds,dense_allocation_count,temporary_dense_bytes,stored_factor_bytes,output_rank,output_rank_cap,max_cycle_frobenius_defect,max_cycle_spectral_defect
pilot,0,positive_diagonal,primary_well_conditioned,14,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0030187501106411,9,294912,4096,4,4,1.6737828784466906,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,14,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0005382921081036,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,15,naive_factor_average,success,factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,2.183461416580506,2.183461416580506,1.829456201045232,1.7998543452157776,0.13225,0.48095703125,-0.033935546875,1.5495864418811074,0.6809412758513799,0.0954489051693712,0.439453125,0.45925,-0.027625,1.5971226425350764,0.6941232782948972,0.0811152989461822,0.42,0.514892578125,0.486875,3.637513145804405e-05,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,15,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0003862918820232,9,294912,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,15,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.774265509873645e-16,1.680082629420255,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0016146251000463,8,262144,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,15,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.5909654282259158e-15,2.1248303033657177,3.9968028886505635e-15,4.440892098500626e-15,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.1103801625770267,0.509765625,0.504,0.0,1.4683861542849008,0.6502149080896338,0.0897711253508676,0.47,0.537353515625,0.504,0.0021999580785632,0,0,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,15,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,4.915862703128737e-15,3.2669576936407756,1.1546319456101628e-14,1.0658141036401504e-14,0.0,0.536376953125,0.0,1.4048440619849738,0.6275974828929356,0.0947135834653193,0.513671875,0.50275,0.0,1.4644434493370355,0.6496917226977674,0.0735543259902726,0.472,0.536376953125,0.50275,0.0026329169049859,0,0,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,15,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0028303749859333,9,294912,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,15,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003039999864995,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,16,naive_factor_average,success,factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.4783108463401349,1.4783108463401349,1.0523770388692402,1.2721365324857223,0.104,0.50732421875,-0.007568359375,1.511808929211527,0.6659940911826555,0.1263522693262183,0.4609375,0.47975,-0.0071249999999999,1.555615494442652,0.6800979725155305,0.1052723761558825,0.43,0.514892578125,0.486875,3.91670037060976e-05,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,16,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0003617501351982,9,294912,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,16,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.774265509873645e-16,1.680082629420255,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0013997498899698,8,262144,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,16,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.453219040148407e-15,2.1248303033657163,3.1086244689504387e-15,3.9968028886505635e-15,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.1103801625770267,0.509765625,0.504,0.0,1.4683861542849008,0.6502149080896338,0.0897711253508676,0.47,0.537353515625,0.504,0.0020329158287495,0,0,4096,4,4,1.67378287844669,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,16,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,4.252747423272999e-15,3.266957693640784,1.1157741397482823e-14,1.8651746813702633e-14,0.0,0.536376953125,0.0,1.4048440619849738,0.6275974828929356,0.0947135834653192,0.513671875,0.50275,0.0,1.4644434493370355,0.6496917226977674,0.0735543259902726,0.472,0.536376953125,0.50275,0.0024763750843703,0,0,4096,4,4,1.67378287844669,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,16,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0027552908286452,9,294912,4096,4,4,1.67378287844669,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,16,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003138750325888,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,17,naive_factor_average,success,factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,2.1288626858223756,2.1288626858223756,1.322889278672562,1.5543786896099974,0.1135,0.509033203125,-0.005859375,1.496147381547979,0.6606896970510125,0.1167788522199351,0.466796875,0.479875,-0.007,1.5400232927620647,0.6761557923274844,0.0956360762573762,0.443,0.514892578125,0.486875,3.933301195502281e-05,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,17,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0004005420487374,9,294912,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,17,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.774265509873645e-16,1.680082629420255,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0014760410413146,8,262144,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,17,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.5423395344552217e-15,2.1248303033657168,3.552713678800501e-15,4.440892098500626e-15,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.1103801625770267,0.509765625,0.504,0.0,1.4683861542849008,0.6502149080896338,0.0897711253508676,0.47,0.537353515625,0.504,0.0020649160724133,0,0,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,17,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,8.009703677236191e-15,3.26695769364077,1.3322676295501878e-14,1.5987211554602254e-14,0.0,0.536376953125,0.0,1.4048440619849734,0.6275974828929355,0.0947135834653193,0.513671875,0.50275,0.0,1.4644434493370353,0.6496917226977673,0.0735543259902726,0.472,0.536376953125,0.50275,0.0025078749749809,0,0,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,17,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0027807909063994,9,294912,4096,4,4,1.6737828784466906,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,17,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003012500237673,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,18,naive_factor_average,success,factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.6345968561844306,1.6345968561844306,0.9498060396295648,1.2134139822316707,0.081625,0.516357421875,0.00146484375,1.4804189605627518,0.6553016727720513,0.1264348271779026,0.501953125,0.4905,0.0036249999999999,1.529645080024782,0.6717916720797686,0.1079794286607795,0.456,0.514892578125,0.486875,3.833300434052944e-05,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,18,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0003533330745995,9,294912,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,18,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.774265509873645e-16,1.680082629420255,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0013950408902019,8,262144,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,18,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.4973531544536744e-15,2.124830303365717,3.552713678800501e-15,5.3290705182007506e-15,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.1103801625770267,0.509765625,0.504,0.0,1.4683861542849008,0.6502149080896338,0.0897711253508676,0.47,0.537353515625,0.504,0.0020401671063154,0,0,4096,4,4,1.67378287844669,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,18,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,4.633101659150188e-15,3.266957693640777,8.659739592076221e-15,9.325873406851317e-15,0.0,0.536376953125,0.0,1.4048440619849734,0.6275974828929356,0.0947135834653193,0.513671875,0.50275,0.0,1.4644434493370353,0.6496917226977673,0.0735543259902726,0.472,0.536376953125,0.50275,0.0024950411170721,0,0,4096,4,4,1.67378287844669,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,18,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0027920419815927,9,294912,4096,4,4,1.67378287844669,2.000000000000001
pilot,0,positive_diagonal,primary_well_conditioned,18,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0002969158813357,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,19,naive_factor_average,success,factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.6954074878806409,1.6954074878806409,1.471858744645448,1.2895183508466277,0.087875,0.494384765625,-0.0205078125,1.51787856155112,0.6680775456435776,0.1059723131901289,0.47265625,0.4715,-0.015375,1.563114847716437,0.6821795108726236,0.0892157288354464,0.432,0.514892578125,0.486875,4.216702654957771e-05,0,0,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,19,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0003738750237971,9,294912,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,19,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.774265509873645e-16,1.680082629420255,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0014337918255478,8,262144,4096,4,4,0.0,0.0
pilot,0,positive_diagonal,primary_well_conditioned,19,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,2.4144888274940442e-15,2.1248303033657168,6.661338147750939e-15,6.217248937900877e-15,0.0,0.537353515625,0.0,1.4122597245618265,0.6298855269783068,0.1103801625770267,0.509765625,0.504,0.0,1.4683861542849008,0.6502149080896338,0.0897711253508676,0.47,0.537353515625,0.504,0.0020672499667853,0,0,4096,4,4,1.6737828784466906,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,19,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,6.707301876111201e-15,3.2669576936407743,1.376676550535194e-14,1.554312234475219e-14,0.0,0.536376953125,0.0,1.4048440619849736,0.6275974828929356,0.0947135834653193,0.513671875,0.50275,0.0,1.4644434493370355,0.6496917226977673,0.0735543259902726,0.472,0.536376953125,0.50275,0.0024831669870764,0,0,4096,4,4,1.6737828784466906,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,19,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,1.1851315722056737e-15,3.567089539046026,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522977,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0028816252015531,9,294912,4096,4,4,1.6737828784466906,2.0000000000000018
pilot,0,positive_diagonal,primary_well_conditioned,19,oracle_alignment,success,invert_planted_scramble,True,8.333723803105313e-17,5.3290705182007506e-15,0.0,0.0,7.340954037507678e-17,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003146668896079,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,0,naive_factor_average,success,factor_average,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,7.500018490940282,7.50001849094028,6.862358353282156,6.333467068689796,0.432125,0.361083984375,-0.15380859375,1.7680488725951693,0.7748881239927305,0.0513963632744711,0.345703125,0.3505,-0.136375,1.8443528437186252,0.7877860425908096,0.065883764205049,0.298,0.514892578125,0.486875,4.52499371021986e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,0,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,1.1724708299048073e-15,3.567089539046029,7.105427357601002e-15,7.105427357601002e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522976,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031571,0.514,0.57861328125,0.548,0.0003912090323865,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,0,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,8.459275602537987e-16,1.6800826294202549,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961899,0.456,0.5283203125,0.50225,0.0015136250294744,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,0,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,3.8335374832602684e-14,2.124830303365706,9.08162434143378e-14,7.771561172376097e-14,0.0,0.537353515625,0.0,1.4122597245618262,0.6298855269783066,0.1103801625770269,0.509765625,0.504,0.0,1.4683861542849004,0.6502149080896336,0.0897711253508678,0.47,0.537353515625,0.504,0.0020926250144839,0,0,4096,4,4,1.6737828784466875,2.000000000000002
pilot,0,dense,primary_well_conditioned,0,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,2.8280991109239687e-14,3.266957693640768,8.404388296412436e-14,6.905587213168475e-14,0.0,0.536376953125,0.0,1.404844061984973,0.6275974828929353,0.0947135834653194,0.513671875,0.50275,0.0,1.4644434493370346,0.6496917226977671,0.0735543259902727,0.472,0.536376953125,0.50275,0.0025236250367015,0,0,4096,4,4,1.6737828784466875,2.000000000000002
pilot,0,dense,primary_well_conditioned,0,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,1.1724708299048073e-15,3.567089539046029,7.105427357601002e-15,7.105427357601002e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522976,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031571,0.514,0.57861328125,0.548,0.0028841670136898,9,294912,4096,4,4,1.6737828784466875,2.000000000000002
pilot,0,dense,primary_well_conditioned,0,oracle_alignment,success,invert_planted_scramble,True,1.097361667336842e-15,1.4210854715202004e-14,0.0,0.0,9.856910162644512e-16,0.0,2.220446049250313e-15,2.220446049250313e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.674276097864093,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003140000626444,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,1,naive_factor_average,success,factor_average,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,8.98628383764382,8.98628383764382,4.593883352605533,5.085423730967286,0.342375,0.412353515625,-0.1025390625,1.6863958531835357,0.732928250782336,0.0371799030081442,0.392578125,0.405375,-0.0815,1.7249576127349064,0.7414310992602484,0.0345253672060954,0.38,0.514892578125,0.486875,4.0082959458231926e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,1,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,1.9822294732787445e-15,3.5670895390460315,9.769962616701378e-15,1.021405182655144e-14,0.0,0.57861328125,0.0,1.2771647455275483,0.5841455365728183,0.1002198705522976,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.075171749703157,0.514,0.57861328125,0.548,0.0003614160232245,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,1,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,1.0882454239137369e-15,1.6800826294202549,2.7755575615628914e-15,2.886579864025407e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.1483208777415746,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.1247468158961898,0.456,0.5283203125,0.50225,0.0014287920203059,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,1,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,6.687027405151245e-14,2.12483030336577,9.264811140496933e-14,1.1590728377086634e-13,0.0,0.537353515625,0.0,1.4122597245618258,0.6298855269783068,0.1103801625770249,0.509765625,0.504,0.0,1.4683861542849015,0.650214908089634,0.0897711253508661,0.47,0.537353515625,0.504,0.0020561250858008,0,0,4096,4,4,1.6737828784466884,2.0000000000000018
pilot,0,dense,primary_well_conditioned,1,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,5.987548221558262e-14,3.2669576936408045,1.5204504322241521e-13,1.7985612998927538e-13,0.0,0.536376953125,0.0,1.4048440619849742,0.627597482892936,0.0947135834653176,0.513671875,0.50275,0.0,1.4644434493370384,0.6496917226977686,0.073554325990271,0.472,0.536376953125,0.50275,0.0024913749657571,0,0,4096,4,4,1.6737828784466884,2.0000000000000018
pilot,0,dense,primary_well_conditioned,1,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,1.9822294732787445e-15,3.5670895390460315,9.769962616701378e-15,1.021405182655144e-14,0.0,0.57861328125,0.0,1.2771647455275483,0.5841455365728183,0.1002198705522976,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.075171749703157,0.514,0.57861328125,0.548,0.0027712921146303,9,294912,4096,4,4,1.6737828784466884,2.0000000000000018
pilot,0,dense,primary_well_conditioned,1,oracle_alignment,success,invert_planted_scramble,True,1.1101206276948341e-15,9.769962616701378e-15,0.0,0.0,1.0909285101899293e-15,0.0,2.220446049250313e-15,2.220446049250313e-15,0.0,0.514892578125,0.0,1.4930300867493889,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003114591818302,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,2,naive_factor_average,success,factor_average,True,1.0307545156163508e-15,8.881784197001252e-15,0.0,0.0,7.991139310116733,7.991139310116733,4.465543484243817,4.5336543010895,0.3045,0.480712890625,-0.0341796875,1.5407535753796813,0.675303858495935,0.0300522916591218,0.462890625,0.46325,-0.023625,1.5742048323953413,0.6893903364254712,0.0258413378792978,0.44,0.514892578125,0.486875,3.85830644518137e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,2,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.0307545156163508e-15,8.881784197001252e-15,0.0,0.0,9.503979754919926e-16,3.567089539046028,5.3290705182007506e-15,5.3290705182007506e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.1002198705522976,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0003444580361247,9,294912,4096,4,4,0.0,0.0
