claim_scope,family,group_seed,method,dependent_scramble_count,independent_training_group_count,mean_test_accuracy,test_accuracy_std,test_accuracy_range,worst_scramble_test_accuracy,mean_test_accuracy_change,mean_maximum_test_logit_change,max_test_logit_change,mean_prediction_disagreement,max_prediction_disagreement,mean_test_nll,mean_test_brier,mean_test_ece,worst_chart_accuracy
primary_well_conditioned,dense,0,naive_factor_average,20,1,0.39799375000000003,0.050887106590839885,0.178,0.313375,-0.08888125,5.749269996991467,11.565287318270066,0.35496875,0.46,1.7575472123090112,0.7525148449123025,0.05160984501136889,0.287
primary_well_conditioned,dense,0,oracle_alignment,20,1,0.48687499999999995,5.551115123125783e-17,0.0,0.486875,0.0,2.4980018054066022e-15,3.1086244689504387e-15,0.0,0.0,1.5387064788331388,0.674276097864093,0.11319401863614327,0.449
primary_well_conditioned,dense,0,pairwise_reference_alignment,20,1,0.5039999999999999,1.1102230246251565e-16,0.0,0.504,0.0,6.203787483727297e-14,1.3145040611561853e-13,0.0,0.0,1.4683861542849008,0.6502149080896338,0.08977112535086751,0.47
primary_well_conditioned,dense,1,canonical_svd_factor_average,20,1,0.49125000000000013,1.1102230246251565e-16,0.0,0.49125,0.0,2.8976820942716587e-15,5.3290705182007506e-15,0.0,0.0,1.5454807028971147,0.6783617797414472,0.12820400967819107,0.444
primary_well_conditioned,dense,1,cycle_aware_alignment,20,1,0.538375,0.0,0.0,0.538375,0.0,6.600275881396556e-15,9.769962616701378e-15,0.0,0.0,1.3354237800549416,0.6101092542347057,0.07604503723002384,0.497
primary_well_conditioned,dense,1,full_delta_svd,20,1,0.538375,0.0,0.0,0.538375,0.0,6.600275881396556e-15,9.769962616701378e-15,0.0,0.0,1.3354237800549416,0.6101092542347057,0.07604503723002384,0.497
primary_well_conditioned,dense,1,global_synchronization,20,1,0.4759999999999998,1.6653345369377348e-16,0.0,0.476,0.0,2.4610175008987767e-13,9.865441796819141e-13,0.0,0.0,1.4940654970357794,0.6673870829126887,0.04951699744976336,0.423
primary_well_conditioned,dense,1,naive_factor_average,20,1,0.3945875,0.03997413421513967,0.15137500000000004,0.31475,-0.0890375,4.71731972173886,7.408137419513639,0.34750625,0.484375,1.7462181655269635,0.7502490458237127,0.041875370648967236,0.293
primary_well_conditioned,dense,1,oracle_alignment,20,1,0.4836250000000001,5.551115123125783e-17,0.0,0.483625,0.0,2.264854970235319e-15,3.1086244689504387e-15,0.0,0.0,1.5516074941931575,0.680386397055285,0.11948035849299207,0.436
primary_well_conditioned,dense,1,pairwise_reference_alignment,20,1,0.48962500000000003,5.551115123125783e-17,0.0,0.489625,0.0,4.622587035374437e-14,1.432187701766452e-13,0.0,0.0,1.498558923427504,0.6650093715584096,0.08568790104935506,0.446
primary_well_conditioned,dense,2,canonical_svd_factor_average,20,1,0.4915,0.0,0.0,0.4915,0.0,2.631228568361621e-15,3.552713678800501e-15,0.0,0.0,1.5529393430168494,0.6811337235496511,0.13001316646478114,0.446
primary_well_conditioned,dense,2,cycle_aware_alignment,20,1,0.5395000000000001,1.1102230246251565e-16,0.0,0.5395,0.0,6.861178292183467e-15,1.1546319456101628e-14,0.0,0.0,1.3338314417418278,0.6097287112389793,0.07674106173926894,0.501
primary_well_conditioned,dense,2,full_delta_svd,20,1,0.5395000000000001,1.1102230246251565e-16,0.0,0.5395,0.0,6.861178292183467e-15,1.1546319456101628e-14,0.0,0.0,1.3338314417418278,0.6097287112389793,0.07674106173926894,0.501
primary_well_conditioned,dense,2,global_synchronization,20,1,0.480625,0.0,0.0,0.480625,0.0,1.1142059497259993e-13,2.566835632933362e-13,0.0,0.0,1.4823570900216958,0.6614474922503225,0.05316400734524487,0.446
primary_well_conditioned,dense,2,naive_factor_average,20,1,0.39891875,0.04230649468092931,0.19287500000000002,0.263625,-0.09508124999999996,5.599864333722909,9.296006213970092,0.37031249999999993,0.5465,1.772879100404807,0.7552579052285939,0.05289682165022859,0.233
primary_well_conditioned,dense,2,oracle_alignment,20,1,0.49399999999999994,5.551115123125783e-17,0.0,0.494,0.0,2.4313884239290927e-15,2.6645352591003757e-15,0.0,0.0,1.5311125310394886,0.6732715979287927,0.12236182132765841,0.454
primary_well_conditioned,dense,2,pairwise_reference_alignment,20,1,0.4934999999999999,1.1102230246251565e-16,0.0,0.4935,0.0,5.8431037786022e-14,1.5604184611106578e-13,0.0,0.0,1.4778316024223113,0.6569793440495684,0.08106862987876419,0.458
primary_well_conditioned,dense,3,canonical_svd_factor_average,20,1,0.5015,0.0,0.0,0.5015,0.0,2.892130979148533e-15,3.9968028886505635e-15,0.0,0.0,1.531091164044567,0.6715041968963968,0.1295737074824693,0.459
primary_well_conditioned,dense,3,cycle_aware_alignment,20,1,0.54275,0.0,0.0,0.54275,0.0,7.149836278586009e-15,1.0658141036401503e-14,0.0,0.0,1.317446237303861,0.6045328336756114,0.06849150434272608,0.501
primary_well_conditioned,dense,3,full_delta_svd,20,1,0.54275,0.0,0.0,0.54275,0.0,7.149836278586009e-15,1.0658141036401503e-14,0.0,0.0,1.317446237303861,0.6045328336756114,0.06849150434272608,0.501
primary_well_conditioned,dense,3,global_synchronization,20,1,0.47974999999999984,1.6653345369377348e-16,0.0,0.47975,0.0,6.828149157200869e-14,1.0014211682118912e-13,0.0,0.0,1.4779448416771217,0.6588835845141598,0.029503226711204828,0.449
primary_well_conditioned,dense,3,naive_factor_average,20,1,0.38968125000000003,0.06036695695649649,0.208125,0.276,-0.11081874999999994,5.186973167103189,8.627539041729984,0.369025,0.49225,1.7574074601820615,0.7557628077266594,0.05480182354125951,0.254
primary_well_conditioned,dense,3,oracle_alignment,20,1,0.5005000000000001,1.1102230246251565e-16,0.0,0.5005,0.0,2.7200464103316335e-15,3.552713678800501e-15,0.0,0.0,1.518045160643671,0.6689312515878582,0.12133322006125721,0.457
primary_well_conditioned,dense,3,pairwise_reference_alignment,20,1,0.4990000000000001,1.1102230246251565e-16,0.0,0.499,0.0,3.951283744640932e-14,7.382983113757291e-14,0.0,0.0,1.4638632942848688,0.6519766212723008,0.06876812585951016,0.466
primary_well_conditioned,dense,4,canonical_svd_factor_average,20,1,0.5072499999999998,2.220446049250313e-16,0.0,0.50725,0.0,3.808064974464287e-15,5.773159728050814e-15,0.0,0.0,1.4931944435807238,0.6629996572274932,0.12944819316906908,0.461
primary_well_conditioned,dense,4,cycle_aware_alignment,20,1,0.54425,0.0,0.0,0.54425,0.0,6.328271240363392e-15,1.0658141036401503e-14,0.0,0.0,1.312104775398596,0.6033808751938157,0.07122685813666987,0.505
primary_well_conditioned,dense,4,full_delta_svd,20,1,0.54425,0.0,0.0,0.54425,0.0,6.328271240363392e-15,1.0658141036401503e-14,0.0,0.0,1.312104775398596,0.6033808751938157,0.07122685813666987,0.505
primary_well_conditioned,dense,4,global_synchronization,20,1,0.5151249999999999,1.1102230246251565e-16,0.0,0.515125,0.0,9.308387394213468e-14,1.7386092565629951e-13,0.0,0.0,1.3812942230995864,0.6310029786158021,0.06015399830947495,0.487
primary_well_conditioned,dense,4,naive_factor_average,20,1,0.3955375,0.05009271248145781,0.2295,0.240125,-0.10046249999999998,5.245724497115579,7.806811232728095,0.355225,0.57925,1.7500934285200092,0.752764006414232,0.0514151027316798,0.214
primary_well_conditioned,dense,4,oracle_alignment,20,1,0.4960000000000001,1.1102230246251565e-16,0.0,0.496,0.0,2.4202861936828413e-15,2.6645352591003757e-15,0.0,0.0,1.5231933213542912,0.6733893093803257,0.1252893490898997,0.451
primary_well_conditioned,dense,4,pairwise_reference_alignment,20,1,0.517875,0.0,0.0,0.517875,0.0,4.0081132857139325e-14,6.639133687258436e-14,0.0,0.0,1.4024732995515736,0.6341822561715664,0.08671116427118794,0.49
primary_well_conditioned,orthogonal,0,canonical_svd_factor_average,20,1,0.50225,0.0,0.0,0.50225,0.0,2.559064071760986e-15,3.1086244689504387e-15,0.0,0.0,1.5144974767901487,0.6666630194582753,0.12474681589618979,0.456
primary_well_conditioned,orthogonal,0,cycle_aware_alignment,20,1,0.548,0.0,0.0,0.548,0.0,6.5503158452884236e-15,1.0880185641326534e-14,0.0,0.0,1.3162804112080937,0.6012991824131035,0.07517174970315714,0.514
primary_well_conditioned,orthogonal,0,full_delta_svd,20,1,0.548,0.0,0.0,0.548,0.0,6.5503158452884236e-15,1.0880185641326534e-14,0.0,0.0,1.3162804112080937,0.6012991824131035,0.07517174970315714,0.514
primary_well_conditioned,orthogonal,0,global_synchronization,20,1,0.5027500000000001,1.1102230246251565e-16,0.0,0.50275,0.0,1.1862733018119797e-14,1.8207657603852567e-14,0.0,0.0,1.4644434493370355,0.6496917226977674,0.07355432599027263,0.472
primary_well_conditioned,orthogonal,0,naive_factor_average,20,1,0.49793125,0.007583439502461924,0.027249999999999996,0.484375,0.011056249999999952,0.8281968391586222,1.1487730169236203,0.07583124999999999,0.102,1.5306808871045783,0.6714862952810348,0.1254044025820513,0.433
primary_well_conditioned,orthogonal,0,oracle_alignment,20,1,0.48687499999999995,5.551115123125783e-17,0.0,0.486875,0.0,1.7319479184152442e-15,2.220446049250313e-15,0.0,0.0,1.5387064788331388,0.674276097864093,0.11319401863614328,0.449
primary_well_conditioned,orthogonal,0,pairwise_reference_alignment,20,1,0.5039999999999999,1.1102230246251565e-16,0.0,0.504,0.0,3.785860513971784e-15,5.3290705182007506e-15,0.0,0.0,1.4683861542849006,0.6502149080896338,0.08977112535086759,0.47
primary_well_conditioned,orthogonal,1,canonical_svd_factor_average,20,1,0.49125000000000013,1.1102230246251565e-16,0.0,0.49125,0.0,2.186445469121168e-15,2.6645352591003757e-15,0.0,0.0,1.5454807028971147,0.6783617797414472,0.12820400967819107,0.444
primary_well_conditioned,orthogonal,1,cycle_aware_alignment,20,1,0.538375,0.0,0.0,0.538375,0.0,5.861977570020826e-15,8.881784197001252e-15,0.0,0.0,1.3354237800549418,0.6101092542347057,0.07604503723002387,0.497
primary_well_conditioned,orthogonal,1,full_delta_svd,20,1,0.538375,0.0,0.0,0.538375,0.0,5.861977570020826e-15,8.881784197001252e-15,0.0,0.0,1.3354237800549418,0.6101092542347057,0.07604503723002387,0.497
primary_well_conditioned,orthogonal,1,global_synchronization,20,1,0.4759999999999998,1.6653345369377348e-16,0.0,0.476,0.0,3.450018049022674e-14,7.971401316808625e-14,0.0,0.0,1.4940654970357787,0.667387082912688,0.04951699744976381,0.423
primary_well_conditioned,orthogonal,1,naive_factor_average,20,1,0.48884375,0.007219209942057368,0.03162499999999996,0.47925,0.005218749999999925,0.6823273040409941,1.1804167765447304,0.06323750000000002,0.105625,1.548853685563032,0.6798143049842286,0.12723606976420554,0.432
primary_well_conditioned,orthogonal,1,oracle_alignment,20,1,0.4836250000000001,5.551115123125783e-17,0.0,0.483625,0.0,1.5321077739827161e-15,1.7763568394002505e-15,0.0,0.0,1.5516074941931575,0.680386397055285,0.11948035849299207,0.436
primary_well_conditioned,orthogonal,1,pairwise_reference_alignment,20,1,0.48962500000000003,5.551115123125783e-17,0.0,0.489625,0.0,3.8635761256955444e-15,5.3290705182007506e-15,0.0,0.0,1.4985589234275039,0.6650093715584096,0.08568790104935507,0.446
primary_well_conditioned,orthogonal,2,canonical_svd_factor_average,20,1,0.4915,0.0,0.0,0.4915,0.0,2.320366121466577e-15,3.552713678800501e-15,0.0,0.0,1.5529393430168492,0.6811337235496511,0.13001316646478117,0.446
primary_well_conditioned,orthogonal,2,cycle_aware_alignment,20,1,0.5395000000000001,1.1102230246251565e-16,0.0,0.5395,0.0,6.644684802381562e-15,1.1546319456101628e-14,0.0,0.0,1.3338314417418276,0.6097287112389793,0.0767410617392689,0.501
primary_well_conditioned,orthogonal,2,full_delta_svd,20,1,0.5395000000000001,1.1102230246251565e-16,0.0,0.5395,0.0,6.644684802381562e-15,1.1546319456101628e-14,0.0,0.0,1.3338314417418276,0.6097287112389793,0.0767410617392689,0.501
primary_well_conditioned,orthogonal,2,global_synchronization,20,1,0.480625,0.0,0.0,0.480625,0.0,1.580957587066223e-14,3.7303493627405266e-14,0.0,0.0,1.4823570900216954,0.6614474922503225,0.053164007345244776,0.446
primary_well_conditioned,orthogonal,2,naive_factor_average,20,1,0.49379375000000003,0.005156348483907986,0.01750000000000007,0.485625,-0.0002062499999999801,0.8893968691808108,1.1876869625922408,0.07223750000000001,0.097875,1.5423813243066962,0.6780372193757447,0.12753458486481092,0.442
primary_well_conditioned,orthogonal,2,oracle_alignment,20,1,0.49399999999999994,5.551115123125783e-17,0.0,0.494,0.0,1.787459069646502e-15,2.220446049250313e-15,0.0,0.0,1.5311125310394886,0.6732715979287927,0.12236182132765841,0.454
primary_well_conditioned,orthogonal,2,pairwise_reference_alignment,20,1,0.4934999999999999,1.1102230246251565e-16,0.0,0.4935,0.0,4.1966430330830914e-15,6.217248937900877e-15,0.0,0.0,1.4778316024223106,0.6569793440495684,0.08106862987876402,0.458
primary_well_conditioned,orthogonal,3,canonical_svd_factor_average,20,1,0.5015,0.0,0.0,0.5015,0.0,2.531308496145357e-15,3.1086244689504383e-15,0.0,0.0,1.5310911640445668,0.6715041968963968,0.1295737074824693,0.459
primary_well_conditioned,orthogonal,3,cycle_aware_alignment,20,1,0.54275,0.0,0.0,0.54275,0.0,6.1284310959308644e-15,1.021405182655144e-14,0.0,0.0,1.317446237303861,0.6045328336756114,0.06849150434272606,0.501
primary_well_conditioned,orthogonal,3,full_delta_svd,20,1,0.54275,0.0,0.0,0.54275,0.0,6.1284310959308644e-15,1.021405182655144e-14,0.0,0.0,1.317446237303861,0.6045328336756114,0.06849150434272606,0.501
primary_well_conditioned,orthogonal,3,global_synchronization,20,1,0.47974999999999984,1.6653345369377348e-16,0.0,0.47975,0.0,1.2677359162438506e-14,1.9539925233402755e-14,0.0,0.0,1.4779448416771213,0.6588835845141597,0.02950322671120486,0.449
primary_well_conditioned,orthogonal,3,naive_factor_average,20,1,0.50019375,0.006842591226099942,0.022125000000000006,0.4905,-0.0003062499999999413,0.8715282645116227,1.3368615737084206,0.06964374999999999,0.11075,1.5237890565454664,0.6701656334465602,0.12522433865894525,0.448
primary_well_conditioned,orthogonal,3,oracle_alignment,20,1,0.5005000000000001,1.1102230246251565e-16,0.0,0.5005,0.0,1.7985612998927535e-15,2.220446049250313e-15,0.0,0.0,1.518045160643671,0.6689312515878582,0.12133322006125721,0.457
primary_well_conditioned,orthogonal,3,pairwise_reference_alignment,20,1,0.4990000000000001,1.1102230246251565e-16,0.0,0.499,0.0,3.9968028886505635e-15,6.217248937900877e-15,0.0,0.0,1.4638632942848688,0.6519766212723008,0.06876812585951016,0.466
primary_well_conditioned,orthogonal,4,canonical_svd_factor_average,20,1,0.5072499999999998,2.220446049250313e-16,0.0,0.50725,0.0,3.3750779948604757e-15,4.884981308350689e-15,0.0,0.0,1.4931944435807238,0.6629996572274932,0.12944819316906908,0.461
primary_well_conditioned,orthogonal,4,cycle_aware_alignment,20,1,0.54425,0.0,0.0,0.54425,0.0,5.018208071305708e-15,7.105427357601002e-15,0.0,0.0,1.312104775398596,0.6033808751938157,0.07122685813666983,0.505
primary_well_conditioned,orthogonal,4,full_delta_svd,20,1,0.54425,0.0,0.0,0.54425,0.0,5.018208071305708e-15,7.105427357601002e-15,0.0,0.0,1.312104775398596,0.6033808751938157,0.07122685813666983,0.505
primary_well_conditioned,orthogonal,4,global_synchronization,20,1,0.5151249999999999,1.1102230246251565e-16,0.0,0.515125,0.0,1.3589129821411917e-14,2.398081733190338e-14,0.0,0.0,1.3812942230995862,0.631002978615802,0.06015399830947452,0.487
primary_well_conditioned,orthogonal,4,naive_factor_average,20,1,0.493475,0.006657185967058466,0.021000000000000074,0.485125,-0.002524999999999994,0.8577902276546322,1.4592564863378321,0.07801875,0.10525,1.5347836276163584,0.6766799346929976,0.12479898937750653,0.432
primary_well_conditioned,orthogonal,4,oracle_alignment,20,1,0.4960000000000001,1.1102230246251565e-16,0.0,0.496,0.0,1.7097434579227411e-15,1.7763568394002505e-15,0.0,0.0,1.5231933213542912,0.6733893093803257,0.1252893490898997,0.451
primary_well_conditioned,orthogonal,4,pairwise_reference_alignment,20,1,0.517875,0.0,0.0,0.517875,0.0,5.284661597215745e-15,6.217248937900877e-15,0.0,0.0,1.4024732995515738,0.6341822561715664,0.08671116427118782,0.49
primary_well_conditioned,positive_diagonal,0,canonical_svd_factor_average,20,1,0.50225,0.0,0.0,0.50225,0.0,2.4424906541753444e-15,2.4424906541753444e-15,0.0,0.0,1.5144974767901487,0.6666630194582753,0.12474681589618979,0.456
primary_well_conditioned,positive_diagonal,0,cycle_aware_alignment,20,1,0.548,0.0,0.0,0.548,0.0,6.217248937900877e-15,6.217248937900877e-15,0.0,0.0,1.3162804112080937,0.6012991824131035,0.0751717497031572,0.514
primary_well_conditioned,positive_diagonal,0,full_delta_svd,20,1,0.548,0.0,0.0,0.548,0.0,6.217248937900877e-15,6.217248937900877e-15,0.0,0.0,1.3162804112080937,0.6012991824131035,0.0751717497031572,0.514
primary_well_conditioned,positive_diagonal,0,global_synchronization,20,1,0.5027500000000001,1.1102230246251565e-16,0.0,0.50275,0.0,1.4913070778277414e-14,2.19824158875781e-14,0.0,0.0,1.4644434493370355,0.6496917226977674,0.07355432599027262,0.472
primary_well_conditioned,positive_diagonal,0,naive_factor_average,20,1,0.47432500000000005,0.010089319848235561,0.03125,0.45925,-0.012549999999999973,1.3559291128071058,1.7998543452157776,0.09730625000000001,0.13225,1.5581492927136236,0.6817930282444041,0.09598197345869428,0.417
