setting_id,phase,seed,method,condition,examples,task_accuracy,chart_accuracy
FashionMNIST_discovery_seed0,discovery,0,canonicalize_pool_retransport_inferred,gaussian_corruption,250,0.6480000019073486,0.6399999856948853
FashionMNIST_discovery_seed0,discovery,0,canonicalize_pool_retransport_inferred,blur,250,0.6759999990463257,0.7039999961853027
FashionMNIST_discovery_seed0,discovery,0,canonicalize_pool_retransport_inferred,chart_distribution_shift,250,0.6880000233650208,0.7120000123977661
FashionMNIST_discovery_seed0,discovery,0,canonicalize_pool_retransport_inferred,ambiguous_symmetric_inputs,250,0.48399999737739563,0.30000001192092896
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,seen_rotations_reflections,250,0.6880000233650208,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,heldout_rotations,250,0.7120000123977661,0.7400000095367432
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,heldout_reflections,250,0.699999988079071,0.7639999985694885
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,heldout_compositions,250,0.7839999794960022,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,gaussian_corruption,250,0.5400000214576721,0.6399999856948853
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,blur,250,0.6639999747276306,0.7039999961853027
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,chart_distribution_shift,250,0.6959999799728394,0.7120000123977661
FashionMNIST_discovery_seed0,discovery,0,uncertainty_weighted_structured_retransport,ambiguous_symmetric_inputs,250,0.3880000114440918,0.30000001192092896
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,seen_rotations_reflections,250,0.6959999799728394,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,heldout_rotations,250,0.7400000095367432,0.7400000095367432
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,heldout_reflections,250,0.7360000014305115,0.7639999985694885
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,heldout_compositions,250,0.7680000066757202,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,gaussian_corruption,250,0.6480000019073486,0.6399999856948853
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,blur,250,0.6759999990463257,0.7039999961853027
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,chart_distribution_shift,250,0.6880000233650208,0.7120000123977661
FashionMNIST_discovery_seed0,discovery,0,chart_abstaining_structured_retransport,ambiguous_symmetric_inputs,250,0.492000013589859,0.30000001192092896
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,seen_rotations_reflections,250,0.7519999742507935,0.6359999775886536
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,heldout_rotations,250,0.800000011920929,0.0
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,heldout_reflections,250,0.7720000147819519,0.0
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,heldout_compositions,250,0.7960000038146973,0.0
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,gaussian_corruption,250,0.7120000123977661,0.2919999957084656
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,blur,250,0.7279999852180481,0.2639999985694885
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,chart_distribution_shift,250,0.7519999742507935,0.0
FashionMNIST_discovery_seed0,discovery,0,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5960000157356262,0.1599999964237213
FashionMNIST_discovery_seed0,discovery,0,random_action_control,seen_rotations_reflections,250,0.25600001215934753,0.6359999775886536
FashionMNIST_discovery_seed0,discovery,0,random_action_control,heldout_rotations,250,0.2720000147819519,0.0
FashionMNIST_discovery_seed0,discovery,0,random_action_control,heldout_reflections,250,0.2919999957084656,0.0
FashionMNIST_discovery_seed0,discovery,0,random_action_control,heldout_compositions,250,0.25600001215934753,0.0
FashionMNIST_discovery_seed0,discovery,0,random_action_control,gaussian_corruption,250,0.24799999594688416,0.2919999957084656
FashionMNIST_discovery_seed0,discovery,0,random_action_control,blur,250,0.23600000143051147,0.2639999985694885
FashionMNIST_discovery_seed0,discovery,0,random_action_control,chart_distribution_shift,250,0.25999999046325684,0.0
FashionMNIST_discovery_seed0,discovery,0,random_action_control,ambiguous_symmetric_inputs,250,0.30000001192092896,0.1599999964237213
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,seen_rotations_reflections,250,0.10400000214576721,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,heldout_rotations,250,0.14800000190734863,0.7400000095367432
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,heldout_reflections,250,0.04800000041723251,0.7639999985694885
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,heldout_compositions,250,0.09200000017881393,0.7440000176429749
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,gaussian_corruption,250,0.12399999797344208,0.6399999856948853
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,blur,250,0.07599999755620956,0.7039999961853027
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,chart_distribution_shift,250,0.08799999952316284,0.7120000123977661
FashionMNIST_discovery_seed0,discovery,0,wrong_action_control,ambiguous_symmetric_inputs,250,0.15600000321865082,0.30000001192092896
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,seen_rotations_reflections,250,0.21199999749660492,0.6359999775886536
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,heldout_rotations,250,0.25200000405311584,0.0
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,heldout_reflections,250,0.23199999332427979,0.0
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,heldout_compositions,250,0.25200000405311584,0.0
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,gaussian_corruption,250,0.15600000321865082,0.2919999957084656
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,blur,250,0.19200000166893005,0.2639999985694885
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,chart_distribution_shift,250,0.20000000298023224,0.0
FashionMNIST_discovery_seed0,discovery,0,ensemble_reference,ambiguous_symmetric_inputs,250,0.2199999988079071,0.1599999964237213
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,seen_rotations_reflections,250,0.2759999930858612,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,heldout_rotations,250,0.2759999930858612,0.0
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,heldout_reflections,250,0.24799999594688416,0.0
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,heldout_compositions,250,0.2680000066757202,0.0
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,gaussian_corruption,250,0.13600000739097595,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,blur,250,0.2199999988079071,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,chart_distribution_shift,250,0.20399999618530273,0.0
FashionMNIST_discovery_seed1,discovery,1,context_blind_synchronization,ambiguous_symmetric_inputs,250,0.20399999618530273,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,seen_rotations_reflections,250,0.47999998927116394,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,heldout_rotations,250,0.1720000058412552,0.0
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,heldout_reflections,250,0.13199999928474426,0.0
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,heldout_compositions,250,0.18799999356269836,0.0
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,gaussian_corruption,250,0.1720000058412552,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,blur,250,0.24400000274181366,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,chart_distribution_shift,250,0.08399999886751175,0.0
FashionMNIST_discovery_seed1,discovery,1,standard_cnn_chart_classifier,ambiguous_symmetric_inputs,250,0.2919999957084656,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,seen_rotations_reflections,250,0.4880000054836273,0.5600000023841858
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,heldout_rotations,250,0.17599999904632568,0.0
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,heldout_reflections,250,0.13199999928474426,0.0
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,heldout_compositions,250,0.164000004529953,0.0
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,gaussian_corruption,250,0.1720000058412552,0.20800000429153442
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,blur,250,0.25200000405311584,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,chart_distribution_shift,250,0.07199999690055847,0.0
FashionMNIST_discovery_seed1,discovery,1,parameter_matched_standard_cnn_chart_classifier,ambiguous_symmetric_inputs,250,0.2879999876022339,0.15600000321865082
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,seen_rotations_reflections,250,0.47999998927116394,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,heldout_rotations,250,0.1720000058412552,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,heldout_reflections,250,0.13199999928474426,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,heldout_compositions,250,0.18799999356269836,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,gaussian_corruption,250,0.1720000058412552,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,blur,250,0.24400000274181366,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,chart_distribution_shift,250,0.08399999886751175,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_mixture_of_experts,ambiguous_symmetric_inputs,250,0.2919999957084656,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,seen_rotations_reflections,250,0.6600000262260437,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,heldout_rotations,250,0.19599999487400055,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,heldout_reflections,250,0.46799999475479126,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,heldout_compositions,250,0.23199999332427979,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,gaussian_corruption,250,0.35600000619888306,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,blur,250,0.3880000114440918,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,chart_distribution_shift,250,0.2199999988079071,0.0
FashionMNIST_discovery_seed1,discovery,1,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.4320000112056732,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,seen_rotations_reflections,250,0.7760000228881836,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,heldout_rotations,250,0.7400000095367432,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,heldout_reflections,250,0.6959999799728394,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,heldout_compositions,250,0.7720000147819519,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,gaussian_corruption,250,0.6520000100135803,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,blur,250,0.6520000100135803,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,chart_distribution_shift,250,0.7319999933242798,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,trained_d4_equivariant_cnn_chart_classifier,ambiguous_symmetric_inputs,250,0.4359999895095825,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,seen_rotations_reflections,250,0.7760000228881836,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,heldout_rotations,250,0.7400000095367432,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,heldout_reflections,250,0.6959999799728394,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,heldout_compositions,250,0.7720000147819519,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,gaussian_corruption,250,0.6520000100135803,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,blur,250,0.6520000100135803,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,chart_distribution_shift,250,0.7319999933242798,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,structured_group_router,ambiguous_symmetric_inputs,250,0.4359999895095825,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,seen_rotations_reflections,250,0.7519999742507935,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,heldout_rotations,250,0.7279999852180481,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,heldout_reflections,250,0.6919999718666077,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,heldout_compositions,250,0.7680000066757202,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,gaussian_corruption,250,0.671999990940094,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,blur,250,0.6520000100135803,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,chart_distribution_shift,250,0.7400000095367432,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,canonicalize_pool_retransport_inferred,ambiguous_symmetric_inputs,250,0.4359999895095825,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,seen_rotations_reflections,250,0.7400000095367432,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,heldout_rotations,250,0.7440000176429749,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,heldout_reflections,250,0.6880000233650208,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,heldout_compositions,250,0.7639999985694885,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,gaussian_corruption,250,0.5759999752044678,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,blur,250,0.628000020980835,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,chart_distribution_shift,250,0.7440000176429749,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,uncertainty_weighted_structured_retransport,ambiguous_symmetric_inputs,250,0.35600000619888306,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,seen_rotations_reflections,250,0.7440000176429749,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,heldout_rotations,250,0.7279999852180481,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,heldout_reflections,250,0.6959999799728394,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,heldout_compositions,250,0.7680000066757202,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,gaussian_corruption,250,0.671999990940094,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,blur,250,0.6600000262260437,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,chart_distribution_shift,250,0.7400000095367432,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,chart_abstaining_structured_retransport,ambiguous_symmetric_inputs,250,0.3959999978542328,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,seen_rotations_reflections,250,0.8119999766349792,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,heldout_rotations,250,0.8159999847412109,0.0
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,heldout_reflections,250,0.7760000228881836,0.0
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,heldout_compositions,250,0.8159999847412109,0.0
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,gaussian_corruption,250,0.7160000205039978,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,blur,250,0.7279999852180481,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,chart_distribution_shift,250,0.7839999794960022,0.0
FashionMNIST_discovery_seed1,discovery,1,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5239999890327454,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,random_action_control,seen_rotations_reflections,250,0.2720000147819519,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,random_action_control,heldout_rotations,250,0.25200000405311584,0.0
FashionMNIST_discovery_seed1,discovery,1,random_action_control,heldout_reflections,250,0.2919999957084656,0.0
FashionMNIST_discovery_seed1,discovery,1,random_action_control,heldout_compositions,250,0.29600000381469727,0.0
FashionMNIST_discovery_seed1,discovery,1,random_action_control,gaussian_corruption,250,0.23999999463558197,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,random_action_control,blur,250,0.2280000001192093,0.2840000092983246
FashionMNIST_discovery_seed1,discovery,1,random_action_control,chart_distribution_shift,250,0.2800000011920929,0.0
FashionMNIST_discovery_seed1,discovery,1,random_action_control,ambiguous_symmetric_inputs,250,0.30000001192092896,0.18799999356269836
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,seen_rotations_reflections,250,0.08799999952316284,0.7080000042915344
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,heldout_rotations,250,0.14000000059604645,0.7639999985694885
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,heldout_reflections,250,0.08399999886751175,0.6959999799728394
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,heldout_compositions,250,0.08399999886751175,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,gaussian_corruption,250,0.10400000214576721,0.656000018119812
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,blur,250,0.08399999886751175,0.7120000123977661
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,chart_distribution_shift,250,0.06400000303983688,0.7440000176429749
FashionMNIST_discovery_seed1,discovery,1,wrong_action_control,ambiguous_symmetric_inputs,250,0.18000000715255737,0.2800000011920929
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,seen_rotations_reflections,250,0.2759999930858612,0.6039999723434448
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,heldout_rotations,250,0.2759999930858612,0.0
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,heldout_reflections,250,0.24799999594688416,0.0
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,heldout_compositions,250,0.2680000066757202,0.0
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,gaussian_corruption,250,0.13600000739097595,0.25600001215934753
FashionMNIST_discovery_seed1,discovery,1,ensemble_reference,blur,250,0.2199999988079071,0.2840000092983246
