setting_id,group,noise,context_budget,seed,method,batch_size,preprocessing_latency_ms,router_latency_ms,total_inference_latency_ms,cold_start_ms,latency_median_ms,latency_q1_ms,latency_q3_ms,peak_process_memory_mb,peak_mps_memory_mb,warmups,timed_repetitions,stored_parameters,trainable_parameters,branch_count,calibration_cost_samples,context_training_samples,training_time_seconds,flops,measurement_type,execution_commit,source_sha256,command
S3_noise0.2_budget64_seed44,S3,0.2,64,44,context_blind_synchronization,1,0.0005420297384262085,0.001375097781419754,0.009667128324508667,0.10437495075166225,0.009667128324508667,0.009624985978007317,0.009749841410666704,219.8125,0.375,10,100,268,268,1,128,64,0.05194245791062713,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,context_blind_synchronization,8,0.0005420297384262085,0.0012919772416353226,0.010187504813075066,0.08837506175041199,0.010187504813075066,0.010124873369932175,0.010292045772075653,219.8125,0.375,10,100,268,268,1,128,64,0.05194245791062713,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,context_blind_synchronization,32,0.000500120222568512,0.0012919772416353226,0.012479489669203758,0.10125013068318367,0.012479489669203758,0.011709053069353104,0.013083219528198242,219.8125,0.375,10,100,268,268,1,128,64,0.05194245791062713,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,context_blind_synchronization,128,0.000500120222568512,0.0013329554349184036,0.014520948752760887,0.09366706945002079,0.014520948752760887,0.013666925951838493,0.014999881386756897,219.8125,0.375,10,100,268,268,1,128,64,0.05194245791062713,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,ensemble_reference,1,0.0005419133231043816,0.0012919772416353226,0.043395557440817356,0.16620801761746407,0.043395557440817356,0.043291132897138596,0.04354189150035381,219.8125,0.375,10,100,720,720,4,128,64,0.1328003341332078,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,ensemble_reference,8,0.000541098415851593,0.0013329554349184036,0.045708613470196724,0.19054184667766094,0.045708613470196724,0.045406399294734,0.04714587703347206,219.8125,0.375,10,100,720,720,4,128,64,0.1328003341332078,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,ensemble_reference,32,0.0006670597940683365,0.0013954704627394676,0.054312520660459995,0.25029201060533524,0.054312520660459995,0.05387491546571255,0.054833246394991875,219.8125,0.375,10,100,720,720,4,128,64,0.1328003341332078,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.2_budget64_seed44,S3,0.2,64,44,ensemble_reference,128,0.0005420297384262085,0.001333886757493019,0.0637710327282548,0.2216249704360962,0.0637710327282548,0.061583356000483036,0.06583292270079255,219.8125,0.375,10,100,720,720,4,128,64,0.1328003341332078,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,structured_group_retransport,1,0.000500120222568512,0.0013329554349184036,0.018582912161946297,0.1538330689072609,0.018582912161946297,0.017822720110416412,0.018874939996749163,219.8125,0.375,10,100,268,268,1,128,16,0.03493033302947879,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,structured_group_retransport,8,0.0005420297384262085,0.0013748649507761002,0.018124934285879135,0.266415998339653,0.018124934285879135,0.018041813746094704,0.018249964341521263,219.8125,0.375,10,100,268,268,1,128,16,0.03493033302947879,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,structured_group_retransport,32,0.000500120222568512,0.0012919772416353226,0.023165950551629066,0.17625000327825546,0.023165950551629066,0.021041138097643852,0.023416941985487938,219.8125,0.375,10,100,268,268,1,128,16,0.03493033302947879,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,structured_group_retransport,128,0.0005417969077825546,0.0013748649507761002,0.046666478738188744,0.2626250497996807,0.046666478738188744,0.03891711821779609,0.05546893225982785,219.8125,0.375,10,100,268,268,1,128,16,0.03493033302947879,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,twistedmerge_diagnostic_retransport,1,0.0005420297384262085,0.0012919772416353226,0.03416696563363075,0.23533287458121777,0.03416696563363075,0.033146003261208534,0.034760450944304466,219.8125,0.375,10,100,268,268,1,128,16,0.0673793749883771,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,twistedmerge_diagnostic_retransport,8,0.000500120222568512,0.0013329554349184036,0.03391643986105919,0.21037505939602852,0.03391643986105919,0.03373948857188225,0.03442732850089669,219.8125,0.375,10,100,268,268,1,128,16,0.0673793749883771,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,twistedmerge_diagnostic_retransport,32,0.000500120222568512,0.001375097781419754,0.047541456297039986,0.3957080189138651,0.047541456297039986,0.043083680793643,0.04837516462430358,219.8125,0.375,10,100,268,268,1,128,16,0.0673793749883771,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,twistedmerge_diagnostic_retransport,128,0.0005420297384262085,0.0013748649507761002,0.0927504152059555,0.3685830160975456,0.0927504152059555,0.08705246727913618,0.11329172411933541,219.8125,0.375,10,100,268,268,1,128,16,0.0673793749883771,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_mixture_of_experts,1,0.0005417969077825546,0.005375128239393234,0.07585447747260332,0.24362513795495033,0.07585447747260332,0.07500004721805453,0.0768022146075964,219.8125,0.375,10,100,852,852,6,128,16,0.20440216595306993,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_mixture_of_experts,8,0.0005420297384262085,0.01570850145071745,0.08847960270941257,0.28291717171669006,0.08847960270941257,0.08783297380432487,0.09070825763046741,219.8125,0.375,10,100,852,852,6,128,16,0.20440216595306993,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_mixture_of_experts,32,0.0005417969077825546,0.03304204437881708,0.0942921033129096,0.3646670375019312,0.0942921033129096,0.09291688911616802,0.09706249693408608,219.8125,0.375,10,100,852,852,6,128,16,0.20440216595306993,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_mixture_of_experts,128,0.000500120222568512,0.03424996975809336,0.11433346662670374,0.3275841008871794,0.11433346662670374,0.1126144197769463,0.12116687139496207,219.8125,0.375,10,100,852,852,6,128,16,0.20440216595306993,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_low_rank_context_adapter,1,0.000500120222568512,0.0012919772416353226,0.0156875466927886,0.1292091328650713,0.0156875466927886,0.015582889318466187,0.015916302800178528,219.8125,0.375,10,100,358,358,1,128,16,0.07408595806919038,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_low_rank_context_adapter,8,0.0005408655852079391,0.0013329554349184036,0.01633400097489357,0.1366250216960907,0.01633400097489357,0.01616682857275009,0.016541918739676476,219.8125,0.375,10,100,358,358,1,128,16,0.07408595806919038,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_low_rank_context_adapter,32,0.000500120222568512,0.0012919772416353226,0.02131238579750061,0.12562493793666363,0.02131238579750061,0.02053147181868553,0.021707965061068535,219.8125,0.375,10,100,358,358,1,128,16,0.07408595806919038,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,generic_low_rank_context_adapter,128,0.0005420297384262085,0.0013748649507761002,0.023250002413988113,0.17458410002291203,0.023250002413988113,0.022666994482278824,0.024229579139500856,219.8125,0.375,10,100,358,358,1,128,16,0.07408595806919038,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,unconstrained_learned_matrix_action,1,0.0005420297384262085,0.001334119588136673,0.016458099707961082,0.17566699534654617,0.016458099707961082,0.01637497916817665,0.01658295514062047,219.8125,0.375,10,100,484,484,1,128,16,0.05667745810933411,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,unconstrained_learned_matrix_action,8,0.000500120222568512,0.0012919772416353226,0.017292099073529243,0.13916706666350365,0.017292099073529243,0.01712515950202942,0.017458107322454453,219.8125,0.375,10,100,484,484,1,128,16,0.05667745810933411,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,unconstrained_learned_matrix_action,32,0.0005420297384262085,0.001333886757493019,0.02331240102648735,0.15537487342953682,0.02331240102648735,0.02216617576777935,0.023666128981858492,219.8125,0.375,10,100,484,484,1,128,16,0.05667745810933411,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,unconstrained_learned_matrix_action,128,0.000500120222568512,0.001333886757493019,0.051271053962409496,0.30025001615285873,0.051271053962409496,0.04105159314349294,0.06121891783550382,219.8125,0.375,10,100,484,484,1,128,16,0.05667745810933411,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,context_blind_synchronization,1,0.0005420297384262085,0.0013748649507761002,0.009708106517791748,0.12866593897342682,0.009708106517791748,0.009625160600990057,0.00979122705757618,219.8125,0.375,10,100,268,268,1,128,16,0.05011641699820757,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,context_blind_synchronization,8,0.0005420297384262085,0.0012919772416353226,0.010291812941432,0.1089591532945633,0.010291812941432,0.010208925232291222,0.01041637733578682,219.8125,0.375,10,100,268,268,1,128,16,0.05011641699820757,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,context_blind_synchronization,32,0.0005204929038882256,0.0012919772416353226,0.012853997759521008,0.0963748898357153,0.012853997759521008,0.012281408999115229,0.013260345440357924,219.8125,0.375,10,100,268,268,1,128,16,0.05011641699820757,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,context_blind_synchronization,128,0.000500120222568512,0.0013329554349184036,0.013542012311518192,0.09679188951849937,0.013542012311518192,0.013457844033837318,0.014583347365260124,219.8125,0.375,10,100,268,268,1,128,16,0.05011641699820757,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,ensemble_reference,1,0.000500120222568512,0.0012919772416353226,0.045749940909445286,0.16095791943371296,0.045749940909445286,0.0443751341663301,0.046124972868710756,219.8125,0.375,10,100,720,720,4,128,16,0.13500470807775855,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,ensemble_reference,8,0.000541098415851593,0.0013329554349184036,0.04556251224130392,0.22058305330574512,0.04556251224130392,0.04512508166953921,0.047739187721163034,219.8125,0.375,10,100,720,720,4,128,16,0.13500470807775855,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,ensemble_reference,32,0.000500120222568512,0.0013329554349184036,0.05497853271663189,0.20766700617969036,0.05497853271663189,0.05378131754696369,0.05624978803098202,219.8125,0.375,10,100,720,720,4,128,16,0.13500470807775855,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed40,S3,0.5,16,40,ensemble_reference,128,0.000541098415851593,0.001333886757493019,0.06366637535393238,0.20654220134019852,0.06366637535393238,0.06070896051824093,0.07405166979879141,219.8125,0.375,10,100,720,720,4,128,16,0.13500470807775855,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,structured_group_retransport,1,0.0005420297384262085,0.0013748649507761002,0.018146121874451637,0.18424983136355877,0.018146121874451637,0.017916783690452576,0.018750084564089775,219.8125,0.375,10,100,268,268,1,128,16,0.05588654102757573,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,structured_group_retransport,8,0.0005420297384262085,0.0013748649507761002,0.018624821677803993,0.1580000389367342,0.018624821677803993,0.01850002445280552,0.01871929271146655,219.8125,0.375,10,100,268,268,1,128,16,0.05588654102757573,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,structured_group_retransport,32,0.0005420297384262085,0.001416075974702835,0.0251460587605834,0.22587482817471027,0.0251460587605834,0.023958738893270493,0.02551032230257988,219.8125,0.375,10,100,268,268,1,128,16,0.05588654102757573,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,structured_group_retransport,128,0.000500120222568512,0.0013331882655620575,0.05541648715734482,0.23845792748034,0.05541648715734482,0.04923983942717314,0.06466684862971306,219.8125,0.375,10,100,268,268,1,128,16,0.05588654102757573,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,twistedmerge_diagnostic_retransport,1,0.000500120222568512,0.0012919772416353226,0.03283307887613773,0.19754120148718357,0.03283307887613773,0.032625102903693914,0.03342726267874241,219.8125,0.375,10,100,268,268,1,128,16,0.07538187480531633,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,twistedmerge_diagnostic_retransport,8,0.0005417969077825546,0.0013329554349184036,0.03474997356534004,0.21454202942550182,0.03474997356534004,0.0343646970577538,0.03559404285624623,219.8125,0.375,10,100,268,268,1,128,16,0.07538187480531633,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,twistedmerge_diagnostic_retransport,32,0.000541098415851593,0.0013329554349184036,0.04266609903424978,0.2692500129342079,0.04266609903424978,0.04233297659084201,0.04677061224356294,219.8125,0.375,10,100,268,268,1,128,16,0.07538187480531633,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,twistedmerge_diagnostic_retransport,128,0.000500120222568512,0.0013331882655620575,0.08347851689904928,0.3340409602969885,0.08347851689904928,0.07955165347084403,0.09282334940508008,219.8125,0.375,10,100,268,268,1,128,16,0.07538187480531633,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_mixture_of_experts,1,0.000500120222568512,0.005458015948534012,0.07368752267211676,0.24683307856321335,0.07368752267211676,0.07275020470842719,0.0762087875045836,219.8125,0.375,10,100,852,852,6,128,16,0.1969629169907421,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_mixture_of_experts,8,0.000500120222568512,0.020062550902366638,0.09237555786967278,0.24891691282391548,0.09237555786967278,0.08922896813601255,0.11106242891401052,219.8125,0.375,10,100,852,852,6,128,16,0.1969629169907421,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_mixture_of_experts,32,0.0005420297384262085,0.021125073544681072,0.09670853614807129,0.2874580677598715,0.09670853614807129,0.09367655729874969,0.1004061778075993,219.8125,0.375,10,100,852,852,6,128,16,0.1969629169907421,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_mixture_of_experts,128,0.000500120222568512,0.0169374980032444,0.11425046250224113,0.3363329451531172,0.11425046250224113,0.11251069372519851,0.11996884131804109,219.8125,0.375,10,100,852,852,6,128,16,0.1969629169907421,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_low_rank_context_adapter,1,0.000500120222568512,0.0013329554349184036,0.01545855775475502,0.13875006698071957,0.01545855775475502,0.015374971553683281,0.015552330296486616,219.8125,0.375,10,100,358,358,1,128,16,0.06583204213529825,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_low_rank_context_adapter,8,0.000500120222568512,0.0012919772416353226,0.016916543245315552,0.12370804324746132,0.016916543245315552,0.016209145542234182,0.017802405636757612,219.8125,0.375,10,100,358,358,1,128,16,0.06583204213529825,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_low_rank_context_adapter,32,0.000500120222568512,0.001437496393918991,0.019686995074152946,0.17670891247689724,0.019686995074152946,0.019208062440156937,0.01991703175008297,219.8125,0.375,10,100,358,358,1,128,16,0.06583204213529825,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget16_seed41,S3,0.5,16,41,generic_low_rank_context_adapter,128,0.000500120222568512,0.0013329554349184036,0.02320797648280859,0.16375002451241016,0.02320797648280859,0.022833002731204033,0.023604428861290216,219.8125,0.375,10,100,358,358,1,128,16,0.06583204213529825,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
