setting_id,phase,seed,threshold,coverage,covered_task_accuracy
FashionMNIST_confirmation_seed7,confirmation,7,0.3861830532550812,0.8140000104904175,0.7315725088119507
FashionMNIST_confirmation_seed7,confirmation,7,0.4673757255077362,0.7555000185966492,0.7524818181991577
FashionMNIST_confirmation_seed7,confirmation,7,0.5036697387695312,0.7099999785423279,0.7626760601997375
FashionMNIST_confirmation_seed7,confirmation,7,0.5390767455101013,0.656499981880188,0.7715156078338623
FashionMNIST_confirmation_seed7,confirmation,7,0.5608751773834229,0.6209999918937683,0.7769726514816284
FashionMNIST_confirmation_seed7,confirmation,7,0.5950121283531189,0.5830000042915344,0.7821612358093262
FashionMNIST_confirmation_seed7,confirmation,7,0.6409715414047241,0.5299999713897705,0.7933962345123291
FashionMNIST_confirmation_seed7,confirmation,7,0.6863768100738525,0.4884999990463257,0.8004094362258911
FashionMNIST_confirmation_seed7,confirmation,7,0.7465752959251404,0.44200000166893005,0.8190045356750488
FashionMNIST_confirmation_seed7,confirmation,7,0.8002656698226929,0.3865000009536743,0.836998701095581
FashionMNIST_confirmation_seed7,confirmation,7,0.8447056412696838,0.3334999978542328,0.8485757112503052
FashionMNIST_confirmation_seed7,confirmation,7,0.888787031173706,0.28949999809265137,0.8618307709693909
FashionMNIST_confirmation_seed7,confirmation,7,0.9292743802070618,0.23199999332427979,0.868534505367279
FashionMNIST_confirmation_seed7,confirmation,7,0.9485104084014893,0.2004999965429306,0.8703241944313049
FashionMNIST_confirmation_seed7,confirmation,7,0.9619281888008118,0.17000000178813934,0.8735294342041016
FashionMNIST_confirmation_seed7,confirmation,7,0.9734097719192505,0.13750000298023224,0.8909090757369995
FashionMNIST_confirmation_seed7,confirmation,7,0.9849104881286621,0.09849999845027924,0.8984771370887756
FashionMNIST_confirmation_seed7,confirmation,7,0.9919182062149048,0.06350000202655792,0.913385808467865
FashionMNIST_confirmation_seed7,confirmation,7,0.9976821541786194,0.029500000178813934,0.9491525292396545
FashionMNIST_confirmation_seed7,confirmation,7,0.9999909400939941,0.0010000000474974513,1.0
FashionMNIST_confirmation_seed8,confirmation,8,0.22519363462924957,0.9829999804496765,0.6876907348632812
FashionMNIST_confirmation_seed8,confirmation,8,0.3726222813129425,0.8264999985694885,0.7380520105361938
FashionMNIST_confirmation_seed8,confirmation,8,0.44829410314559937,0.7645000219345093,0.7547416687011719
FashionMNIST_confirmation_seed8,confirmation,8,0.5014542937278748,0.7135000228881836,0.76454097032547
FashionMNIST_confirmation_seed8,confirmation,8,0.5291287899017334,0.6650000214576721,0.7729323506355286
FashionMNIST_confirmation_seed8,confirmation,8,0.5520879626274109,0.6305000185966492,0.7819191217422485
FashionMNIST_confirmation_seed8,confirmation,8,0.5960672497749329,0.5640000104904175,0.7916666865348816
FashionMNIST_confirmation_seed8,confirmation,8,0.6239188313484192,0.5289999842643738,0.7996219396591187
FashionMNIST_confirmation_seed8,confirmation,8,0.6643391251564026,0.48500001430511475,0.8020618557929993
FashionMNIST_confirmation_seed8,confirmation,8,0.6976149082183838,0.44350001215934753,0.8072153329849243
FashionMNIST_confirmation_seed8,confirmation,8,0.7473350167274475,0.398499995470047,0.8281053900718689
FashionMNIST_confirmation_seed8,confirmation,8,0.7922884821891785,0.3634999990463257,0.8376891613006592
FashionMNIST_confirmation_seed8,confirmation,8,0.843774139881134,0.3154999911785126,0.8557844758033752
FashionMNIST_confirmation_seed8,confirmation,8,0.875911295413971,0.2775000035762787,0.8720721006393433
FashionMNIST_confirmation_seed8,confirmation,8,0.9110133051872253,0.21899999678134918,0.8972602486610413
FashionMNIST_confirmation_seed8,confirmation,8,0.9320659041404724,0.1809999942779541,0.9116021990776062
FashionMNIST_confirmation_seed8,confirmation,8,0.9526123404502869,0.14249999821186066,0.9298245906829834
FashionMNIST_confirmation_seed8,confirmation,8,0.9715617299079895,0.10300000011920929,0.9563106894493103
FashionMNIST_confirmation_seed8,confirmation,8,0.9822462797164917,0.06800000369548798,0.9485294222831726
FashionMNIST_confirmation_seed8,confirmation,8,0.9934419393539429,0.032499998807907104,0.9692307710647583
FashionMNIST_confirmation_seed8,confirmation,8,0.9999359846115112,0.001500000013038516,1.0
FashionMNIST_confirmation_seed9,confirmation,9,0.26254013180732727,0.9440000057220459,0.7028601765632629
FashionMNIST_confirmation_seed9,confirmation,9,0.374749094247818,0.8399999737739563,0.7315475940704346
FashionMNIST_confirmation_seed9,confirmation,9,0.4644552767276764,0.7699999809265137,0.7538961172103882
FashionMNIST_confirmation_seed9,confirmation,9,0.5131844282150269,0.7045000195503235,0.762952446937561
FashionMNIST_confirmation_seed9,confirmation,9,0.5376651883125305,0.6735000014305115,0.7691165804862976
FashionMNIST_confirmation_seed9,confirmation,9,0.5790814161300659,0.6194999814033508,0.7780467867851257
FashionMNIST_confirmation_seed9,confirmation,9,0.6077468395233154,0.5824999809265137,0.7793991565704346
FashionMNIST_confirmation_seed9,confirmation,9,0.652065634727478,0.5410000085830688,0.7855822443962097
FashionMNIST_confirmation_seed9,confirmation,9,0.6916863322257996,0.5024999976158142,0.8099502325057983
FashionMNIST_confirmation_seed9,confirmation,9,0.7316773533821106,0.47600001096725464,0.8140756487846375
FashionMNIST_confirmation_seed9,confirmation,9,0.7830737829208374,0.4345000088214874,0.8250862956047058
FashionMNIST_confirmation_seed9,confirmation,9,0.8445719480514526,0.38999998569488525,0.8230769038200378
FashionMNIST_confirmation_seed9,confirmation,9,0.88535076379776,0.34450000524520874,0.8388969302177429
FashionMNIST_confirmation_seed9,confirmation,9,0.9237078428268433,0.2919999957084656,0.8493150472640991
FashionMNIST_confirmation_seed9,confirmation,9,0.948147714138031,0.24650000035762787,0.8580121994018555
FashionMNIST_confirmation_seed9,confirmation,9,0.9636345505714417,0.21449999511241913,0.867132842540741
FashionMNIST_confirmation_seed9,confirmation,9,0.9785037040710449,0.16300000250339508,0.8865030407905579
FashionMNIST_confirmation_seed9,confirmation,9,0.9880558848381042,0.12049999833106995,0.8879668116569519
FashionMNIST_confirmation_seed9,confirmation,9,0.9952735900878906,0.054999999701976776,0.9454545378684998
FashionMNIST_confirmation_seed9,confirmation,9,0.9981618523597717,0.032499998807907104,0.9692307710647583
FashionMNIST_confirmation_seed9,confirmation,9,0.9999798536300659,0.0,nan
FashionMNIST_confirmation_seed10,confirmation,10,0.21842703223228455,0.9884999990463257,0.6914516687393188
FashionMNIST_confirmation_seed10,confirmation,10,0.43435367941856384,0.8080000281333923,0.7456682920455933
FashionMNIST_confirmation_seed10,confirmation,10,0.4860851764678955,0.7639999985694885,0.7598167657852173
FashionMNIST_confirmation_seed10,confirmation,10,0.5109050869941711,0.7260000109672546,0.7623966932296753
FashionMNIST_confirmation_seed10,confirmation,10,0.5428802967071533,0.6694999933242798,0.7729648947715759
FashionMNIST_confirmation_seed10,confirmation,10,0.5730627775192261,0.6265000104904175,0.7805267572402954
FashionMNIST_confirmation_seed10,confirmation,10,0.5984787344932556,0.5889999866485596,0.7894737124443054
FashionMNIST_confirmation_seed10,confirmation,10,0.634347140789032,0.5479999780654907,0.7956204414367676
FashionMNIST_confirmation_seed10,confirmation,10,0.6889193058013916,0.4909999966621399,0.8014256358146667
FashionMNIST_confirmation_seed10,confirmation,10,0.7275750041007996,0.46000000834465027,0.8076087236404419
FashionMNIST_confirmation_seed10,confirmation,10,0.7675104141235352,0.421999990940094,0.8139810562133789
FashionMNIST_confirmation_seed10,confirmation,10,0.8109185099601746,0.3684999942779541,0.8195386528968811
FashionMNIST_confirmation_seed10,confirmation,10,0.8551942110061646,0.3109999895095825,0.827974259853363
FashionMNIST_confirmation_seed10,confirmation,10,0.8817955255508423,0.27900001406669617,0.8387096524238586
FashionMNIST_confirmation_seed10,confirmation,10,0.90750652551651,0.23999999463558197,0.856249988079071
FashionMNIST_confirmation_seed10,confirmation,10,0.9338961839675903,0.19099999964237213,0.8612565398216248
FashionMNIST_confirmation_seed10,confirmation,10,0.952912449836731,0.15600000321865082,0.8685897588729858
FashionMNIST_confirmation_seed10,confirmation,10,0.9771910309791565,0.09849999845027924,0.8832487463951111
FashionMNIST_confirmation_seed10,confirmation,10,0.9892603754997253,0.06350000202655792,0.9212598204612732
FashionMNIST_confirmation_seed10,confirmation,10,0.9973306655883789,0.02800000086426735,0.9821428656578064
FashionMNIST_confirmation_seed10,confirmation,10,0.9999793767929077,0.0005000000237487257,1.0
FashionMNIST_confirmation_seed11,confirmation,11,0.18167851865291595,0.9965000152587891,0.6698444485664368
FashionMNIST_confirmation_seed11,confirmation,11,0.36803022027015686,0.8389999866485596,0.7145411372184753
FashionMNIST_confirmation_seed11,confirmation,11,0.4526195824146271,0.7745000123977661,0.7314396500587463
FashionMNIST_confirmation_seed11,confirmation,11,0.4977125823497772,0.7285000085830688,0.7364447712898254
FashionMNIST_confirmation_seed11,confirmation,11,0.5238939523696899,0.6784999966621399,0.7420781254768372
FashionMNIST_confirmation_seed11,confirmation,11,0.5539026260375977,0.6355000138282776,0.7442958354949951
FashionMNIST_confirmation_seed11,confirmation,11,0.5886287689208984,0.5874999761581421,0.758297860622406
FashionMNIST_confirmation_seed11,confirmation,11,0.6289714574813843,0.5335000157356262,0.7760074734687805
FashionMNIST_confirmation_seed11,confirmation,11,0.6657427549362183,0.4934999942779541,0.7841945290565491
FashionMNIST_confirmation_seed11,confirmation,11,0.7141872048377991,0.4415000081062317,0.7927519679069519
FashionMNIST_confirmation_seed11,confirmation,11,0.7617728114128113,0.39149999618530273,0.803320586681366
FashionMNIST_confirmation_seed11,confirmation,11,0.811348021030426,0.33550000190734863,0.8107302784919739
FashionMNIST_confirmation_seed11,confirmation,11,0.8546151518821716,0.29649999737739563,0.826306939125061
FashionMNIST_confirmation_seed11,confirmation,11,0.879819929599762,0.265500009059906,0.8436911702156067
FashionMNIST_confirmation_seed11,confirmation,11,0.9111670255661011,0.21699999272823334,0.861751139163971
FashionMNIST_confirmation_seed11,confirmation,11,0.9294940233230591,0.19050000607967377,0.8845144510269165
FashionMNIST_confirmation_seed11,confirmation,11,0.9501363635063171,0.15700000524520874,0.8980891704559326
FashionMNIST_confirmation_seed11,confirmation,11,0.9656791090965271,0.12250000238418579,0.9020408391952515
FashionMNIST_confirmation_seed11,confirmation,11,0.9821091890335083,0.08049999922513962,0.9006211161613464
FashionMNIST_confirmation_seed11,confirmation,11,0.994209349155426,0.032999999821186066,0.9545454382896423
FashionMNIST_confirmation_seed11,confirmation,11,0.9996892213821411,0.001500000013038516,1.0
FashionMNIST_confirmation_seed12,confirmation,12,0.2440476268529892,0.9580000042915344,0.6633611917495728
FashionMNIST_confirmation_seed12,confirmation,12,0.39453125,0.8069999814033508,0.7112763524055481
FashionMNIST_confirmation_seed12,confirmation,12,0.4754332900047302,0.7279999852180481,0.7300823926925659
FashionMNIST_confirmation_seed12,confirmation,12,0.5048927068710327,0.6945000290870667,0.732901394367218
FashionMNIST_confirmation_seed12,confirmation,12,0.5280472040176392,0.652999997138977,0.7419601678848267
FashionMNIST_confirmation_seed12,confirmation,12,0.5583321452140808,0.5975000262260437,0.7573221921920776
FashionMNIST_confirmation_seed12,confirmation,12,0.5882238149642944,0.5634999871253967,0.7630878686904907
FashionMNIST_confirmation_seed12,confirmation,12,0.6382209062576294,0.5044999718666077,0.7740337252616882
FashionMNIST_confirmation_seed12,confirmation,12,0.6785430312156677,0.4560000002384186,0.7949561476707458
FashionMNIST_confirmation_seed12,confirmation,12,0.7165501117706299,0.41499999165534973,0.8036144375801086
FashionMNIST_confirmation_seed12,confirmation,12,0.7612139582633972,0.3734999895095825,0.8085675835609436
FashionMNIST_confirmation_seed12,confirmation,12,0.8052425980567932,0.32199999690055847,0.8152173757553101
FashionMNIST_confirmation_seed12,confirmation,12,0.8435123562812805,0.2824999988079071,0.8230088353157043
FashionMNIST_confirmation_seed12,confirmation,12,0.8846491575241089,0.2240000069141388,0.8370535969734192
FashionMNIST_confirmation_seed12,confirmation,12,0.9094297289848328,0.1914999932050705,0.8668407201766968
FashionMNIST_confirmation_seed12,confirmation,12,0.9293637871742249,0.15800000727176666,0.8765822649002075
FashionMNIST_confirmation_seed12,confirmation,12,0.9482284784317017,0.11999999731779099,0.8958333134651184
FashionMNIST_confirmation_seed12,confirmation,12,0.960686445236206,0.09650000184774399,0.9015544056892395
FashionMNIST_confirmation_seed12,confirmation,12,0.9785531163215637,0.050999999046325684,0.9117646813392639
FashionMNIST_confirmation_seed12,confirmation,12,0.989765465259552,0.02500000037252903,0.9200000166893005
FashionMNIST_confirmation_seed12,confirmation,12,0.9998270869255066,0.0010000000474974513,1.0
FashionMNIST_confirmation_seed13,confirmation,13,0.194391667842865,0.9754999876022339,0.655048668384552
FashionMNIST_confirmation_seed13,confirmation,13,0.3182331919670105,0.8475000262260437,0.6991150379180908
FashionMNIST_confirmation_seed13,confirmation,13,0.3978242874145508,0.7714999914169312,0.7258586883544922
FashionMNIST_confirmation_seed13,confirmation,13,0.44321194291114807,0.7294999957084656,0.7450308203697205
