evidence_label,mode,corpus_seed,case_name,period,predicted_index,candidate_capacity,capacity_divisible_by_index,method,adapter_rank,branches,active_local_adapter_parameters,controlled_carrier_parameters,stored_carrier_bytes,parameter_multiplier_vs_shared_corpus,inference_multiplier,latency_ms_for_complete_test_tensor,estimated_peak_tensor_bytes,new_adapter_training,test_labels_used_before_logits_saved,projective_relation_residual,unitarity_residual,combined_structural_residual,classification_accuracy,average_branch_accuracy,worst_branch_accuracy,nll,brier,ece,prediction_consistency,test_logits_path,test_logits_sha256,test_logits_content_sha256,execution_commit,accuracy_gap_from_ensemble,structural_gate_passed,task_gate_passed,coherent_application_success
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,3.678208915516734,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068104743958,0.43153074383735657,0.06920740334317088,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,random_branch_control,4,8,9296,0,256,1.0,8.0,3.423375077545643,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.03700000047683716,0.1911250034463592,0.003000000026077032,2.893036365509033,0.9918279647827148,0.16041913523804396,0.3644999861717224,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.6520000100135803,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,3.4135410096496344,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.0020000000949949026,0.0028750000783475116,0.0010000000474974513,8.029411315917969,1.3321467638015747,0.473058754883823,0.593375027179718,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.6870000103954226,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,3.448957810178399,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.5759999752044678,0.3051250029238872,0.003000000026077032,1.5790127515792847,0.6998611092567444,0.3209181404672563,0.42124998569488525,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.11300003528594971,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.048083020374178886,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920739635825157,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,2,True,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,3.4687919542193413,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.0692073991522193,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,1.580249983817339,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.4399999976158142,0.26399999993736856,0.0020000000949949026,1.9550557136535645,0.8158000707626343,0.26767684254446067,0.3425000011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.24900001287460327,False,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,4.166333004832268,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.625,0.5412500016391277,0.47099998593330383,0.9998082518577576,0.4953463077545166,0.0640052677190397,0.7281249761581421,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.06400001049041748,False,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,4.116666968911886,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068104743958,0.43153074383735657,0.06920739402994514,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,False,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,random_branch_control,4,8,9296,0,576,1.0,8.0,4.098000004887581,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.0,0.16300000001501758,0.0010000000474974513,3.389737606048584,1.0572880506515503,0.23378123866859823,0.38962501287460327,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.6890000104904175,False,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,4.09337505698204,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.0010000000474974513,0.002875000107451342,0.0010000000474974513,6.235599040985107,1.278863787651062,0.4344966299831867,0.640999972820282,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.68800001044292,False,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,4.084167070686817,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.6100000143051147,0.3743749979767017,0.003000000026077032,1.4954161643981934,0.6650509238243103,0.3289371812279569,0.46799999475479126,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.07899999618530273,False,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.05470891483128071,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920739635825157,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,False,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,3.490749979391694,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.0692073991522193,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,False,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,1.8799160607159138,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.20200000703334808,0.22612499582464807,0.0020000000949949026,2.2092230319976807,0.8791342377662659,0.04999619931913912,0.35112500190734863,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.4870000034570694,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,4.206749843433499,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153074383735657,0.06920740939676762,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,True
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,4.187458194792271,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920738285407424,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,4.161708056926727,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.0820000022649765,0.24300000059884042,0.004000000189989805,2.389310598373413,0.9172112941741943,0.06887162977363914,0.38225001096725464,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.607000008225441,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,4.119915887713432,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.0020000000949949026,0.0028750000783475116,0.0010000000474974513,8.029410362243652,1.3321467638015747,0.47305878841143567,0.593375027179718,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.6870000103954226,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,4.1686249896883965,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.5879999995231628,0.33987500332295895,0.09700000286102295,1.5618534088134766,0.6897520422935486,0.320559220330324,0.42512500286102295,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,-0.10100001096725464,True,False,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.024624867364764214,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920739635825157,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index2,2,2,4,True,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,3.414333099499345,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.0692073991522193,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,True,True,False
controlled_on_real_features,confirmatory,0,period2_index4,2,4,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,0.7709579076617956,320000,False,False,0.0,1.0,1.0,0.7009999752044678,0.3043750012293458,0.10000000149011612,1.2235372066497803,0.5621423125267029,0.33446130849188194,0.6617500185966492,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.011999964714050293,False,True,False
controlled_on_real_features,confirmatory,0,period2_index4,2,4,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,0.9913749527186155,320000,False,False,0.0,1.0,1.0,0.7009999752044678,0.3043750012293458,0.10000000149011612,1.2235372066497803,0.5621423125267029,0.33446130849188194,0.6617500185966492,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.011999964714050293,False,True,False
controlled_on_real_features,confirmatory,0,period2_index4,2,4,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,0.9726670105010271,320000,False,False,0.0,1.0,1.0,0.6890000104904175,0.6081250011920929,0.5590000152587891,0.8812068700790405,0.43153077363967896,0.06920740054920316,0.753125011920929,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/application_C_confirmatory/candidate_logits_seed_0.npz,e66a85c7666dd04221594c3752c9051a195a2306e562c212a36b896ac4b530d8,6707bfe96c59ab59a5dc4d6211bd1f1440bcdd0a41ff1d3cddefb7c7149353c4,18efda786f0debf2b351d2c0fa026f93618ea341,0.0,False,True,False
