family,claim_scope,scramble_index,scramble_seed,method,implementation,provenance,decision,validation_accuracy,test_accuracy,test_cross_entropy,test_calibration_error,worst_task_accuracy,mean_task_accuracy,relative_delta_distance_from_original_representation,relative_delta_distance_from_oracle_alignment,max_logit_distance_from_original_representation,relative_logit_distance_from_original_representation,prediction_disagreement_from_original_representation,max_logit_distance_from_oracle_alignment,output_rank,capacity_label,branch_count,merge_seconds,method_failed,failure_reason,validation_evaluation_count,test_labels_used_for_selection,test_evaluation_count,max_cycle_frobenius_defect,max_cycle_spectral_defect,max_transition_condition_number,maximum_delta_error,maximum_relative_delta_error,maximum_logit_error,maximum_prediction_disagreement,maximum_gauge_condition_number,accepted_for_primary_claim,numerically_unstable
orthogonal,primary_well_conditioned,0,20360719,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.705078125,0.736328125,1.3032527912685339,0.438316116327366,0.6719367588932806,0.7357950755519282,0.9109820733001093,0.9109820733001092,0.9387967529821688,0.3339674477385782,0.177734375,0.9387967529821687,3,one fixed-rank adapter,1,1.5124911442399025e-05,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,6.299264406866675e-16,6.531298792759397e-16,1.1102230246251565e-15,2.7149082861938396e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,1.879199407994747e-05,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.5300299847143216e-16,1.558262918716266e-16,4.440892098500626e-16,1.1647961199880271e-16,0.0,4.440892098500626e-16,3,one full-model delta,1,8.749775588512421e-07,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105932,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.4620979901351709e-16,1.0071327733795061,6.661338147750939e-16,1.392303497162443e-16,0.0,0.8566017837859625,6,one full-model delta,1,5.316687747836113e-05,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.4372512558067566,0.7351778656126482,0.759332981328779,1.8054202165578566e-16,0.7157353123800395,4.440892098500626e-16,1.2540269572442175e-16,0.0,0.7102889609695509,6,one full-model delta,1,3.2750191166996956e-05,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.5698812799835557e-15,9.261556642338205e-16,2.0539125955565396e-15,6.167791554203542e-16,0.0,1.1102230246251565e-15,3,one fixed-rank adapter,1,8.762488141655922e-05,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,3.83145890457548e-16,3.4606365955598207e-16,8.881784197001252e-16,1.867260099430714e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.000604500062763691,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.152035134510985e-16,3.9416075710800786e-16,1.1102230246251565e-15,3.302785972215127e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.0007051669526845217,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.152035134510985e-16,3.9416075710800786e-16,1.1102230246251565e-15,3.302785972215127e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.0009710839949548244,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,5.069599817872821e-16,0.3722642991514334,5.551115123125783e-16,2.299026938191561e-16,0.0,0.4209830438577667,3,one fixed-rank adapter,1,0.00011816690675914288,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.6675511719113555e-16,0.0,8.881784197001252e-16,1.3487467995523597e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.00011120899580419064,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,1.1085031380023753e-16,0.0,8.881784197001252e-16,-1,ensemble,4,0.0002556249964982271,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,0,20360719,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.1839092517210548,0.6837547689819359,1.0,1.0,,,4.440892098500626e-16,1.4190332695126302e-16,0.0,0.98514193328142,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,9.820988811355271e-16,1.2212453270876722e-15,1.000000000000001,5.551115123125783e-17,1.8924857254899396e-16,8.881784197001252e-16,0.0,1.0000000000000002,True,False
orthogonal,primary_well_conditioned,1,20360720,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.73828125,0.76171875,1.2769245040853203,0.45745227674406624,0.7114624505928854,0.7612582620073951,0.736255962006684,0.7362559620066839,0.9932652511070843,0.26901253959707966,0.150390625,0.9932652511070842,3,one fixed-rank adapter,1,1.458311453461647e-05,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,5.681491843171099e-16,6.74987334210582e-16,6.661338147750939e-16,2.499563655626914e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,1.787487417459488e-05,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.432540969714584e-16,2.5676215463675067e-16,4.440892098500626e-16,1.1258515368894947e-16,0.0,4.440892098500626e-16,3,one full-model delta,1,5.41098415851593e-07,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105934,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.608328622555933e-16,1.0071327733795064,4.440892098500626e-16,1.4599866707658815e-16,0.0,0.8566017837859622,6,one full-model delta,1,4.516704939305782e-05,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.43725125580675656,0.7351778656126482,0.759332981328779,1.5415549483837598e-16,0.7157353123800396,6.661338147750939e-16,1.2320492684619665e-16,0.0,0.7102889609695513,6,one full-model delta,1,2.7665868401527405e-05,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.6253475566826191e-15,1.0117478689135692e-15,2.7755575615628914e-15,6.312761186311531e-16,0.0,1.4432899320127035e-15,3,one fixed-rank adapter,1,8.487491868436337e-05,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.491432634399049e-16,2.8707039876734683e-16,4.440892098500626e-16,1.6167839879597147e-16,0.0,4.996003610813204e-16,3,one fixed-rank adapter,1,0.0005690420512109995,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.2006245011785348e-15,1.996860403219677e-15,3.1086244689504383e-15,8.138805782338628e-16,0.0,2.886579864025407e-15,3,one fixed-rank adapter,1,0.0006910839583724737,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.2006245011785348e-15,1.996860403219677e-15,3.1086244689504383e-15,8.138805782338628e-16,0.0,2.886579864025407e-15,3,one fixed-rank adapter,1,0.0009509590454399586,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,4.237196423315676e-16,0.3722642991514333,6.106226635438361e-16,2.16853814750775e-16,0.0,0.42098304385776647,3,one fixed-rank adapter,1,0.00011854199692606926,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.973265449740544e-16,0.0,4.440892098500626e-16,1.154843599555266e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.0001068750862032175,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,1.0554099552057418e-16,0.0,8.881784197001252e-16,-1,ensemble,4,0.0002575828693807125,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,1,20360720,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.183909251721055,0.6837547689819359,1.0,1.0,,,4.440892098500626e-16,1.3945591512477595e-16,0.0,0.98514193328142,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,7.887256645575824e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,1.8666072415074521e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.7421875,0.75390625,1.283854624268759,0.4521545968226691,0.6758893280632411,0.7539837997808061,0.7380060249216444,0.7380060249216444,0.7775591257810328,0.26520640959202774,0.1572265625,0.7775591257810328,3,one fixed-rank adapter,1,1.4125136658549309e-05,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,7.979988905208304e-16,4.441400331059327e-16,1.1102230246251565e-15,3.3878765640167567e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,1.7249956727027893e-05,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.4706213428352022e-16,1.801050092163426e-16,4.440892098500626e-16,1.2288812215251925e-16,0.0,8.881784197001252e-16,3,one full-model delta,1,5.41098415851593e-07,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105934,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.429654377079563e-16,1.0071327733795061,4.440892098500626e-16,1.415004073124701e-16,0.0,0.8566017837859624,6,one full-model delta,1,4.950002767145634e-05,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.43725125580675656,0.7351778656126482,0.759332981328779,1.4519358382123384e-16,0.7157353123800395,6.661338147750939e-16,1.1997517011018174e-16,0.0,0.7102889609695511,6,one full-model delta,1,2.8125010430812836e-05,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.2349936150294655e-15,9.397331853422836e-16,1.7069679003611782e-15,4.905891072803301e-16,0.0,9.992007221626409e-16,3,one fixed-rank adapter,1,8.38330015540123e-05,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.8066058422790017e-16,2.4317453381318617e-16,8.881784197001252e-16,1.6524129000069305e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.00059720897115767,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,7.398448176384738e-16,5.339468495309041e-16,8.881784197001252e-16,3.0926138448351015e-16,0.0,7.494005416219807e-16,3,one fixed-rank adapter,1,0.0008569168858230114,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,7.398448176384738e-16,5.339468495309041e-16,8.881784197001252e-16,3.0926138448351015e-16,0.0,7.494005416219807e-16,3,one fixed-rank adapter,1,0.0009995410218834877,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,5.722704906752192e-16,0.3722642991514335,6.661338147750939e-16,2.386745352301912e-16,0.0,0.4209830438577666,3,one fixed-rank adapter,1,0.0001241669524461031,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.7723646263969999e-16,0.0,4.440892098500626e-16,1.2226621382058947e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.00010987487621605396,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,1.123283539382086e-16,0.0,6.661338147750939e-16,-1,ensemble,4,0.0002344590611755848,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,2,20360721,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.1839092517210548,0.6837547689819359,1.0,1.0,,,8.881784197001252e-16,1.493564186561501e-16,0.0,0.9851419332814197,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,9.365047471257268e-16,1.3322676295501878e-15,1.0000000000000009,5.551115123125783e-17,2.1422830499082172e-16,8.881784197001252e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,3,20360722,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.716796875,0.7275390625,1.2979221432047572,0.42572782722963787,0.6442687747035574,0.7272520981853754,0.8953888580039813,0.8953888580039812,1.0612516784912052,0.3269220432187937,0.1875,1.061251678491205,3,one fixed-rank adapter,1,1.7625046893954277e-05,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.563145072443747e-16,5.039347453021996e-16,1.2212453270876722e-15,3.618339400061292e-16,0.0,9.992007221626409e-16,3,one fixed-rank adapter,1,1.933402381837368e-05,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.602131266578737e-16,2.255396863486086e-16,4.440892098500626e-16,1.271173536967616e-16,0.0,4.440892098500626e-16,3,one full-model delta,1,1.125037670135498e-06,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105932,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.5682459357880615e-16,1.0071327733795061,6.661338147750939e-16,1.4037415824395763e-16,0.0,0.8566017837859623,6,one full-model delta,1,5.8959005400538445e-05,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.4372512558067566,0.7351778656126482,0.759332981328779,2.016712488951005e-16,0.7157353123800396,4.440892098500626e-16,1.3800255279906625e-16,0.0,0.7102889609695515,6,one full-model delta,1,3.4916214644908905e-05,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.6383292461086263e-15,9.44173528289283e-16,2.3314683517128287e-15,6.256004900026353e-16,0.0,9.992007221626409e-16,3,one fixed-rank adapter,1,9.020790457725525e-05,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,3.0161810651227067e-16,2.680498782659775e-16,4.440892098500626e-16,1.7567296222032634e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.0006051249802112579,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.124501917592177e-15,1.0985197772382457e-15,1.3322676295501878e-15,4.371157593281882e-16,0.0,1.7763568394002505e-15,3,one fixed-rank adapter,1,0.0007231670897454023,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
orthogonal,primary_well_conditioned,3,20360722,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.124501917592177e-15,1.0985197772382457e-15,1.3322676295501878e-15,4.371157593281882e-16,0.0,1.7763568394002505e-15,3,one fixed-rank adapter,1,0.0009727498982101679,False,,0,False,1,1.0441187485048186e-15,1.3322676295501878e-15,1.0000000000000016,5.767955557622884e-17,1.9406616829970137e-16,8.881784197001252e-16,0.0,1.0000000000000009,True,False
