evidence_label,mode,corpus_seed,case_name,period,predicted_index,candidate_capacity,capacity_divisible_by_index,method,adapter_rank,branches,active_local_adapter_parameters,controlled_carrier_parameters,stored_carrier_bytes,parameter_multiplier_vs_shared_corpus,inference_multiplier,latency_ms_for_complete_test_tensor,estimated_peak_tensor_bytes,new_adapter_training,test_labels_used_before_logits_saved,projective_relation_residual,unitarity_residual,combined_structural_residual
controlled_on_real_features,smoke,0,period2_index2,2,2,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,1.0545412078499794,40960,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,0.7619168609380722,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,1.2779578100889921,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,1.227332977578044,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,1.2094590347260237,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,1.2191659770905972,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,1.202666200697422,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.003915978595614433,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index2,2,2,4,True,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,1.0420840699225664,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,0.32233307138085365,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,0.515500083565712,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,0.5089170299470425,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,random_branch_control,4,8,9296,0,64,1.0,8.0,0.5087079480290413,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,wrong_cocycle_control,4,8,9296,0,64,1.0,8.0,0.5039579700678587,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,wrong_projective_representation,4,8,9296,0,64,1.0,8.0,0.5101670976728201,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,ensemble_upper_bound,4,8,9296,0,64,1.0,8.0,0.007667113095521927,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,1,False,oracle_coherent_lift,4,8,9296,0,64,1.0,8.0,1.161209074780345,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,ordinary_same_capacity,4,8,9296,0,256,1.0,8.0,0.4027499817311764,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,coherent_projective_lift,4,8,9296,0,256,1.0,8.0,1.009874977171421,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,0.9906250052154064,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,random_branch_control,4,8,9296,0,256,1.0,8.0,0.9847499895840883,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,1.0261251591145992,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,1.0421250481158495,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.0065409112721681595,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,2,False,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,1.1855841148644686,40960,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,0.456040957942605,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,1.3156251516193151,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,1.2850419152528048,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,random_branch_control,4,8,9296,0,576,1.0,8.0,1.275374786928296,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,1.2675418984144926,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,1.2652920559048653,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.006875023245811462,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,1.1634170077741146,40960,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,0.6425830069929361,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,1.1556250974535942,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,1.160958083346486,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,1.1421248782426119,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,1.1523331049829721,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,1.1337499599903822,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.0031671952456235886,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,4,True,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,1.1419581715017557,40960,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,ordinary_same_capacity,4,8,9296,0,2304,1.0,8.0,0.7116671185940504,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,coherent_projective_lift,4,8,9296,0,2304,1.0,8.0,1.3099168427288532,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,parameter_matched_generic_unitary,4,8,9296,0,2304,1.0,8.0,1.3019589241594076,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,random_branch_control,4,8,9296,0,2304,1.0,8.0,1.2703340034931898,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,wrong_cocycle_control,4,8,9296,0,2304,1.0,8.0,1.2802090495824814,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,wrong_projective_representation,4,8,9296,0,2304,1.0,8.0,1.2410830240696669,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,ensemble_upper_bound,4,8,9296,0,2304,1.0,8.0,0.0034580007195472717,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,6,False,oracle_coherent_lift,4,8,9296,0,2304,1.0,8.0,1.135417027398944,40960,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,ordinary_same_capacity,4,8,9296,0,4096,1.0,8.0,0.7442499045282602,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,coherent_projective_lift,4,8,9296,0,4096,1.0,8.0,1.3846668880432844,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,parameter_matched_generic_unitary,4,8,9296,0,4096,1.0,8.0,1.3887921813875437,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,random_branch_control,4,8,9296,0,4096,1.0,8.0,1.3477921020239592,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,wrong_cocycle_control,4,8,9296,0,4096,1.0,8.0,1.3217499945312738,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,wrong_projective_representation,4,8,9296,0,4096,1.0,8.0,1.3442079070955515,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,ensemble_upper_bound,4,8,9296,0,4096,1.0,8.0,0.0031669624149799347,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period2_index4,2,4,8,True,oracle_coherent_lift,4,8,9296,0,4096,1.0,8.0,1.1247501242905855,40960,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,0.30325003899633884,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,0.5042911507189274,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,0.4925420507788658,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,random_branch_control,4,8,9296,0,64,1.0,8.0,0.49462495371699333,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,wrong_cocycle_control,4,8,9296,0,64,1.0,8.0,0.49450015649199486,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,wrong_projective_representation,4,8,9296,0,64,1.0,8.0,0.4903329536318779,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,ensemble_upper_bound,4,8,9296,0,64,1.0,8.0,0.006125075742602348,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,1,False,oracle_coherent_lift,4,8,9296,0,64,1.0,8.0,1.2562500778585672,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,ordinary_same_capacity,4,8,9296,0,256,1.0,8.0,0.4227079916745424,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,coherent_projective_lift,4,8,9296,0,256,1.0,8.0,1.0291251819580793,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,0.9909579530358315,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,random_branch_control,4,8,9296,0,256,1.0,8.0,0.9845830500125885,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,0.9643330704420805,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,0.9639579802751541,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.019084196537733078,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,2,False,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,1.2503329198807478,40960,False,False,0.0,1.0,1.0
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,0.41012512519955635,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,1.2323749251663685,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,1.2308747973293066,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,random_branch_control,4,8,9296,0,576,1.0,8.0,1.2224169913679361,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,1.2185410596430302,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,1.215083058923483,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.006292015314102173,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,3,True,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,1.233167015016079,40960,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,0.6310408934950829,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,1.1203340254724026,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,1.1238749139010906,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,random_branch_control,4,8,9296,0,1024,1.0,8.0,1.1085830628871918,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,1.1019580997526646,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,1.1008749715983868,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.003125052899122238,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,4,False,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,1.2253338936716318,40960,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,ordinary_same_capacity,4,8,9296,0,2304,1.0,8.0,0.6924581248313189,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,coherent_projective_lift,4,8,9296,0,2304,1.0,8.0,1.2372080236673355,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,parameter_matched_generic_unitary,4,8,9296,0,2304,1.0,8.0,1.238750061020255,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,random_branch_control,4,8,9296,0,2304,1.0,8.0,1.2162078637629747,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,wrong_cocycle_control,4,8,9296,0,2304,1.0,8.0,1.2127920053899288,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,wrong_projective_representation,4,8,9296,0,2304,1.0,8.0,1.2109591625630856,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,ensemble_upper_bound,4,8,9296,0,2304,1.0,8.0,0.003250082954764366,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,smoke,0,period3_index3,3,3,6,True,oracle_coherent_lift,4,8,9296,0,2304,1.0,8.0,1.2260410003364086,40960,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
