setting_id,group,width,seed,noise,context_budget,split,method,accuracy,loss,ece,trainable_parameters,stored_parameters,branch_count,latency_ms,peak_memory_mb,leakage_hash_passed,logits_sha256
S3_w64_s23_n1.0_b64,S3,64,23,1.0,64,standard,random_multiplication_table_control,0.0,2.381447272937339,0.40769687460043325,0,0,1,0.02508307807147503,125.828125,True,b6ec4a1cfb1f72355f5a34ec2c2c45591646dc732b238e81ac21d3213ff285de
S3_w64_s23_n1.0_b64,S3,64,23,1.0,64,standard,shuffled_context_control,0.16916666666666666,2.149812548575724,0.23853020793376656,0,0,1,0.026750145480036736,125.828125,True,b6ec4a1cfb1f72355f5a34ec2c2c45591646dc732b238e81ac21d3213ff285de
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,twistedmerge_hodge_lr,0.8583333333333333,1.1430889843348206,0.4475426909265779,30,30,1,0.023958971723914146,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,generic_mixture_of_experts,0.6091666666666666,1.6753167104285591,0.4011399042204052,42,42,6,0.021958956494927406,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,learned_unconstrained_matrix_context_action,0.35,1.608667796115427,0.04716750569183012,222,222,1,0.02337503246963024,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,generic_low_rank_context_adapter,0.18416666666666667,2.0787068010933853,0.2299300978014677,462,462,1,0.02291705459356308,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,group_structured_without_hodge,0.8583333333333333,1.1430889843348206,0.44754269092657806,0,0,1,0.022916123270988464,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,hodge_lr_generic_retransport,0.455,1.4409244345918528,0.13156096349036903,66,66,6,0.02229190431535244,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,random_multiplication_table_control,0.0,2.3745332544287234,0.4107906424067552,0,0,1,0.021792016923427582,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b16,S3,64,24,0.2,16,standard,shuffled_context_control,0.17416666666666666,2.126154449084198,0.2366239757400886,0,0,1,0.022083986550569534,125.84375,True,ff3a9a1e71016f1e30bf556a1bc3353d86714b23afab340f190d5d6292eb384e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,twistedmerge_hodge_lr,0.8341666666666666,1.1928643317612366,0.4250061455399569,30,30,1,0.023207860067486763,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,generic_mixture_of_experts,0.6658333333333334,1.6793344051403103,0.47000445581828537,42,42,6,0.021957792341709137,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,learned_unconstrained_matrix_context_action,0.415,1.579980256021122,0.07795328281370918,222,222,1,0.023124972358345985,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,generic_low_rank_context_adapter,0.17083333333333334,3.0586036756566526,0.45417250123441355,462,462,1,0.020209001377224922,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,group_structured_without_hodge,0.8341666666666666,1.1928643317612366,0.4250061455399569,0,0,1,0.022290972992777824,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,hodge_lr_generic_retransport,0.3075,1.7753918263757804,0.15109473074305002,66,66,6,0.020833918824791908,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,random_multiplication_table_control,0.0,2.395072640230487,0.4107906424067552,0,0,1,0.021709129214286804,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.2_b64,S3,64,24,0.2,64,standard,shuffled_context_control,0.18083333333333335,2.153990440218116,0.22995730907342196,0,0,1,0.023790867999196053,125.875,True,6b249183f6e70fdde0ca30af1d6cea14050daf8684088a22fc1ce005b7501a8e
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,twistedmerge_hodge_lr,0.6025,1.5242920350575468,0.22591647898317904,30,30,1,0.024124979972839355,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,generic_mixture_of_experts,0.43083333333333335,1.7379391059752394,0.22937014638860143,42,42,6,0.022541964426636696,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,learned_unconstrained_matrix_context_action,0.25583333333333336,1.868239035237705,0.09041194231197294,222,222,1,0.023042084649205208,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,generic_low_rank_context_adapter,0.18333333333333332,2.078762409160168,0.2309504688682417,462,462,1,0.02295803278684616,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,group_structured_without_hodge,0.6025,1.524292035057547,0.22591647898317901,0,0,1,0.022750115022063255,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,hodge_lr_generic_retransport,0.345,1.6266428468715057,0.027624551743310813,66,66,6,0.022416934370994568,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,random_multiplication_table_control,0.22666666666666666,2.040265355016134,0.18412397574008865,0,0,1,0.02158316783607006,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b16,S3,64,24,0.5,16,standard,shuffled_context_control,0.17916666666666667,2.1476467281663063,0.2316239757400887,0,0,1,0.02166605554521084,125.90625,True,8639fdb97fd3d1b399951ab1d0782f6637749091c7930eeb5188fae1b3050997
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,twistedmerge_hodge_lr,0.5891666666666666,1.5262846296697705,0.18595302436980007,30,30,1,0.023167114704847336,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,generic_mixture_of_experts,0.3675,1.7481222755216401,0.17964258986092488,42,42,6,0.02191588282585144,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,learned_unconstrained_matrix_context_action,0.2425,2.1055816493222266,0.19372963627756917,222,222,1,0.023667002096772194,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,generic_low_rank_context_adapter,0.17916666666666667,3.0011129382639665,0.44382497133897036,462,462,1,0.019167084246873856,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,group_structured_without_hodge,0.5891666666666666,1.5262846296697705,0.18595302436980005,0,0,1,0.022249994799494743,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,hodge_lr_generic_retransport,0.25916666666666666,1.9118747231384934,0.19933777706622807,66,66,6,0.02037500962615013,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,random_multiplication_table_control,0.15083333333333335,2.211158140497273,0.259957309073422,0,0,1,0.02395804040133953,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n0.5_b64,S3,64,24,0.5,64,standard,shuffled_context_control,0.16333333333333333,2.139008401932185,0.247457309073422,0,0,1,0.02354220487177372,125.9375,True,ddf79a50db34508c26d4e7d29535de2d981f457095e56ea31c9620439d59de21
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,twistedmerge_hodge_lr,0.15666666666666668,2.184523781710602,0.2541239757400887,30,30,1,0.022500054910779,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,generic_mixture_of_experts,0.16583333333333333,1.8001744731931244,0.033492387311085926,42,42,6,0.021625077351927757,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,learned_unconstrained_matrix_context_action,0.18,1.9863652529690679,0.15134537286384822,222,222,1,0.022707972675561905,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,generic_low_rank_context_adapter,0.1825,2.078630167324766,0.23159907264265064,462,462,1,0.02333289012312889,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,group_structured_without_hodge,0.15666666666666668,2.1845237817106016,0.2541239757400887,0,0,1,0.022750115022063255,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,hodge_lr_generic_retransport,0.18166666666666667,1.9584967873200652,0.1426668366126856,66,66,6,0.024041859433054924,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,random_multiplication_table_control,0.3775,1.864177424250115,0.10730620764304954,0,0,1,0.022165942937135696,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b16,S3,64,24,1.0,16,standard,shuffled_context_control,0.17583333333333334,2.1380427651029756,0.23495730907342194,0,0,1,0.021832995116710663,125.96875,True,b1e7e5a661b9912f1e675e76fe078fe66609f831412e18f66e369055df3fb195
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,twistedmerge_hodge_lr,0.17,2.1393494453892288,0.24079064240675543,30,30,1,0.040416838601231575,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,generic_mixture_of_experts,0.13,1.801889131921693,0.050816182045334495,42,42,6,0.022958964109420776,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,learned_unconstrained_matrix_context_action,0.15583333333333332,2.249176298133666,0.25724341769192294,222,222,1,0.024250010028481483,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,generic_low_rank_context_adapter,0.17416666666666666,3.065849848201257,0.45214535654863786,462,462,1,0.019165920093655586,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,group_structured_without_hodge,0.17,2.1393494453892283,0.24079064240675532,0,0,1,0.021832995116710663,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,hodge_lr_generic_retransport,0.17333333333333334,2.244657103921294,0.284565813745176,66,66,6,0.0191668514162302,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,random_multiplication_table_control,0.14833333333333334,2.1374896268495918,0.262457309073422,0,0,1,0.021625077351927757,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s24_n1.0_b64,S3,64,24,1.0,64,standard,shuffled_context_control,0.14833333333333334,2.1979502720647783,0.26245730907342196,0,0,1,0.021707965061068535,126.0,True,d40111dd428f62d33167f75f5c954f0fbca8a2fc7134d7ee68bdcd383d60ad3d
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,twistedmerge_hodge_lr,0.8233333333333334,1.1899791129411108,0.4159646609354614,30,30,1,0.02291705459356308,126.015625,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,generic_mixture_of_experts,0.705,1.6340926706424126,0.4981600687061168,42,42,6,0.0213750172406435,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,learned_unconstrained_matrix_context_action,0.3675,1.5891747077317844,0.060922307008352806,222,222,1,0.01591700129210949,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,generic_low_rank_context_adapter,0.195,2.127891505693498,0.22346337862422544,462,462,1,0.020249979570508003,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,group_structured_without_hodge,0.8233333333333334,1.189979112941111,0.4159646609354615,0,0,1,0.021582935005426407,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,hodge_lr_generic_retransport,0.435,1.4869016782195228,0.10471240108219915,66,66,6,0.020834151655435562,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,random_multiplication_table_control,0.0,2.395479312612472,0.4084782672000756,0,0,1,0.02291705459356308,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b16,S3,64,25,0.2,16,standard,shuffled_context_control,0.1725,2.123549535583423,0.2373354578280213,0,0,1,0.023333122953772545,126.03125,True,38ad7b0f65f699c8ddebfa1d39509731ddcc1dba6da02eeba933f034b55f63a0
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,twistedmerge_hodge_lr,0.8316666666666667,1.1853848371710705,0.4242979942687949,30,30,1,0.023292144760489464,126.046875,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,generic_mixture_of_experts,0.785,1.64364052900776,0.5827233482321276,42,42,6,0.023083994165062904,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,learned_unconstrained_matrix_context_action,0.49833333333333335,1.4785601676925897,0.10057394441239906,222,222,1,0.021916814148426056,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,generic_low_rank_context_adapter,0.18083333333333335,2.7302661967455983,0.3740987480544664,462,462,1,0.01945788972079754,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,group_structured_without_hodge,0.8316666666666667,1.1853848371710705,0.4242979942687949,0,0,1,0.02191704697906971,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,hodge_lr_generic_retransport,0.3358333333333333,1.6700482228158189,0.07539176901276123,66,66,6,0.020042061805725098,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,random_multiplication_table_control,0.11833333333333333,2.1873077837943486,0.29014493386674217,0,0,1,0.023582950234413147,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.2_b64,S3,64,25,0.2,64,standard,shuffled_context_control,0.18,2.100167284673415,0.22847826720007552,0,0,1,0.023208092898130417,126.0625,True,31facdbd7af67ac455cab0893fdfa7e5f0e5d976948438d5d3ac09e47d68bd7f
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,twistedmerge_hodge_lr,0.6083333333333333,1.5220551776094855,0.21241086036724469,30,30,1,0.022582942619919777,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,generic_mixture_of_experts,0.2825,1.7605976905453482,0.08573338987244453,42,42,6,0.022208085283637047,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,learned_unconstrained_matrix_context_action,0.20333333333333334,1.9161486831991905,0.13552478781880983,222,222,1,0.01995800994336605,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,generic_low_rank_context_adapter,0.1975,2.1240839639709725,0.22061561086648213,462,462,1,0.020666979253292084,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,group_structured_without_hodge,0.6083333333333333,1.5220551776094855,0.21241086036724482,0,0,1,0.021791085600852966,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,hodge_lr_generic_retransport,0.3516666666666667,1.6481648219712959,0.032808121160176625,66,66,6,0.021707965061068535,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,random_multiplication_table_control,0.22166666666666668,2.0600880677612494,0.18816879116135463,0,0,1,0.022958964109420776,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b16,S3,64,25,0.5,16,standard,shuffled_context_control,0.17,2.1299649158031997,0.23983545782802132,0,0,1,0.024792039766907692,126.09375,True,e36c1ea88be463cf6c97a74ee8c76ce22454e48ec129e0887b9cb856246fff53
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,twistedmerge_hodge_lr,0.5833333333333334,1.5598276863366431,0.1969309031897608,30,30,1,0.022666994482278824,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,generic_mixture_of_experts,0.4825,1.7427399004953017,0.2967349138015493,42,42,6,0.02170819789171219,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,learned_unconstrained_matrix_context_action,0.2866666666666667,1.8761661409648347,0.11153938612470825,222,222,1,0.02433289773762226,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,generic_low_rank_context_adapter,0.17916666666666667,2.8901007892492285,0.3924255382297541,462,462,1,0.019541941583156586,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,group_structured_without_hodge,0.5833333333333334,1.5598276863366431,0.19693090318976086,0,0,1,0.023124972358345985,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,hodge_lr_generic_retransport,0.25833333333333336,1.908386534805749,0.16644586822309684,66,66,6,0.019582919776439667,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,random_multiplication_table_control,0.0,2.3628937614953514,0.4084782672000756,0,0,1,0.02187490463256836,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s25_n0.5_b64,S3,64,25,0.5,64,standard,shuffled_context_control,0.1675,2.155897072781989,0.24097826720007548,0,0,1,0.022584106773138046,126.109375,True,597be438ff1831de32c22b89ca8b237126d6246c8b32256de9584b6251e4f052
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,twistedmerge_hodge_lr,0.8308333333333333,1.1560753505347372,0.40688479188549015,30,30,1,0.022666994482278824,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,generic_mixture_of_experts,0.5,1.6815044240778774,0.30413730873889905,42,42,6,0.02237502485513687,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,learned_unconstrained_matrix_context_action,0.325,1.64951568739515,0.030493443582336754,222,222,1,0.021625077351927757,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,generic_low_rank_context_adapter,0.18833333333333332,2.1312499756907446,0.23845954414983989,462,462,1,0.022500054910779,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,group_structured_without_hodge,0.8308333333333333,1.1560753505347372,0.40688479188549015,0,0,1,0.022041145712137222,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,hodge_lr_generic_retransport,0.4625,1.454767133628316,0.12723110218289013,66,66,6,0.02191704697906971,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,random_multiplication_table_control,0.43666666666666665,1.789095601162564,0.11323841706852145,0,0,1,0.022124964743852615,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b16,S3,64,26,0.2,16,standard,shuffled_context_control,0.18083333333333335,2.1732504040364353,0.244819075397676,0,0,1,0.022666994482278824,126.125,True,4ddf2be272c2b6200ed29c62facf33b7f8291aba08a1503b95f9a7cadab5dad2
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,twistedmerge_hodge_lr,0.8366666666666667,1.1459027383993823,0.412857333789844,30,30,1,0.026416964828968048,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,generic_mixture_of_experts,0.8083333333333333,1.6041279544387332,0.5959169905205756,42,42,6,0.02291589044034481,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,learned_unconstrained_matrix_context_action,0.6633333333333333,1.2622458531637006,0.26653212845391105,222,222,1,0.023167114704847336,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,generic_low_rank_context_adapter,0.1725,2.9054668801325874,0.40249930008348955,462,462,1,0.023042084649205208,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,group_structured_without_hodge,0.8366666666666667,1.1459027383993823,0.41285733378984396,0,0,1,0.02391706220805645,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,hodge_lr_generic_retransport,0.3325,1.6963304800568983,0.0996208186287631,66,66,6,0.023374799638986588,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,random_multiplication_table_control,0.22,2.11847553197939,0.2057916173020298,0,0,1,0.02291705459356308,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.2_b64,S3,64,26,0.2,64,standard,shuffled_context_control,0.17583333333333334,2.2220020981251896,0.24981907539767598,0,0,1,0.02254219725728035,126.1875,True,4841b775b70d5c5d637c2ca26e8afeaeb24632518e1d3b3ed2386871155b4c72
S3_w64_s26_n0.5_b16,S3,64,26,0.5,16,standard,twistedmerge_hodge_lr,0.605,1.5280294848904947,0.2078722100479061,30,30,1,0.02491590566933155,126.203125,True,72303e74d54bda492ca143245745b32c8eb0b65e526a98b459f6aed3a6be33e7
S3_w64_s26_n0.5_b16,S3,64,26,0.5,16,standard,generic_mixture_of_experts,0.25083333333333335,1.7840440960355686,0.08386548160716085,42,42,6,0.023833010345697403,126.203125,True,72303e74d54bda492ca143245745b32c8eb0b65e526a98b459f6aed3a6be33e7
S3_w64_s26_n0.5_b16,S3,64,26,0.5,16,standard,learned_unconstrained_matrix_context_action,0.20833333333333334,2.014704629116929,0.14104668151521232,222,222,1,0.02208305522799492,126.203125,True,72303e74d54bda492ca143245745b32c8eb0b65e526a98b459f6aed3a6be33e7
S3_w64_s26_n0.5_b16,S3,64,26,0.5,16,standard,generic_low_rank_context_adapter,0.18666666666666668,2.128725862627625,0.2401882785108541,462,462,1,0.02395804040133953,126.203125,True,72303e74d54bda492ca143245745b32c8eb0b65e526a98b459f6aed3a6be33e7
S3_w64_s26_n0.5_b16,S3,64,26,0.5,16,standard,group_structured_without_hodge,0.605,1.5280294848904943,0.20787221004790615,0,0,1,0.023792032152414322,126.203125,True,72303e74d54bda492ca143245745b32c8eb0b65e526a98b459f6aed3a6be33e7
