family,setting_id,seed,method,accuracy,loss,ece,residual_before,residual_after,residual_reduction,selected_rank,false_positive_lift_activation,trainable_parameters,stored_parameters,latency_ms,peak_memory_mb,context_samples,leakage_hash_passed,logits_sha256,cocycle_family,width,control_seed
controlled_mu2,mu2_w32_s8,8,canonicalize_pool_retransport,1.0,0.35967154505261534,0.29043650178655284,0.8921231217452122,0.0,0.8921231217452122,1,False,2,2,0.01,257.203125,512,True,f7c751ce9a8f6b9ff3b86e4e80f0c98d4d97ebb70fb05047e00e4b0160a7b418,noncentral_control,32,8
controlled_mu2,mu2_w32_s8,8,distilled_chart_aware_predictor,0.4875,0.7152992234773462,0.07550078657728301,0.8921231217452122,0.6630484777879501,0.22907464395726218,1,False,70,70,0.01,257.203125,512,True,f7c751ce9a8f6b9ff3b86e4e80f0c98d4d97ebb70fb05047e00e4b0160a7b418,noncentral_control,32,8
controlled_mu2,mu2_w32_s9,9,strict_synchronization,0.4925,0.9913703297565263,0.2609582263298986,1.2168703614267238,1.2168703614267238,0.0,0,False,0,0,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,synchronization_cycle_norm_only,0.4925,0.9913703297565263,0.2609582263298986,1.2168703614267238,1.2168703614267238,0.0,0,False,0,0,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,weighted_hodge,0.7508333333333334,0.5002629323927619,0.1261792559108737,1.2168703614267238,0.6084351807133619,0.6084351807133619,0,False,0,0,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,hodge_full_rank_correction,1.0,0.3010335022253517,0.2465417736701014,1.2168703614267238,0.0,1.2168703614267238,2,False,4,4,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,hodge_low_rank_correction,1.0,0.3010335022253517,0.24654177367010144,1.2168703614267238,2.725906131654843e-16,1.2168703614267236,1,False,2,2,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,low_rank_generic_router,0.4766666666666667,0.7045229752494367,0.07260403265616663,1.2168703614267238,1.1837497547457037,0.033120606681020126,1,False,70,70,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,low_rank_structured_router,1.0,0.3010335022253517,0.2465417736701014,1.2168703614267238,0.0,1.2168703614267238,1,False,2,2,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,canonicalize_pool_retransport,1.0,0.3010335022253517,0.2465417736701014,1.2168703614267238,0.0,1.2168703614267238,1,False,2,2,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s9,9,distilled_chart_aware_predictor,0.4633333333333333,0.7240367290762445,0.1185224678895534,1.2168703614267238,0.8854321652946426,0.33143819613208114,1,False,70,70,0.01,257.203125,512,True,00f892e4bf61e26b52f97df5d2e541fba62914f126f02210c096246cac426041,coboundary,32,9
controlled_mu2,mu2_w32_s10,10,strict_synchronization,0.5233333333333333,0.8552457364296667,0.1968645696675708,0.9203906180416822,0.9203906180416822,0.0,0,False,0,0,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,synchronization_cycle_norm_only,0.5233333333333333,0.8552457364296667,0.1968645696675708,0.9203906180416822,0.9203906180416822,0.0,0,False,0,0,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,weighted_hodge,0.7608333333333334,0.5101714543961052,0.14460841600325383,0.9203906180416822,0.46019530902084105,0.46019530902084116,0,False,0,0,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,hodge_full_rank_correction,1.0,0.3457608145733703,0.27998980633461895,0.9203906180416822,0.0,0.9203906180416822,2,False,4,4,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,hodge_low_rank_correction,1.0,0.3457608145733703,0.279989806334619,0.9203906180416822,1.3786508709769968e-16,0.9203906180416821,1,False,2,2,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,low_rank_generic_router,0.49916666666666665,0.703032962813755,0.051822675701693924,0.9203906180416822,1.0693661729878745,-0.1489755549461923,1,False,70,70,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,low_rank_structured_router,1.0,0.3457608145733703,0.27998980633461895,0.9203906180416822,0.0,0.9203906180416822,1,False,2,2,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,canonicalize_pool_retransport,1.0,0.3457608145733703,0.27998980633461895,0.9203906180416822,0.0,0.9203906180416822,1,False,2,2,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s10,10,distilled_chart_aware_predictor,0.5016666666666667,0.71446552834828,0.06512925852613102,0.9203906180416822,0.7283996698906036,0.19199094815107864,1,False,70,70,0.01,257.203125,512,True,b87c12341b604e53fa8884370e2a0b17c7c7a8688f6fafd4dcfb2770a371fce1,nontrivial_central,32,10
controlled_mu2,mu2_w32_s11,11,strict_synchronization,0.5,0.9259985029021838,0.2301833277562753,1.0757713974427328,1.0757713974427328,0.0,0,False,0,0,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,synchronization_cycle_norm_only,0.5,0.9259985029021838,0.2301833277562753,1.0757713974427328,1.0757713974427328,0.0,0,False,0,0,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,weighted_hodge,0.7541666666666667,0.5114294827157159,0.13860428670527972,1.0757713974427328,0.5378856987213664,0.5378856987213664,0,False,0,0,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,hodge_full_rank_correction,1.0,0.3319810174353272,0.2698166722437247,1.0757713974427328,0.0,1.0757713974427328,2,False,4,4,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,hodge_low_rank_correction,1.0,0.3319810174353272,0.2698166722437247,1.0757713974427328,2.49617829182004e-16,1.0757713974427325,1,False,2,2,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,low_rank_generic_router,0.49583333333333335,0.7031641204951207,0.05985538844113939,1.0757713974427328,1.132543930031745,-0.05677253258901227,1,False,70,70,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,low_rank_structured_router,1.0,0.3319810174353272,0.2698166722437247,1.0757713974427328,0.0,1.0757713974427328,1,False,2,2,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,canonicalize_pool_retransport,1.0,0.3319810174353272,0.2698166722437247,1.0757713974427328,0.0,1.0757713974427328,1,False,2,2,0.01,257.21875,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s11,11,distilled_chart_aware_predictor,0.48,0.7176668993872748,0.09441870102450259,1.0757713974427328,0.7642829864966239,0.3114884109461089,1,False,70,70,0.01,257.234375,512,True,5647ca6d9d31a3de8bd96abc5e5aca9acc86a00191fa51464ff581426b0676b3,noncentral_control,32,11
controlled_mu2,mu2_w32_s12,12,strict_synchronization,0.5275,0.9705508638265958,0.23235253121104266,1.2277130065983635,1.2277130065983635,0.0,0,False,0,0,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,synchronization_cycle_norm_only,0.5275,0.9705508638265958,0.23235253121104266,1.2277130065983635,1.2277130065983635,0.0,0,False,0,0,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,weighted_hodge,0.7633333333333333,0.4838961133030556,0.12741780112031725,1.2277130065983635,0.6138565032991817,0.6138565032991817,0,False,0,0,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,hodge_full_rank_correction,1.0,0.29336513638102374,0.24014746878895737,1.2277130065983635,0.0,1.2277130065983635,2,False,4,4,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,hodge_low_rank_correction,1.0,0.29336513638102374,0.24014746878895737,1.2277130065983635,2.8567345430709183e-16,1.2277130065983632,1,False,2,2,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,low_rank_generic_router,0.4975,0.7041746756492927,0.053675131168631596,1.2277130065983635,1.2968796995854823,-0.06916669298711886,1,False,70,70,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,low_rank_structured_router,1.0,0.29336513638102374,0.24014746878895737,1.2277130065983635,0.0,1.2277130065983635,1,False,2,2,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,canonicalize_pool_retransport,1.0,0.29336513638102374,0.24014746878895737,1.2277130065983635,0.0,1.2277130065983635,1,False,2,2,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s12,12,distilled_chart_aware_predictor,0.4766666666666667,0.7412387808606312,0.13443940281125463,1.2277130065983635,0.9429830234601938,0.28472998313816966,1,False,70,70,0.01,257.234375,512,True,192233cbe13a93b62be753a4fa808ad5308d93f92bf65026b87cc441a5dc29e5,coboundary,32,12
controlled_mu2,mu2_w32_s13,13,strict_synchronization,0.5041666666666667,0.973001949023654,0.24329703838338196,1.1758582434300122,1.1758582434300122,0.0,0,False,0,0,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,synchronization_cycle_norm_only,0.5041666666666667,0.973001949023654,0.24329703838338196,1.1758582434300122,1.1758582434300122,0.0,0,False,0,0,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,weighted_hodge,0.7683333333333333,0.5026416579230982,0.14629971784583315,1.1758582434300122,0.5879291217150061,0.5879291217150061,0,False,0,0,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,hodge_full_rank_correction,1.0,0.30840354702786066,0.2525362949499514,1.1758582434300122,0.0,1.1758582434300122,2,False,4,4,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,hodge_low_rank_correction,1.0,0.3084035470278606,0.2525362949499514,1.1758582434300122,3.1825345562451417e-16,1.175858243430012,1,False,2,2,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,low_rank_generic_router,0.5058333333333334,0.7031768872863675,0.045297372935359376,1.1758582434300122,1.1863463087386648,-0.010488065308652539,1,False,70,70,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,low_rank_structured_router,1.0,0.30840354702786066,0.2525362949499514,1.1758582434300122,0.0,1.1758582434300122,1,False,2,2,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,canonicalize_pool_retransport,1.0,0.30840354702786066,0.2525362949499514,1.1758582434300122,0.0,1.1758582434300122,1,False,2,2,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s13,13,distilled_chart_aware_predictor,0.4975,0.7344279077431786,0.10481057534057209,1.1758582434300122,0.8647382340981764,0.3111200093318358,1,False,70,70,0.01,257.25,512,True,ee5897e88b0efa1480c6ac5b974b1de03e530c7d137eaaeb3e1dd6b80a144182,nontrivial_central,32,13
controlled_mu2,mu2_w32_s14,14,strict_synchronization,0.4841666666666667,0.9104992395695987,0.237863955479269,1.010643464882163,1.010643464882163,0.0,0,False,0,0,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,synchronization_cycle_norm_only,0.4841666666666667,0.9104992395695987,0.237863955479269,1.010643464882163,1.010643464882163,0.0,0,False,0,0,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,weighted_hodge,0.7233333333333334,0.5210657873491734,0.11379669838936532,1.010643464882163,0.5053217324410815,0.5053217324410815,0,False,0,0,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,hodge_full_rank_correction,1.0,0.3439109381717655,0.2779693778540643,1.010643464882163,0.0,1.010643464882163,2,False,4,4,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,hodge_low_rank_correction,1.0,0.3439109381717655,0.2779693778540643,1.010643464882163,2.4009006302131943e-16,1.0106434648821627,1,False,2,2,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,low_rank_generic_router,0.5133333333333333,0.6958519511608563,0.036506632849262886,1.010643464882163,1.1149053381686589,-0.10426187328649594,1,False,70,70,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,low_rank_structured_router,1.0,0.3439109381717655,0.2779693778540643,1.010643464882163,0.0,1.010643464882163,1,False,2,2,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,canonicalize_pool_retransport,1.0,0.3439109381717655,0.2779693778540643,1.010643464882163,0.0,1.010643464882163,1,False,2,2,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s14,14,distilled_chart_aware_predictor,0.52,0.705654197002033,0.061160838686213144,1.010643464882163,0.7313008582843439,0.27934260659781907,1,False,70,70,0.01,257.25,512,True,4f2c781163cb0bf4ed79c50611762869c24665f5228e25a25435d17d7e39bdb1,noncentral_control,32,14
controlled_mu2,mu2_w32_s15,15,strict_synchronization,0.5275,0.8536819687644595,0.1880312603013182,0.9304583798517785,0.9304583798517785,0.0,0,False,0,0,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,synchronization_cycle_norm_only,0.5275,0.8536819687644595,0.1880312603013182,0.9304583798517785,0.9304583798517785,0.0,0,False,0,0,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,weighted_hodge,0.7558333333333334,0.511697920646633,0.14141726790078332,0.9304583798517785,0.46522918992588924,0.46522918992588924,0,False,0,0,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,hodge_full_rank_correction,1.0,0.35147282668589397,0.28446873969868175,0.9304583798517785,0.0,0.9304583798517785,2,False,4,4,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,hodge_low_rank_correction,1.0,0.35147282668589397,0.2844687396986818,0.9304583798517785,2.1244029914891567e-16,0.9304583798517783,1,False,2,2,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,low_rank_generic_router,0.5041666666666667,0.6983478766968921,0.04371302186617547,0.9304583798517785,1.1227528714994988,-0.19229449164772028,1,False,70,70,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,low_rank_structured_router,1.0,0.35147282668589397,0.28446873969868175,0.9304583798517785,0.0,0.9304583798517785,1,False,2,2,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,canonicalize_pool_retransport,1.0,0.35147282668589397,0.28446873969868175,0.9304583798517785,0.0,0.9304583798517785,1,False,2,2,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s15,15,distilled_chart_aware_predictor,0.5208333333333334,0.70228173235704,0.04455412752146051,0.9304583798517785,0.6898968933661961,0.2405614864855824,1,False,70,70,0.01,257.265625,512,True,1aae489b90aa890c0bddaccb6b934d2fd8047d4e530ed4086f1fb899ad3ca73e,coboundary,32,15
controlled_mu2,mu2_w32_s16,16,strict_synchronization,0.525,0.84805804912919,0.18747526023948768,0.8939315935333185,0.8939315935333185,0.0,0,False,0,0,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,synchronization_cycle_norm_only,0.525,0.84805804912919,0.18747526023948768,0.8939315935333185,0.8939315935333185,0.0,0,False,0,0,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,weighted_hodge,0.7575,0.5157997451811717,0.14607661317303294,0.8939315935333185,0.44696579676665926,0.44696579676665926,0,False,0,0,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,hodge_full_rank_correction,1.0,0.3554575316393341,0.28752473976051235,0.8939315935333185,0.0,0.8939315935333185,2,False,4,4,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,hodge_low_rank_correction,1.0,0.3554575316393341,0.28752473976051235,0.8939315935333185,1.390859763831263e-16,0.8939315935333184,1,False,2,2,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,low_rank_generic_router,0.5333333333333333,0.693546506432861,0.013936622191483837,0.8939315935333185,1.0536808224192336,-0.15974922888591503,1,False,70,70,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,low_rank_structured_router,1.0,0.3554575316393341,0.28752473976051235,0.8939315935333185,0.0,0.8939315935333185,1,False,2,2,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,canonicalize_pool_retransport,1.0,0.3554575316393341,0.28752473976051235,0.8939315935333185,0.0,0.8939315935333185,1,False,2,2,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s16,16,distilled_chart_aware_predictor,0.5191666666666667,0.6951276486549367,0.04093697495892476,0.8939315935333185,0.6553714300727959,0.23856016346052267,1,False,70,70,0.01,257.28125,512,True,79892d1fc172595e666a7e8c5f76435f39d2f6dec65be03735bb816ba4a5824a,nontrivial_central,32,16
controlled_mu2,mu2_w32_s17,17,strict_synchronization,0.49583333333333335,0.9702867189504828,0.25285813593874895,1.1520222319229882,1.1520222319229882,0.0,0,False,0,0,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,synchronization_cycle_norm_only,0.49583333333333335,0.9702867189504828,0.25285813593874895,1.1520222319229882,1.1520222319229882,0.0,0,False,0,0,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,weighted_hodge,0.75,0.503778935458264,0.12780691624023124,1.1520222319229882,0.5760111159614941,0.5760111159614941,0,False,0,0,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,hodge_full_rank_correction,1.0,0.3077616494687038,0.2513085307279177,1.1520222319229882,0.0,1.1520222319229882,2,False,4,4,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,hodge_low_rank_correction,1.0,0.3077616494687038,0.2513085307279177,1.1520222319229882,2.707842842246995e-16,1.152022231922988,1,False,2,2,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,low_rank_generic_router,0.48333333333333334,0.7071751479275622,0.06575534327848409,1.1520222319229882,1.1702968455708729,-0.01827461364788463,1,False,70,70,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,low_rank_structured_router,1.0,0.3077616494687038,0.2513085307279177,1.1520222319229882,0.0,1.1520222319229882,1,False,2,2,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,canonicalize_pool_retransport,1.0,0.3077616494687038,0.2513085307279177,1.1520222319229882,0.0,1.1520222319229882,1,False,2,2,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s17,17,distilled_chart_aware_predictor,0.4816666666666667,0.7202343994427932,0.09293729456073817,1.1520222319229882,0.8439024399485652,0.3081197919744231,1,False,70,70,0.01,257.296875,512,True,0f79e993126d2d0c2ea465650ded69d854fdd6e3381ae1db1b868ebba2ad3849,noncentral_control,32,17
controlled_mu2,mu2_w32_s18,18,strict_synchronization,0.48833333333333334,0.8149471795838684,0.17835048263055103,0.7033824252257853,0.7033824252257853,0.0,0,False,0,0,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,synchronization_cycle_norm_only,0.48833333333333334,0.8149471795838684,0.17835048263055103,0.7033824252257853,0.7033824252257853,0.0,0,False,0,0,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,weighted_hodge,0.745,0.5609956025903813,0.16520519548126733,0.7033824252257853,0.35169121261289266,0.35169121261289266,0,False,0,0,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,hodge_full_rank_correction,1.0,0.4185682975008338,0.3333161840361156,0.7033824252257853,0.0,0.7033824252257853,2,False,4,4,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,hodge_low_rank_correction,1.0,0.4185682975008338,0.3333161840361156,0.7033824252257853,1.086987171791934e-16,0.7033824252257852,1,False,2,2,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,low_rank_generic_router,0.47833333333333333,0.7090151870735626,0.07391133596939908,0.7033824252257853,0.8674941858529183,-0.16411176062713295,1,False,70,70,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
