setting_id,group,width,seed,noise,context_budget,split,method,accuracy,loss,ece,trainable_parameters,stored_parameters,branch_count,latency_ms,peak_memory_mb,leakage_hash_passed,logits_sha256
S3_w64_s20_n0.2_b16,S3,64,20,0.2,16,heldout_rs_after_sr,shuffled_context_control,0.18433179723502305,2.126227912084763,0.23079319936546394,0,0,1,0.02200016751885414,124.46875,True,e94958a438e93a93aa5d6b5426fbbc43187b0a5f8d0a00c23f01104a88a1fe24
S3_w64_s20_n0.2_b16,S3,64,20,0.2,16,heldout_element,shuffled_context_control,0.14935064935064934,2.2882607245072557,0.2788597561994312,0,0,1,0.02200016751885414,124.46875,True,e94958a438e93a93aa5d6b5426fbbc43187b0a5f8d0a00c23f01104a88a1fe24
S3_w64_s20_n0.2_b16,S3,64,20,0.2,16,context_distribution_shift,shuffled_context_control,0.155,2.2448243225057616,0.26434911954841883,0,0,1,0.02200016751885414,124.46875,True,e94958a438e93a93aa5d6b5426fbbc43187b0a5f8d0a00c23f01104a88a1fe24
S3_w64_s20_n0.2_b16,S3,64,20,0.2,16,input_only,twistedmerge_hodge_lr,0.14583333333333334,2.2663365449685964,0.27138592828515706,390,390,6,nan,124.515625,True,e94958a438e93a93aa5d6b5426fbbc43187b0a5f8d0a00c23f01104a88a1fe24
S3_w64_s20_n0.2_b16,S3,64,20,0.2,16,alignment_residual_only,twistedmerge_hodge_lr,0.12583333333333332,2.2010352865231875,0.2913859282851571,42,42,6,nan,124.515625,True,e94958a438e93a93aa5d6b5426fbbc43187b0a5f8d0a00c23f01104a88a1fe24
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,twistedmerge_hodge_lr,0.8291666666666667,1.1822033435307877,0.41194740504817623,30,30,1,0.023124972358345985,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,twistedmerge_hodge_lr,0.8133640552995391,1.211238458980497,0.4051374961421836,30,30,1,0.023124972358345985,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,twistedmerge_hodge_lr,0.8116883116883117,1.203010782350088,0.38593875384257736,30,30,1,0.023124972358345985,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,twistedmerge_hodge_lr,0.8675,1.1140336957560735,0.44815088045158097,30,30,1,0.023124972358345985,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,generic_mixture_of_experts,0.7491666666666666,1.6535652910105687,0.5486977283665219,42,42,6,0.021583866328001022,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,generic_mixture_of_experts,0.7488479262672811,1.6571469976972335,0.5485780249987335,42,42,6,0.021583866328001022,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,generic_mixture_of_experts,0.7597402597402597,1.6467949430120965,0.556949730525456,42,42,6,0.021583866328001022,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,generic_mixture_of_experts,0.795,1.64302315376175,0.594288036511375,42,42,6,0.021583866328001022,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,learned_unconstrained_matrix_context_action,0.44916666666666666,1.5137050396941647,0.06943452572806363,222,222,1,0.024250010028481483,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,learned_unconstrained_matrix_context_action,0.45161290322580644,1.5109884485787854,0.07884302551998819,222,222,1,0.024250010028481483,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,learned_unconstrained_matrix_context_action,0.4090909090909091,1.5262703934132822,0.05763398517393746,222,222,1,0.024250010028481483,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,learned_unconstrained_matrix_context_action,0.4575,1.4614635608443263,0.07646473073730614,222,222,1,0.024250010028481483,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,generic_low_rank_context_adapter,0.17,2.5731430661773795,0.35185119538586945,462,462,1,0.02674991264939308,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,generic_low_rank_context_adapter,0.195852534562212,2.4147975335168956,0.3199583025336282,462,462,1,0.02674991264939308,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,generic_low_rank_context_adapter,0.12337662337662338,2.8486407296771907,0.395813090353308,462,462,1,0.02674991264939308,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,generic_low_rank_context_adapter,0.1525,2.663678109038726,0.3769659270689446,462,462,1,0.02674991264939308,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,group_structured_without_hodge,0.8291666666666667,1.182203343530788,0.41194740504817634,0,0,1,0.02300017513334751,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,group_structured_without_hodge,0.8133640552995391,1.211238458980497,0.40513749614218375,0,0,1,0.02300017513334751,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,group_structured_without_hodge,0.8116883116883117,1.2030107823500877,0.38593875384257736,0,0,1,0.02300017513334751,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,group_structured_without_hodge,0.8675,1.1140336957560735,0.4481508804515812,0,0,1,0.02300017513334751,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,hodge_lr_generic_retransport,0.3566666666666667,1.6066713585936372,0.037114400067494266,66,66,6,0.024124979972839355,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,hodge_lr_generic_retransport,0.39631336405529954,1.5624125522506405,0.04796700903539862,66,66,6,0.024124979972839355,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,hodge_lr_generic_retransport,0.34415584415584416,1.6967155044001916,0.06383981196343903,66,66,6,0.024124979972839355,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,hodge_lr_generic_retransport,0.3625,1.610600550745218,0.057848218129012904,66,66,6,0.024124979972839355,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,random_multiplication_table_control,0.12833333333333333,2.2313969301877177,0.2888859282851571,0,0,1,0.02204091288149357,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,random_multiplication_table_control,0.06451612903225806,2.384861627947677,0.3506088675682289,0,0,1,0.02204091288149357,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,random_multiplication_table_control,1.0,0.8999450645752523,0.5742504421542658,0,0,1,0.02204091288149357,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,random_multiplication_table_control,0.135,2.1953525254426696,0.2843491195484189,0,0,1,0.02204091288149357,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,words_length_4_5,shuffled_context_control,0.15833333333333333,2.2065311221675636,0.2588859282851571,0,0,1,0.02283393405377865,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_rs_after_sr,shuffled_context_control,0.17050691244239632,2.164719912679246,0.2446180841580907,0,0,1,0.02283393405377865,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,heldout_element,shuffled_context_control,0.13636363636363635,2.2445565641546343,0.28938592148209796,0,0,1,0.02283393405377865,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,context_distribution_shift,shuffled_context_control,0.1525,2.18859364617997,0.2668491195484189,0,0,1,0.02283393405377865,124.640625,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,input_only,twistedmerge_hodge_lr,0.17,2.1738434087743714,0.2473620360190467,390,390,6,nan,124.671875,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.2_b64,S3,64,20,0.2,64,alignment_residual_only,twistedmerge_hodge_lr,0.1375,2.2120788624148826,0.2797192616184905,42,42,6,nan,124.671875,True,2ef3859f94806d1edc0db5df8c411f60b410b33f5d527737a1c8000d9102c40c
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,twistedmerge_hodge_lr,0.595,1.501620034635799,0.1931338076762164,30,30,1,0.022665830329060555,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,twistedmerge_hodge_lr,0.5852534562211982,1.5255662686800961,0.1792010244499174,30,30,1,0.022665830329060555,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,twistedmerge_hodge_lr,0.5844155844155844,1.5306627569844604,0.1964635997917112,30,30,1,0.022665830329060555,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,twistedmerge_hodge_lr,0.5875,1.5324946848266259,0.18953034664209725,30,30,1,0.022665830329060555,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,generic_mixture_of_experts,0.22833333333333333,1.768122411759259,0.033265091418975795,42,42,6,0.02212519757449627,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,generic_mixture_of_experts,0.1497695852534562,1.7938330446438184,0.04776952455091497,42,42,6,0.02212519757449627,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,generic_mixture_of_experts,0.6493506493506493,1.6477932741989207,0.44092125929931203,42,42,6,0.02212519757449627,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,generic_mixture_of_experts,0.23,1.7681451906404262,0.03595523861470332,42,42,6,0.02212519757449627,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,learned_unconstrained_matrix_context_action,0.17916666666666667,1.8976549027009955,0.1252890331210052,222,222,1,0.022416934370994568,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,learned_unconstrained_matrix_context_action,0.1543778801843318,1.9452541482820611,0.14698286862914803,222,222,1,0.022416934370994568,125.171875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,learned_unconstrained_matrix_context_action,0.2727272727272727,1.7484470662531213,0.047958423966465005,222,222,1,0.022416934370994568,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,learned_unconstrained_matrix_context_action,0.1725,1.895267431274249,0.1299735076136895,222,222,1,0.022416934370994568,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,generic_low_rank_context_adapter,0.2,2.108090622432143,0.214771052196711,462,462,1,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,generic_low_rank_context_adapter,0.22580645161290322,2.0046198365928745,0.185096760656905,462,462,1,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,generic_low_rank_context_adapter,0.08441558441558442,2.381840537897866,0.327063130090115,462,462,1,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,generic_low_rank_context_adapter,0.205,2.0731156944363476,0.20731576762436685,462,462,1,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,group_structured_without_hodge,0.595,1.501620034635799,0.1931338076762163,0,0,1,0.021792016923427582,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,group_structured_without_hodge,0.5852534562211982,1.5255662686800961,0.17920102444991734,0,0,1,0.021792016923427582,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,group_structured_without_hodge,0.5844155844155844,1.5306627569844609,0.19646359979171116,0,0,1,0.021792016923427582,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,group_structured_without_hodge,0.5875,1.5324946848266259,0.18953034664209717,0,0,1,0.021792016923427582,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,hodge_lr_generic_retransport,0.35833333333333334,1.6308712833480754,0.033296494947918955,66,66,6,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,hodge_lr_generic_retransport,0.3663594470046083,1.614259639142099,0.05168887327463375,66,66,6,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,hodge_lr_generic_retransport,0.2857142857142857,1.7548084976683205,0.0682684150433114,66,66,6,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,hodge_lr_generic_retransport,0.3375,1.6338403176835379,0.01733998967153139,66,66,6,0.021416926756501198,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,random_multiplication_table_control,0.7133333333333334,1.3258875786553086,0.3003569429898547,0,0,1,0.02133287489414215,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_rs_after_sr,random_multiplication_table_control,0.7995391705069125,1.1803567808633646,0.38658830129250005,0,0,1,0.02133287489414215,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,heldout_element,random_multiplication_table_control,1.0,0.8999450645752523,0.5742504421542658,0,0,1,0.02133287489414215,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,context_distribution_shift,random_multiplication_table_control,0.7075,1.318542438416686,0.2965341817457812,0,0,1,0.02133287489414215,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
S3_w64_s20_n0.5_b16,S3,64,20,0.5,16,words_length_4_5,shuffled_context_control,0.16416666666666666,2.195517285156227,0.25305259495182375,0,0,1,0.022290972992777824,125.1875,True,b6e8d706e6da8d531863bb69bb136416f8c550a2dc845b441602ae2b2ad63dcf
