setting_id,group,seed,noise,validation_samples,test_samples,method,accuracy,nll,brier,ece,classwise_ece,leakage_hash_passed,logits_sha256
S3_s25_n0.2,S3,25,0.2,400,800,twistedmerge_hodge_lr_temperature,0.8425,1.0554496484172549,0.44251411603658236,0.2652108809213039,0.06793713483829272,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.2,S3,25,0.2,400,800,twistedmerge_hodge_lr_vector,0.7925,1.071636316013641,0.44927357070844764,0.22347062276886737,0.07169340602685846,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.2,S3,25,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.7975,1.6455455148400226,0.7810340080098928,0.5957546197407078,0.09003389824840437,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.2,S3,25,0.2,400,800,generic_mixture_of_experts_temperature,0.7975,1.260657167118448,0.5999084022235498,0.4352577828813265,0.10055992925946257,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.2,S3,25,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.515,1.4783677382047484,0.6896447710285452,0.12021621629068932,0.04940143915194853,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.2,S3,25,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.515,1.4785700955400165,0.6917217900735289,0.12385913887545222,0.05084683083670094,True,ec15d6ff0990cd2cc0fdd8b7982b852bd56e2b271a3909b514cbf4999ad7fdd9
S3_s25_n0.5,S3,25,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.5925,1.5264372669999102,0.6994776624802177,0.20595580014906073,0.06284972538365745,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,twistedmerge_hodge_lr_temperature,0.5925,1.5364423233479985,0.7197840821302176,0.2564932273249453,0.06377870614136993,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,twistedmerge_hodge_lr_vector,0.4775,1.5503069995563834,0.7261951569953393,0.13307819306218394,0.06153679834135567,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.49,1.7411455595940546,0.8158484862774518,0.3046756050753475,0.013803015702326187,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,generic_mixture_of_experts_temperature,0.49,1.6043704838493937,0.7583729015959242,0.22088180676475935,0.06223231110250183,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.285,1.8458397751876083,0.8414290547588033,0.11004831061521088,0.05549083528144769,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n0.5,S3,25,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.285,1.7405859534683745,0.8148941773162847,0.06010674722544675,0.021743626242947966,True,11e254333620feafeedd745f38e35f22db8c73c33823828fba63f83335a8e5db
S3_s25_n1.0,S3,25,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.145,2.1595330471122507,0.9537704598426601,0.2613668866011523,0.10711340347886768,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,twistedmerge_hodge_lr_temperature,0.145,1.810381289095181,0.8396717518320236,0.06454499821373533,0.014462757444472812,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,twistedmerge_hodge_lr_vector,0.16875,1.8067486123468888,0.8382940582305528,0.04518112566136548,0.0235276653255977,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.17625,1.7920603230213557,0.8334335481881314,0.0002065187405592417,0.006698798183239073,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,generic_mixture_of_experts_temperature,0.17625,1.796278968095123,0.8348318125088882,0.01465799057906796,0.007568946099942066,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.1575,2.306100248886249,0.9714636878257015,0.25612073639533317,0.10665387934093555,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s25_n1.0,S3,25,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.1575,1.8226245023902106,0.8435160012961191,0.05696917450338484,0.019583291116659993,True,011ad9775439b5e8b53a35774516b49311053180f1bc7306461aa90a0d62b8d7
S3_s26_n0.2,S3,26,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.83375,1.150832296154879,0.5484824202547233,0.41282806639370095,0.0972500555249937,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,twistedmerge_hodge_lr_temperature,0.83375,1.029033209778878,0.4421807034893124,0.2609794848074524,0.06411223124061372,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,twistedmerge_hodge_lr_vector,0.78375,1.03623399657686,0.44333508793175297,0.19773963001234252,0.061119974791369096,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.81375,1.6033066570864014,0.7653573224497685,0.6012649271642759,0.12692655066054492,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,generic_mixture_of_experts_temperature,0.81375,1.158229793188302,0.5528099732082226,0.3947938911851557,0.09714011942756673,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.67625,1.2352738334572797,0.5967504486632899,0.278976865233926,0.08399212981753579,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.2,S3,26,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.67625,1.157666528359309,0.5482521950726563,0.19955596309735116,0.0606467258647261,True,770cfcc2ab58b6aafada474174975ee886bcf4e2dc987d395deb8ceaa2902eb5
S3_s26_n0.5,S3,26,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.5625,1.5494391303312625,0.7135058221730931,0.1708354396209211,0.05352201740384419,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,twistedmerge_hodge_lr_temperature,0.5625,1.5417458575954146,0.7188594104447966,0.19933191793216548,0.04681113308856083,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,twistedmerge_hodge_lr_vector,0.49875,1.5705504711925733,0.7264648226407522,0.1369599084876004,0.058150892196488974,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.46125,1.731197999381622,0.8123833802961054,0.269461171461827,0.02617345117248611,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,generic_mixture_of_experts_temperature,0.46125,1.606983008792603,0.7595072865271232,0.16114741117173026,0.039860791559370244,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.28875,1.857593580475383,0.8495516419322101,0.12674472692045005,0.06535157560306244,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n0.5,S3,26,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.28875,1.730664425654866,0.8117494884339159,0.057384728394931174,0.026401277453312232,True,fe53188b736c45e9ac195bd2cd4dfa39ebfb8405f0c3ffad0dd7aac54c3cd84f
S3_s26_n1.0,S3,26,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.17125,2.1699618108764613,0.9516466659005524,0.25193497376379326,0.10714637198359551,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,twistedmerge_hodge_lr_temperature,0.17125,1.8052294701581788,0.8377196024374488,0.0415618250635006,0.013874651018535572,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,twistedmerge_hodge_lr_vector,0.1675,1.7978182739501216,0.8353199208217841,0.02995419389342069,0.015778338268453537,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.1575,1.79748841771487,0.8352610647798749,0.021583890581663344,0.012246832703411467,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,generic_mixture_of_experts_temperature,0.1575,1.792594876015931,0.8336125707803251,0.01160886242698922,0.011698687285417772,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.15625,2.282843180393392,0.9685888813836121,0.26982185414395377,0.10898549472767784,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s26_n1.0,S3,26,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.15625,1.8151850155432785,0.8405716911962645,0.060393506875117055,0.02088434457550481,True,848c983e9e7b159e2bf70eaf39443c17e9f9eca1afc776bd28edb2577b98d4d2
S3_s27_n0.2,S3,27,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.8375,1.1603927184517422,0.555470392508333,0.43057555796307073,0.09972606620460416,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,twistedmerge_hodge_lr_temperature,0.8375,1.0126595652570165,0.43141868081759066,0.24695156412163327,0.06467717566538002,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,twistedmerge_hodge_lr_vector,0.785,1.0246731325485385,0.4386874098885922,0.19889432933523557,0.06401560609887755,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.7925,1.6361209747033805,0.7781651637969625,0.5895976780704438,0.10240267917329764,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,generic_mixture_of_experts_temperature,0.7925,1.227873681198598,0.5932747314257051,0.42670301190862253,0.10599847835529169,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.5425,1.4197823873663957,0.6764043502004157,0.1383664507310197,0.04642634321659641,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.2,S3,27,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.5425,1.424419227301368,0.6809251184422714,0.15619989455798697,0.04886818322618849,True,65648f8f04f94a5fd8082587bbe6be35c316bf365b946d7efaf0f62804563915
S3_s27_n0.5,S3,27,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.5875,1.5585396497573192,0.706253724585244,0.1940684507872764,0.05941917652273886,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,twistedmerge_hodge_lr_temperature,0.5875,1.5542025736648093,0.710326718977693,0.212327357612123,0.05746862451049679,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,twistedmerge_hodge_lr_vector,0.53125,1.5716399874168878,0.7152326453256501,0.15023469432731132,0.0625962279177426,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.485,1.7310678106204387,0.8120033917227681,0.29227780625576205,0.028010889691899382,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,generic_mixture_of_experts_temperature,0.485,1.6108325040709286,0.7518457275079621,0.17699658681441774,0.06382314003901313,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.31,1.896571869303554,0.8569586027663698,0.14911995513629012,0.05802100909864457,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n0.5,S3,27,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.31,1.7407038346587123,0.8153669488814118,0.09946169924745424,0.026299951452417283,True,e090175314ff2177a644e2aa5303deb9d10092e3f2b7b43b74e01b87b8f05b06
S3_s27_n1.0,S3,27,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.16625,2.1198479948247364,0.944367234616886,0.24067444203692923,0.1054437671897752,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,twistedmerge_hodge_lr_temperature,0.16625,1.7999229762647813,0.8364291530825007,0.04390294862181553,0.017240810085730293,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,twistedmerge_hodge_lr_vector,0.17625,1.8016975157182709,0.8365936854095546,0.03374622411943434,0.020834252349546153,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.1625,1.7938035004570179,0.83398583285618,0.016449494005256766,0.011780263285858393,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,generic_mixture_of_experts_temperature,0.1625,1.7918926982755783,0.8333766719493423,0.006580850625066276,0.011303612308270738,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.18625,2.151747588603291,0.9399264824183752,0.21955842752111235,0.09844669125115635,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s27_n1.0,S3,27,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.18625,1.8044432594400661,0.8375203214686542,0.024971909814812267,0.01658292495717303,True,d4d3d735658ef238d29bd1ec1cd4eaad59fb0aea7c6b31212db0f962b954353b
S3_s28_n0.2,S3,28,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.83875,1.1773403263491324,0.5688194485526802,0.43998518956350546,0.10246155396614198,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,twistedmerge_hodge_lr_temperature,0.83875,1.0180664894236964,0.4392160185028118,0.2667622313321326,0.06558678829697608,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,twistedmerge_hodge_lr_vector,0.77875,1.03289286495395,0.44583937807662344,0.20562764408221623,0.06334981101349742,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.73875,1.672638028721932,0.7916484616287716,0.5443603458454893,0.051655132029030375,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,generic_mixture_of_experts_temperature,0.73875,1.3315183796990502,0.6477623603413258,0.4178507023594745,0.11636233269708601,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.44125,1.5593722451486849,0.7462985048718676,0.1174510128200383,0.0408892469541328,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.2,S3,28,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.44125,1.5565319972798821,0.7487136000359439,0.13493235593103597,0.04701895521951956,True,63e1af8c28f764c3e2704895b3afcaca5446cae591358f0cffe107e3d56ab4b8
S3_s28_n0.5,S3,28,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.5675,1.5513647191357522,0.7106595035274635,0.17925565999482385,0.05579358055777237,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,twistedmerge_hodge_lr_temperature,0.5675,1.5492608403681618,0.714562616721949,0.19876718841056018,0.05073026501427994,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,twistedmerge_hodge_lr_vector,0.51875,1.5682547997715504,0.7189163731375894,0.1426785521016622,0.0555426939439998,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.42625,1.746591965582121,0.8175837844066777,0.23932984399397267,0.01759662379596769,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,generic_mixture_of_experts_temperature,0.42625,1.6479156155173529,0.7723112906522016,0.1476916282601605,0.03859699870476773,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.26125,1.9071790645354634,0.8645901751072412,0.12667248059094816,0.06527794845320485,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n0.5,S3,28,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.26125,1.766221374217486,0.8240096567888225,0.04647883847894821,0.015332878671807541,True,8405e1cc0a5c50278b7bf4891a409c5410933f6ec04b39b43c463f03bc199162
S3_s28_n1.0,S3,28,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.16625,2.1364893561663796,0.9453071023387548,0.2345257242203649,0.10342085419393736,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,twistedmerge_hodge_lr_temperature,0.16625,1.808558759000462,0.8390181520069316,0.04187767209600212,0.014919810858596177,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,twistedmerge_hodge_lr_vector,0.17625,1.8021650205789357,0.8365437178800704,0.011241118008103124,0.022499417704110614,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.1625,1.793726100762222,0.8340279100114202,0.015990116990712892,0.007165783873071996,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,generic_mixture_of_experts_temperature,0.1625,1.7919108288712102,0.8333853448023122,0.006484502795040814,0.006441996295371062,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.16875,2.2130209098865423,0.9556084622217403,0.24255469479609065,0.09616566597201297,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s28_n1.0,S3,28,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.16875,1.8132899641394198,0.8401934582107358,0.04310763922808421,0.019081801078942813,True,cabdba40f30b55eae1921f7be192027e8755594e5f2fac68fdd5d75e4066f8e4
S3_s29_n0.2,S3,29,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.83125,1.1771773167260136,0.5588525785751243,0.41420695408667085,0.09932739572876319,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,twistedmerge_hodge_lr_temperature,0.83125,1.0628957012246145,0.46079945941056366,0.27993892790273006,0.06965022482362467,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,twistedmerge_hodge_lr_vector,0.77875,1.0768448089355238,0.4608245066348921,0.21203596948534256,0.0658348976401729,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.76875,1.6557405949048525,0.7850980686227504,0.5692066618712098,0.07427582264124277,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,generic_mixture_of_experts_temperature,0.76875,1.2948070900659019,0.6253673812033783,0.41925939175055266,0.10306090885525653,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.47125,1.5359139708345049,0.7234197103815356,0.09756717355841642,0.052767315013798076,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.2,S3,29,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.47125,1.531797271787522,0.7299805774948913,0.12747608204519997,0.049885960800677205,True,89631dca58674dce924888f45b66e8e19819948bcf2b0d764b0fcd2906091e07
S3_s29_n0.5,S3,29,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.58,1.5727337201485279,0.7063259979386551,0.19097542124176492,0.07046768523617873,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,twistedmerge_hodge_lr_temperature,0.58,1.5635626169312065,0.7145483243679414,0.21074747277966027,0.06717502310126845,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,twistedmerge_hodge_lr_vector,0.505,1.5745419362534279,0.7212177860775029,0.13259206344357133,0.07181530639096,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.46625,1.734511946963041,0.813167948055444,0.27423548914042833,0.031518772654374874,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,generic_mixture_of_experts_temperature,0.46625,1.6184381205581662,0.7556684437884726,0.15956472862975674,0.05155462409013146,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.28125,1.9518889629530491,0.874819939151923,0.15103835996304832,0.07211699674264654,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n0.5,S3,29,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.28125,1.7493377929072909,0.8177734562528726,0.04130635979061479,0.022630581070534377,True,824b38f00a46b23bc24ec108432b213cec1532cc26c942f9ebb6a978587fa82b
S3_s29_n1.0,S3,29,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.15625,2.164327812096535,0.9593019568447159,0.260793045913329,0.10897235834455991,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,twistedmerge_hodge_lr_temperature,0.15625,1.80692958829048,0.8387001911972984,0.05530707366795903,0.024087356994373404,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,twistedmerge_hodge_lr_vector,0.16,1.8059259753008905,0.8381948892187129,0.04024160365725953,0.0272581258522543,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.16375,1.7953032899060628,0.8344880721502307,0.0142058493548177,0.015615505459878875,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,generic_mixture_of_experts_temperature,0.16375,1.792227997059578,0.833488451769232,0.005136401279455527,0.014764669055523977,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.16375,2.174779015681546,0.9521335704096684,0.24848794306015454,0.10147999029794465,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
S3_s29_n1.0,S3,29,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.16375,1.8075369832922512,0.838358318200265,0.04918112985295143,0.02221474764919665,True,0b6d2cff2d284930ae9e4ab7486c0e3882b5b987aef0537ec4efdf9711a8902d
D4_s20_n0.2,D4,20,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.82375,1.326873313490757,0.593269486032834,0.4497841949417395,0.0811948776771852,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.2,D4,20,0.2,400,800,twistedmerge_hodge_lr_temperature,0.82375,1.1906887242909605,0.491974812780099,0.30640690728265163,0.055500849496711635,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.2,D4,20,0.2,400,800,twistedmerge_hodge_lr_vector,0.77,1.1949822256403977,0.4915799651140484,0.24745394749971164,0.054233080112146545,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.2,D4,20,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.76375,1.9375841241720104,0.8369052710952519,0.6136450499855913,0.014168833813938301,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
