setting_id,seed,n_models,width,candidate,family,tm_specific,output_type,val_accuracy,val_loss,test_accuracy,test_loss,selected_by,merge_seconds,generation_validation_evals,details,split_sha256,status
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,official_git_rebasin,official_synchronization,False,same_capacity_single_model,0.58,1.7732187792658807,0.587,1.7955190970897674,,3.692690458148718,0,"{""functional_preservation_max_abs_error"": 7.152557373046875e-07, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 100, ""prediction_disagreement"": 0.0, ""source_commit"": ""ef40098257ab97243930eba737d6dcb8edd5863e"", ""worker_metadata"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [10, 30, 19, 0, 9, 2, 22, 13, 16, 17, 1, 18, 7, 27, 12, 31, 4, 24, 14, 6, 29, 8, 5, 3, 28, 21, 23, 11, 25, 15, 26, 20]}, ""seed"": 9102, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [15, 16, 19, 26, 0, 30, 8, 5, 6, 18, 21, 12, 2, 29, 13, 22, 10, 7, 23, 31, 9, 17, 11, 24, 4, 28, 25, 14, 20, 3, 27, 1]}, ""seed"": 9103, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [16, 3, 30, 31, 23, 13, 25, 12, 14, 2, 26, 1, 24, 8, 17, 19, 0, 10, 5, 4, 21, 11, 7, 22, 9, 15, 6, 27, 20, 29, 18, 28]}, ""seed"": 9104, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,official_c2m3,official_synchronization,False,same_capacity_single_model,0.6025,1.716828325614333,0.607,1.7436118590831757,,2.785275291884318,0,"{""functional_preservation_max_abs_error"": 4.76837158203125e-07, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [11.595081329345703, 16.559810638427734, 19.549348831176758, 21.389333724975586, 22.116281509399414, 23.626060485839844, 23.896705627441406, 24.329214096069336, 24.437427520751953, 24.556015014648438, 24.615550994873047, 24.68120574951172, 24.739639282226562, 24.73965835571289, 24.739662170410156, 24.739662170410156, 24.739662170410156, 24.739662170410156, 24.739662170410156, 24.739662170410156], ""permutations"": {""a"": {""P_0"": [8, 10, 31, 16, 24, 13, 20, 7, 12, 1, 0, 4, 11, 30, 15, 25, 18, 14, 9, 19, 28, 22, 17, 23, 21, 6, 26, 27, 5, 29, 2, 3]}, ""b"": {""P_0"": [20, 18, 1, 0, 6, 27, 26, 13, 16, 30, 10, 12, 7, 2, 31, 21, 14, 9, 17, 19, 4, 11, 24, 3, 8, 28, 23, 15, 29, 25, 5, 22]}, ""c"": {""P_0"": [31, 18, 21, 10, 4, 30, 9, 2, 7, 16, 15, 6, 5, 25, 19, 28, 23, 13, 0, 12, 20, 11, 22, 17, 8, 29, 24, 27, 1, 3, 14, 26]}, ""d"": {""P_0"": [14, 26, 28, 12, 9, 8, 21, 24, 0, 2, 7, 23, 1, 16, 19, 15, 5, 17, 3, 4, 20, 18, 10, 22, 11, 25, 6, 27, 13, 29, 30, 31]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.6025,1.7306638245284558,0.61,1.750551468551159,,0.11375862499698997,0,"{""reference"": 3, ""synchronization_disagreement"": 0.25}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.625,1.7093855868279935,0.639,1.7282478061914444,,0.0017939170356839895,0,"{""max_abs_log_scale"": 1.8198186557648586, ""mean_abs_log_scale"": 0.23962001340551944, ""scale_source"": ""reference_activation_norm""}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.6975,1.5710790398716927,0.703,1.5807868270576,,0.07698466605506837,8,"{""ingredient_count"": 1, ""selected_indices"": [3], ""selected_labels"": [""permutation:3""]}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.6975,1.5710790398716927,0.703,1.5807868270576,,0.08153950003907084,8,"{""ingredient_count"": 1, ""selected_indices"": [3], ""selected_labels"": [""monomial:3""]}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,union_gauge_soup,union_gauge_soup,True,same_capacity_model_soup,0.705,1.6058102478832006,0.696,1.6186714240908622,A3;A5,0.24561937479302287,24,"{""ingredient_count"": 4, ""selected_indices"": [11, 7, 3, 9], ""selected_labels"": [""monomial:3"", ""permutation:3"", ""original:3"", ""monomial:1""]}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_0,ordinary_soup,False,same_capacity_model_soup,0.66,1.824537569284439,0.699,1.8277841406464577,,0.0003834578674286604,0,"{""frozen_weights"": [0.001987831694435542, 0.02618847836673097, 0.2489336650399677, 0.7228900248988659], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_1,ordinary_soup,False,same_capacity_model_soup,0.4675,2.020473177731037,0.541,2.025598456859589,,0.0003421669825911522,0,"{""frozen_weights"": [0.08023154157677019, 0.16069081270028263, 0.5096880971078722, 0.24938954861507484], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_2,ordinary_soup,False,same_capacity_model_soup,0.5725,1.8795450419187545,0.582,1.8983105537891387,,0.0003544578794389963,0,"{""frozen_weights"": [0.0013936563974257987, 0.6271102523598059, 0.14075152416812198, 0.23074456707464636], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_3,ordinary_soup,False,same_capacity_model_soup,0.59,1.9552719661593436,0.631,1.9628023034334183,,0.0004067921545356512,0,"{""frozen_weights"": [0.36854352512284005, 0.008894428063843494, 0.1348390845236126, 0.48772296228970397], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_4,ordinary_soup,False,same_capacity_model_soup,0.59,1.8837294372916222,0.615,1.8863172320127488,,0.0003771660849452019,0,"{""frozen_weights"": [0.006307329990476195, 0.09123056276646713, 0.709765403879759, 0.19269670336329753], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_5,ordinary_soup,False,same_capacity_model_soup,0.6275,1.7179182083904743,0.637,1.7502970192432403,,0.00034162518568336964,0,"{""frozen_weights"": [0.8544586630566565, 0.027104374009896553, 0.014268839001003467, 0.10416812393244348], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9101,9101,4,32,ordinary_weighted_soup_6,ordinary_soup,False,same_capacity_model_soup,0.4175,2.051282009482384,0.431,2.063055004358292,,0.00037195789627730846,0,"{""frozen_weights"": [0.29934319468589016, 0.22497646632754012, 0.14906891128398814, 0.3266114277025816], ""generation_seed"": 428049}",d320aa169c3e5d7232bb7837c915f2e4659217be18f641106336c28e218f3b6a,evaluated
