setting_id,group,width,seed,method,accuracy,loss,val_accuracy,val_loss,selected_method,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,measured_inference_time_seconds,inference_multiplier,candidate_count,selector_validation_budget,method_kind,supplied_context,uses_validation_data,uses_obstruction_data,saved_logits_path,saved_logits_sha256,label_permutation_regression_passed
S3_W32_S0,S3,32,0,ensemble_reference,0.9985,0.9267528404824438,0.998,0.9271009147971161,,198,1188,6.0,6,3.7499703466892242e-06,0.6164740105641889,1,1000,ensemble,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S0.npz,f7c4fd96b9c01b92a241cdf8378516f7937df9bb30207f8fa87a15c4826bdbeb,True
S3_W32_S0,S3,32,0,validation_only_safe_selector,1.0,0.9162434478233518,1.0,0.9169193909465004,twistedmerge_hodge_lr,198,198,1.0,1,3.959052264690399e-06,0.6508459006353824,6,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S0.npz,f7c4fd96b9c01b92a241cdf8378516f7937df9bb30207f8fa87a15c4826bdbeb,True
S3_W32_S1,S3,32,1,ordinary_weight_average,0.1545,1.7917594692280547,0.138,1.7917594692280547,,198,198,1.0,1,5.166977643966675e-06,1.0,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,git_rebasin_style_pairwise,0.151,2.1816521442973884,0.152,2.1931014624672067,,198,198,1.0,1,5.082925781607628e-06,0.9837328767123288,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,c2m3_strict_synchronization,0.151,2.1816521442973884,0.152,2.1931014624672067,,198,198,1.0,1,6.083166226744652e-06,1.177316149963951,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,greedy_soup,0.215,2.0879757065512354,0.21,2.1164071921358825,,198,198,1.0,1,5.183299072086811e-05,10.03158795962509,1,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,naive_regular_representation_without_pooling,0.151,2.181652144297388,0.152,2.1931014624672067,,198,1188,6.0,6,4.729186184704304e-05,9.15271268925739,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,uniform_pooling_without_correct_action,0.1545,1.7917594692280547,0.138,1.7917594692280547,,198,1188,6.0,6,4.749977961182594e-06,0.9192952415284787,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,random_same_branch_count_control,0.164,2.176838691828555,0.165,2.1448052739860524,,198,1188,6.0,6,5.916925147175789e-06,1.1451423936553713,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,wrong_generator_control,0.0995,2.2569685275059186,0.101,2.241422137511771,,198,198,1.0,1,4.166970029473305e-06,0.8064617880317232,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,wrong_order_control,0.709,1.3619535494154194,0.707,1.3444108713664014,,198,198,1.0,1,4.62518073618412e-06,0.8951423936553713,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,wrong_group_action_control,0.6425,1.4486403726534236,0.65,1.450442708002342,,198,198,1.0,1,5.62518835067749e-06,1.0886806056236482,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,twistedmerge_hodge_lr,1.0,0.9234001081949665,1.0,0.9273711839453054,,198,1188,6.0,6,5.416804924607277e-06,1.0483507570295603,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,branch_orbit_lift_invariant_pooling,1.0,0.9234001081949667,1.0,0.9273711839453055,,198,1188,6.0,6,4.37488779425621e-06,0.8467015140591204,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,branch_regular_lift_invariant_pooling,1.0,0.9234001081949667,1.0,0.9273711839453055,,198,1188,6.0,6,6.332993507385254e-06,1.225666906993511,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,supplied_context_oracle,1.0,0.9234001081949667,1.0,0.9273711839453055,,198,1188,6.0,6,5.208887159824371e-06,1.008111031002163,1,1000,branch_model,True,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,learned_feature_router,0.9965,0.9554245262433847,0.991,0.9602718569380602,,240,1230,6.212121212121212,6,6.2498729676008224e-06,1.2095800288392213,1,1000,router,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,ensemble_reference,0.999,0.9338016164026122,0.996,0.9380399858622787,,198,1188,6.0,6,6.708083674311638e-06,1.2982606344628695,1,1000,ensemble,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S1,S3,32,1,validation_only_safe_selector,1.0,0.9234001081949665,1.0,0.9273711839453054,twistedmerge_hodge_lr,198,198,1.0,1,5.125068128108978e-06,0.9918889689978371,6,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S1.npz,a2151d497eee022af90756c288286bb5587ca243c0c26b61a403ea62a39657a0,True
S3_W32_S2,S3,32,2,ordinary_weight_average,0.162,1.7917594692280547,0.161,1.7917594692280547,,198,198,1.0,1,5.00003807246685e-06,1.0,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,git_rebasin_style_pairwise,0.129,2.2217561741377008,0.143,2.2083035690988946,,198,198,1.0,1,5.875015631318092e-06,1.1749941792782306,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,c2m3_strict_synchronization,0.129,2.2217561741377008,0.143,2.2083035690988946,,198,198,1.0,1,4.332978278398514e-06,0.8665890570430733,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,greedy_soup,0.222,2.086358876414158,0.222,2.1101477398880664,,198,198,1.0,1,4.487507976591587e-05,8.974947613504074,1,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,naive_regular_representation_without_pooling,0.129,2.2217561741377008,0.143,2.2083035690988946,,198,1188,6.0,6,2.0875129848718643e-05,4.17499417927823,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,uniform_pooling_without_correct_action,0.162,1.7917594692280547,0.161,1.7917594692280547,,198,1188,6.0,6,5.583977326750755e-06,1.1167869615832364,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,random_same_branch_count_control,0.1625,2.2051409749359223,0.171,2.1554344846740205,,198,1188,6.0,6,4.20818105340004e-06,0.8416298020954598,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,wrong_generator_control,0.095,2.300880599099932,0.11,2.2668126698632833,,198,198,1.0,1,5.250098183751106e-06,1.050011641443539,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,wrong_order_control,0.697,1.3621079701640575,0.718,1.3603286128135683,,198,198,1.0,1,5.749985575675964e-06,1.149988358556461,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,wrong_group_action_control,0.654,1.4314685497852262,0.647,1.4059214175785533,,198,198,1.0,1,5.041947588324547e-06,1.0083818393480792,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,twistedmerge_hodge_lr,1.0,0.9189811229600524,1.0,0.9184671246283688,,198,1188,6.0,6,5.332985892891884e-06,1.0665890570430734,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,branch_orbit_lift_invariant_pooling,1.0,0.9189811229600525,1.0,0.9184671246283689,,198,1188,6.0,6,4.209112375974655e-06,0.8418160651920839,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,branch_regular_lift_invariant_pooling,1.0,0.9189811229600525,1.0,0.9184671246283689,,198,1188,6.0,6,5.041947588324547e-06,1.0083818393480792,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,supplied_context_oracle,1.0,0.9189811229600525,1.0,0.918467124628369,,198,1188,6.0,6,5.166977643966675e-06,1.0333876600698486,1,1000,branch_model,True,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,learned_feature_router,0.997,0.95073225794747,0.992,0.9512430569686695,,240,1230,6.212121212121212,6,4.917150363326073e-06,0.9834225844004657,1,1000,router,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,ensemble_reference,0.9995,0.9292825584416949,0.998,0.929098633557904,,198,1188,6.0,6,4.832865670323372e-06,0.9665657741559953,1,1000,ensemble,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S2,S3,32,2,validation_only_safe_selector,1.0,0.9189811229600524,1.0,0.9184671246283688,twistedmerge_hodge_lr,198,198,1.0,1,3.915978595614433e-06,0.7831897555296857,6,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S2.npz,9e5172ab2a161a69222f0c8239e475213ef2761b8db47a36f576a2d511c07920,True
S3_W32_S3,S3,32,3,ordinary_weight_average,0.172,1.7917594692280547,0.162,1.7917594692280547,,198,198,1.0,1,5.499925464391708e-06,1.0,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,git_rebasin_style_pairwise,0.154,2.238216732124165,0.139,2.2602445322382865,,198,198,1.0,1,5.791895091533661e-06,1.0530861061722123,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,c2m3_strict_synchronization,0.154,2.238216732124165,0.139,2.2602445322382865,,198,198,1.0,1,4.916917532682419e-06,0.893997121327576,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,greedy_soup,0.214,2.1285923172197,0.213,2.1136499840673713,,198,198,1.0,1,5.63750509172678e-05,10.250148166963001,1,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,naive_regular_representation_without_pooling,0.154,2.238216732124165,0.139,2.2602445322382865,,198,1188,6.0,6,4.700012505054474e-05,8.545593091186182,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,uniform_pooling_without_correct_action,0.172,1.7917594692280547,0.162,1.7917594692280547,,198,1188,6.0,6,5.792127922177315e-06,1.0531284395902125,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,random_same_branch_count_control,0.1815,2.164540898939921,0.154,2.188459747530761,,198,1188,6.0,6,6.00004568696022e-06,1.0909321818643638,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,wrong_generator_control,0.1075,2.269911016004538,0.121,2.244359259773804,,198,198,1.0,1,4.958827048540115e-06,0.9016171365676064,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,wrong_order_control,0.708,1.3590867421682606,0.692,1.3686581616158016,,198,198,1.0,1,4.166970029473305e-06,0.7576411819490305,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,wrong_group_action_control,0.6435,1.4393287992180368,0.657,1.4172562377472673,,198,198,1.0,1,4.208879545331001e-06,0.765261197189061,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,twistedmerge_hodge_lr,1.0,0.9066392076996306,1.0,0.9081125933368648,,198,1188,6.0,6,6.291083991527557e-06,1.1438489543645753,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,branch_orbit_lift_invariant_pooling,1.0,0.9066392076996307,1.0,0.9081125933368649,,198,1188,6.0,6,5.125068128108978e-06,0.9318431970197274,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,branch_regular_lift_invariant_pooling,1.0,0.9066392076996307,1.0,0.9081125933368649,,198,1188,6.0,6,4.916917532682419e-06,0.893997121327576,1,1000,branch_model,True,False,True,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,supplied_context_oracle,1.0,0.9066392076996307,1.0,0.9081125933368649,,198,1188,6.0,6,4.499917849898338e-06,0.8181779696892727,1,1000,branch_model,True,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,learned_feature_router,0.9945,0.9386130485467713,0.993,0.9400599298588229,,240,1230,6.212121212121212,6,4.875008016824722e-06,0.8863771060875455,1,1000,router,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,ensemble_reference,0.998,0.9170160596358339,0.997,0.9184713730575591,,198,1188,6.0,6,5.834037438035011e-06,1.060748454830243,1,1000,ensemble,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S3,S3,32,3,validation_only_safe_selector,1.0,0.9066392076996306,1.0,0.9081125933368648,twistedmerge_hodge_lr,198,198,1.0,1,5.082925781607628e-06,0.9241808483616967,6,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S3.npz,86c446a8ef57ed039146252acbb81e7ff6afd1ba6accdd2d7e49edb2718e95a1,True
S3_W32_S4,S3,32,4,ordinary_weight_average,0.151,1.7917594692280547,0.178,1.7917594692280547,,198,198,1.0,1,6.707850843667984e-06,1.0,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,git_rebasin_style_pairwise,0.165,2.1328479114204124,0.147,2.135742276348029,,198,198,1.0,1,4.874775186181068e-06,0.7267268309614717,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,c2m3_strict_synchronization,0.165,2.1328479114204124,0.147,2.135742276348029,,198,198,1.0,1,4.042172804474831e-06,0.6026032627559875,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,greedy_soup,0.199,2.1100771072773497,0.22,2.0492806101123695,,198,198,1.0,1,3.816699609160423e-05,5.689899340506768,1,1000,single_model,False,True,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,naive_regular_representation_without_pooling,0.165,2.1328479114204124,0.147,2.135742276348029,,198,1188,6.0,6,1.6666017472743988e-05,2.484553974314474,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,uniform_pooling_without_correct_action,0.151,1.7917594692280547,0.178,1.7917594692280547,,198,1188,6.0,6,3.7918798625469208e-06,0.5652898299201666,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,random_same_branch_count_control,0.159,2.177756373228348,0.157,2.1097761602770166,,198,1188,6.0,6,3.875000402331352e-06,0.5776813606386672,1,1000,branch_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,wrong_generator_control,0.092,2.2845129825569765,0.099,2.2617186852010307,,198,198,1.0,1,4.458008334040642e-06,0.66459562651857,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
S3_W32_S4,S3,32,4,wrong_order_control,0.723,1.357141660421018,0.707,1.3896332699024165,,198,198,1.0,1,4.124827682971954e-06,0.6149253731343284,1,1000,single_model,False,False,False,reports/overnight_program/logits/two_loop_context/S3_W32_S4.npz,4852e34566272fb2f247dc3002e9755baa9a3f95456def6d32f50b3db44330fa,True
