seed,method,average_accuracy,task_0_accuracy,task_1_accuracy,task_2_accuracy,task_3_accuracy,worst_task_accuracy,forgetting_interference,calibration_ece,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,inference_multiplier,measured_inference_time_seconds,selection_budget,selected_by_validation,selector_source_method,branch_candidate_activated,obstruction_certificate_passed,implementation_status,saved_logits_path,saved_logits_sha256,label_permutation_regression_passed
0,weight_average,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.1579344570636749,0.0546973739983513,11181642,5130,11181642,1.0,1.0,0.0005007919389754,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,greedy_soup,0.578125,0.608208954334259,0.5450819730758667,0.6100386381149292,0.5454545617103577,0.5450819730758667,0.1770303398370742,0.0391626313794404,11181642,5130,11181642,1.0,1.0218816905599324,0.000511750113219,256,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,task_arithmetic,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.1579344570636749,0.0546973684104159,11181642,5130,11181642,1.0,0.9958407818177168,0.0004987090360373,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,ties,0.541015625,0.5634328126907349,0.5163934230804443,0.6409266591072083,0.4387351870536804,0.4387351870536804,0.2143543511629104,0.2314667664468288,11181642,5130,11181642,1.0,0.948913121808,0.0004752080421894,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,dare,0.521484375,0.5074626803398132,0.5368852615356445,0.6447876691818237,0.395256906747818,0.395256906747818,0.2331282421946525,0.0773215520894154,11181642,5130,11181642,1.0,0.965053454740723,0.0004832909908145,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,slerp,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.1579344570636749,0.1127557911677286,11181642,5130,11181642,1.0,0.9486634571350864,0.0004750830121338,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,twistedmerge_exact_gauge_soup_selector,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.1579344570636749,0.0546973739983513,11181642,5130,11181642,1.0,0.9656364705690912,0.0004835829604417,256,True,weight_average,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
