seed,condition,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,chart_accuracy,ordinary_chart_accuracy,learned_table_chart_accuracy,heldout_chart_exposed,prediction_sha256,prediction_hashes_unchanged
10,unseen,d4_test_time_augmentation,0.0022006151575544126,0.001104466543192914,0.03281672059589831,72.55615166813573,39.63640512167634,0.6584589125323006,0.2512921431010682,0.002075097046564462,0.004993542832544124,0.6875,0.0,0.625,False,22165b331125d313b4f5bb9696a66bdfe9ea7299eceb1d59bf3a5e72eaf28356,True
10,unseen,supplied_chart_oracle,0.003336019266861506,0.0016798786532906049,0.039233633914607116,72.93442443203443,38.82103565594643,0.6582847030995431,0.2502741342642594,0.0030947568022038963,0.007539440425346465,0.6875,0.0,0.625,False,22165b331125d313b4f5bb9696a66bdfe9ea7299eceb1d59bf3a5e72eaf28356,True
10,unseen,random_chart_control,0.0025533444361854,0.0012832491741822235,0.02983720515412933,72.80798977591314,40.42043587906429,0.6585425077060154,0.25101991980591265,0.002039319511278868,0.004949205522271425,0.6875,0.0,0.625,False,22165b331125d313b4f5bb9696a66bdfe9ea7299eceb1d59bf3a5e72eaf28356,True
10,unseen,wrong_output_action_control,0.003268081129131087,0.0016446815831044192,0.03863394185226958,72.86515479311656,40.21545633634659,0.6518879997582187,0.24898148637907982,0.002808536519919143,0.007433360162871076,0.6875,0.0,0.625,False,22165b331125d313b4f5bb9696a66bdfe9ea7299eceb1d59bf3a5e72eaf28356,True
11,seen,ordinary_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630650081555252,0.13117774958766404,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,d4_equivariant_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630562676400253,0.13117183221788764,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5400518212790669,0.11916746748067909,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,learned_multiplication_table_chart_model,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630537979684751,0.13117159018531765,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,hard_retransport,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630562676400253,0.13117183221788764,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,soft_retransport,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630619731090655,0.13117184604686827,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,d4_test_time_augmentation,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630596485392583,0.13117388456828394,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,supplied_chart_oracle,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630582358692984,0.1311794073819783,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,random_chart_control,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630756017692177,0.1311764169718117,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,seen,wrong_output_action_control,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5623247737730063,0.1311678429034373,0.0,0.0,0.4375,0.375,0.4375,False,e2b8dc7b9b41127184fa3f809257fe90aced58da6383834802c4fe754e08726d,True
11,unseen,ordinary_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630644648757297,0.1311716251791495,0.0,0.0,0.4375,0.0,0.4375,False,b3c8d58367fce9ee349c538ccdb63db77765c93aa6356b80e81898349751bd01,True
11,unseen,d4_equivariant_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630562676400253,0.13117183221788764,0.0,0.0,0.4375,0.0,0.4375,False,b3c8d58367fce9ee349c538ccdb63db77765c93aa6356b80e81898349751bd01,True
11,unseen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5400518212578398,0.11916746746993569,0.0,0.0,0.4375,0.0,0.4375,False,b3c8d58367fce9ee349c538ccdb63db77765c93aa6356b80e81898349751bd01,True
11,unseen,learned_multiplication_table_chart_model,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5630537979684751,0.13117159018531765,0.0,0.0,0.4375,0.0,0.4375,False,b3c8d58367fce9ee349c538ccdb63db77765c93aa6356b80e81898349751bd01,True
