seed,condition,example,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,ordinary_chart_cnn_canonicalization,1.7328019407351712e-12,1.7328019407351712e-12,0.0,65.08641082341191,35.490709130395715,0.6685318861609097,0.1962420386626036,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,d4_equivariant_chart_cnn_canonicalization,4.897159647380523e-12,4.897159647380523e-12,0.0,93.4831467383516,59.10754515310132,0.5799237224613558,0.38082714390475303,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,d4_equivariant_chart_cnn_canonicalization,2.871088142397729e-12,2.871088142397729e-12,0.0,82.97703511396163,44.23554451224597,0.6214344513849407,0.3109348910202243,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,d4_equivariant_chart_cnn_canonicalization,1.7664723547045285e-12,1.7664723547045285e-12,0.0,55.20416260734033,32.56634493106797,0.6810242362877345,0.29977922339276125,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,d4_equivariant_chart_cnn_canonicalization,0.013239772277223302,0.006664001067564089,0.19553571428571428,72.25440854865326,27.96481712041292,0.7365073802514144,0.33736667506855156,0.008330556481172943,0.032237266279819474
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,d4_equivariant_chart_cnn_canonicalization,0.005161290324006937,0.002587322123037822,0.03985507246376811,52.307246418316744,29.581026468203866,0.7206819055956643,0.3347108259731613,0.00349990278047832,0.009825327510917031
10,seen,cju183od81ff608017ekzif89.png,4,d4_equivariant_chart_cnn_canonicalization,2.6239832065005932e-12,2.6239832065005932e-12,0.029644268774703556,82.10138510920908,39.90677446274924,0.633623690493366,0.2916643487315014,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,d4_equivariant_chart_cnn_canonicalization,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.891511337738383,0.7293019362701207,0.3416201391883078,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,d4_equivariant_chart_cnn_canonicalization,0.008127539857238587,0.004080351539020631,0.2119071644803229,47.126798771480196,19.401576627049078,0.7566900258708856,0.2055037020727468,0.004688627073815821,0.03049257232212666
10,seen,cju1d50a94qf50855wsowacrc.png,4,d4_equivariant_chart_cnn_canonicalization,0.002337358788459925,0.0011700468057676675,0.020879120879120878,115.14307523485253,61.55324693631491,0.5942789996406597,0.3773747827617626,0.003009027081243731,0.001910828025477707
10,seen,cju1fb9236a110801yvg0fwju.png,0,d4_equivariant_chart_cnn_canonicalization,1.5499070055772632e-12,1.5499070055772632e-12,0.0,52.34023112931911,29.852405918510655,0.6917288655244735,0.13337454913562397,0.0,0.0
10,seen,cju1ftaji6isw0855108yqcse.png,1,d4_equivariant_chart_cnn_canonicalization,2.505637684784501e-12,2.505637684784501e-12,0.0,77.52128636596721,42.428470200575376,0.6516725296741037,0.4134117436460656,0.0,0.0
10,seen,cju1gv7106qd008784gk603mg.png,4,d4_equivariant_chart_cnn_canonicalization,2.6567481402692437e-12,2.6567481402692437e-12,0.0,97.98366775532564,39.94633880151369,0.6244672277805199,0.28219392683422484,0.0,0.0
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,d4_equivariant_chart_cnn_canonicalization,4.821600771432876e-12,4.821600771432876e-12,0.0,73.455062430996,56.44072111509757,0.583578559280835,0.37912172501091845,0.0,0.0
10,seen,cju2i6acqvo6l0799u20fift8.png,1,d4_equivariant_chart_cnn_canonicalization,2.6239832065005932e-12,2.6239832065005932e-12,0.0,63.291383635225145,44.002036660424025,0.642648560391905,0.30628149886433675,0.0,0.0
10,seen,cju2nguelpmlj0835rojdn097.png,4,d4_equivariant_chart_cnn_canonicalization,2.5614754098295046e-12,2.5614754098295046e-12,0.013872832369942197,79.05061568347186,40.849780525508706,0.6181904972913397,0.2586052960887173,0.0,0.0
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,d4_equivariant_chart_cnn_canonicalization,1.7328019407351712e-12,1.7328019407351712e-12,0.0,65.08641082341191,35.490709130395715,0.6685318861609097,0.1962420386626036,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,direct_d4_equivariant_unet,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8609811862741101,0.5362099881058384,1.0,0.0478515625
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,direct_d4_equivariant_unet,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8350694764735034,0.45985374752490316,1.0,0.12420654296875
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,direct_d4_equivariant_unet,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.786874611197371,0.317824181769538,1.0,0.2662353515625
10,seen,cju171py4qiha0835u8sl59ds.png,0,direct_d4_equivariant_unet,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.15912806674651,0.7528906937927048,0.2177246367209591,1.0,0.3663330078125
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,direct_d4_equivariant_unet,0.47781855344475416,0.3139038085941687,0.05590851334180432,52.32590180780452,29.19303176226556,0.7706900431517033,0.2701546077078092,1.0,0.31390380859375
10,seen,cju183od81ff608017ekzif89.png,4,direct_d4_equivariant_unet,0.2639470198679396,0.15203857421926753,0.04032258064516129,83.1948980663433,36.274772045008575,0.8256233836933982,0.43202082019342924,1.0,0.15203857421875
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,direct_d4_equivariant_unet,0.5173521560112586,0.34893798828164735,0.0,53.5647572149767,27.648572771263524,0.7588065416538486,0.23511925630737096,1.0,0.34893798828125
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,direct_d4_equivariant_unet,0.6734677354061722,0.5076904296878005,0.21428571428571427,46.760451118536,20.008006816195323,0.7049465279269472,0.07637608820732567,1.0,0.5076904296875
10,seen,cju1d50a94qf50855wsowacrc.png,4,direct_d4_equivariant_unet,0.11472297336222614,0.06085205078182321,0.04612850082372323,115.43006525397247,57.14744196445251,0.8565597510128241,0.5232062408431375,1.0,0.06085205078125
10,seen,cju1fb9236a110801yvg0fwju.png,0,direct_d4_equivariant_unet,0.47909027616640565,0.31500244140666805,0.054187192118226604,53.24283661483117,28.110856773764926,0.770325643611816,0.2690587358410994,1.0,0.31500244140625
10,seen,cju1ftaji6isw0855108yqcse.png,1,direct_d4_equivariant_unet,0.2554437523296303,0.14642333984427097,0.0,79.82605615238494,43.34397820935001,0.8275201537368724,0.4376324951153947,1.0,0.14642333984375
10,seen,cju1gv7106qd008784gk603mg.png,4,direct_d4_equivariant_unet,0.2603525164582393,0.149658203125519,0.0,99.05397384216138,42.914889602705884,0.8264324806510337,0.43440176979493117,1.0,0.149658203125
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,direct_d4_equivariant_unet,0.08932944606467093,0.04675292968808181,0.0,74.71268649983972,56.14985503647637,0.8613464611403209,0.5373055054442375,1.0,0.0467529296875
10,seen,cju2i6acqvo6l0799u20fift8.png,1,direct_d4_equivariant_unet,0.24347359957156606,0.13861083984427575,0.0,64.35060217278468,43.53179414567997,0.830177698321068,0.44544773703819374,1.0,0.13861083984375
10,seen,cju2nguelpmlj0835rojdn097.png,4,direct_d4_equivariant_unet,0.28457753114894535,0.1658935546880091,0.017595307917888565,77.9201211939801,41.907303023376194,0.8209290167975798,0.4181686949013965,1.0,0.1658935546875
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,direct_d4_equivariant_unet,0.4146306062221614,0.2615356445317007,0.0,64.72244026174339,33.19903625482008,0.7884661422107715,0.3225225745518401,1.0,0.26153564453125
10,seen,cju0ue769mxii08019zqgdbxn.png,0,learned_multiplication_table_chart_model,4.897159647380523e-12,4.897159647380523e-12,0.0,93.4831467383516,59.10754515310132,0.5799237224613558,0.38082714390475303,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,learned_multiplication_table_chart_model,2.871088142397729e-12,2.871088142397729e-12,0.0,82.97703511396163,44.23554451224597,0.6214344513849407,0.3109348910202243,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,learned_multiplication_table_chart_model,1.7664723547045285e-12,1.7664723547045285e-12,0.0,55.20416260734033,32.56634493106797,0.6810242362877345,0.29977922339276125,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,learned_multiplication_table_chart_model,0.013239772277223302,0.006664001067564089,0.19553571428571428,72.25440854865326,27.96481712041292,0.7365073802514144,0.33736667506855156,0.008330556481172943,0.032237266279819474
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,learned_multiplication_table_chart_model,0.005161290324006937,0.002587322123037822,0.03985507246376811,52.307246418316744,29.581026468203866,0.7206819055956643,0.3347108259731613,0.00349990278047832,0.009825327510917031
10,seen,cju183od81ff608017ekzif89.png,4,learned_multiplication_table_chart_model,2.6239832065005932e-12,2.6239832065005932e-12,0.029644268774703556,82.10138510920908,39.90677446274924,0.633623690493366,0.2916643487315014,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,learned_multiplication_table_chart_model,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.891511337738383,0.7293019362701207,0.3416201391883078,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,learned_multiplication_table_chart_model,0.008127539857238587,0.004080351539020631,0.2119071644803229,47.126798771480196,19.401576627049078,0.7566900258708856,0.2055037020727468,0.004688627073815821,0.03049257232212666
10,seen,cju1d50a94qf50855wsowacrc.png,4,learned_multiplication_table_chart_model,0.002337358788459925,0.0011700468057676675,0.020879120879120878,115.14307523485253,61.55324693631491,0.5942789996406597,0.3773747827617626,0.003009027081243731,0.001910828025477707
10,seen,cju1fb9236a110801yvg0fwju.png,0,learned_multiplication_table_chart_model,1.5499070055772632e-12,1.5499070055772632e-12,0.0,52.34023112931911,29.852405918510655,0.6917288655244735,0.13337454913562397,0.0,0.0
10,seen,cju1ftaji6isw0855108yqcse.png,1,learned_multiplication_table_chart_model,2.505637684784501e-12,2.505637684784501e-12,0.0,77.52128636596721,42.428470200575376,0.6516725296741037,0.4134117436460656,0.0,0.0
10,seen,cju1gv7106qd008784gk603mg.png,4,learned_multiplication_table_chart_model,2.6567481402692437e-12,2.6567481402692437e-12,0.0,97.98366775532564,39.94633880151369,0.6244672277805199,0.28219392683422484,0.0,0.0
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,learned_multiplication_table_chart_model,4.897159647380523e-12,4.897159647380523e-12,0.0,73.53910524340094,56.2476970480384,0.5834675377550165,0.37896887185343076,0.0,0.0
10,seen,cju2i6acqvo6l0799u20fift8.png,1,learned_multiplication_table_chart_model,2.6239832065005932e-12,2.6239832065005932e-12,0.0,63.291383635225145,44.002036660424025,0.642648560391905,0.30628149886433675,0.0,0.0
10,seen,cju2nguelpmlj0835rojdn097.png,4,learned_multiplication_table_chart_model,2.5614754098295046e-12,2.5614754098295046e-12,0.013872832369942197,79.05061568347186,40.849780525508706,0.6181904972913397,0.2586052960887173,0.0,0.0
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,learned_multiplication_table_chart_model,1.7328019407351712e-12,1.7328019407351712e-12,0.0,65.08641082341191,35.490709130395715,0.6685318861609097,0.1962420386626036,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,hard_retransport,4.897159647380523e-12,4.897159647380523e-12,0.0,93.4831467383516,59.10754515310132,0.5799237224613558,0.38082714390475303,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,hard_retransport,2.871088142397729e-12,2.871088142397729e-12,0.0,82.97703511396163,44.23554451224597,0.6214344513849407,0.3109348910202243,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,hard_retransport,1.7664723547045285e-12,1.7664723547045285e-12,0.0,55.20416260734033,32.56634493106797,0.6810242362877345,0.29977922339276125,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,hard_retransport,0.013239772277223302,0.006664001067564089,0.19553571428571428,72.25440854865326,27.96481712041292,0.7365073802514144,0.33736667506855156,0.008330556481172943,0.032237266279819474
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,hard_retransport,0.005161290324006937,0.002587322123037822,0.03985507246376811,52.307246418316744,29.581026468203866,0.7206819055956643,0.3347108259731613,0.00349990278047832,0.009825327510917031
10,seen,cju183od81ff608017ekzif89.png,4,hard_retransport,2.6239832065005932e-12,2.6239832065005932e-12,0.029644268774703556,82.10138510920908,39.90677446274924,0.633623690493366,0.2916643487315014,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,hard_retransport,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.891511337738383,0.7293019362701207,0.3416201391883078,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,hard_retransport,0.008127539857238587,0.004080351539020631,0.2119071644803229,47.126798771480196,19.401576627049078,0.7566900258708856,0.2055037020727468,0.004688627073815821,0.03049257232212666
10,seen,cju1d50a94qf50855wsowacrc.png,4,hard_retransport,0.002337358788459925,0.0011700468057676675,0.020879120879120878,115.14307523485253,61.55324693631491,0.5942789996406597,0.3773747827617626,0.003009027081243731,0.001910828025477707
10,seen,cju1fb9236a110801yvg0fwju.png,0,hard_retransport,1.5499070055772632e-12,1.5499070055772632e-12,0.0,52.34023112931911,29.852405918510655,0.6917288655244735,0.13337454913562397,0.0,0.0
10,seen,cju1ftaji6isw0855108yqcse.png,1,hard_retransport,2.505637684784501e-12,2.505637684784501e-12,0.0,77.52128636596721,42.428470200575376,0.6516725296741037,0.4134117436460656,0.0,0.0
10,seen,cju1gv7106qd008784gk603mg.png,4,hard_retransport,2.6567481402692437e-12,2.6567481402692437e-12,0.0,97.98366775532564,39.94633880151369,0.6244672277805199,0.28219392683422484,0.0,0.0
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,hard_retransport,4.821600771432876e-12,4.821600771432876e-12,0.0,73.455062430996,56.44072111509757,0.583578559280835,0.37912172501091845,0.0,0.0
10,seen,cju2i6acqvo6l0799u20fift8.png,1,hard_retransport,2.6239832065005932e-12,2.6239832065005932e-12,0.0,63.291383635225145,44.002036660424025,0.642648560391905,0.30628149886433675,0.0,0.0
10,seen,cju2nguelpmlj0835rojdn097.png,4,hard_retransport,2.5614754098295046e-12,2.5614754098295046e-12,0.013872832369942197,79.05061568347186,40.849780525508706,0.6181904972913397,0.2586052960887173,0.0,0.0
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,hard_retransport,1.7328019407351712e-12,1.7328019407351712e-12,0.0,65.08641082341191,35.490709130395715,0.6685318861609097,0.1962420386626036,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,soft_retransport,4.914004913980767e-12,4.914004913980767e-12,0.0,93.8991055813666,57.52665770469029,0.5798671734238053,0.38084349834753084,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,soft_retransport,2.8620492272385174e-12,2.8620492272385174e-12,0.0,82.72089503473525,44.85594648950703,0.6215413334753507,0.31158571774722077,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,soft_retransport,1.7746228926321658e-12,1.7746228926321658e-12,0.0,55.232678165310574,34.35693174901958,0.6808773920693685,0.29816847276197217,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,soft_retransport,0.012182203391138529,0.006128430590186347,0.19405756731662024,72.41120903181427,28.519073078814927,0.7368926633511702,0.33829269836860476,0.007664111962679107,0.02967741935483871
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,soft_retransport,0.005159810808362964,0.0025865785328314608,0.038834951456310676,51.639128962879916,29.258235601105678,0.7197009553305892,0.32825992503239826,0.00349990278047832,0.009814612868047983
10,seen,cju183od81ff608017ekzif89.png,4,soft_retransport,2.617801047113566e-12,2.617801047113566e-12,0.02952755905511811,82.46969035790525,38.43125776517222,0.63358262261729,0.29162375344822067,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,soft_retransport,1.3553808620203913e-12,1.3553808620203913e-12,0.0,55.559869661362754,26.934047192314708,0.7292849194653392,0.34244870344991796,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,soft_retransport,0.008375209381272638,0.004205214466984645,0.22008547008547008,47.45259719711397,19.664107628915733,0.7567790605194,0.2049203106944333,0.004808848280836739,0.03241491085899514
10,seen,cju1d50a94qf50855wsowacrc.png,4,soft_retransport,0.006276971365216646,0.00314836678865349,0.03076923076923077,115.42811597788274,59.146100617874275,0.5940362818900218,0.3773351766158157,0.00802407221664995,0.005154639175257732
10,seen,cju1fb9236a110801yvg0fwju.png,0,soft_retransport,0.005558987030565845,0.0027872406333186947,0.042105263157894736,52.19194988396644,29.566863724765113,0.6914334131142887,0.13380999694345516,0.0034876961829102887,0.013688212927756654
10,seen,cju1ftaji6isw0855108yqcse.png,1,soft_retransport,2.493765586028694e-12,2.493765586028694e-12,0.0,77.38184486369781,45.16084192367466,0.6521402116448332,0.42010884477167565,0.0,0.0
10,seen,cju1gv7106qd008784gk603mg.png,4,soft_retransport,2.643404705253388e-12,2.643404705253388e-12,0.0,97.93492615242126,44.451418291855816,0.624386091759865,0.2821755711629521,0.0,0.0
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,soft_retransport,4.835589941949538e-12,4.835589941949538e-12,0.0,72.83543093852057,56.822768836507244,0.5834848227475712,0.37901107271318324,0.0,0.0
10,seen,cju2i6acqvo6l0799u20fift8.png,1,soft_retransport,2.6476039184467896e-12,2.6476039184467896e-12,0.0,63.013886515389515,44.42119196214595,0.642693799542523,0.306241568254336,0.0,0.0
10,seen,cju2nguelpmlj0835rojdn097.png,4,soft_retransport,2.554931016856017e-12,2.554931016856017e-12,0.01362088535754824,78.56844150166147,42.7726672948312,0.6182600040253552,0.2586267277274601,0.0,0.0
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,soft_retransport,1.7265193370135938e-12,1.7265193370135938e-12,0.0,65.19432454109598,34.127426027743375,0.6683971979620891,0.1958028369081148,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,d4_test_time_augmentation,4.875670404656872e-12,4.875670404656872e-12,0.0,94.06554949890585,57.01955883223066,0.5798105444567727,0.38093040998865035,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,d4_test_time_augmentation,2.849814762032346e-12,2.849814762032346e-12,0.0,82.23136383177662,45.432073571984006,0.6217434036361407,0.3117140765643853,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,d4_test_time_augmentation,1.7642907551133306e-12,1.7642907551133306e-12,0.0,55.17472159016385,34.66707529510706,0.6808213959253306,0.29789211352181155,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,d4_test_time_augmentation,0.010287523082286615,0.005170356623352552,0.1781450872359963,72.08856439834992,29.45850511888654,0.7378589671245644,0.3394136391052598,0.006497834055314895,0.024683544303797468
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,d4_test_time_augmentation,0.005159071368579594,0.00258620689798479,0.03900709219858156,51.6488108168291,29.294167491317467,0.7197322447882296,0.3288253473747318,0.00349990278047832,0.009809264305177113
10,seen,cju183od81ff608017ekzif89.png,4,d4_test_time_augmentation,2.5879917184198036e-12,2.5879917184198036e-12,0.028328611898016998,82.46211251235322,37.278965331630744,0.6335272455795072,0.29156408804192324,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,d4_test_time_augmentation,1.3480722566711404e-12,1.3480722566711404e-12,0.0,54.81358790839889,26.941534653434964,0.7290362936591414,0.34290158622570743,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,d4_test_time_augmentation,0.006429534378298838,0.0032251352486441683,0.1861598440545809,46.26813503731752,20.64892682953487,0.7578470225905195,0.20893651460210094,0.003726857417648473,0.02339622641509434
10,seen,cju1d50a94qf50855wsowacrc.png,4,d4_test_time_augmentation,0.007766990295115469,0.0038986354814662828,0.03699788583509514,115.2356048580832,57.52608937632494,0.5937521460542257,0.3772362485706253,0.010030090270812437,0.0063371356147021544
10,seen,cju1fb9236a110801yvg0fwju.png,0,d4_test_time_augmentation,0.005566723366312716,0.0027911304093614655,0.042884990253411304,52.661619722237106,28.365448430781115,0.6916655864722321,0.1348750256911444,0.0034876961829102887,0.013782542113323124
10,seen,cju1ftaji6isw0855108yqcse.png,1,d4_test_time_augmentation,2.4919013207014904e-12,2.4919013207014904e-12,0.0,77.18289874715181,45.625046519754044,0.6522326126538394,0.4208909508324723,0.0,0.0
10,seen,cju1gv7106qd008784gk603mg.png,4,d4_test_time_augmentation,2.6602819898838513e-12,2.6602819898838513e-12,0.0,97.48737519432318,45.635065216670924,0.6242963014608616,0.2821722417338606,0.0,0.0
10,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,d4_test_time_augmentation,4.8007681228766165e-12,4.8007681228766165e-12,0.0,72.83543093852057,56.84672212105379,0.5835058509313149,0.3790050955594779,0.0,0.0
10,seen,cju2i6acqvo6l0799u20fift8.png,1,d4_test_time_augmentation,2.623294858335196e-12,2.623294858335196e-12,0.0,62.7853465891656,43.628472288016845,0.6427686747152447,0.3061935236364662,0.0,0.0
10,seen,cju2nguelpmlj0835rojdn097.png,4,d4_test_time_augmentation,2.545176889787363e-12,2.545176889787363e-12,0.013544018058690745,78.51114493055121,42.795787708240404,0.6182815906440767,0.2586700256451877,0.0,0.0
10,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,d4_test_time_augmentation,1.7301038062253805e-12,1.7301038062253805e-12,0.0,65.44616011604396,33.01904316185311,0.6684627195064503,0.19623793520804614,0.0,0.0
10,seen,cju0ue769mxii08019zqgdbxn.png,0,supplied_chart_oracle,4.897159647380523e-12,4.897159647380523e-12,0.0,93.4831467383516,59.10754515310132,0.5799237224613558,0.38082714390475303,0.0,0.0
10,seen,cju13cgqmnhwn0988yrainhcp.png,1,supplied_chart_oracle,2.871088142397729e-12,2.871088142397729e-12,0.0,82.97703511396163,44.23554451224597,0.6214344513849407,0.3109348910202243,0.0,0.0
10,seen,cju16ach3m1da0993r1dq3sn2.png,4,supplied_chart_oracle,1.7724211272566956e-12,1.7724211272566956e-12,0.0,54.89306072690369,36.177462912037186,0.6804775867873494,0.2908600408791244,0.0,0.0
10,seen,cju171py4qiha0835u8sl59ds.png,0,supplied_chart_oracle,0.021377672210317528,0.01080432173001093,0.23513011152416358,72.73230737120663,27.20225018906619,0.7361823102208696,0.3382210500913061,0.013495501499500167,0.05139593908629442
10,seen,cju17g6ykn1cs0993dww6qdi8.png,1,supplied_chart_oracle,0.005161290324006937,0.002587322123037822,0.03985507246376811,52.307246418316744,29.581026468203866,0.7206819055956643,0.3347108259731613,0.00349990278047832,0.009825327510917031
10,seen,cju183od81ff608017ekzif89.png,4,supplied_chart_oracle,2.63088660878024e-12,2.63088660878024e-12,0.03067484662576687,83.23550922172242,35.01192251393579,0.6338032498692827,0.29184191151034616,0.0,0.0
10,seen,cju1c0qb4tzi308355wtsnp0y.png,0,supplied_chart_oracle,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.891511337738383,0.7293019362701207,0.3416201391883078,0.0,0.0
10,seen,cju1cyjb5qtie0993njqne9m3.png,1,supplied_chart_oracle,0.008127539857238587,0.004080351539020631,0.2119071644803229,47.126798771480196,19.401576627049078,0.7566900258708856,0.2055037020727468,0.004688627073815821,0.03049257232212666
10,seen,cju1d50a94qf50855wsowacrc.png,4,supplied_chart_oracle,0.013122346588139244,0.00660450660836595,0.052690582959641255,116.01745397853097,53.73833948736044,0.5938558064538062,0.37735320112005866,0.017051153460381142,0.01066499372647428
10,seen,cju1fb9236a110801yvg0fwju.png,0,supplied_chart_oracle,0.0055874592596529766,0.002801556421785523,0.04360753221010902,52.18236722338012,30.631334860889528,0.6911149940988024,0.13396035441837736,0.0034876961829102887,0.014040561622464899
