evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,low_rank_subspace,0-1-4,0.8887048664037138,0.0,0.9999239625302828,81.08609872587851,3.241497816833917,0.12167789999927793,1,0,0.9999251550927679,8.555935709098073e-05,8.555844037936127e-05,0.9143599142631804,0.9019699487025721,0.9270558537867852,-0.0,9.114155545830727e-06
natural_measured,0,low_rank_subspace,0-1-5,1.5337162581272423,0.0,0.9998476229170805,57.276376832566065,3.5197983142216804,0.11629160440393857,1,0,0.9998660764516178,9.935234773505996e-05,9.935578258375512e-05,0.9406731372092589,0.9320208469110368,0.9491067604883978,-0.0,4.949048161506653e-06
natural_measured,0,low_rank_subspace,0-1-6,1.1130763478577137,0.0,0.9999812370658139,163.24072427841915,3.197094278345501,0.11477750326905932,1,0,0.9999814307073083,1.6856838680356923e-05,1.6856867546967373e-05,0.9410834704133787,0.9278355885138982,0.960455586113241,-0.0,2.935761585831642e-06
natural_measured,0,low_rank_subspace,0-1-7,0.4422146763536148,0.0,0.9999966456369374,386.0813970191349,3.3123568438902544,0.11274056934884616,1,0,1.0000019823948005,7.585316011748944e-06,7.585243438333285e-06,0.9212158997247534,0.9054142291312226,0.9347188840605671,-0.0,1.1830881703644991e-05
natural_measured,0,low_rank_subspace,0-2-3,1.1825222289189696,0.0,0.9999952608442945,324.8126761277957,3.864818013167695,0.10523831737892968,1,0,0.9999953737497386,4.0076683446299555e-06,4.007670823702656e-06,0.9466174243952024,0.9332187407161454,0.9584529877326752,-0.0,5.339621566236019e-06
natural_measured,0,low_rank_subspace,0-2-4,1.073834297247231,0.0,0.9999140943417927,76.2862267796891,1.9791041703505872,0.11972804473979133,1,0,0.9999145004877049,7.999919284262802e-05,7.999963286616486e-05,0.9177168273311633,0.9051000250224991,0.9293699058801862,-0.0,4.6764034777879715e-07
natural_measured,0,low_rank_subspace,0-2-5,1.4353753617906477,0.0,0.999914920066903,76.65557022597562,2.848262704116233,0.11484774734292712,1,0,0.9999227478834319,5.927394824944976e-05,5.9275013905626844e-05,0.9531022479128862,0.9428364567356211,0.961048534040843,-0.0,1.8669816199690104e-06
natural_measured,0,low_rank_subspace,0-2-6,0.8722032415680587,0.0,0.9999619529139695,114.63359408072398,2.4584041870662947,0.11396950110793114,1,0,0.9999627697478978,4.3621655009595806e-05,4.362137620780509e-05,0.9186439349162199,0.9041249442868533,0.9351081222949138,-0.0,4.880130290985107e-06
natural_measured,0,low_rank_subspace,0-2-7,0.25963607314042747,0.0,0.9999980783236149,510.08699331228354,3.710037055320765,0.10252532575811658,1,0,1.00001370396,7.4012870012740706e-06,7.401130798580477e-06,0.9462222282811712,0.9285979839752445,0.9553508490935047,-0.0,1.5740515664219856e-06
natural_measured,0,low_rank_subspace,0-3-4,1.3703329573982046,0.0,0.9996122848634489,35.90064972965067,2.549413222989349,0.1294692935688155,1,0,0.9996406068257672,0.0002829417965488634,0.00028296342949288235,0.9193674921993803,0.9042314404202222,0.9261279324199133,-0.0,1.7362544895149767e-06
