evidence_label,corpus_seed,transition_method,triangle,centrality_before,centrality_after,scalar_real_before,scalar_real_after,gauge_invariance_delta
natural_measured,0,weight_based,0-6-7,9.708078273774324e-07,1.4020835804452577e-06,1.0000000884756446,1.0000001089647412,4.3127575306782535e-07
natural_measured,0,weight_based,1-2-3,9.421072139893946e-07,1.3962957671218852e-06,0.9999999841675162,1.0000000577419996,4.541885531324906e-07
natural_measured,0,weight_based,1-2-4,1.0000912320931092e-06,1.436040935951893e-06,1.0000001499429345,1.0000001098960638,4.3594970385878375e-07
natural_measured,0,weight_based,1-2-5,9.91803462071845e-07,1.4434030275304477e-06,1.0000000540167093,1.0000000409781933,4.5159956545860275e-07
natural_measured,0,weight_based,1-2-6,9.81812856175952e-07,1.3981428452143134e-06,1.0000000642612576,1.0000000791624188,4.1632998903836147e-07
natural_measured,0,weight_based,1-2-7,9.758480396726008e-07,1.4153537797547313e-06,1.000000063329935,1.0000000884756446,4.395057400821305e-07
natural_measured,0,weight_based,1-3-4,9.96449639537561e-07,1.437998336145418e-06,1.0000000596046448,1.0000000651925802,4.4154869660785685e-07
natural_measured,0,weight_based,1-3-5,9.93725191471526e-07,1.4472579530192805e-06,0.9999999897554517,0.9999999506399035,4.535327615477545e-07
natural_measured,0,weight_based,1-3-6,9.831825177513603e-07,1.410718077198641e-06,1.0000000419095159,1.0000000819563866,4.275355594472807e-07
natural_measured,0,weight_based,1-3-7,9.770426740178287e-07,1.40961773837461e-06,0.9999999841675162,1.0000000037252903,4.3257506435678136e-07
natural_measured,0,weight_based,1-4-5,1.0475963809293357e-06,1.4754848761568028e-06,0.9999999487772584,0.9999999366700649,4.2788849522746715e-07
natural_measured,0,weight_based,1-4-6,9.997484632076818e-07,1.4347383593608508e-06,0.9999999767169356,1.0000000363215804,4.34989896153169e-07
natural_measured,0,weight_based,1-4-7,9.737691152744893e-07,1.4309749198801438e-06,1.0000000270083547,1.0000000149011612,4.572058046056545e-07
natural_measured,0,weight_based,1-5-6,9.93487843679516e-07,1.4454962780826423e-06,0.9999999273568392,0.9999999664723873,4.5200843440312624e-07
natural_measured,0,weight_based,1-5-7,9.869387216672064e-07,1.4609270275480654e-06,0.9999999366700649,0.9999999394640326,4.7398830588085907e-07
natural_measured,0,weight_based,1-6-7,9.940341805077304e-07,1.437666020155685e-06,1.0000000717118382,1.0000001257285476,4.4363183964795464e-07
natural_measured,0,weight_based,2-3-4,9.82060626642811e-07,1.4334678233678382e-06,1.0,1.0000001015141606,4.5140719672502726e-07
natural_measured,0,weight_based,2-3-5,9.75736964543101e-07,1.4131861616852596e-06,0.9999999441206455,1.0000000102445483,4.374491971421585e-07
natural_measured,0,weight_based,2-3-6,1.0291386309707002e-06,1.4014280204338431e-06,1.00000006146729,1.0000001108273864,3.7228938946314297e-07
natural_measured,0,weight_based,2-3-7,9.784707956224859e-07,1.4098860210949954e-06,0.9999999878928065,1.0000000800937414,4.3141522547250957e-07
natural_measured,0,weight_based,2-4-5,1.0092746990162756e-06,1.4604763256899691e-06,0.999999956227839,1.0000000074505806,4.5120162667369357e-07
natural_measured,0,weight_based,2-4-6,1.0076957488113262e-06,1.4286962809697805e-06,1.000000098720193,1.0000001285225153,4.2100053215845434e-07
natural_measured,0,weight_based,2-4-7,1.011651224557898e-06,1.4527730316450533e-06,1.0000000474974513,1.0000001201406121,4.4112180708715536e-07
natural_measured,0,weight_based,2-5-6,9.805696894320845e-07,1.4156600145286232e-06,0.9999999981373549,1.0000000791624188,4.350903250965387e-07
natural_measured,0,weight_based,2-5-7,9.947767491823256e-07,1.4432390203989005e-06,1.0000000251457095,1.0000000903382897,4.4846227121657496e-07
natural_measured,0,weight_based,2-6-7,1.0229431805614288e-06,1.4391916187767603e-06,1.0000000968575478,1.0000001611188054,4.1624843821533153e-07
natural_measured,0,weight_based,3-4-5,9.836786801212142e-07,1.4399954429676652e-06,0.9999999338760972,0.9999999040737748,4.5631676284645104e-07
natural_measured,0,weight_based,3-4-6,9.973778972017793e-07,1.4296879070730374e-06,0.9999999878928065,1.0000000167638063,4.3231000987125816e-07
natural_measured,0,weight_based,3-4-7,1.0121204344319358e-06,1.440349249815288e-06,1.0000000046566129,1.000000050291419,4.282288153833523e-07
natural_measured,0,weight_based,3-5-6,1.00894813513974e-06,1.4254364234770767e-06,0.9999999217689037,0.9999999757856131,4.1648828833733683e-07
natural_measured,0,weight_based,3-5-7,9.682171539308987e-07,1.4292127608133688e-06,0.9999999441206455,1.000000006519258,4.609956068824701e-07
natural_measured,0,weight_based,3-6-7,9.9302248884932e-07,1.418129149429888e-06,1.0000000447034836,1.00000015553087,4.25106660580568e-07
natural_measured,0,weight_based,4-5-6,1.0122497229037666e-06,1.4339767241370457e-06,0.9999999729916453,0.9999999795109034,4.2172700123327915e-07
natural_measured,0,weight_based,4-5-7,9.883701498488138e-07,1.4476055000407848e-06,0.9999998807907104,0.9999999301508069,4.59235350191971e-07
natural_measured,0,weight_based,4-6-7,9.976222432497927e-07,1.4259079641097827e-06,1.000000019557774,1.0000000912696123,4.282857208599901e-07
natural_measured,0,weight_based,5-6-7,9.853561969304094e-07,1.4257298926870712e-06,0.9999999878928065,1.0000000279396772,4.4037369575666176e-07
natural_measured,0,activation_procrustes,0-1-2,0.46770326386946875,0.4677032775041733,0.8838855633512139,0.8838856006041169,3.725290298461914e-08
natural_measured,0,activation_procrustes,0-1-3,0.46051552379654154,0.4605155234068571,0.887651676312089,0.8876517107710242,3.4458935260772705e-08
natural_measured,0,activation_procrustes,0-1-4,0.4010304400533871,0.40103044481118993,0.9160645818337798,0.9160645930096507,1.1175870895385742e-08
natural_measured,0,activation_procrustes,0-1-5,0.4697120142980742,0.46971203463793515,0.8828196646645665,0.8828196618705988,2.0339860962170775e-08
natural_measured,0,activation_procrustes,0-1-6,0.4503885577320482,0.4503885676922865,0.8928325567394495,0.8928325530141592,9.960238300799062e-09
natural_measured,0,activation_procrustes,0-1-7,0.40200859589695803,0.40200859150392243,0.915635883808136,0.9156359136104584,2.9802322387695312e-08
natural_measured,0,activation_procrustes,0-2-3,0.4996741837365843,0.4996741737234564,0.866213558241725,0.8662136476486921,8.940696716308594e-08
natural_measured,0,activation_procrustes,0-2-4,0.4335996349839511,0.43359963888036096,0.9011056832969189,0.9011057252064347,4.190951585769653e-08
natural_measured,0,activation_procrustes,0-2-5,0.5094706681778239,0.5094706658094379,0.8604880319908261,0.8604880720376968,4.0046870708465576e-08
natural_measured,0,activation_procrustes,0-2-6,0.4323650737300212,0.4323650938881122,0.9016987010836601,0.9016987709328532,6.984919309616089e-08
natural_measured,0,activation_procrustes,0-2-7,0.45421304865322903,0.4542130485170496,0.8908929973840714,0.8908930812031031,8.381903171539307e-08
natural_measured,0,activation_procrustes,0-3-4,0.45277957797343205,0.45277957092146837,0.8916224772110581,0.891622556373477,7.916241884231567e-08
natural_measured,0,activation_procrustes,0-3-5,0.4583718658387676,0.458371905182483,0.8887605834752321,0.8887606160715222,3.934371539671133e-08
