setting_id,architecture,collection,fine_tune_scope,method,implementation,accuracy,loss,ece,latency_ms,trainable_parameters,stored_parameters,branch_count,candidate_count,feature_cache_sha256,label_permutation_hash_passed,execution_commit,source_sha256
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.265,2.239241304694185,0.13650988748113815,0.027207890525460243,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.242,2.249272825368871,0.11200897093188589,0.026708003133535385,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.294,2.2122018389916294,0.16192097408471764,0.030292198061943054,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.455,2.0455810102822163,0.2984068451199339,0.027416041120886803,260,2600,4,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.267,2.239519730992848,0.1375975826937308,0.03233295865356922,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.267,2.239519730992848,0.1375975826937308,0.026708003133535385,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.267,2.239519730992848,0.1375975826937308,0.028165988624095917,640,2600,1,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
resnet18_collection4,resnet18,4,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.439,2.055192764678455,0.2847167675765265,0.033207936212420464,260,2600,4,1,c80557c3dc5e56d940b961d155ba702f5909399a8719e6d507e2e1eeb60624af,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,weight_average,mean_aligned_feature_head_proxy,0.305,2.2391907000370956,0.18710590279309836,0.015374971553683281,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,greedy_soup,validation_selected_feature_logit_candidate_proxy,0.501,2.064519093301662,0.35490317272696503,0.027167145162820816,640,2600,1,3,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,git_rebasin,permutation_aligned_feature_head_proxy_not_full_model_git_rebasin,0.296,2.233786554619793,0.17246386026258478,0.026584137231111526,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,c2m3,strict_feature_synchronization_proxy_not_full_model_c2m3,0.296,2.233786554619793,0.17246386026258478,0.025165965780615807,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,representation_alignment,selected_feature_transition_head_merge,0.296,2.233786554619793,0.17246386026258478,0.036291079595685005,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,regmean,strict_feature_synchronization_proxy_not_regmean,0.296,2.233786554619793,0.17246386026258478,0.029584160074591637,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.319,2.2374733359395433,0.197161065859134,0.026292167603969574,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.268,2.234803811196832,0.1433766796021803,0.024582957848906517,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.338,2.219007913449415,0.21226475350966656,0.026916852220892906,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.555,2.0325298468315753,0.40373922309681975,0.030042137950658798,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.296,2.233786554619793,0.17246386026258478,0.029667047783732414,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.296,2.233786554619793,0.17246386026258478,0.026667024940252304,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.296,2.233786554619793,0.17246386026258478,0.027458881959319115,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection0,deit_tiny,0,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.501,2.064519093301662,0.35490317272696503,0.026209047064185143,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,weight_average,mean_aligned_feature_head_proxy,0.308,2.2414317314568852,0.18843829864980605,0.014208024367690086,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,greedy_soup,validation_selected_feature_logit_candidate_proxy,0.494,2.0608769349803544,0.3474492448356416,0.030207913368940353,640,2600,1,3,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,git_rebasin,permutation_aligned_feature_head_proxy_not_full_model_git_rebasin,0.251,2.2404744297494354,0.12800324948312825,0.02995808608829975,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,c2m3,strict_feature_synchronization_proxy_not_full_model_c2m3,0.251,2.2404744297494354,0.12800324948312825,0.026791123673319817,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,representation_alignment,selected_feature_transition_head_merge,0.251,2.2404744297494354,0.12800324948312825,0.029416987672448158,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,regmean,strict_feature_synchronization_proxy_not_regmean,0.251,2.2404744297494354,0.12800324948312825,0.02550007775425911,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.224,2.2460783840184204,0.10157289763607537,0.025167129933834076,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.241,2.2460552521935755,0.11701065029285604,0.032125040888786316,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.261,2.229375283797701,0.1373914716338379,0.028833048418164253,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.56,2.0338293565112884,0.40933171377660577,0.02654106356203556,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.251,2.2404744297494354,0.12800324948312825,0.030458206310868263,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.251,2.2404744297494354,0.12800324948312825,0.029166927561163902,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.251,2.2404744297494354,0.12800324948312825,0.031542032957077026,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection1,deit_tiny,1,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.494,2.0608769349803544,0.3474492448356416,0.026833033189177513,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,weight_average,mean_aligned_feature_head_proxy,0.315,2.236928910703367,0.19371444407416075,0.014416174963116646,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,greedy_soup,validation_selected_feature_logit_candidate_proxy,0.496,2.0353980343994134,0.3405972248423535,0.026541994884610176,640,2600,1,3,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,git_rebasin,permutation_aligned_feature_head_proxy_not_full_model_git_rebasin,0.29,2.2481907756468655,0.164155881691979,0.026958994567394257,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,c2m3,strict_feature_synchronization_proxy_not_full_model_c2m3,0.29,2.2481907756468655,0.164155881691979,0.037207966670393944,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,representation_alignment,selected_feature_transition_head_merge,0.29,2.2481907756468655,0.164155881691979,0.026625115424394608,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,regmean,strict_feature_synchronization_proxy_not_regmean,0.29,2.2481907756468655,0.164155881691979,0.028916168957948685,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.282,2.250301932572707,0.1577248211029979,0.025916844606399536,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.251,2.2538906475562404,0.12322403269327944,0.03162515349686146,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.308,2.2151930392566164,0.17753515378055362,0.029208138585090637,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.536,2.0078051542325754,0.3766850035435095,0.02766679972410202,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.29,2.2481907756468655,0.164155881691979,0.025124987587332726,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.29,2.2481907756468655,0.164155881691979,0.028165988624095917,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.29,2.2481907756468655,0.164155881691979,0.03229198046028614,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection2,deit_tiny,2,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.496,2.0353980343994134,0.3405972248423535,0.03400002606213093,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,weight_average,mean_aligned_feature_head_proxy,0.415,2.219793793834958,0.29623719350362815,0.05070795305073261,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,greedy_soup,validation_selected_feature_logit_candidate_proxy,0.522,2.0311607947710075,0.37233497152482936,0.02895807847380638,640,2600,1,3,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,git_rebasin,permutation_aligned_feature_head_proxy_not_full_model_git_rebasin,0.383,2.222281768187352,0.2603357771681589,0.02804095856845379,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,c2m3,strict_feature_synchronization_proxy_not_full_model_c2m3,0.383,2.222281768187352,0.2603357771681589,0.025833025574684143,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,representation_alignment,selected_feature_transition_head_merge,0.383,2.222281768187352,0.2603357771681589,0.031082890927791595,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,regmean,strict_feature_synchronization_proxy_not_regmean,0.383,2.222281768187352,0.2603357771681589,0.029374845325946808,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.364,2.2320960226885345,0.24345920042284785,0.030750175938010216,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.377,2.2208662672283763,0.2532413135121603,0.027582980692386627,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.412,2.1844092776015396,0.28511321561110503,0.036207959055900574,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.57,2.0061051551714484,0.4153278053225768,0.02687494270503521,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
