method,baseline,mean_delta,ci_low,ci_high
inferred_chart_structured_method,generic_calibration_network,0.015000000000000008,-0.02499999999999999,0.05000000000000001
inferred_chart_structured_method,generic_moe,-0.005000000000000002,-0.02000000000000001,0.010000000000000005
inferred_chart_structured_method,generic_low_rank_correction,-0.005000000000000002,-0.02000000000000001,0.010000000000000005
