setting_id,dataset,relation,seed,null_family,draw,null_residual
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,27,0.18627874116878335
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,28,0.22909371275171822
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,29,0.10555534327899825
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,30,0.21728841149639805
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,31,0.11592355892236128
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,32,0.19212280923062108
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,33,0.15509265735106267
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,34,0.11288694468453997
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,35,0.1043952603396687
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,36,0.22909371275171822
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,37,0.06945251541120563
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,38,0.15606120241371524
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,39,0.20252988380764753
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,40,0.10415197672945453
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,41,0.22274944366700775
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,42,0.1775050779006358
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,43,0.1496323335104633
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,44,0.1128869382132562
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,45,0.22091970118012538
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,46,0.12408485653660177
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,47,0.17330681465859066
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,48,0.22691377063400595
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,49,0.17077521981578853
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,50,0.09825914432937961
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,51,0.10531164244214923
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,52,0.11288693927970472
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,53,0.1965374222011988
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,54,0.11288693754379797
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,55,0.19880726365509332
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,56,0.08373660192079695
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,57,0.14474322564688943
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,58,0.11288694110312385
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,59,0.08373660185812032
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,60,0.20746934343482315
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,61,0.09956574945822749
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,62,0.2790609795439606
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,63,0.01461525509538238
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,64,0.09825914482885476
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,65,0.08373660271796149
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,66,0.11288693870994856
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,67,0.1168029515435699
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,68,0.20746933869136375
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,69,0.09183270142822408
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,70,0.09825914742459843
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,71,0.14248272164573703
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,72,0.1168029596338996
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,73,0.2726103277263021
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,74,0.08373660235309147
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,75,0.013225806593291875
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,76,0.04269582348822052
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,77,0.2911145677704682
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,78,0.11167185728757137
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,79,0.09825914545522726
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,80,0.2726103330411416
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,81,0.06889450494763735
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,82,0.18497386559583612
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,83,0.2148367520904843
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,84,0.22365667560280594
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,85,0.1159235587660155
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,86,0.11680295797935862
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,87,0.11680294812912073
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,88,0.11288693520485302
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,89,0.20487775660650748
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,90,0.11349009681124386
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,91,0.09825914590120263
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,92,0.24704781778467816
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,93,0.1674838738006529
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,94,0.2035863593480109
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,95,0.170269047244793
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,96,0.1179434010440416
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,97,0.18680111860430282
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,98,0.1902130381254159
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,99,0.15988903729450382
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,100,0.251459902396736
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,101,0.0837366012247868
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,102,0.17573099571571144
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,103,0.2499226342849928
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,104,0.2025298792410839
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,105,0.14794173473821673
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,106,0.11650503941051475
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,107,0.1599776031258427
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,108,0.20018288071798396
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,109,0.10439526453954921
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,110,0.1159235607063231
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,111,0.08373660237699024
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,112,0.09825914339061204
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,113,0.06889450243432596
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,114,0.16481012868069597
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,115,0.2209196990087497
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,116,0.21201324795651827
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,117,0.20437802687465406
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,118,0.245089609706451
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,119,0.24508961220590914
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,120,0.20051107847364685
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,121,0.2622055444311867
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,122,0.1179433997548152
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,123,0.17077522024905703
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,124,0.1111467378059573
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,125,0.0688945024927268
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,126,0.11288694308357443
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,127,0.202529875192423
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,128,0.24508960835477284
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,129,0.1859069146762145
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,130,0.16188940375880262
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,131,0.09825914485964608
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,132,0.1988072674486994
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,133,0.2095333710875665
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,134,0.2011838012268552
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,135,0.2498593564577835
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,136,0.11680295429645508
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,137,0.18002110141641786
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,138,0.13208401583236556
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,139,0.11680295634508606
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,140,0.08672762189734719
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,141,0.1683064549367718
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,142,0.14474322744689272
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,143,0.18680111860430282
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,144,0.10439526257720014
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,145,0.06889450213624596
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,146,0.13396295593509489
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,147,0.11680296001664285
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,148,0.18298159076863624
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,149,0.1921228095026905
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,150,0.06945251607709307
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,151,0.12408485653660177
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,152,0.11288693654213686
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,153,0.0846439495186149
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,154,0.16830645270646954
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,155,0.11680295449359421
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,156,0.11680295349304042
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,157,0.17026904007954372
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,158,0.1965169921645527
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,159,0.13615504994767316
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,160,0.11288693358529703
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,161,0.06889450348903961
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,162,0.16778160359817357
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,163,0.10531163483899016
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,164,0.10502759362986618
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,165,0.23302047259284117
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,166,0.1383772706251706
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,167,0.18630030488069388
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,168,0.09825914294975284
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,169,0.11680294973262972
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,170,0.09183270100741628
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,171,0.21962269870116674
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,172,0.14178998839648838
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,173,0.08464394698576463
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,174,0.2685995771655061
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,175,0.19716298033125576
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,176,0.22909371383685828
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,177,0.14963233311003935
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,178,0.19695940636657303
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,179,0.17750507541956936
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,180,0.2269137703043244
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,181,0.11288693754379797
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,182,0.17030285960238176
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,183,0.1179433997548152
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,184,0.17984794342396013
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,185,0.11288693976443254
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,186,0.11288693742401126
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,187,0.20018288071798396
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,188,0.1043952594357487
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,189,0.14794173323009602
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,190,0.0837366021477617
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,191,0.09825914396903232
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,192,0.20051108901064335
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,193,0.20029764490194268
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,194,0.16617696348877264
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,195,0.183279957195018
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,196,0.17953463006477505
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,197,0.16305098697138126
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,198,0.15849243432842408
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,edge_shuffle,199,0.13396295593509489
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,0,1.4146618193803968e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,1,2.015325391650236e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,2,1.7211800389939644e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,3,2.550412944172175e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,4,1.8799716289133754e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,5,1.3744181093158287e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,6,1.5947436570105364e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,7,1.5868402266998275e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,8,2.446142423195384e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,9,1.38322342231851e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,10,2.1979150097386116e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,11,1.1710856352102393e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,12,1.5438918752690332e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,13,2.0302042496266217e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,14,1.9930215516039912e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,15,2.1073781062269374e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,16,1.7992986221984344e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,17,2.42144554036265e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,18,2.1225961904186376e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,19,1.8861537336142197e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,20,1.3292969575025701e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,21,1.752516737618244e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,22,1.6257658483544287e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,23,1.1494174614405537e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,24,9.508664786464915e-17
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,25,1.7739128613910977e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,26,1.4486319736987596e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,27,1.9429697432410272e-16
FashionMNIST_mlp_4_independent_seeds_s10,FashionMNIST,independent_seeds,10,matched_norm_coboundary,28,1.8391914648552453e-16
