audit_type,family,trial,gauge_law_error,prediction_error,pairwise_fit,inverse_consistency,face_residual,centrality_error,closure_error,coboundary_status,finite_cohomology_class_before,finite_cohomology_class_after,holonomy_conjugacy_error,execution_commit,command,source_sha256,seed
vertex_gauge,controlled_D4,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,70
vertex_gauge,controlled_D4,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,71
vertex_gauge,controlled_D4,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,72
vertex_gauge,controlled_D4,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,73
vertex_gauge,controlled_D4,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,74
vertex_gauge,controlled_D4,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,75
vertex_gauge,controlled_D4,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,76
vertex_gauge,controlled_D4,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,77
vertex_gauge,controlled_D4,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,78
vertex_gauge,controlled_D4,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,79
vertex_gauge,controlled_D4,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,80
vertex_gauge,controlled_D4,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,81
vertex_gauge,controlled_D4,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,82
vertex_gauge,controlled_D4,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,83
vertex_gauge,controlled_D4,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,84
vertex_gauge,controlled_D4,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,85
vertex_gauge,controlled_D4,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,86
vertex_gauge,controlled_D4,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,87
vertex_gauge,controlled_D4,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,88
vertex_gauge,controlled_D4,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,89
vertex_gauge,controlled_D4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,90
vertex_gauge,controlled_D4,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,91
vertex_gauge,controlled_D4,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,92
vertex_gauge,controlled_D4,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,93
vertex_gauge,controlled_D4,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,94
vertex_gauge,controlled_D4,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,95
vertex_gauge,controlled_D4,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,96
vertex_gauge,controlled_D4,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,97
vertex_gauge,controlled_D4,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,98
vertex_gauge,controlled_D4,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,99
vertex_gauge,relu_mlp_3,0,1.0579936123048482e-15,6.661338147750939e-16,1.0579936123048482e-15,2.0269806481627062e-16,2.333229944976403e-16,4.235189198693071e-16,0.0,True,0,0,2.333229944976403e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,0
vertex_gauge,relu_mlp_3,1,1.011842062001899e-15,6.661338147750939e-16,1.011842062001899e-15,1.6958936828758672e-16,1.8410966031475738e-16,2.9764538874609303e-16,0.0,True,0,0,1.8410966031475738e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,1
vertex_gauge,relu_mlp_3,2,1.646960756567983e-15,4.440892098500626e-16,1.646960756567983e-15,1.634204043630099e-16,1.397000003690909e-16,9.910722837601151e-17,0.0,True,0,0,1.397000003690909e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,2
vertex_gauge,relu_mlp_3,3,9.566618574882216e-16,4.440892098500626e-16,9.566618574882216e-16,2.0014830212433607e-16,2.1971946645508384e-16,3.895680680159941e-16,0.0,True,0,0,2.1971946645508384e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,3
vertex_gauge,relu_mlp_3,4,1.0934428697813141e-15,4.440892098500626e-16,1.0934428697813141e-15,1.5032490816276447e-16,1.812986607347358e-16,3.5181401018050203e-16,0.0,True,0,0,1.812986607347358e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,4
vertex_gauge,relu_mlp_3,5,1.2262814116578437e-15,4.440892098500626e-16,1.2262814116578437e-15,1.7554167342883506e-16,2.1736945807150598e-16,3.5760557644884744e-16,0.0,True,0,0,2.1736945807150598e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,5
vertex_gauge,relu_mlp_3,6,1.3822165187958571e-15,4.440892098500626e-16,1.3822165187958571e-15,1.949487562649258e-16,2.0014830212433607e-16,4.675393552290024e-16,0.0,True,0,0,2.0014830212433607e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,6
vertex_gauge,relu_mlp_3,7,2.0101246288040005e-15,4.440892098500626e-16,2.0101246288040005e-15,1.7554167342883506e-16,2.2662332591841974e-16,3.272334104395979e-16,0.0,True,0,0,2.2662332591841974e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,7
vertex_gauge,relu_mlp_3,8,1.434724337481273e-15,4.440892098500626e-16,1.434724337481273e-15,1.5032490816276447e-16,1.8960667787614551e-16,3.8890834177118255e-16,0.0,True,0,0,1.8960667787614551e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,8
vertex_gauge,relu_mlp_3,9,1.0605390551611693e-15,4.440892098500626e-16,1.0605390551611693e-15,2.0269806481627062e-16,1.4686870114880517e-16,2.7581557752109623e-16,0.0,True,0,0,1.4686870114880517e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,9
vertex_gauge,relu_mlp_3,10,1.863554902791722e-15,3.3306690738754696e-16,1.863554902791722e-15,1.868783819980842e-16,2.0770370905276124e-16,3.040470972244059e-16,0.0,True,0,0,2.0770370905276124e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,10
vertex_gauge,relu_mlp_3,11,1.8285005833896366e-15,6.661338147750939e-16,1.8285005833896366e-15,2.1971946645508384e-16,1.922962686383564e-16,2.8305244335018383e-16,0.0,True,0,0,1.922962686383564e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,11
vertex_gauge,relu_mlp_3,12,9.28879225241625e-16,4.440892098500626e-16,9.28879225241625e-16,1.8410966031475738e-16,1.665334536937735e-16,4.897371496435857e-16,0.0,True,0,0,1.665334536937735e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,12
vertex_gauge,relu_mlp_3,13,1.3710945331071745e-15,4.440892098500626e-16,1.3710945331071745e-15,1.6958936828758672e-16,1.6024689053196368e-16,5.141028944041666e-16,0.0,True,0,0,1.6024689053196368e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,13
vertex_gauge,relu_mlp_3,14,1.318316798730503e-15,4.440892098500626e-16,1.318316798730503e-15,1.949487562649258e-16,1.665334536937735e-16,1.433291761649753e-16,0.0,True,0,0,1.665334536937735e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,14
vertex_gauge,relu_mlp_3,15,1.8115696578480912e-15,6.661338147750939e-16,1.8115696578480912e-15,1.7554167342883506e-16,1.570092458683775e-16,3.873369885097029e-16,0.0,True,0,0,1.570092458683775e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,15
vertex_gauge,relu_mlp_3,16,1.0778315928076987e-15,4.440892098500626e-16,1.0778315928076987e-15,1.7554167342883506e-16,2.0269806481627062e-16,4.446670750390187e-16,0.0,True,0,0,2.0269806481627062e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,16
vertex_gauge,relu_mlp_3,17,1.1253850591815436e-15,6.661338147750939e-16,1.1253850591815436e-15,1.4686870114880517e-16,1.7259118306909322e-16,2.2030305172320775e-16,0.0,True,0,0,1.7259118306909322e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,17
vertex_gauge,relu_mlp_3,18,1.841933275130387e-15,4.440892098500626e-16,1.841933275130387e-15,1.8410966031475738e-16,1.949487562649258e-16,5.443679093925199e-16,0.0,True,0,0,1.949487562649258e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,18
vertex_gauge,relu_mlp_3,19,1.4475537224895361e-15,4.440892098500626e-16,1.4475537224895361e-15,1.5032490816276447e-16,1.6958936828758672e-16,8.864419988414314e-16,0.0,True,0,0,1.6958936828758672e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,19
vertex_gauge,relu_mlp_3,20,2.1333911138316658e-15,6.661338147750939e-16,2.1333911138316658e-15,1.665334536937735e-16,2.398355846665908e-16,3.573361936788292e-16,0.0,True,0,0,2.398355846665908e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,20
vertex_gauge,relu_mlp_3,21,1.2262814116578437e-15,8.881784197001252e-16,1.2262814116578437e-15,1.868783819980842e-16,2.603703785810335e-16,1.9511333945697913e-16,0.0,True,0,0,2.603703785810335e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,21
vertex_gauge,relu_mlp_3,22,1.7806883670196607e-15,4.440892098500626e-16,1.7806883670196607e-15,1.784433852716382e-16,2.05216149747693e-16,6.620858741573771e-16,0.0,True,0,0,2.05216149747693e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,22
vertex_gauge,relu_mlp_3,23,1.076401158743041e-15,8.881784197001252e-16,1.076401158743041e-15,1.665334536937735e-16,1.3214297116801536e-16,1.4774033314023857e-16,0.0,True,0,0,1.3214297116801536e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,23
vertex_gauge,relu_mlp_3,24,1.1604353567155542e-15,4.440892098500626e-16,1.1604353567155542e-15,1.868783819980842e-16,1.8410966031475738e-16,4.215437536035008e-16,0.0,True,0,0,1.8410966031475738e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,24
vertex_gauge,relu_mlp_3,25,1.263412338830099e-15,4.440892098500626e-16,1.263412338830099e-15,1.975656351854947e-16,2.4196749845665633e-16,6.032183387129089e-16,0.0,True,0,0,2.4196749845665633e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,25
vertex_gauge,relu_mlp_3,26,1.1604353567155542e-15,4.440892098500626e-16,1.1604353567155542e-15,2.1971946645508384e-16,1.665334536937735e-16,2.0014830212433607e-16,0.0,True,0,0,1.665334536937735e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,26
vertex_gauge,relu_mlp_3,27,2.059156955057807e-15,4.440892098500626e-16,2.059156955057807e-15,1.8960667787614551e-16,1.6024689053196368e-16,1.7333351416399798e-16,0.0,True,0,0,1.6024689053196368e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,27
vertex_gauge,relu_mlp_3,28,1.041481514324134e-15,6.661338147750939e-16,1.041481514324134e-15,1.570092458683775e-16,2.101618266747808e-16,3.9812565155120254e-16,0.0,True,0,0,2.101618266747808e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,28
vertex_gauge,relu_mlp_3,29,1.9945427779634796e-15,4.440892098500626e-16,1.9945427779634796e-15,1.784433852716382e-16,2.220446049250313e-16,6.162737906427329e-16,0.0,True,0,0,2.220446049250313e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,29
vertex_gauge,relu_mlp_3,30,1.2863743655007717e-15,4.440892098500626e-16,1.2863743655007717e-15,1.634204043630099e-16,1.634204043630099e-16,3.4453081464372187e-16,0.0,True,0,0,1.634204043630099e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,30
vertex_gauge,relu_mlp_3,31,1.0053497077208614e-15,4.440892098500626e-16,1.0053497077208614e-15,2.0014830212433607e-16,1.433291761649753e-16,4.691157586125713e-16,0.0,True,0,0,1.433291761649753e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,31
vertex_gauge,relu_mlp_3,32,1.0488523176472411e-15,4.440892098500626e-16,1.0488523176472411e-15,1.949487562649258e-16,1.8960667787614551e-16,4.0823661993298545e-16,0.0,True,0,0,1.8960667787614551e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,32
vertex_gauge,relu_mlp_3,33,1.0835344452754878e-15,4.440892098500626e-16,1.0835344452754878e-15,2.0269806481627062e-16,1.634204043630099e-16,3.3035742792003843e-16,0.0,True,0,0,1.634204043630099e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,33
vertex_gauge,relu_mlp_3,34,2.217842437587711e-15,8.881784197001252e-16,2.217842437587711e-15,1.784433852716382e-16,2.288783399261119e-16,2.563950248511419e-16,0.0,True,0,0,2.288783399261119e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,34
vertex_gauge,relu_mlp_3,35,1.1322097734007351e-15,8.881784197001252e-16,1.1322097734007351e-15,1.665334536937735e-16,2.482534153247273e-16,9.64414728117219e-16,0.0,True,0,0,2.482534153247273e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,35
vertex_gauge,relu_mlp_3,36,3.672661563295813e-15,4.440892098500626e-16,3.672661563295813e-15,2.355138688025663e-16,1.665334536937735e-16,3.4068956247842027e-16,0.0,True,0,0,1.665334536937735e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,36
vertex_gauge,relu_mlp_3,37,1.4076209457043428e-15,8.881784197001252e-16,1.4076209457043428e-15,2.1499376424746294e-16,2.0014830212433607e-16,4.0444486638266193e-16,0.0,True,0,0,2.0014830212433607e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,37
vertex_gauge,relu_mlp_3,38,1.0605390551611693e-15,6.661338147750939e-16,1.0605390551611693e-15,1.665334536937735e-16,2.1259152388627147e-16,4.305843192449975e-16,0.0,True,0,0,2.1259152388627147e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,38
vertex_gauge,relu_mlp_3,39,1.897961898453677e-15,6.661338147750939e-16,1.897961898453677e-15,2.0014830212433607e-16,2.3111135221866393e-16,2.278945169012244e-16,0.0,True,0,0,2.3111135221866393e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,39
vertex_gauge,relu_mlp_3,40,1.2237659599594665e-15,4.440892098500626e-16,1.2237659599594665e-15,1.784433852716382e-16,2.0770370905276124e-16,3.984480205526452e-16,0.0,True,0,0,2.0770370905276124e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,40
vertex_gauge,relu_mlp_3,41,1.025079205553247e-15,6.661338147750939e-16,1.025079205553247e-15,1.665334536937735e-16,1.634204043630099e-16,2.2434564674474914e-16,0.0,True,0,0,1.634204043630099e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,41
vertex_gauge,relu_mlp_3,42,1.4528658640935888e-15,4.440892098500626e-16,1.4528658640935888e-15,1.784433852716382e-16,2.376845494249867e-16,4.0285443605231793e-16,0.0,True,0,0,2.376845494249867e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,42
vertex_gauge,relu_mlp_3,43,2.7513042458840484e-15,4.440892098500626e-16,2.7513042458840484e-15,1.8410966031475738e-16,1.8410966031475738e-16,1.8892829760514111e-16,0.0,True,0,0,1.8410966031475738e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,43
vertex_gauge,relu_mlp_3,44,1.336885555457667e-15,4.440892098500626e-16,1.336885555457667e-15,2.0014830212433607e-16,2.0014830212433607e-16,3.609114322176427e-16,0.0,True,0,0,2.0014830212433607e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,44
