seed,example,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
0,cju0ue769mxii08019zqgdbxn.png,4,one_canonical_on_transformed_input,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8674270769136093,0.5391219226512476,1.0,0.0478515625
0,cju13cgqmnhwn0988yrainhcp.png,4,one_canonical_on_transformed_input,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8406064092488117,0.46277225897210883,1.0,0.12420654296875
0,cju16ach3m1da0993r1dq3sn2.png,1,one_canonical_on_transformed_input,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906936762937811,0.3207437372511777,1.0,0.2662353515625
0,cju171py4qiha0835u8sl59ds.png,3,one_canonical_on_transformed_input,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7555200849058151,0.22064768715426908,1.0,0.3663330078125
0,cju17g6ykn1cs0993dww6qdi8.png,0,one_canonical_on_transformed_input,0.47781855344475416,0.3139038085941687,0.05590851334180432,52.32590180780452,29.19303176226556,0.7739445159222668,0.27307653544994537,1.0,0.31390380859375
0,cju183od81ff608017ekzif89.png,3,one_canonical_on_transformed_input,0.2639470198679396,0.15203857421926753,0.04032258064516129,83.1948980663433,36.274772045008575,0.8308130634799731,0.43493516200032906,1.0,0.15203857421875
0,cju1c0qb4tzi308355wtsnp0y.png,6,one_canonical_on_transformed_input,0.5173521560112586,0.34893798828164735,0.0,53.5647572149767,27.648572771263524,0.7616228406786261,0.2380384169955505,1.0,0.34893798828125
0,cju1cyjb5qtie0993njqne9m3.png,3,one_canonical_on_transformed_input,0.6734677354061722,0.5076904296878005,0.21428571428571427,46.760451118536,20.008006816195326,0.705828505506729,0.07928445420475327,1.0,0.5076904296875
0,cju1d50a94qf50855wsowacrc.png,0,one_canonical_on_transformed_input,0.11472297336222614,0.06085205078182321,0.04612850082372323,115.43006525397247,57.14744196445251,0.8628611659057939,0.526122617211513,1.0,0.06085205078125
0,cju1fb9236a110801yvg0fwju.png,0,one_canonical_on_transformed_input,0.47909027616640565,0.31500244140666805,0.054187192118226604,53.24283661483117,28.110856773764926,0.7735447200362111,0.2719722535912296,1.0,0.31500244140625
0,cju1ftaji6isw0855108yqcse.png,6,one_canonical_on_transformed_input,0.2554437523296303,0.14642333984427097,0.0,79.82605615238494,43.34397820935001,0.8328014035478146,0.4405565660454158,1.0,0.14642333984375
0,cju1gv7106qd008784gk603mg.png,0,one_canonical_on_transformed_input,0.2603525164582393,0.149658203125519,0.0,99.05397384216138,42.914889602705884,0.8316572903673083,0.43731870230112696,1.0,0.149658203125
0,cju1hirfi7ekp0855q0vgm9qq.png,1,one_canonical_on_transformed_input,0.08932944606467093,0.04675292968808181,0.0,74.71268649983972,56.14985503647638,0.8678220134336548,0.5402242019008554,1.0,0.0467529296875
0,cju2i6acqvo6l0799u20fift8.png,6,one_canonical_on_transformed_input,0.24347359957156606,0.13861083984427575,0.0,64.35060217278468,43.53179414567997,0.8355345169191678,0.448363934228837,1.0,0.13861083984375
0,cju2nguelpmlj0835rojdn097.png,4,one_canonical_on_transformed_input,0.28457753114894535,0.1658935546880091,0.017595307917888565,77.9201211939801,41.907303023376194,0.825948069828704,0.4210818667670538,1.0,0.1658935546875
0,cju2omjpeqj5a0988pjdlb8l1.png,6,one_canonical_on_transformed_input,0.4146306062221614,0.2615356445317007,0.0,64.72244026174339,33.199036254820086,0.7923469158761461,0.3254441075114301,1.0,0.26153564453125
0,cju0ue769mxii08019zqgdbxn.png,4,one_canonical_supplied_inverse_and_retransport,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.86743447305677,0.5391249712847639,1.0,0.0478515625
0,cju13cgqmnhwn0988yrainhcp.png,4,one_canonical_supplied_inverse_and_retransport,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.840597959686558,0.46276877384661935,1.0,0.12420654296875
0,cju16ach3m1da0993r1dq3sn2.png,1,one_canonical_supplied_inverse_and_retransport,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906903250748737,0.3207423559324525,1.0,0.2662353515625
0,cju171py4qiha0835u8sl59ds.png,3,one_canonical_supplied_inverse_and_retransport,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7555148894150876,0.22064554713870163,1.0,0.3663330078125
0,cju17g6ykn1cs0993dww6qdi8.png,0,one_canonical_supplied_inverse_and_retransport,0.47781855344475416,0.3139038085941687,0.05590851334180432,52.32590180780452,29.19303176226556,0.7739445159222668,0.27307653544994537,1.0,0.31390380859375
0,cju183od81ff608017ekzif89.png,3,one_canonical_supplied_inverse_and_retransport,0.2639470198679396,0.15203857421926753,0.04032258064516129,83.1948980663433,36.274772045008575,0.8308144839006001,0.43493574696185533,1.0,0.15203857421875
0,cju1c0qb4tzi308355wtsnp0y.png,6,one_canonical_supplied_inverse_and_retransport,0.5173521560112586,0.34893798828164735,0.0,53.5647572149767,27.648572771263524,0.7616226718378836,0.23803834736827417,1.0,0.34893798828125
0,cju1cyjb5qtie0993njqne9m3.png,3,one_canonical_supplied_inverse_and_retransport,0.6734677354061722,0.5076904296878005,0.21428571428571427,46.760451118536,20.008006816195326,0.7058291146439375,0.07928470537808607,1.0,0.5076904296875
0,cju1d50a94qf50855wsowacrc.png,0,one_canonical_supplied_inverse_and_retransport,0.11472297336222614,0.06085205078182321,0.04612850082372323,115.43006525397247,57.14744196445251,0.8628611659057939,0.526122617211513,1.0,0.06085205078125
0,cju1fb9236a110801yvg0fwju.png,0,one_canonical_supplied_inverse_and_retransport,0.47909027616640565,0.31500244140666805,0.054187192118226604,53.24283661483117,28.110856773764926,0.7735447200362111,0.2719722535912296,1.0,0.31500244140625
0,cju1ftaji6isw0855108yqcse.png,6,one_canonical_supplied_inverse_and_retransport,0.2554437523296303,0.14642333984427097,0.0,79.82605615238494,43.34397820935001,0.8328014599160802,0.4405565892411687,1.0,0.14642333984375
0,cju1gv7106qd008784gk603mg.png,0,one_canonical_supplied_inverse_and_retransport,0.2603525164582393,0.149658203125519,0.0,99.05397384216138,42.914889602705884,0.8316572903673083,0.43731870230112696,1.0,0.149658203125
0,cju1hirfi7ekp0855q0vgm9qq.png,1,one_canonical_supplied_inverse_and_retransport,0.08932944606467093,0.04675292968808181,0.0,74.71268649983972,56.14985503647638,0.8678233756798083,0.5402247633974184,1.0,0.0467529296875
0,cju2i6acqvo6l0799u20fift8.png,6,one_canonical_supplied_inverse_and_retransport,0.24347359957156606,0.13861083984427575,0.0,64.35060217278468,43.53179414567997,0.8355337661824103,0.4483636244185618,1.0,0.13861083984375
0,cju2nguelpmlj0835rojdn097.png,4,one_canonical_supplied_inverse_and_retransport,0.28457753114894535,0.1658935546880091,0.017595307917888565,77.9201211939801,41.907303023376194,0.825948563616923,0.4210820687185333,1.0,0.1658935546875
0,cju2omjpeqj5a0988pjdlb8l1.png,6,one_canonical_supplied_inverse_and_retransport,0.4146306062221614,0.2615356445317007,0.0,64.72244026174339,33.199036254820086,0.7923469267370784,0.3254441117423994,1.0,0.26153564453125
0,cju0ue769mxii08019zqgdbxn.png,4,one_canonical_inferred_inverse_and_retransport,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.86743447305677,0.5391249712847639,1.0,0.0478515625
0,cju13cgqmnhwn0988yrainhcp.png,4,one_canonical_inferred_inverse_and_retransport,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.840597959686558,0.46276877384661935,1.0,0.12420654296875
0,cju16ach3m1da0993r1dq3sn2.png,1,one_canonical_inferred_inverse_and_retransport,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906903624517063,0.320742371306551,1.0,0.2662353515625
0,cju171py4qiha0835u8sl59ds.png,3,one_canonical_inferred_inverse_and_retransport,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7555200733471626,0.22064768228301543,1.0,0.3663330078125
0,cju17g6ykn1cs0993dww6qdi8.png,0,one_canonical_inferred_inverse_and_retransport,0.47781855344475416,0.3139038085941687,0.05590851334180432,52.32590180780452,29.19303176226556,0.7739481002928448,0.27307801039205515,1.0,0.31390380859375
0,cju183od81ff608017ekzif89.png,3,one_canonical_inferred_inverse_and_retransport,0.2639470198679396,0.15203857421926753,0.04032258064516129,83.1948980663433,36.274772045008575,0.8308308887683875,0.4349425083637471,1.0,0.15203857421875
0,cju1c0qb4tzi308355wtsnp0y.png,6,one_canonical_inferred_inverse_and_retransport,0.5173521560112586,0.34893798828164735,0.0,53.5647572149767,27.648572771263524,0.7616226718378836,0.23803834736827417,1.0,0.34893798828125
