seed,perturbation,confidence_threshold,coverage,dice,boundary_dice,selective_risk,chart_accuracy
1,noise,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,noise,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,noise,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,noise,0.2,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,noise,0.25,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.5714285969734192
1,noise,0.30000000000000004,0.75,4.449142828565522e-12,0.0,0.9999999999955509,0.6666666865348816
1,noise,0.35000000000000003,0.625,4.5696086050911314e-12,0.0,0.9999999999954304,0.699999988079071
1,noise,0.4,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
1,noise,0.45,0.5,4.811194346610327e-12,0.0,0.9999999999951888,0.625
1,noise,0.5,0.375,4.5428754053271735e-12,0.0,0.9999999999954571,0.6666666865348816
1,noise,0.55,0.375,4.5428754053271735e-12,0.0,0.9999999999954571,0.6666666865348816
1,noise,0.6000000000000001,0.25,2.5247009619889576e-12,0.0,0.9999999999974754,0.75
1,noise,0.65,0.0625,4.078303425758245e-12,0.0,0.9999999999959217,1.0
1,partial_crop,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,partial_crop,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,partial_crop,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,partial_crop,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,partial_crop,0.2,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,partial_crop,0.25,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.6428571343421936
1,partial_crop,0.30000000000000004,0.625,4.93480184340851e-12,0.0,0.9999999999950652,0.800000011920929
1,partial_crop,0.35000000000000003,0.5625,5.02996833425854e-12,0.0,0.99999999999497,0.7777777910232544
1,partial_crop,0.4,0.5625,5.02996833425854e-12,0.0,0.99999999999497,0.7777777910232544
1,partial_crop,0.45,0.5,5.156907872630587e-12,0.0,0.9999999999948431,0.875
1,partial_crop,0.5,0.4375,5.368012445207415e-12,0.0,0.999999999994632,0.8571428656578064
1,partial_crop,0.55,0.3125,4.576675217059263e-12,0.0,0.9999999999954233,1.0
1,partial_crop,0.6000000000000001,0.1875,2.816646423743634e-12,0.0,0.9999999999971834,1.0
1,partial_crop,0.65,0.1875,2.816646423743634e-12,0.0,0.9999999999971834,1.0
1,partial_crop,0.7000000000000001,0.0625,1.2022120702077396e-12,0.0,0.9999999999987977,1.0
1,partial_crop,0.75,0.0625,1.2022120702077396e-12,0.0,0.9999999999987977,1.0
1,color_shift,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.2,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.25,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
1,color_shift,0.30000000000000004,0.8125,4.427547495709833e-12,0.0,0.9999999999955724,0.6153846383094788
1,color_shift,0.35000000000000003,0.625,4.5696086050911314e-12,0.0,0.9999999999954304,0.6000000238418579
1,color_shift,0.4,0.625,4.5696086050911314e-12,0.0,0.9999999999954304,0.6000000238418579
1,color_shift,0.45,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.5555555820465088
1,color_shift,0.5,0.5,4.811194346610327e-12,0.0,0.9999999999951888,0.625
1,color_shift,0.55,0.375,4.5428754053271735e-12,0.0,0.9999999999954571,0.6666666865348816
1,color_shift,0.6000000000000001,0.375,4.5428754053271735e-12,0.0,0.9999999999954571,0.6666666865348816
1,color_shift,0.65,0.125,3.20601285640032e-12,0.0,0.999999999996794,1.0
1,missing_region,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.75
1,missing_region,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.75
1,missing_region,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.75
1,missing_region,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.75
1,missing_region,0.2,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.75
1,missing_region,0.25,0.875,4.230302052889975e-12,0.0,0.9999999999957697,0.7857142686843872
1,missing_region,0.30000000000000004,0.875,4.230302052889975e-12,0.0,0.9999999999957697,0.7857142686843872
1,missing_region,0.35000000000000003,0.75,4.449142828565522e-12,0.0,0.9999999999955509,0.75
1,missing_region,0.4,0.625,4.5696086050911314e-12,0.0,0.9999999999954304,0.699999988079071
1,missing_region,0.45,0.5,4.811194346610327e-12,0.0,0.9999999999951888,0.625
1,missing_region,0.5,0.5,4.811194346610327e-12,0.0,0.9999999999951888,0.625
1,missing_region,0.55,0.3125,2.260203183632714e-12,0.0,0.9999999999977398,0.800000011920929
1,missing_region,0.6000000000000001,0.125,3.20601285640032e-12,0.0,0.999999999996794,1.0
1,missing_region,0.65,0.125,3.20601285640032e-12,0.0,0.999999999996794,1.0
1,missing_region,0.7000000000000001,0.0625,4.078303425758245e-12,0.0,0.9999999999959217,1.0
2,none,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,none,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,none,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,none,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,none,0.2,0.9375,0.35026131392816623,0.04417898240564396,0.6497386860718337,0.800000011920929
2,none,0.25,0.75,0.35707336332266454,0.050397237293467456,0.6429266366773354,0.8333333134651184
2,none,0.30000000000000004,0.6875,0.34609652785702,0.04989621219816411,0.65390347214298,0.8181818127632141
2,none,0.35000000000000003,0.625,0.355161805409759,0.05488583341798052,0.644838194590241,0.800000011920929
2,none,0.4,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,none,0.45,0.5,0.4019909501876926,0.06284122916951025,0.5980090498123074,0.875
2,none,0.5,0.4375,0.3909767607621622,0.06407752017683647,0.6090232392378379,0.8571428656578064
2,none,0.55,0.4375,0.3909767607621622,0.06407752017683647,0.6090232392378379,0.8571428656578064
2,none,0.6000000000000001,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,none,0.65,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,approximately_symmetric,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.1875
2,approximately_symmetric,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.1875
2,approximately_symmetric,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.1875
2,blur,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,blur,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,blur,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,blur,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,blur,0.2,0.9375,0.35026131392816623,0.04417898240564396,0.6497386860718337,0.7333333492279053
2,blur,0.25,0.75,0.35707336332266454,0.050397237293467456,0.6429266366773354,0.75
2,blur,0.30000000000000004,0.625,0.355161805409759,0.05488583341798052,0.644838194590241,0.699999988079071
2,blur,0.35000000000000003,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,blur,0.4,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,blur,0.45,0.5,0.4019909501876926,0.06284122916951025,0.5980090498123074,0.875
2,blur,0.5,0.3125,0.32974779674136034,0.04685138539042821,0.6702522032586397,0.800000011920929
2,blur,0.55,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,blur,0.6000000000000001,0.125,0.3804128777914123,0.0,0.6195871222085877,1.0
2,noise,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,noise,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,noise,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,noise,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,noise,0.2,0.9375,0.35026131392816623,0.04417898240564396,0.6497386860718337,0.800000011920929
2,noise,0.25,0.75,0.35707336332266454,0.050397237293467456,0.6429266366773354,0.8333333134651184
2,noise,0.30000000000000004,0.625,0.355161805409759,0.05488583341798052,0.644838194590241,0.800000011920929
2,noise,0.35000000000000003,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,noise,0.4,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,noise,0.45,0.4375,0.3909767607621622,0.06407752017683647,0.6090232392378379,0.8571428656578064
2,noise,0.5,0.3125,0.32974779674136034,0.04685138539042821,0.6702522032586397,0.800000011920929
2,noise,0.55,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,noise,0.6000000000000001,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,partial_crop,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.5
2,partial_crop,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.5
2,partial_crop,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.5
2,partial_crop,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.5
2,partial_crop,0.2,0.9375,0.3399850370277066,0.04417898240564396,0.6600149629722933,0.46666666865348816
2,partial_crop,0.25,0.75,0.3610403577524531,0.05522372800705494,0.638959642247547,0.5833333134651184
2,partial_crop,0.30000000000000004,0.625,0.3594313223126444,0.060677622274285505,0.6405686776873556,0.6000000238418579
2,partial_crop,0.35000000000000003,0.4375,0.3864012510787132,0.04745667359222181,0.6135987489212869,0.7142857313156128
2,partial_crop,0.4,0.4375,0.3864012510787132,0.04745667359222181,0.6135987489212869,0.7142857313156128
2,partial_crop,0.45,0.375,0.3645761002566223,0.05536611919092544,0.6354238997433777,0.6666666865348816
2,partial_crop,0.5,0.3125,0.3805758140781577,0.06292028144553283,0.6194241859218423,0.6000000238418579
2,partial_crop,0.55,0.1875,0.4009404383301866,0.0868047383698125,0.5990595616698133,1.0
2,partial_crop,0.6000000000000001,0.1875,0.4009404383301866,0.0868047383698125,0.5990595616698133,1.0
2,partial_crop,0.65,0.1875,0.4009404383301866,0.0868047383698125,0.5990595616698133,1.0
2,partial_crop,0.7000000000000001,0.0625,0.6734677354061722,0.21428571428571427,0.3265322645938278,1.0
2,partial_crop,0.75,0.0625,0.6734677354061722,0.21428571428571427,0.3265322645938278,1.0
2,partial_crop,0.8,0.0625,0.6734677354061722,0.21428571428571427,0.3265322645938278,1.0
2,color_shift,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,color_shift,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,color_shift,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,color_shift,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,color_shift,0.2,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,color_shift,0.25,0.875,0.3452432079206328,0.0473346240060471,0.6547567920793672,0.7857142686843872
2,color_shift,0.30000000000000004,0.6875,0.34609652785702,0.04989621219816411,0.65390347214298,0.8181818127632141
2,color_shift,0.35000000000000003,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,color_shift,0.4,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,color_shift,0.45,0.5,0.4019909501876926,0.06284122916951025,0.5980090498123074,0.875
2,color_shift,0.5,0.4375,0.3909767607621622,0.06407752017683647,0.6090232392378379,0.8571428656578064
2,color_shift,0.55,0.25,0.2781277460159901,0.0,0.7218722539840099,1.0
2,color_shift,0.6000000000000001,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,color_shift,0.65,0.125,0.38885233623474896,0.0,0.6111476637652511,1.0
2,missing_region,0.0,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,missing_region,0.05,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,missing_region,0.1,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,missing_region,0.15000000000000002,1.0,0.33395307218669784,0.04141779600529121,0.6660469278133021,0.75
2,missing_region,0.2,0.9375,0.35026131392816623,0.04417898240564396,0.6497386860718337,0.800000011920929
2,missing_region,0.25,0.875,0.35642662064675396,0.044454439674249856,0.6435733793532461,0.8571428656578064
2,missing_region,0.30000000000000004,0.6875,0.34609652785702,0.04989621219816411,0.65390347214298,0.8181818127632141
2,missing_region,0.35000000000000003,0.625,0.355161805409759,0.05488583341798052,0.644838194590241,0.800000011920929
2,missing_region,0.4,0.5625,0.3700722860959741,0.06098425935331169,0.6299277139040259,0.7777777910232544
2,missing_region,0.45,0.5,0.4019909501876926,0.06284122916951025,0.5980090498123074,0.875
2,missing_region,0.5,0.4375,0.3909767607621622,0.06407752017683647,0.6090232392378379,0.8571428656578064
2,missing_region,0.55,0.3125,0.3944073755812133,0.04685138539042821,0.6055926244187867,0.800000011920929
2,missing_region,0.6000000000000001,0.1875,0.34039275734702135,0.0,0.6596072426529787,1.0
2,missing_region,0.65,0.125,0.38885233623474896,0.0,0.6111476637652511,1.0
2,missing_region,0.7000000000000001,0.0625,0.2603525164582393,0.0,0.7396474835417607,1.0
3,none,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5625
3,none,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5625
3,none,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5625
3,none,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5625
3,none,0.2,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.5
3,none,0.25,0.8125,4.208283792966572e-12,0.0,0.9999999999957917,0.5384615659713745
3,none,0.30000000000000004,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,none,0.35000000000000003,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,none,0.4,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,none,0.45,0.25,5.229074224526876e-12,0.0,0.999999999994771,1.0
3,none,0.5,0.0625,1.7491691446532287e-12,0.0,0.9999999999982508,1.0
3,approximately_symmetric,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
3,approximately_symmetric,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
3,approximately_symmetric,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
3,blur,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.4375
3,blur,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.4375
3,blur,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.4375
3,blur,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.4375
3,blur,0.2,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.4285714328289032
3,blur,0.25,0.75,4.420131501027801e-12,0.0,0.9999999999955799,0.5
3,blur,0.30000000000000004,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,blur,0.35000000000000003,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,blur,0.4,0.5,4.875026642938726e-12,0.0,0.999999999995125,0.75
3,blur,0.45,0.1875,2.7203982858179563e-12,0.0,0.9999999999972796,1.0
3,blur,0.5,0.0625,1.7491691446532287e-12,0.0,0.9999999999982508,1.0
3,noise,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,noise,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,noise,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,noise,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,noise,0.2,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.5
3,noise,0.25,0.8125,4.208283792966572e-12,0.0,0.9999999999957917,0.5384615659713745
3,noise,0.30000000000000004,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,noise,0.35000000000000003,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,noise,0.4,0.3125,2.260203183632714e-12,0.0,0.9999999999977398,0.800000011920929
3,noise,0.45,0.1875,2.7203982858179563e-12,0.0,0.9999999999972796,1.0
3,partial_crop,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,partial_crop,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,partial_crop,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,partial_crop,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,partial_crop,0.2,0.8125,4.101618446770813e-12,0.0,0.9999999999958984,0.5384615659713745
3,partial_crop,0.25,0.75,4.252376120331053e-12,0.0,0.9999999999957476,0.5833333134651184
3,partial_crop,0.30000000000000004,0.5,4.8758743233253914e-12,0.0,0.9999999999951241,0.75
3,partial_crop,0.35000000000000003,0.4375,5.294657736143978e-12,0.0,0.9999999999947053,0.8571428656578064
3,partial_crop,0.4,0.375,4.0512503520590354e-12,0.0,0.9999999999959488,0.8333333134651184
3,partial_crop,0.45,0.1875,2.7203982858179563e-12,0.0,0.9999999999972796,1.0
3,partial_crop,0.5,0.125,2.913736285205737e-12,0.0,0.9999999999970862,1.0
3,partial_crop,0.55,0.0625,1.7491691446532287e-12,0.0,0.9999999999982508,1.0
3,color_shift,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,color_shift,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,color_shift,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
3,color_shift,0.15000000000000002,0.9375,4.077907944936995e-12,0.0,0.999999999995922,0.5333333611488342
3,color_shift,0.2,0.875,4.07144397661524e-12,0.0,0.9999999999959286,0.5
3,color_shift,0.25,0.6875,4.645198870794394e-12,0.0,0.9999999999953548,0.6363636255264282
3,color_shift,0.30000000000000004,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,color_shift,0.35000000000000003,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.6666666865348816
3,color_shift,0.4,0.5,4.171683677018943e-12,0.0,0.9999999999958283,0.75
3,color_shift,0.45,0.25,5.229074224526876e-12,0.0,0.999999999994771,1.0
3,color_shift,0.5,0.0625,1.7491691446532287e-12,0.0,0.9999999999982508,1.0
3,missing_region,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
3,missing_region,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
3,missing_region,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
3,missing_region,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.625
3,missing_region,0.2,0.75,4.22443644010694e-12,0.0,0.9999999999957756,0.75
3,missing_region,0.25,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.8888888955116272
3,missing_region,0.30000000000000004,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.8888888955116272
3,missing_region,0.35000000000000003,0.5625,4.82261774298482e-12,0.0,0.9999999999951774,0.8888888955116272
3,missing_region,0.4,0.5,4.171683677018943e-12,0.0,0.9999999999958283,1.0
3,missing_region,0.45,0.25,5.130045900391768e-12,0.0,0.99999999999487,1.0
4,none,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.3125
4,none,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.3125
4,none,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.3125
4,none,0.15000000000000002,0.75,4.265205409844337e-12,0.0,0.9999999999957347,0.3333333432674408
4,approximately_symmetric,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
4,approximately_symmetric,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
4,approximately_symmetric,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.125
4,blur,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
4,blur,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
4,blur,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.5
4,blur,0.15000000000000002,0.75,4.265205409844337e-12,0.0,0.9999999999957347,0.5833333134651184
4,noise,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,noise,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
