seed,perturbation,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,mean_chart_confidence,chart_accuracy,threshold,prediction_sha256,prediction_hashes_unchanged
0,none,hard_chart_choice,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093121858550171,0.37373211079420804,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,none,soft_group_marginalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093107518566652,0.373731591414753,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,none,uncertainty_weighted_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093102329385233,0.37373137531426437,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,none,abstention_to_tta,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093107518566652,0.373731591414753,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,none,abstention_to_direct_equivariant,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093107518566652,0.373731591414753,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,none,supplied_chart_oracle,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093103563737245,0.3737313571239156,1.0,0.21324539184570312,0.23113073408603668,0.625,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,hard_chart_choice,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.809309540972452,0.37373140631416396,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,soft_group_marginalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093100811021459,0.37373141730836323,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,uncertainty_weighted_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093100810451563,0.37373141728562587,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,abstention_to_tta,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093100811021459,0.37373141730836323,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,abstention_to_direct_equivariant,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8093100811021459,0.37373141730836323,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
0,approximately_symmetric,supplied_chart_oracle,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.809310470437365,0.3737314063148461,1.0,0.21324539184570312,0.125,0.1875,0.0,28057a8a46298141522991b72bf8d42bfcdfdf718b1f4d5e3147e630885c343f,True
