summary_type,scope,n_models,width,method,baseline,n_rows,n_seeds,mean_accuracy,accuracy_standard_error,mean_loss,mean_merge_degradation,mean_accuracy_delta_vs_c2m3,mean_accuracy_delta_vs_greedy_soup,symmetry_status,is_single_model,capacity_matched_to_weight_average,comparison,claim_label,n_pairs,paired_mean_accuracy_delta,paired_accuracy_delta_ci_low,paired_accuracy_delta_ci_high,paired_mean_loss_delta,accuracy_wins,accuracy_ties,accuracy_losses,sign_test_two_sided_p,fixed_settings_positive,fixed_settings_total,selector_no_test_leakage,selector_choice_counts,selector_behavior_reference,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,mean_selected_alpha,fraction_alpha_zero,fraction_alpha_one_or_more,mean_finite_selected_tau,fraction_tau_infinite,soup_mean_ingredient_count,selected_type_examples,target,predictor,pearson,spearman,claim,claim_decision,claim_reason
method_summary,fixed_setting,4,16,randomly_augmented_candidate_union,,20.0,20.0,0.831025,0.0016816951817171066,0.8746446678733827,0.0017450000000000133,0.09411000000000003,-0.00010500000000000509,validation_selected_augmented_union_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8311299999999999,0.0016582663743865342,0.845464316163063,0.0016400000000000082,0.09421500000000002,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,shrinkage_monomial_scale,,20.0,20.0,0.7688,0.006158549897671144,1.1443989440822602,0.06397000000000001,0.03188500000000001,-0.06233000000000002,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,union_candidate_soup,,20.0,20.0,0.830315,0.0016752890559699354,0.8711232412910462,0.0024550000000000127,0.09340000000000001,-0.0008150000000000046,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,validated_ladder_selector,,20.0,20.0,0.75024,0.006756405927165094,1.1692087042331694,0.08253000000000002,0.013325000000000009,-0.08089,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,weight_average,,20.0,20.0,0.53672,0.023332708688380825,1.7752955004787445,0.29605,-0.20019500000000004,-0.29440999999999995,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,c2m3_greedy_soup,,20.0,20.0,0.8619000000000001,0.0007818668617313864,0.6058532425904274,0.0020650000000000056,0.034395000000000016,0.0,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,c2m3_permutation,,20.0,20.0,0.827505,0.003216245563745994,0.844354747800827,0.03646000000000002,0.0,-0.034395000000000016,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,ensemble_upper_bound,,20.0,20.0,0.867385,0.0006469472849264329,0.594046765344143,-0.00341999999999999,0.03988000000000001,0.005484999999999995,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,git_rebasin_pairwise,,20.0,20.0,0.829595,0.002803620544562822,0.8490631117010116,0.03437,0.002090000000000025,-0.032304999999999987,pairwise_reference_permutation_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,global_monomial_greedy_soup,,20.0,20.0,0.8615050000000002,0.000799028192638772,0.6106803531646728,0.0024600000000000065,0.034000000000000016,-0.00039500000000000093,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,global_monomial_scale,,20.0,20.0,0.83772,0.0022772860116698932,0.8245903626155853,0.026245000000000008,0.010215000000000012,-0.02418,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,greedy_soup,,20.0,20.0,0.8619000000000001,0.0007818668617313864,0.6058532427930833,0.0020650000000000056,0.034395000000000016,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,improved_validated_selector,,20.0,20.0,0.8612250000000001,0.0008392626776553724,0.62655913159132,0.002739999999999998,0.03372000000000002,-0.0006749999999999922,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,monomial_scale,,20.0,20.0,0.835405,0.002563041727076802,0.8294723495149612,0.028560000000000012,0.007900000000000008,-0.026495000000000008,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,monomial_scaled_greedy_soup,,20.0,20.0,0.8615750000000002,0.0007835101517496368,0.6152349119853974,0.0023900000000000032,0.03407000000000002,-0.0003249999999999975,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,optimized_monomial_greedy_soup,,20.0,20.0,0.8619000000000001,0.0007818668617313864,0.6058532450652124,0.0020650000000000056,0.034395000000000016,0.0,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,optimized_monomial_scale,,20.0,20.0,0.835195,0.0021370845241023787,0.6352215148210525,0.02877,0.007690000000000019,-0.026704999999999996,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,randomly_augmented_candidate_union,,20.0,20.0,0.8612250000000001,0.0008392626776553724,0.6265591317439079,0.002739999999999998,0.03372000000000002,-0.0006749999999999922,validation_selected_augmented_union_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8615400000000001,0.0007949644149599621,0.6152597670698167,0.002425000000000005,0.03403500000000002,-0.0003599999999999992,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,shrinkage_monomial_scale,,20.0,20.0,0.8370600000000001,0.0023395501141976237,0.8235074243497849,0.026904999999999995,0.009555000000000025,-0.02483999999999999,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,union_candidate_soup,,20.0,20.0,0.8616800000000001,0.000751300626632874,0.6207959146809578,0.002284999999999998,0.034175000000000025,-0.00021999999999999242,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,validated_ladder_selector,,20.0,20.0,0.8365600000000001,0.0022737101606706243,0.8285993797636031,0.027405000000000013,0.009055000000000007,-0.02534000000000001,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,weight_average,,20.0,20.0,0.66333,0.020018039364533176,1.5786284569454192,0.20063500000000004,-0.16417500000000002,-0.19857,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,c2m3_greedy_soup,,20.0,20.0,0.8800250000000001,0.0006802041102337953,0.48350310441970823,0.001959999999999995,0.014289999999999997,-0.0002500000000000002,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,c2m3_permutation,,20.0,20.0,0.8657350000000001,0.0013326324363928399,0.6297633518767357,0.016249999999999994,0.0,-0.014539999999999997,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,ensemble_upper_bound,,20.0,20.0,0.8832999999999999,0.00041000641843499816,0.46897069957017906,-0.0013150000000000106,0.017565000000000004,0.0030250000000000055,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,git_rebasin_pairwise,,20.0,20.0,0.863675,0.0016974264575961363,0.634517659409046,0.01831000000000001,-0.0020600000000000175,-0.016600000000000014,pairwise_reference_permutation_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,global_monomial_greedy_soup,,20.0,20.0,0.8798199999999999,0.0007360134438131451,0.496120989692211,0.0021649999999999946,0.014084999999999997,-0.00045499999999999984,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,global_monomial_scale,,20.0,20.0,0.8692,0.0010090381037090926,0.6206509021568298,0.012784999999999996,0.003464999999999996,-0.011075000000000002,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,greedy_soup,,20.0,20.0,0.8802749999999999,0.0006615720909915639,0.4778011913466453,0.001709999999999995,0.014539999999999997,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,improved_validated_selector,,20.0,20.0,0.8781100000000001,0.0009314928595370013,0.5192707876706123,0.003874999999999995,0.012374999999999997,-0.0021650000000000003,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,monomial_scale,,20.0,20.0,0.86793,0.001086086649640034,0.6227014807271958,0.014055000000000002,0.0021949999999999912,-0.012345000000000005,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,monomial_scaled_greedy_soup,,20.0,20.0,0.8796849999999999,0.0006482882318683183,0.4901577771377563,0.0022999999999999965,0.013949999999999995,-0.0005900000000000017,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,optimized_monomial_greedy_soup,,20.0,20.0,0.8796799999999999,0.0006996465272963901,0.4803428065752984,0.002304999999999996,0.013944999999999996,-0.0005950000000000011,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,optimized_monomial_scale,,20.0,20.0,0.86751,0.0009753514886007947,0.4778335571670532,0.014474999999999998,0.0017749999999999932,-0.012765000000000004,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,randomly_augmented_candidate_union,,20.0,20.0,0.8789900000000002,0.0007652622529495845,0.5111723187828063,0.0029949999999999977,0.013254999999999994,-0.0012850000000000027,validation_selected_augmented_union_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8796349999999998,0.0007285268119907983,0.49984481083869925,0.0023499999999999966,0.013899999999999996,-0.0006400000000000017,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,shrinkage_monomial_scale,,20.0,20.0,0.86907,0.0010016591499265512,0.6198792788934708,0.012914999999999992,0.003334999999999999,-0.011204999999999998,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,union_candidate_soup,,20.0,20.0,0.8790650000000001,0.0006456850707011258,0.5112450630307197,0.0029199999999999946,0.013329999999999998,-0.00121,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,validated_ladder_selector,,20.0,20.0,0.86806,0.0010871595050744335,0.6229734035158158,0.013924999999999998,0.0023249999999999937,-0.012215000000000004,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,64,weight_average,,20.0,20.0,0.731575,0.014140802990301729,1.414117241077423,0.15041000000000002,-0.13416,-0.1487,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,improved_validated_selector,c2m3_permutation,,,,,,,,,,,,improved_validated_selector_vs_c2m3_permutation,improved selector over C2M3,120.0,0.0439525,0.03732310416666667,0.05090060416666667,-0.1892903813791275,117.0,0.0,3.0,4.334862053968024e-31,6.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,improved_validated_selector,greedy_soup,,,,,,,,,,,,improved_validated_selector_vs_greedy_soup,improved selector over greedy soup,120.0,-0.001398333333333332,-0.0020925416666666683,-0.0007406458333333279,0.03156181763132413,24.0,43.0,53.0,0.0012632268710478357,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_scale,monomial_scale,,,,,,,,,,,,shrinkage_monomial_scale_vs_monomial_scale,shrinkage monomial over raw monomial,120.0,0.007020000000000008,0.0044300000000000095,0.01015791666666667,-0.008468436598380416,85.0,6.0,29.0,1.467569126688569e-07,6.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_scale,monomial_scale,,,,,,,,,,,,global_monomial_scale_vs_monomial_scale,global monomial over raw monomial,120.0,0.007147500000000004,0.004509791666666672,0.010122666666666655,-0.0062705353864033996,85.0,4.0,31.0,5.444609183150127e-07,6.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_scale,monomial_scale,,,,,,,,,,,,optimized_monomial_scale_vs_monomial_scale,optimized monomial over raw monomial,120.0,0.0008850000000000043,-0.003038062500000002,0.0053,-0.16741614924232165,56.0,0.0,64.0,0.5229909838899945,2.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,union_candidate_soup,greedy_soup,,,,,,,,,,,,union_candidate_soup_vs_greedy_soup,union candidate soup over greedy soup,120.0,-0.000657499999999997,-0.0010816874999999982,-0.0002758124999999984,0.017936418179273605,19.0,58.0,43.0,0.0031560602510210594,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,monomial_scaled_greedy_soup,greedy_soup,,,,,,,,,,,,monomial_scaled_greedy_soup_vs_greedy_soup,raw monomial soup over greedy soup,120.0,-0.00026499999999999766,-0.0005533749999999982,-1.9937499999999092e-05,0.0055468365498383835,3.0,112.0,5.0,0.7265625,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,shrinkage_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,shrinkage_monomial_greedy_soup_vs_greedy_soup,shrinkage monomial soup over greedy soup,120.0,-0.000280833333333332,-0.0005508958333333354,-6.499999999999929e-05,0.00774037818511327,2.0,109.0,9.0,0.0654296875,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,global_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,global_monomial_greedy_soup_vs_greedy_soup,global monomial soup over greedy soup,120.0,-0.0003949999999999972,-0.0006775208333333299,-0.0001457499999999992,0.010118489937384921,2.0,107.0,11.0,0.0224609375,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
paired_comparison,overall_paired,,,optimized_monomial_greedy_soup,greedy_soup,,,,,,,,,,,,optimized_monomial_greedy_soup_vs_greedy_soup,optimized monomial soup over greedy soup,120.0,-0.00021416666666666714,-0.0004967291666666675,0.0,0.0005782369923591588,0.0,117.0,3.0,0.25,0.0,6.0,True,,,,,,,,,,,,,,,,,,,
selector_behavior,overall,,,validated_ladder_selector,,120.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 92, ""c2m3_permutation"": 28}",c2m3_or_monomial_alternative,93.0,1.0,26.0,,,,,,,,,,,,,,
selector_behavior,N3_W16,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 17, ""c2m3_permutation"": 3}",c2m3_or_monomial_alternative,18.0,0.0,2.0,,,,,,,,,,,,,,
selector_behavior,N3_W32,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 14, ""c2m3_permutation"": 6}",c2m3_or_monomial_alternative,15.0,0.0,5.0,,,,,,,,,,,,,,
selector_behavior,N3_W64,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 18, ""c2m3_permutation"": 2}",c2m3_or_monomial_alternative,13.0,1.0,6.0,,,,,,,,,,,,,,
selector_behavior,N4_W16,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 12, ""c2m3_permutation"": 8}",c2m3_or_monomial_alternative,13.0,0.0,7.0,,,,,,,,,,,,,,
selector_behavior,N4_W32,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 18, ""c2m3_permutation"": 2}",c2m3_or_monomial_alternative,19.0,0.0,1.0,,,,,,,,,,,,,,
selector_behavior,N4_W64,,,validated_ladder_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""monomial_scale"": 13, ""c2m3_permutation"": 7}",c2m3_or_monomial_alternative,15.0,0.0,5.0,,,,,,,,,,,,,,
selector_behavior,overall,,,improved_validated_selector,,120.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 77, ""randomly_augmented_candidate_union"": 20, ""optimized_monomial_greedy_soup"": 8, ""optimized_monomial_scale"": 5, ""monomial_scaled_greedy_soup"": 3, ""global_monomial_greedy_soup"": 2, ""global_monomial_scale"": 2, ""shrinkage_monomial_scale"": 1, ""c2m3_greedy_soup"": 1, ""shrinkage_monomial_greedy_soup"": 1}",greedy_soup,24.0,43.0,53.0,,,,,,,,,,,,,,
selector_behavior,N3_W16,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 10, ""randomly_augmented_candidate_union"": 7, ""optimized_monomial_greedy_soup"": 3}",greedy_soup,4.0,10.0,6.0,,,,,,,,,,,,,,
selector_behavior,N3_W32,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 14, ""randomly_augmented_candidate_union"": 3, ""global_monomial_scale"": 1, ""optimized_monomial_greedy_soup"": 1, ""monomial_scaled_greedy_soup"": 1}",greedy_soup,1.0,11.0,8.0,,,,,,,,,,,,,,
selector_behavior,N3_W64,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 9, ""optimized_monomial_scale"": 4, ""randomly_augmented_candidate_union"": 3, ""global_monomial_greedy_soup"": 1, ""optimized_monomial_greedy_soup"": 1, ""shrinkage_monomial_scale"": 1, ""global_monomial_scale"": 1}",greedy_soup,2.0,4.0,14.0,,,,,,,,,,,,,,
selector_behavior,N4_W16,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 17, ""randomly_augmented_candidate_union"": 2, ""c2m3_greedy_soup"": 1}",greedy_soup,6.0,7.0,7.0,,,,,,,,,,,,,,
selector_behavior,N4_W32,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 16, ""randomly_augmented_candidate_union"": 2, ""monomial_scaled_greedy_soup"": 1, ""optimized_monomial_greedy_soup"": 1}",greedy_soup,7.0,7.0,6.0,,,,,,,,,,,,,,
selector_behavior,N4_W64,,,improved_validated_selector,,20.0,,,,,,,,,,,,,,,,,,,,,,,,True,"{""union_candidate_soup"": 11, ""randomly_augmented_candidate_union"": 3, ""optimized_monomial_greedy_soup"": 2, ""global_monomial_greedy_soup"": 1, ""monomial_scaled_greedy_soup"": 1, ""optimized_monomial_scale"": 1, ""shrinkage_monomial_greedy_soup"": 1}",greedy_soup,4.0,4.0,12.0,,,,,,,,,,,,,,
alpha_tau_selection,overall,,,global_monomial_scale,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1529166666666668,0.025,0.7416666666666667,0.8448275862068966,0.03333333333333333,,,,,,,,,
alpha_tau_selection,overall,,,optimized_monomial_scale,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1529166666666668,0.025,0.7416666666666667,0.8448275862068966,0.03333333333333333,,,,,,,,,
alpha_tau_selection,overall,,,shrinkage_monomial_scale,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1133333333333333,0.03333333333333333,0.7166666666666667,0.8695652173913043,0.041666666666666664,,,,,,,,,
soup_ingredient_behavior,overall,,,c2m3_greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.05,"[""c2m3""]; [""c2m3""]; [""c2m3""]",,,,,,,
soup_ingredient_behavior,overall,,,global_monomial_greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.1083333333333334,"[""global""]; [""global""]; [""global""]",,,,,,,
soup_ingredient_behavior,overall,,,greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"[""original""]; [""original""]; [""original""]",,,,,,,
soup_ingredient_behavior,overall,,,monomial_scaled_greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0666666666666667,"[""monomial""]; [""monomial""]; [""monomial""]",,,,,,,
soup_ingredient_behavior,overall,,,optimized_monomial_greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.025,"[""optimized""]; [""optimized""]; [""optimized""]",,,,,,,
soup_ingredient_behavior,overall,,,shrinkage_monomial_greedy_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.0916666666666666,"[""shrinkage""]; [""shrinkage""]; [""shrinkage""]",,,,,,,
soup_ingredient_behavior,overall,,,union_candidate_soup,,120.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2.4916666666666667,"[""c2m3"", ""global"", ""shrinkage""]; [""global""]; [""global"", ""shrinkage""]",,,,,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,0.1896704944117444,0.2848912919761152,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,log_scale_variance,-0.14815574555253774,-0.027801217483462877,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,mean_abs_log_scale,0.06763107155941052,0.11137849732258161,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,max_abs_log_scale,-0.2161737014692139,-0.19533236505358695,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,validation_delta_vs_c2m3,0.941776353254088,0.8543939916595218,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,scale_synchronization_disagreement,-0.18393433198254316,-0.20608929535008685,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,pairwise_alignment_residual,0.12796790039139455,0.14985085411739615,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,sync_disagreement,-0.18393433198254316,-0.20608929535008685,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monomial_gain_vs_c2m3,individual_accuracy_variance,0.3641877680788928,0.16028613847418843,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,monomial_centrality_improvement_from_permutation,-0.2927919773689338,0.23419625307316316,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,log_scale_variance,0.5806730948725866,0.4461168771281565,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,mean_abs_log_scale,0.5536575603943634,0.4556223957784108,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,max_abs_log_scale,0.39993571734666794,0.34119374982982537,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,validation_delta_vs_c2m3,-0.42275650744765075,-0.11922333042389588,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,scale_synchronization_disagreement,0.06230086129981568,-0.015568157827110433,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,pairwise_alignment_residual,0.45022774743579763,0.4601303107247133,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,sync_disagreement,0.06230086129981568,-0.015568157827110433,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_monomial,individual_accuracy_variance,0.3194211526177222,0.4464024357196988,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_monomial,monomial_centrality_improvement_from_permutation,-0.3529924380662083,0.19471174767622268,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_monomial,log_scale_variance,0.5824071958524876,0.3779774214017626,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_monomial,mean_abs_log_scale,0.5514903961026557,0.4231366282144684,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_monomial,max_abs_log_scale,0.3870673549855253,0.24419211608348468,,,
residual_diagnostic_correlation,overall,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_monomial,validation_delta_vs_c2m3,-0.42818975038372414,-0.22406354926097893,,,
