setting_id,seed,n_models,width,selector,selector_label,selected_candidate,selected_family,selected_tm_specific,test_accuracy,test_loss,val_accuracy,val_loss,regret_vs_greedy_soup,regret_vs_oracle,pool_size,selection_validation_evals,oracle_uses_test,deployable,validation_test_best_agreement,stability_modal_fraction,stability_unique_choices,sync_disagreement,diagnostic_threshold,diagnostic_fallback_to_a0,split_sha256
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8579,0.6089927961746463,0.847,0.6292088433770696,0.0,0.0026000000000000467,8,8,False,True,False,0.6,2,0.29296875,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8581,0.6016674112871522,0.851,0.6224259594461182,-0.00019999999999997797,0.0024000000000000687,11,11,False,True,False,0.6,2,0.29296875,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8579,0.6089927961746463,0.847,0.6292088433770696,0.0,0.0026000000000000467,8,8,False,True,False,0.6,2,0.29296875,0.22743055555555555,True,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8581,0.6016674112871522,0.851,0.6224259594461182,-0.00019999999999997797,0.0024000000000000687,13,13,False,True,False,0.6,2,0.29296875,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8579,0.6089927961746463,0.847,0.6292088433770696,0.0,0.0026000000000000467,13,13,False,True,False,nan,nan,0.29296875,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W32_S9309,9309,4,32,A6,test oracle upper bound,individual_3,individual,False,0.8605,0.6584544627071125,0.844,0.6884980762223714,-0.0026000000000000467,0.0,13,0,True,False,True,nan,nan,0.29296875,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8843,0.46700966095277546,0.859,0.4975806343014119,0.0,0.000500000000000056,6,6,False,True,False,0.6,2,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8843,0.46700966095277546,0.859,0.4975806343014119,0.0,0.000500000000000056,8,8,False,True,False,0.4,3,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8843,0.46700966095277546,0.859,0.4975806343014119,0.0,0.000500000000000056,8,8,False,True,False,0.6,2,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8848,0.46128869628807734,0.862,0.4915085666699015,-0.000500000000000056,0.0,11,11,False,True,True,0.8,2,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8843,0.46700966095277546,0.859,0.4975806343014119,0.0,0.000500000000000056,8,8,False,True,False,0.6,2,0.2861328125,0.22743055555555555,True,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8848,0.46128869628807734,0.862,0.4915085666699015,-0.000500000000000056,0.0,13,13,False,True,True,0.6,3,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8843,0.46700966095277546,0.859,0.4975806343014119,0.0,0.000500000000000056,13,13,False,True,False,nan,nan,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
post_iclr_v2_mnist_mlp_N4_W64_S9309,9309,4,64,A6,test oracle upper bound,union_gauge_soup,union_gauge_soup,True,0.8848,0.46128869628807734,0.862,0.4915085666699015,-0.000500000000000056,0.0,13,0,True,False,True,nan,nan,0.2861328125,0.22743055555555555,False,dff173ea696d2358794f8a88177b858469ddb7e98caa77dee01e473999d519d1
