setting_id,seed,method,task_accuracy,negative_log_likelihood,ece,classwise_ece,chart_accuracy,trainable_parameters,stored_parameters,stored_bytes,branch_count,complete_latency_ms_batch128,peak_process_memory_mb,peak_accelerator_memory_mb,training_time_seconds,chart_training_examples,validation_examples,calibration_examples,threshold_selection_examples,test_examples,chart_information,expert_evaluations,abstention_threshold,logits_path,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
FashionMNIST_ablation_seed20,20,abstaining_retransport,0.3125,2.0112308506674252,0.08905596163631939,"[0.03882395263767943, 0.06514564634892601, 0.04453135616273393, 0.02186458140346354, 0.05436667190986547, 0.06134120367303934, 0.14126986057850272, 0.06814392423758694, 0.04832476632665875, 0.09629655730487122]",0.6664999723434448,60925,60925,243700,8,170.41795910336077,671.75,1180.6875,6.986931583145633,1000,500,500,500,2000,inferred,4,0.9961636662483215,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,supplied_chart_oracle,0.734,0.7181594515721555,0.03208564843773543,"[0.014592420563483206, 0.018996989237376544, 0.01964054698075523, 0.014631673196392433, 0.01684071761373639, 0.015874272190525316, 0.017295832657845987, 0.023268034871979995, 0.0170372975066902, 0.014052095214274854]",1.0,58024,58024,232096,8,141.2875410169363,671.75,1180.6875,3.0125776240602136,0,500,500,500,2000,supplied,4,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,random_chart_control,0.2645,3.9980901027688285,0.3991730291582599,"[0.09291199732256529, 0.061137382138509486, 0.050876530961037496, 0.11239803456653696, 0.05528116222144782, 0.0371550377798948, 0.06910337611454247, 0.0753466716232137, 0.31562270822547, 0.08211408804018021]",0.11100000143051147,58024,58024,232096,8,142.27795787155628,671.75,1180.6875,3.0125776240602136,0,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,wrong_group_action_control,0.091,5.864272812397619,0.625245094912138,"[0.09965368604036641, 0.1570162165626311, 0.0946521615926998, 0.14747316725260176, 0.08473378622406909, 0.05939347763096168, 0.08156874275146314, 0.12207612126455354, 0.4994410409933525, 0.10470150986893796]",0.6664999723434448,60925,60925,243700,8,139.50883294455707,671.75,1180.6875,6.986931583145633,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,wrong_multiplication_order_control,0.5115,1.7855795227157178,0.08812454378901893,"[0.04311364485686581, 0.025401395247979963, 0.023244165943226678, 0.04064643402297403, 0.024660270066928548, 0.016013301033047676, 0.08091252601666497, 0.056945635957105924, 0.062101878737841065, 0.05522544628581269]",0.6664999723434448,60925,60925,243700,8,146.25379093922675,671.75,1180.6875,6.986931583145633,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,ensemble_reference,0.2325,4.316103925799573,0.42114159066512324,"[0.10408842059687472, 0.07174300502700313, 0.06146926306364566, 0.11123936167514503, 0.06669951914356012, 0.039977161519454824, 0.07281310509880007, 0.08825859930015448, 0.3369806003838628, 0.08321039390503858]",,58024,58024,232096,8,8.00862512551248,671.75,1180.6875,3.0125776240602136,0,500,500,500,2000,none,4,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed20,20,generic_low_rank_context_adapter,0.276,1.9570665183744387,0.14912463913951046,"[0.08268231654873483, 0.024415056494426362, 0.0665161263960086, 0.025965105940219984, 0.029475014258487666, 0.021343522944091864, 0.044634730448320795, 0.02162649526282661, 0.11981865936105822, 0.042412138443824556]",0.16349999606609344,30402,30402,121608,1,4.653834039345384,671.75,1180.6875,1.493028499884531,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_20.npz,6cc1a184d8868fd5776a6120a9fb65f2e3f69dd1b35b618928e2f12bae2aece5,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,single_canonical_raw,0.246,3.931733209048237,0.39386093657992993,"[0.12414154011868637, 0.08516058099303812, 0.055408559185730115, 0.0731346197778649, 0.06607617829707754, 0.054233251910964744, 0.0717130118779781, 0.08408963978181108, 0.30821191044593466, 0.09270715760792449]",,14506,14506,58024,1,1.8125830683857203,671.75,1180.6875,0.7118327908683568,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,d4_test_time_augmentation,0.3245,2.0809089634214297,0.04448311682483532,"[0.08654167417616006, 0.06211394291318783, 0.05797584066914718, 0.0452539804220187, 0.02592307977371078, 0.018397147117911364, 0.09902435697613085, 0.07457611775362726, 0.16745380902040777, 0.09918711930696346]",,14506,14506,58024,8,22.79300009831786,671.75,1180.6875,0.7118327908683568,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,direct_d4_equivariant_task_classifier,0.6435,1.1001237848246184,0.09571431034701267,"[0.03374228479096521, 0.03698697343583422, 0.019215296673110314, 0.026683808490663843, 0.04197627517836741, 0.012708392181553261, 0.025787094573493156, 0.020953870995330644, 0.03227658796234714, 0.039320134167175176]",,11730,11730,46920,1,8.339166874065995,671.75,1180.6875,5.366678667021915,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,ordinary_chart_soft_moe,0.238,2.1962620251911535,0.14692072570228684,"[0.05471187645410055, 0.060509543316511046, 0.026900122429299914, 0.04833178014037177, 0.02352509920320378, 0.03802043609534222, 0.1379500773480093, 0.05550037758548637, 0.08613003194720914, 0.04493900390411013]",0.09449999779462814,72704,72704,290816,8,7.508083013817668,671.75,1180.6875,0.9731147501152009,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,d4_chart_soft_moe,0.538,1.2374866712644124,0.05414278000286581,"[0.030732309232703012, 0.03176520825578443, 0.038386791074176176, 0.023644701935951536, 0.0499985546063476, 0.021157906133879526, 0.05553594906223698, 0.032196088578515324, 0.03410988761810977, 0.034830863454532054]",0.6800000071525574,60925,60925,243700,8,15.153083018958569,671.75,1180.6875,4.498872708994895,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,d4_chart_hard_branch_selection,0.547,1.3216372209417873,0.059705367996633826,"[0.029801725643963814, 0.023676802596626034, 0.03732577154125401, 0.018955876668454913, 0.041812673313135346, 0.018949830034217366, 0.059946318360836776, 0.028126845227088557, 0.046115650484319176, 0.03177060068544764]",0.6800000071525574,60925,60925,243700,8,14.170333044603467,671.75,1180.6875,4.498872708994895,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,inverse_transform_one_canonical_expert,0.6765,0.9250058801851935,0.02529509057491781,"[0.026553083558852192, 0.013726899962782512, 0.02616187181040711, 0.021132068916737336, 0.025650410673638963, 0.04062619322035774, 0.02571630145293176, 0.03375170725910045, 0.01582617165254014, 0.020683644527325226]",0.6800000071525574,17407,17407,69628,8,27.18299999833107,671.75,1180.6875,4.542423207778484,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,inverse_transform_four_expert_average,0.661,0.9441583534850729,0.037401510422026926,"[0.019590106041559873, 0.019049539310854447, 0.02435830989970489, 0.010811901788675072, 0.02083894575210026, 0.016622802579412777, 0.06124802451076317, 0.028906384049284216, 0.019854576403584446, 0.014262054294675306]",0.6800000071525574,60925,60925,243700,8,127.07150005735457,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,canonicalize_pool_retransport,0.333,2.1670847190745652,0.2762738447128907,"[0.05321853657862968, 0.027187518677086298, 0.05161187660850706, 0.06766470494703405, 0.08540716494600711, 0.2639054235682009, 0.133708221953004, 0.09518221851536235, 0.04510480811100908, 0.10067617378112192]",0.6800000071525574,60925,60925,243700,8,135.4983749333769,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,uncertainty_weighted_retransport,0.3685,1.9954885661329298,0.1999064434849661,"[0.07252478458952875, 0.043115996214718726, 0.05738481076836992, 0.0601883418197469, 0.06570270672511001, 0.20870174952893647, 0.12274554091848536, 0.09023943112843724, 0.06815515191020183, 0.09997823145836908]",0.6800000071525574,60925,60925,243700,8,170.23849999532104,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,abstaining_retransport,0.349,2.0494307181128755,0.18952958628491956,"[0.0688019508920251, 0.04681794267182528, 0.051234532308730506, 0.05945420909184729, 0.03779700220121336, 0.19850016710017016, 0.09353766883845938, 0.08433079513008168, 0.07753759457450018, 0.09960000338046514]",0.6800000071525574,60925,60925,243700,8,165.35595920868218,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,4,0.7102616429328918,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
