seed,method,condition,examples,task_accuracy
23,single_canonical_raw,heldout_reflections,250,0.12399999797344208
23,single_canonical_raw,heldout_rotations,250,0.14399999380111694
23,single_canonical_raw,seen_rotations,250,0.46799999475479126
23,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.13199999928474426
23,d4_test_time_augmentation,blur,250,0.12399999797344208
23,d4_test_time_augmentation,chart_distribution_shift,250,0.14000000059604645
23,d4_test_time_augmentation,gaussian_corruption,250,0.08799999952316284
23,d4_test_time_augmentation,heldout_compositions,250,0.18400000035762787
23,d4_test_time_augmentation,heldout_reflections,250,0.1599999964237213
23,d4_test_time_augmentation,heldout_rotations,250,0.20000000298023224
23,d4_test_time_augmentation,seen_rotations,250,0.14800000190734863
23,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.492000013589859
23,direct_d4_equivariant_task_classifier,blur,250,0.5600000023841858
23,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.6359999775886536
23,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.5239999890327454
23,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6320000290870667
23,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.6880000233650208
23,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6639999747276306
23,direct_d4_equivariant_task_classifier,seen_rotations,250,0.6600000262260437
23,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.31200000643730164
23,ordinary_chart_soft_moe,blur,250,0.25600001215934753
23,ordinary_chart_soft_moe,chart_distribution_shift,250,0.15600000321865082
23,ordinary_chart_soft_moe,gaussian_corruption,250,0.25999999046325684
23,ordinary_chart_soft_moe,heldout_compositions,250,0.2160000056028366
23,ordinary_chart_soft_moe,heldout_reflections,250,0.23999999463558197
23,ordinary_chart_soft_moe,heldout_rotations,250,0.23199999332427979
23,ordinary_chart_soft_moe,seen_rotations,250,0.515999972820282
23,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.41600000858306885
23,d4_chart_soft_moe,blur,250,0.48399999737739563
23,d4_chart_soft_moe,chart_distribution_shift,250,0.527999997138977
23,d4_chart_soft_moe,gaussian_corruption,250,0.515999972820282
23,d4_chart_soft_moe,heldout_compositions,250,0.5879999995231628
23,d4_chart_soft_moe,heldout_reflections,250,0.6039999723434448
23,d4_chart_soft_moe,heldout_rotations,250,0.5440000295639038
23,d4_chart_soft_moe,seen_rotations,250,0.6439999938011169
23,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.4440000057220459
23,d4_chart_hard_branch_selection,blur,250,0.47200000286102295
23,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.5519999861717224
23,d4_chart_hard_branch_selection,gaussian_corruption,250,0.5
23,d4_chart_hard_branch_selection,heldout_compositions,250,0.5799999833106995
23,d4_chart_hard_branch_selection,heldout_reflections,250,0.5720000267028809
23,d4_chart_hard_branch_selection,heldout_rotations,250,0.527999997138977
23,d4_chart_hard_branch_selection,seen_rotations,250,0.6320000290870667
23,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.2919999957084656
23,inverse_transform_one_canonical_expert,blur,250,0.5600000023841858
23,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.7440000176429749
23,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.6639999747276306
23,inverse_transform_one_canonical_expert,heldout_compositions,250,0.7440000176429749
23,inverse_transform_one_canonical_expert,heldout_reflections,250,0.6919999718666077
23,inverse_transform_one_canonical_expert,heldout_rotations,250,0.6679999828338623
23,inverse_transform_one_canonical_expert,seen_rotations,250,0.7639999985694885
23,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.31200000643730164
23,inverse_transform_four_expert_average,blur,250,0.5759999752044678
23,inverse_transform_four_expert_average,chart_distribution_shift,250,0.7760000228881836
23,inverse_transform_four_expert_average,gaussian_corruption,250,0.6800000071525574
23,inverse_transform_four_expert_average,heldout_compositions,250,0.7559999823570251
23,inverse_transform_four_expert_average,heldout_reflections,250,0.7200000286102295
23,inverse_transform_four_expert_average,heldout_rotations,250,0.7039999961853027
23,inverse_transform_four_expert_average,seen_rotations,250,0.7559999823570251
23,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.31200000643730164
23,canonicalize_pool_retransport,blur,250,0.3400000035762787
23,canonicalize_pool_retransport,chart_distribution_shift,250,0.3880000114440918
23,canonicalize_pool_retransport,gaussian_corruption,250,0.3720000088214874
23,canonicalize_pool_retransport,heldout_compositions,250,0.4519999921321869
23,canonicalize_pool_retransport,heldout_reflections,250,0.4359999895095825
23,canonicalize_pool_retransport,heldout_rotations,250,0.4399999976158142
23,canonicalize_pool_retransport,seen_rotations,250,0.48399999737739563
23,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.18400000035762787
23,uncertainty_weighted_retransport,blur,250,0.2639999985694885
23,uncertainty_weighted_retransport,chart_distribution_shift,250,0.36399999260902405
23,uncertainty_weighted_retransport,gaussian_corruption,250,0.30000001192092896
23,uncertainty_weighted_retransport,heldout_compositions,250,0.46399998664855957
23,uncertainty_weighted_retransport,heldout_reflections,250,0.3959999978542328
23,uncertainty_weighted_retransport,heldout_rotations,250,0.4359999895095825
23,uncertainty_weighted_retransport,seen_rotations,250,0.4440000057220459
23,abstaining_retransport,ambiguous_symmetric_inputs,250,0.15199999511241913
23,abstaining_retransport,blur,250,0.335999995470047
23,abstaining_retransport,chart_distribution_shift,250,0.3840000033378601
23,abstaining_retransport,gaussian_corruption,250,0.36399999260902405
23,abstaining_retransport,heldout_compositions,250,0.4560000002384186
23,abstaining_retransport,heldout_reflections,250,0.42800000309944153
23,abstaining_retransport,heldout_rotations,250,0.4359999895095825
23,abstaining_retransport,seen_rotations,250,0.4880000054836273
23,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.46000000834465027
23,supplied_chart_oracle,blur,250,0.7039999961853027
23,supplied_chart_oracle,chart_distribution_shift,250,0.7839999794960022
23,supplied_chart_oracle,gaussian_corruption,250,0.7799999713897705
23,supplied_chart_oracle,heldout_compositions,250,0.8080000281333923
23,supplied_chart_oracle,heldout_reflections,250,0.8040000200271606
23,supplied_chart_oracle,heldout_rotations,250,0.7760000228881836
23,supplied_chart_oracle,seen_rotations,250,0.8080000281333923
23,random_chart_control,ambiguous_symmetric_inputs,250,0.25999999046325684
23,random_chart_control,blur,250,0.23600000143051147
23,random_chart_control,chart_distribution_shift,250,0.2680000066757202
23,random_chart_control,gaussian_corruption,250,0.2199999988079071
23,random_chart_control,heldout_compositions,250,0.2720000147819519
23,random_chart_control,heldout_reflections,250,0.3199999928474426
23,random_chart_control,heldout_rotations,250,0.2720000147819519
23,random_chart_control,seen_rotations,250,0.25999999046325684
23,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.12800000607967377
23,wrong_group_action_control,blur,250,0.08399999886751175
23,wrong_group_action_control,chart_distribution_shift,250,0.0560000017285347
23,wrong_group_action_control,gaussian_corruption,250,0.052000001072883606
23,wrong_group_action_control,heldout_compositions,250,0.1080000028014183
23,wrong_group_action_control,heldout_reflections,250,0.06800000369548798
23,wrong_group_action_control,heldout_rotations,250,0.14800000190734863
23,wrong_group_action_control,seen_rotations,250,0.07999999821186066
23,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.31200000643730164
23,wrong_multiplication_order_control,blur,250,0.42800000309944153
23,wrong_multiplication_order_control,chart_distribution_shift,250,0.41999998688697815
23,wrong_multiplication_order_control,gaussian_corruption,250,0.5720000267028809
23,wrong_multiplication_order_control,heldout_compositions,250,0.527999997138977
23,wrong_multiplication_order_control,heldout_reflections,250,0.2720000147819519
23,wrong_multiplication_order_control,heldout_rotations,250,0.6679999828338623
23,wrong_multiplication_order_control,seen_rotations,250,0.7639999985694885
23,ensemble_reference,ambiguous_symmetric_inputs,250,0.2160000056028366
23,ensemble_reference,blur,250,0.24400000274181366
23,ensemble_reference,chart_distribution_shift,250,0.14399999380111694
23,ensemble_reference,gaussian_corruption,250,0.24400000274181366
23,ensemble_reference,heldout_compositions,250,0.24799999594688416
23,ensemble_reference,heldout_reflections,250,0.12800000607967377
23,ensemble_reference,heldout_rotations,250,0.1720000058412552
23,ensemble_reference,seen_rotations,250,0.47999998927116394
23,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.46000000834465027
23,generic_low_rank_context_adapter,blur,250,0.35600000619888306
23,generic_low_rank_context_adapter,chart_distribution_shift,250,0.2280000001192093
23,generic_low_rank_context_adapter,gaussian_corruption,250,0.35600000619888306
23,generic_low_rank_context_adapter,heldout_compositions,250,0.2800000011920929
23,generic_low_rank_context_adapter,heldout_reflections,250,0.41200000047683716
23,generic_low_rank_context_adapter,heldout_rotations,250,0.20800000429153442
23,generic_low_rank_context_adapter,seen_rotations,250,0.6039999723434448
24,single_canonical_raw,ambiguous_symmetric_inputs,250,0.2759999930858612
24,single_canonical_raw,blur,250,0.2199999988079071
24,single_canonical_raw,chart_distribution_shift,250,0.1080000028014183
24,single_canonical_raw,gaussian_corruption,250,0.25999999046325684
24,single_canonical_raw,heldout_compositions,250,0.2240000069141388
24,single_canonical_raw,heldout_reflections,250,0.10000000149011612
24,single_canonical_raw,heldout_rotations,250,0.13199999928474426
24,single_canonical_raw,seen_rotations,250,0.3840000033378601
24,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.2759999930858612
24,d4_test_time_augmentation,blur,250,0.2720000147819519
24,d4_test_time_augmentation,chart_distribution_shift,250,0.24799999594688416
24,d4_test_time_augmentation,gaussian_corruption,250,0.15600000321865082
24,d4_test_time_augmentation,heldout_compositions,250,0.328000009059906
24,d4_test_time_augmentation,heldout_reflections,250,0.30000001192092896
24,d4_test_time_augmentation,heldout_rotations,250,0.2720000147819519
24,d4_test_time_augmentation,seen_rotations,250,0.2800000011920929
24,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.5960000157356262
24,direct_d4_equivariant_task_classifier,blur,250,0.5559999942779541
24,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.6159999966621399
24,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.5040000081062317
24,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6200000047683716
24,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.6320000290870667
24,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6679999828338623
24,direct_d4_equivariant_task_classifier,seen_rotations,250,0.6480000019073486
24,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.3880000114440918
24,ordinary_chart_soft_moe,blur,250,0.3160000145435333
24,ordinary_chart_soft_moe,chart_distribution_shift,250,0.15600000321865082
24,ordinary_chart_soft_moe,gaussian_corruption,250,0.2879999876022339
24,ordinary_chart_soft_moe,heldout_compositions,250,0.23199999332427979
24,ordinary_chart_soft_moe,heldout_reflections,250,0.35199999809265137
24,ordinary_chart_soft_moe,heldout_rotations,250,0.23199999332427979
24,ordinary_chart_soft_moe,seen_rotations,250,0.48399999737739563
24,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.42399999499320984
24,d4_chart_soft_moe,blur,250,0.5519999861717224
24,d4_chart_soft_moe,chart_distribution_shift,250,0.6000000238418579
24,d4_chart_soft_moe,gaussian_corruption,250,0.46799999475479126
24,d4_chart_soft_moe,heldout_compositions,250,0.5879999995231628
24,d4_chart_soft_moe,heldout_reflections,250,0.628000020980835
24,d4_chart_soft_moe,heldout_rotations,250,0.6359999775886536
24,d4_chart_soft_moe,seen_rotations,250,0.5519999861717224
24,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.3880000114440918
24,d4_chart_hard_branch_selection,blur,250,0.5640000104904175
24,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.5920000076293945
24,d4_chart_hard_branch_selection,gaussian_corruption,250,0.4959999918937683
24,d4_chart_hard_branch_selection,heldout_compositions,250,0.5839999914169312
24,d4_chart_hard_branch_selection,heldout_reflections,250,0.6359999775886536
24,d4_chart_hard_branch_selection,heldout_rotations,250,0.6240000128746033
24,d4_chart_hard_branch_selection,seen_rotations,250,0.5360000133514404
24,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.3880000114440918
24,inverse_transform_one_canonical_expert,blur,250,0.6039999723434448
24,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.7480000257492065
24,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.5720000267028809
24,inverse_transform_one_canonical_expert,heldout_compositions,250,0.7039999961853027
24,inverse_transform_one_canonical_expert,heldout_reflections,250,0.7319999933242798
24,inverse_transform_one_canonical_expert,heldout_rotations,250,0.7360000014305115
24,inverse_transform_one_canonical_expert,seen_rotations,250,0.6880000233650208
24,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.3799999952316284
24,inverse_transform_four_expert_average,blur,250,0.628000020980835
24,inverse_transform_four_expert_average,chart_distribution_shift,250,0.7519999742507935
24,inverse_transform_four_expert_average,gaussian_corruption,250,0.5839999914169312
24,inverse_transform_four_expert_average,heldout_compositions,250,0.7239999771118164
24,inverse_transform_four_expert_average,heldout_reflections,250,0.7440000176429749
24,inverse_transform_four_expert_average,heldout_rotations,250,0.7519999742507935
24,inverse_transform_four_expert_average,seen_rotations,250,0.699999988079071
24,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.35199999809265137
24,canonicalize_pool_retransport,blur,250,0.3720000088214874
24,canonicalize_pool_retransport,chart_distribution_shift,250,0.3880000114440918
24,canonicalize_pool_retransport,gaussian_corruption,250,0.25600001215934753
24,canonicalize_pool_retransport,heldout_compositions,250,0.37599998712539673
24,canonicalize_pool_retransport,heldout_reflections,250,0.3799999952316284
24,canonicalize_pool_retransport,heldout_rotations,250,0.40400001406669617
24,canonicalize_pool_retransport,seen_rotations,250,0.3720000088214874
24,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.31200000643730164
24,uncertainty_weighted_retransport,blur,250,0.36800000071525574
24,uncertainty_weighted_retransport,chart_distribution_shift,250,0.3880000114440918
24,uncertainty_weighted_retransport,gaussian_corruption,250,0.2680000066757202
24,uncertainty_weighted_retransport,heldout_compositions,250,0.40799999237060547
24,uncertainty_weighted_retransport,heldout_reflections,250,0.41200000047683716
24,uncertainty_weighted_retransport,heldout_rotations,250,0.3959999978542328
24,uncertainty_weighted_retransport,seen_rotations,250,0.3880000114440918
24,abstaining_retransport,ambiguous_symmetric_inputs,250,0.36399999260902405
24,abstaining_retransport,blur,250,0.36800000071525574
24,abstaining_retransport,chart_distribution_shift,250,0.3880000114440918
24,abstaining_retransport,gaussian_corruption,250,0.25999999046325684
24,abstaining_retransport,heldout_compositions,250,0.37599998712539673
24,abstaining_retransport,heldout_reflections,250,0.3799999952316284
24,abstaining_retransport,heldout_rotations,250,0.40400001406669617
24,abstaining_retransport,seen_rotations,250,0.3720000088214874
24,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.4959999918937683
24,supplied_chart_oracle,blur,250,0.7039999961853027
24,supplied_chart_oracle,chart_distribution_shift,250,0.8119999766349792
24,supplied_chart_oracle,gaussian_corruption,250,0.6679999828338623
24,supplied_chart_oracle,heldout_compositions,250,0.8119999766349792
24,supplied_chart_oracle,heldout_reflections,250,0.7879999876022339
24,supplied_chart_oracle,heldout_rotations,250,0.7919999957084656
24,supplied_chart_oracle,seen_rotations,250,0.7839999794960022
24,random_chart_control,ambiguous_symmetric_inputs,250,0.2759999930858612
24,random_chart_control,blur,250,0.25999999046325684
24,random_chart_control,chart_distribution_shift,250,0.30000001192092896
24,random_chart_control,gaussian_corruption,250,0.21199999749660492
24,random_chart_control,heldout_compositions,250,0.30799999833106995
24,random_chart_control,heldout_reflections,250,0.3160000145435333
24,random_chart_control,heldout_rotations,250,0.25600001215934753
24,random_chart_control,seen_rotations,250,0.25600001215934753
24,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.18400000035762787
24,wrong_group_action_control,blur,250,0.08399999886751175
24,wrong_group_action_control,chart_distribution_shift,250,0.05999999865889549
24,wrong_group_action_control,gaussian_corruption,250,0.07999999821186066
24,wrong_group_action_control,heldout_compositions,250,0.08799999952316284
24,wrong_group_action_control,heldout_reflections,250,0.06400000303983688
24,wrong_group_action_control,heldout_rotations,250,0.07999999821186066
24,wrong_group_action_control,seen_rotations,250,0.10000000149011612
24,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.3799999952316284
24,wrong_multiplication_order_control,blur,250,0.5519999861717224
24,wrong_multiplication_order_control,chart_distribution_shift,250,0.4399999976158142
24,wrong_multiplication_order_control,gaussian_corruption,250,0.47999998927116394
24,wrong_multiplication_order_control,heldout_compositions,250,0.5360000133514404
24,wrong_multiplication_order_control,heldout_reflections,250,0.2639999985694885
24,wrong_multiplication_order_control,heldout_rotations,250,0.7080000042915344
24,wrong_multiplication_order_control,seen_rotations,250,0.6919999718666077
24,ensemble_reference,ambiguous_symmetric_inputs,250,0.2680000066757202
24,ensemble_reference,blur,250,0.2240000069141388
24,ensemble_reference,chart_distribution_shift,250,0.1080000028014183
24,ensemble_reference,gaussian_corruption,250,0.24799999594688416
24,ensemble_reference,heldout_compositions,250,0.23600000143051147
24,ensemble_reference,heldout_reflections,250,0.08799999952316284
24,ensemble_reference,heldout_rotations,250,0.13600000739097595
24,ensemble_reference,seen_rotations,250,0.4000000059604645
24,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.46000000834465027
24,generic_low_rank_context_adapter,blur,250,0.3440000116825104
24,generic_low_rank_context_adapter,chart_distribution_shift,250,0.14800000190734863
24,generic_low_rank_context_adapter,gaussian_corruption,250,0.30000001192092896
24,generic_low_rank_context_adapter,heldout_compositions,250,0.2199999988079071
24,generic_low_rank_context_adapter,heldout_reflections,250,0.41999998688697815
24,generic_low_rank_context_adapter,heldout_rotations,250,0.18000000715255737
24,generic_low_rank_context_adapter,seen_rotations,250,0.5799999833106995
25,single_canonical_raw,ambiguous_symmetric_inputs,250,0.2199999988079071
25,single_canonical_raw,blur,250,0.24799999594688416
25,single_canonical_raw,chart_distribution_shift,250,0.1120000034570694
25,single_canonical_raw,gaussian_corruption,250,0.21199999749660492
25,single_canonical_raw,heldout_compositions,250,0.15600000321865082
25,single_canonical_raw,heldout_reflections,250,0.1120000034570694
25,single_canonical_raw,heldout_rotations,250,0.12800000607967377
25,single_canonical_raw,seen_rotations,250,0.4560000002384186
25,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.23199999332427979
25,d4_test_time_augmentation,blur,250,0.18400000035762787
25,d4_test_time_augmentation,chart_distribution_shift,250,0.19200000166893005
25,d4_test_time_augmentation,gaussian_corruption,250,0.15199999511241913
25,d4_test_time_augmentation,heldout_compositions,250,0.1679999977350235
25,d4_test_time_augmentation,heldout_reflections,250,0.19599999487400055
25,d4_test_time_augmentation,heldout_rotations,250,0.2160000056028366
25,d4_test_time_augmentation,seen_rotations,250,0.19599999487400055
25,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.5479999780654907
25,direct_d4_equivariant_task_classifier,blur,250,0.5759999752044678
25,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.6320000290870667
25,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.42800000309944153
25,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6399999856948853
25,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.656000018119812
25,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6800000071525574
25,direct_d4_equivariant_task_classifier,seen_rotations,250,0.6520000100135803
25,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.30000001192092896
25,ordinary_chart_soft_moe,blur,250,0.2879999876022339
25,ordinary_chart_soft_moe,chart_distribution_shift,250,0.14000000059604645
25,ordinary_chart_soft_moe,gaussian_corruption,250,0.23600000143051147
25,ordinary_chart_soft_moe,heldout_compositions,250,0.20000000298023224
25,ordinary_chart_soft_moe,heldout_reflections,250,0.21199999749660492
25,ordinary_chart_soft_moe,heldout_rotations,250,0.18000000715255737
25,ordinary_chart_soft_moe,seen_rotations,250,0.47999998927116394
25,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.4359999895095825
25,d4_chart_soft_moe,blur,250,0.5320000052452087
25,d4_chart_soft_moe,chart_distribution_shift,250,0.5640000104904175
25,d4_chart_soft_moe,gaussian_corruption,250,0.48399999737739563
25,d4_chart_soft_moe,heldout_compositions,250,0.5479999780654907
25,d4_chart_soft_moe,heldout_reflections,250,0.5879999995231628
25,d4_chart_soft_moe,heldout_rotations,250,0.6000000238418579
25,d4_chart_soft_moe,seen_rotations,250,0.5839999914169312
25,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.40799999237060547
25,d4_chart_hard_branch_selection,blur,250,0.5120000243186951
25,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.5440000295639038
25,d4_chart_hard_branch_selection,gaussian_corruption,250,0.46399998664855957
25,d4_chart_hard_branch_selection,heldout_compositions,250,0.5479999780654907
25,d4_chart_hard_branch_selection,heldout_reflections,250,0.5600000023841858
25,d4_chart_hard_branch_selection,heldout_rotations,250,0.5960000157356262
25,d4_chart_hard_branch_selection,seen_rotations,250,0.5680000185966492
25,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.3840000033378601
25,inverse_transform_one_canonical_expert,blur,250,0.6359999775886536
25,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.6600000262260437
25,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.5479999780654907
25,inverse_transform_one_canonical_expert,heldout_compositions,250,0.6800000071525574
25,inverse_transform_one_canonical_expert,heldout_reflections,250,0.699999988079071
25,inverse_transform_one_canonical_expert,heldout_rotations,250,0.7200000286102295
25,inverse_transform_one_canonical_expert,seen_rotations,250,0.7080000042915344
25,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.4440000057220459
25,inverse_transform_four_expert_average,blur,250,0.6359999775886536
25,inverse_transform_four_expert_average,chart_distribution_shift,250,0.7279999852180481
25,inverse_transform_four_expert_average,gaussian_corruption,250,0.6439999938011169
25,inverse_transform_four_expert_average,heldout_compositions,250,0.7080000042915344
25,inverse_transform_four_expert_average,heldout_reflections,250,0.7160000205039978
25,inverse_transform_four_expert_average,heldout_rotations,250,0.7200000286102295
25,inverse_transform_four_expert_average,seen_rotations,250,0.7160000205039978
25,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.2919999957084656
25,canonicalize_pool_retransport,blur,250,0.328000009059906
25,canonicalize_pool_retransport,chart_distribution_shift,250,0.42399999499320984
25,canonicalize_pool_retransport,gaussian_corruption,250,0.2720000147819519
25,canonicalize_pool_retransport,heldout_compositions,250,0.36000001430511475
25,canonicalize_pool_retransport,heldout_reflections,250,0.40400001406669617
25,canonicalize_pool_retransport,heldout_rotations,250,0.3959999978542328
25,canonicalize_pool_retransport,seen_rotations,250,0.35600000619888306
25,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.23600000143051147
25,uncertainty_weighted_retransport,blur,250,0.3160000145435333
25,uncertainty_weighted_retransport,chart_distribution_shift,250,0.4000000059604645
25,uncertainty_weighted_retransport,gaussian_corruption,250,0.24400000274181366
25,uncertainty_weighted_retransport,heldout_compositions,250,0.3319999873638153
25,uncertainty_weighted_retransport,heldout_reflections,250,0.35199999809265137
25,uncertainty_weighted_retransport,heldout_rotations,250,0.3919999897480011
25,uncertainty_weighted_retransport,seen_rotations,250,0.36399999260902405
25,abstaining_retransport,ambiguous_symmetric_inputs,250,0.25999999046325684
25,abstaining_retransport,blur,250,0.328000009059906
25,abstaining_retransport,chart_distribution_shift,250,0.41999998688697815
25,abstaining_retransport,gaussian_corruption,250,0.2800000011920929
25,abstaining_retransport,heldout_compositions,250,0.36800000071525574
25,abstaining_retransport,heldout_reflections,250,0.40400001406669617
25,abstaining_retransport,heldout_rotations,250,0.3959999978542328
25,abstaining_retransport,seen_rotations,250,0.3479999899864197
25,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5080000162124634
25,supplied_chart_oracle,blur,250,0.7440000176429749
25,supplied_chart_oracle,chart_distribution_shift,250,0.8040000200271606
25,supplied_chart_oracle,gaussian_corruption,250,0.7480000257492065
25,supplied_chart_oracle,heldout_compositions,250,0.7720000147819519
25,supplied_chart_oracle,heldout_reflections,250,0.7720000147819519
25,supplied_chart_oracle,heldout_rotations,250,0.7839999794960022
25,supplied_chart_oracle,seen_rotations,250,0.7519999742507935
25,random_chart_control,ambiguous_symmetric_inputs,250,0.23999999463558197
25,random_chart_control,blur,250,0.2879999876022339
25,random_chart_control,chart_distribution_shift,250,0.30000001192092896
25,random_chart_control,gaussian_corruption,250,0.24799999594688416
25,random_chart_control,heldout_compositions,250,0.2199999988079071
25,random_chart_control,heldout_reflections,250,0.23199999332427979
25,random_chart_control,heldout_rotations,250,0.24400000274181366
25,random_chart_control,seen_rotations,250,0.2759999930858612
25,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.1120000034570694
25,wrong_group_action_control,blur,250,0.09600000083446503
25,wrong_group_action_control,chart_distribution_shift,250,0.08799999952316284
25,wrong_group_action_control,gaussian_corruption,250,0.10400000214576721
25,wrong_group_action_control,heldout_compositions,250,0.08399999886751175
25,wrong_group_action_control,heldout_reflections,250,0.03999999910593033
25,wrong_group_action_control,heldout_rotations,250,0.12800000607967377
25,wrong_group_action_control,seen_rotations,250,0.06400000303983688
25,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.4440000057220459
25,wrong_multiplication_order_control,blur,250,0.5440000295639038
25,wrong_multiplication_order_control,chart_distribution_shift,250,0.4359999895095825
25,wrong_multiplication_order_control,gaussian_corruption,250,0.5640000104904175
25,wrong_multiplication_order_control,heldout_compositions,250,0.5199999809265137
25,wrong_multiplication_order_control,heldout_reflections,250,0.3799999952316284
25,wrong_multiplication_order_control,heldout_rotations,250,0.6880000233650208
25,wrong_multiplication_order_control,seen_rotations,250,0.6840000152587891
25,ensemble_reference,ambiguous_symmetric_inputs,250,0.25600001215934753
25,ensemble_reference,blur,250,0.25200000405311584
25,ensemble_reference,chart_distribution_shift,250,0.11599999666213989
25,ensemble_reference,gaussian_corruption,250,0.25200000405311584
25,ensemble_reference,heldout_compositions,250,0.164000004529953
25,ensemble_reference,heldout_reflections,250,0.07199999690055847
25,ensemble_reference,heldout_rotations,250,0.14000000059604645
25,ensemble_reference,seen_rotations,250,0.4880000054836273
25,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.30799999833106995
25,generic_low_rank_context_adapter,blur,250,0.31200000643730164
25,generic_low_rank_context_adapter,chart_distribution_shift,250,0.20800000429153442
25,generic_low_rank_context_adapter,gaussian_corruption,250,0.31200000643730164
25,generic_low_rank_context_adapter,heldout_compositions,250,0.25999999046325684
25,generic_low_rank_context_adapter,heldout_reflections,250,0.25200000405311584
25,generic_low_rank_context_adapter,heldout_rotations,250,0.18000000715255737
25,generic_low_rank_context_adapter,seen_rotations,250,0.5680000185966492
26,single_canonical_raw,ambiguous_symmetric_inputs,250,0.2720000147819519
26,single_canonical_raw,blur,250,0.23999999463558197
26,single_canonical_raw,chart_distribution_shift,250,0.18000000715255737
26,single_canonical_raw,gaussian_corruption,250,0.2879999876022339
26,single_canonical_raw,heldout_compositions,250,0.2199999988079071
26,single_canonical_raw,heldout_reflections,250,0.11999999731779099
26,single_canonical_raw,heldout_rotations,250,0.164000004529953
26,single_canonical_raw,seen_rotations,250,0.5239999890327454
26,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.13199999928474426
26,d4_test_time_augmentation,blur,250,0.14399999380111694
26,d4_test_time_augmentation,chart_distribution_shift,250,0.17599999904632568
26,d4_test_time_augmentation,gaussian_corruption,250,0.18400000035762787
