evidence_label,mode,seed,node,task_order,parent,appended_task,depth,training_examples_per_edge,epochs_per_edge,optimizer_steps_this_edge,edge_training_seconds,final_training_loss,validation_mean_accuracy,validation_worst_accuracy,validation_a_accuracy,validation_b_accuracy,validation_c_accuracy,first_task_forgetting,state_sha256,checkpoint_sha256,trainable_parameters,adapter_total_parameters,frozen_encoder_parameters,stored_bytes,source_m0_path,source_m0_sha256,test_mean_accuracy,test_worst_domain_accuracy,test_mean_nll,test_mean_brier,test_mean_ece,test_a_accuracy,test_a_nll,test_a_brier,test_a_ece,test_b_accuracy,test_b_nll,test_b_brier,test_b_ece,test_c_accuracy,test_c_nll,test_c_brier,test_c_ece
natural_model_lineage,scored_after_logit_hash,2,M_B,B,M0,B,1,2500,12,120,0.03284358303062618,0.96044921875,0.4876302083333333,0.25390625,0.25390625,0.578125,0.630859375,0.0,f193e1267729ff075c5e28194f761ff2273f59dc1772e799c4e55802e9cbabc4,2cb3bb67ca72d9115e1b3937173f9371c36b5bc6bf7d55e3b726e2b19e478c56,1162,1162,11176512,4648,,,0.48000001907348633,0.28600001335144043,1.6360081434249878,0.6837296883265177,0.12568671193730552,0.28600001335144043,2.336536407470703,0.918940544128418,0.23501021100673825,0.5580000281333923,1.2704510688781738,0.5759201645851135,0.04374548760824837,0.5960000157356262,1.3010369539260864,0.5563283562660217,0.09830443719692994
natural_model_lineage,scored_after_logit_hash,2,M_C,C,M0,C,1,2500,12,120,0.03729275008663535,0.8746160268783569,0.4641927083333333,0.205078125,0.205078125,0.515625,0.671875,0.0,3545f271f6480667c350dd9aeb56af0faf658ebc2fee027c2620c3a8c820a6a7,8fb5f3058294d731c6126d94323b79e6720cbf71f80214491230c102d6f39062,1162,1162,11176512,4648,,,0.4753333330154419,0.23199999332427979,1.6655299663543701,0.6922883888085684,0.12541591833966473,0.23199999332427979,2.622664451599121,0.9934028387069702,0.30122157698497176,0.5339999794960022,1.3531818389892578,0.6132456660270691,0.051480118272593245,0.6600000262260437,1.0207436084747314,0.47021666169166565,0.023546059761429206
natural_model_lineage,scored_after_logit_hash,2,M_AB,AB,M_A,B,2,2500,12,120,0.0374384589958936,0.9603205919265747,0.4915364583333333,0.2734375,0.2734375,0.578125,0.623046875,0.162109375,ba0137e468de7ea9a067b49b6e54357a3d6df31165fbd89b95c0e97b441ab956,0872b66478753f60eabebc6afbfbf5e9b31f774f2145cd6e4fdb03cb31fe277d,1162,1162,11176512,4648,,,0.49033334851264954,0.31200000643730164,1.5901084343592327,0.6719122926394144,0.11066240463939418,0.31200000643730164,2.1860854625701904,0.8808677792549133,0.1957568796351552,0.5630000233650208,1.2668226957321167,0.5716229677200317,0.03597046617505839,0.5960000157356262,1.3174171447753906,0.5632461309432983,0.10025986810796894
natural_model_lineage,scored_after_logit_hash,2,M_AC,AC,M_A,C,2,2500,12,120,0.033763458020985126,0.8687499761581421,0.4759114583333333,0.2265625,0.2265625,0.537109375,0.6640625,0.208984375,d8d8beada04ec8a240584d6dda5a949fc1c4480e886bb9db990dcc4c494c57f3,2049c5ec2b52685dd9b2f050c1516731a097454d8acc763b49bfa24334170345,1162,1162,11176512,4648,,,0.4856666525204976,0.25099998712539673,1.5880552530288696,0.676968495051066,0.11818589951144531,0.25099998712539673,2.408050775527954,0.9562190771102905,0.2650616120081395,0.5479999780654907,1.3360745906829834,0.6048770546913147,0.04913017281796783,0.6579999923706055,1.0200403928756714,0.469809353351593,0.04036591370822862
natural_model_lineage,scored_after_logit_hash,2,M_BA,BA,M_B,A,2,2500,12,120,0.03258833405561745,1.5054630041122437,0.498046875,0.439453125,0.439453125,0.5078125,0.546875,0.0703125,5cdc5d006f5f0537d9a00677f9b83d834c4d3835ad4147c570023e7ab8635d11,1d3ef8bea42b0cfaaaebca7cd6752b04e86bd98823d2caf1242b46ade2dfd563,1162,1162,11176512,4648,,,0.49299998084704083,0.4189999997615814,1.6000771522521973,0.6704150835673014,0.09692741005953091,0.4189999997615814,1.61348557472229,0.7118913531303406,0.02332554623717442,0.5299999713897705,1.5474988222122192,0.6439533233642578,0.09148902157903649,0.5299999713897705,1.6392470598220825,0.6554005742073059,0.17596766236238182
natural_model_lineage,scored_after_logit_hash,2,M_BC,BC,M_B,C,2,2500,12,120,0.03220366593450308,0.8803778886795044,0.470703125,0.208984375,0.208984375,0.53125,0.671875,0.046875,7aec2edce263143f912eaa305b0d60f0aff07ad355314a06cd631affaf5d9b08,477211493e6a9e3f77300e08a19cc57b9bc1a6a7743cdc7c01175c4f604c4f20,1162,1162,11176512,4648,,,0.4756666620572408,0.23600000143051147,1.6518294016520183,0.688118984301885,0.12953910359889656,0.23600000143051147,2.605590343475342,0.9909979104995728,0.30159717921196716,0.5379999876022339,1.330506682395935,0.605186939239502,0.055811620579333976,0.652999997138977,1.0193911790847778,0.4681721031665802,0.031208511005388573
natural_model_lineage,scored_after_logit_hash,2,M_CA,CA,M_C,A,2,2500,12,120,0.03213220811448991,1.5176985263824463,0.5052083333333334,0.439453125,0.439453125,0.509765625,0.56640625,0.10546875,0ab4b553e07577859f0dfbe9d2b460f15ec5a72a7e772d72368f211de5133670,39a382cf3ae5560da7a0d5ff07895fb7f6f08eb7c9d0d5ab7d0bec38de8a9ce3,1162,1162,11176512,4648,,,0.5006666680177053,0.42399999499320984,1.5575196345647175,0.6626248359680176,0.09171402008117487,0.42399999499320984,1.6173193454742432,0.7116329073905945,0.028007184388116002,0.5239999890327454,1.552592396736145,0.6506356596946716,0.09719235997181386,0.5540000200271606,1.5026471614837646,0.6256059408187866,0.14994251588359475
natural_model_lineage,scored_after_logit_hash,2,M_CB,CB,M_C,B,2,2500,12,120,0.03219716600142419,0.9643735289573669,0.4934895833333333,0.251953125,0.251953125,0.578125,0.650390625,0.021484375,b149b35eef77637ea7f61e921a715574dc50ab368a033578bac4fab12ad38f3f,f25adb2f6b69d3e720d3b867643a87debb6303a3148564c01c5110ead39f2a7d,1162,1162,11176512,4648,,,0.48033331831296283,0.2759999930858612,1.6289211908976238,0.6806754469871521,0.1279210238911522,0.2759999930858612,2.3612191677093506,0.9208112359046936,0.24495352688245475,0.5569999814033508,1.2732445001602173,0.577030599117279,0.04667365251225419,0.6079999804496765,1.2522999048233032,0.5441845059394836,0.09213589227874763
natural_model_lineage,scored_after_logit_hash,2,M_ABC,ABC,M_AB,C,3,2500,12,120,0.032128334045410156,0.8737068176269531,0.4752604166666667,0.21875,0.21875,0.53125,0.67578125,0.216796875,20c6ffebafde15b49f78f2cb5b527bd6299691e6d52fc62dca810acfad4fd681,4a39c1185a29f8e256be525ca7c0ce15fa9278718b2d2a59dd2a48c23ec5dc28,1162,1162,11176512,4648,,,0.47733334203561145,0.23499999940395355,1.6404642661412556,0.686901698509852,0.12890507037203255,0.23499999940395355,2.5773842334747314,0.9899577498435974,0.30687429528552457,0.5400000214576721,1.3271892070770264,0.602716326713562,0.05408789706416428,0.6570000052452087,1.0168193578720093,0.46803101897239685,0.025753018766408786
natural_model_lineage,scored_after_logit_hash,2,M_ACB,ACB,M_AC,B,3,2500,12,120,0.03240729193203151,0.9587551951408386,0.4947916666666667,0.2578125,0.2578125,0.578125,0.6484375,0.177734375,b969a7227958fac00e502835c5ac12cbfac33a58b6d25e913792d64ea9a37ad0,34d2492d7bbf7fffa8583493feb72e042977479982504a083ac12f1080bcb04f,1162,1162,11176512,4648,,,0.4820000131924947,0.28299999237060547,1.6094870567321777,0.6768264770507812,0.12578796365414746,0.28299999237060547,2.293715476989746,0.9078601598739624,0.23526017501717433,0.5540000200271606,1.2717690467834473,0.5748217105865479,0.04870330553967506,0.609000027179718,1.2629766464233398,0.5477975606918335,0.09340041040559299
natural_model_lineage,scored_after_logit_hash,2,M_BAC,BAC,M_BA,C,3,2500,12,120,0.03698974987491965,0.8808080554008484,0.486328125,0.234375,0.234375,0.54296875,0.681640625,0.03515625,74e27c54b714050311da4caf8340697651c9c7b0ff65ddd2e12639a6adfc3859,c8855467e140bdb725ad9cbc25deb5abb4ee5c4926940377667b60d0d973150b,1162,1162,11176512,4648,,,0.4860000014305115,0.25,1.5836225350697835,0.6756201386451721,0.12093536788597703,0.25,2.4133946895599365,0.9627693891525269,0.27372935379389673,0.546999990940094,1.3181674480438232,0.5963959097862244,0.06441365380305797,0.6610000133514404,1.0193054676055908,0.46769511699676514,0.024663096060976386
natural_model_lineage,scored_after_logit_hash,2,M_BCA,BCA,M_BC,A,3,2500,12,120,0.03259912505745888,1.5167577266693115,0.5065104166666666,0.44921875,0.44921875,0.51171875,0.55859375,0.06640625,86fe3a388acf460b7d8fa794294011c025ade242caf9f16e9eeb9066b883ebd9,cca88f3f0905a335ef3d9b424f29bd2832852bb44a19c608076027532c1d6bf8,1162,1162,11176512,4648,,,0.4990000029404958,0.4230000078678131,1.5562689701716106,0.6613526344299316,0.09829675447933066,0.4230000078678131,1.61324143409729,0.7104737162590027,0.03173769370187074,0.5230000019073486,1.543931007385254,0.645774245262146,0.10495484640705399,0.5509999990463257,1.5116344690322876,0.6278099417686462,0.15819772332906723
natural_model_lineage,scored_after_logit_hash,2,M_CAB,CAB,M_CA,B,3,2500,12,120,0.03281654207967222,0.9692557454109192,0.501953125,0.279296875,0.279296875,0.578125,0.6484375,0.0234375,2554080bed0a94749e16d208b2c84552c4d519ca38310f120e4e402a95c8cf61,f5f6923a1b3291083339715206c188eccc9c39f4cea040f1a38cced69b11f576,1162,1162,11176512,4648,,,0.4919999937216441,0.31200000643730164,1.575416127840678,0.6686085263888041,0.11061558990816896,0.31200000643730164,2.1826159954071045,0.8790384531021118,0.19311918527819216,0.5649999976158142,1.2710797786712646,0.5744084715843201,0.03604433190776035,0.5989999771118164,1.2725526094436646,0.5523786544799805,0.10268325253855437
natural_model_lineage,scored_after_logit_hash,2,M_CBA,CBA,M_CB,A,3,2500,12,120,0.03267179196700454,1.5048081874847412,0.5026041666666666,0.44140625,0.44140625,0.51953125,0.546875,0.125,7c9f556ca589f577a863b00287e52a358493dda154c432e557d8f1331d151e51,272e1cff55b76d7423a20c9bc214a8618ae23a262fde00cbc13ace0e63152af9,1162,1162,11176512,4648,,,0.4936666587988536,0.4189999997615814,1.5847667058308919,0.6669790744781494,0.10120988343260251,0.4189999997615814,1.6104028224945068,0.7111793756484985,0.02583190672157798,0.5239999890327454,1.541048288345337,0.6434898972511292,0.10395078048168216,0.5379999876022339,1.602849006652832,0.6462679505348206,0.1738469630945474
