seed,layer,source,target,path_relation,selected_method,matrix_artifact_key,fit_residual,transport_validation_residual,transport_test_residual,condition_number,effective_rank,singular_value_spread,inverse_consistency,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high,matrix_artifact_path,matrix_artifact_sha256
0,penultimate,M0,M_A,forward_lineage,whitened_cca,penultimate__M0__M_A,1.3337543390833158e-07,1.4062968380857032e-07,1.3958147481609365e-07,7.36818015772301,64,2.2749709373506803,1.2035405814339128e-14,6.585602641199363e-08,6.050572242742647e-08,7.273298258098446e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_A,M0,reverse_lineage,whitened_cca,penultimate__M_A__M0,1.4202450677101368e-07,1.4872406670858417e-07,1.4964413216508735e-07,7.368180157723042,64,2.419327117595125,1.3054642168389057e-14,7.172530131902202e-08,6.352412929624915e-08,8.053457235267152e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M0,M_B,forward_lineage,whitened_cca,penultimate__M0__M_B,1.2959611589671737e-07,1.3653569253746617e-07,1.3744182439698848e-07,4.032818977305899,64,1.3104865013144948,1.186989364235202e-14,6.545955504044247e-08,6.039637222433787e-08,7.041152750271292e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_B,M0,reverse_lineage,whitened_cca,penultimate__M_B__M0,1.3490355361500518e-07,1.4195917436663403e-07,1.4367399304624572e-07,4.032818977305877,64,1.7404105127646758,1.257842775516414e-14,7.259332304281435e-08,6.575380753806928e-08,8.035840199592004e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M0,M_C,forward_lineage,whitened_cca,penultimate__M0__M_C,1.2840301688212043e-07,1.3539177392783504e-07,1.3571989808053642e-07,4.347191518874156,64,1.8440527700093328,1.267711445412742e-14,6.307373373636825e-08,5.797488014370759e-08,6.846719157396141e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_C,M0,reverse_lineage,whitened_cca,penultimate__M_C__M0,1.298581354682802e-07,1.3728851684480596e-07,1.3798910547120712e-07,4.347191518874146,64,1.397587495510095,1.278249354581056e-14,6.195390038771301e-08,5.704834955364667e-08,6.734795081293845e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_A,M_AB,forward_lineage,whitened_cca,penultimate__M_A__M_AB,1.4199199849795702e-07,1.4950486938792165e-07,1.5096738764759846e-07,6.663321369288648,64,1.9909838180123751,1.1831460824379195e-14,7.553207458708429e-08,6.844744359627981e-08,8.263632768690277e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AB,M_A,reverse_lineage,whitened_cca,penultimate__M_AB__M_A,1.4092362690643928e-07,1.4971484417887367e-07,1.5027037607758784e-07,6.6633213692886475,64,2.4175970857832327,1.2426033692590256e-14,7.80891978881189e-08,6.983309808328315e-08,8.852017951641777e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_A,M_AC,forward_lineage,whitened_cca,penultimate__M_A__M_AC,1.4075353213982787e-07,1.495771768725812e-07,1.4889776471073124e-07,6.88620639066731,64,2.3525583000424737,1.206622670095569e-14,7.229513677952214e-08,6.581266288206405e-08,8.060434933644632e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AC,M_A,reverse_lineage,whitened_cca,penultimate__M_AC__M_A,1.3364370307457745e-07,1.4399597549446872e-07,1.4164735609368668e-07,6.8862063906672795,64,2.1387033120432246,1.189644411605131e-14,6.664706548766769e-08,6.179110007288892e-08,7.33828467000732e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_B,M_BA,forward_lineage,whitened_cca,penultimate__M_B__M_BA,1.417327586013301e-07,1.5034520378156117e-07,1.5036682817900797e-07,9.032935103788022,64,2.479179110637407,1.4544120925742876e-14,7.866655658991556e-08,7.155341564332397e-08,8.75490816946347e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BA,M_B,reverse_lineage,whitened_cca,penultimate__M_BA__M_B,1.4877971816915973e-07,1.5636290402407882e-07,1.5760902833162612e-07,9.03293510378796,64,2.8814542122271827,1.6794181921817805e-14,8.854236544005536e-08,7.833491160475397e-08,1.0058327951550873e-07,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_B,M_BC,forward_lineage,whitened_cca,penultimate__M_B__M_BC,1.3875374464685828e-07,1.4600357017400385e-07,1.4932067307270412e-07,7.057453138510003,64,2.640371587840381,1.1533599488239331e-14,7.406352812612877e-08,6.60448149627447e-08,8.398243099249136e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BC,M_B,reverse_lineage,whitened_cca,penultimate__M_BC__M_B,1.3570117987765064e-07,1.4294438744755094e-07,1.455608307866979e-07,7.057453138510011,64,1.9690968261606236,1.1068033015829445e-14,6.784498660782876e-08,6.269998733357373e-08,7.420837836391974e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_C,M_CA,forward_lineage,whitened_cca,penultimate__M_C__M_CA,1.3479744876352868e-07,1.4360092799307357e-07,1.4366805891820207e-07,6.203040382093291,64,2.0795822083912046,1.1765737408333903e-14,6.657452663919917e-08,6.125509160578863e-08,7.17331047448059e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CA,M_C,reverse_lineage,whitened_cca,penultimate__M_CA__M_C,1.4234644040972683e-07,1.4990568021484847e-07,1.5194658196990952e-07,6.203040382093296,64,2.0986194398107187,1.2387303129402328e-14,7.201204387019319e-08,6.576415450047661e-08,8.052559841170402e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_C,M_CB,forward_lineage,whitened_cca,penultimate__M_C__M_CB,1.3323680457411043e-07,1.4211122207300945e-07,1.419032887981494e-07,6.617400061587754,64,1.8574721429962815,1.1397908205616e-14,6.572670276619385e-08,6.038968507337417e-08,7.186391561234024e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CB,M_C,reverse_lineage,whitened_cca,penultimate__M_CB__M_C,1.3718819774211081e-07,1.4596873337609884e-07,1.467861470681794e-07,6.617400061587716,64,2.5672077134316806,1.1670990927956054e-14,7.228712127075202e-08,6.409314930963123e-08,8.079958537612663e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AB,M_ABC,forward_lineage,whitened_cca,penultimate__M_AB__M_ABC,1.395795477341628e-07,1.4635951182959224e-07,1.4868756102054826e-07,6.468636702300959,64,2.4525616824461416,1.2710183196701762e-14,7.685413884067215e-08,6.861061326367891e-08,8.792678432277673e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ABC,M_AB,reverse_lineage,whitened_cca,penultimate__M_ABC__M_AB,1.368486648104505e-07,1.4391767000767804e-07,1.4519398280654738e-07,6.468636702300953,64,1.8850611648193338,1.2316265946675142e-14,6.983889247882113e-08,6.473566948186327e-08,7.538259725793826e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AC,M_ACB,forward_lineage,whitened_cca,penultimate__M_AC__M_ACB,1.3203501879553736e-07,1.4215849670648834e-07,1.4235292479701202e-07,5.85635063813596,64,1.7880901788437056,1.1087483700475289e-14,6.542774808827336e-08,6.021173762292106e-08,7.232072412680725e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ACB,M_AC,reverse_lineage,whitened_cca,penultimate__M_ACB__M_AC,1.3632686145463443e-07,1.4561583821744666e-07,1.4776558328325165e-07,5.856350638135953,64,2.252182517899162,1.1411819451302994e-14,7.17285392689145e-08,6.44184820838648e-08,7.960700534309173e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BA,M_BAC,forward_lineage,whitened_cca,penultimate__M_BA__M_BAC,1.4913491554978288e-07,1.5858384531469157e-07,1.5848807071271562e-07,9.104675867033032,64,3.076231764751331,1.2977547625527384e-14,8.796819894637138e-08,7.881220887494498e-08,1.0083110549142289e-07,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BAC,M_BA,reverse_lineage,whitened_cca,penultimate__M_BAC__M_BA,1.4006253294983082e-07,1.4976384480895713e-07,1.4792470040654373e-07,9.104675867033007,64,2.3452425215758415,1.1577268898758433e-14,7.331061428087262e-08,6.706668272872867e-08,8.123627917473058e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BC,M_BCA,forward_lineage,whitened_cca,penultimate__M_BC__M_BCA,1.380313424768202e-07,1.4635664112448402e-07,1.474733668143851e-07,5.982374703858952,64,2.0842932543873216,1.0636429423625365e-14,6.950650874581409e-08,6.363974630766533e-08,7.692904348627056e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BCA,M_BC,reverse_lineage,whitened_cca,penultimate__M_BCA__M_BC,1.4567099117706898e-07,1.5204356942023216e-07,1.5482526790061882e-07,5.982374703858959,64,1.9908582421341912,1.0831011781421884e-14,7.535718833710087e-08,6.82885488973431e-08,8.380003392821351e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CA,M_CAB,forward_lineage,whitened_cca,penultimate__M_CA__M_CAB,1.4529272027110387e-07,1.522029344297824e-07,1.5414729922889433e-07,9.382339418585747,64,2.3745319590150205,1.5953898130633728e-14,7.40458215897764e-08,6.757358594457535e-08,8.185249379456458e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CAB,M_CA,reverse_lineage,whitened_cca,penultimate__M_CAB__M_CA,1.4450668533984098e-07,1.5381563217892877e-07,1.538873310327211e-07,9.382339418585854,64,3.153852116359303,1.7362557931646056e-14,7.834464871127545e-08,7.141809149926904e-08,8.885899264604986e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CB,M_CBA,forward_lineage,whitened_cca,penultimate__M_CB__M_CBA,1.4077661029833086e-07,1.5067014060678777e-07,1.4885454195805993e-07,7.358313831811935,64,2.221018106340367,1.2928056420011683e-14,7.799823646303128e-08,7.062194328128831e-08,8.727815125627757e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CBA,M_CB,reverse_lineage,whitened_cca,penultimate__M_CBA__M_CB,1.4699071238540424e-07,1.5596398109582565e-07,1.554881255685483e-07,7.358313831811992,64,2.4737369389520363,1.3603775143562129e-14,8.703946308161853e-08,7.664313088543276e-08,9.992546310756956e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AB,M_B,loop_closing,whitened_cca,penultimate__M_AB__M_B,1.3625712971217486e-07,1.438743625748501e-07,1.4550608563589312e-07,2.4709975568795857,64,0.9759183987566288,1.277515412628575e-14,7.946370904349809e-08,6.98554728854895e-08,9.039796870882183e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_B,M_AB,loop_closing,whitened_cca,penultimate__M_B__M_AB,1.3536226636190645e-07,1.4273576187440447e-07,1.4445516554044664e-07,2.4709975568795652,64,0.8973008540570725,1.2749800065027506e-14,7.763371482312497e-08,6.895928932572438e-08,8.707574337665952e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AC,M_C,loop_closing,whitened_cca,penultimate__M_AC__M_C,1.2853297401344248e-07,1.3754485078251941e-07,1.3693960909236915e-07,1.7916489317737108,64,0.624788373894532,1.1332356865571219e-14,6.49976419947739e-08,5.943564310004378e-08,7.107621981230556e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_C,M_AC,loop_closing,whitened_cca,penultimate__M_C__M_AC,1.2810285180518352e-07,1.3749599033614576e-07,1.3674593568418883e-07,1.7916489317737165,64,0.5598599559415266,1.129558922043119e-14,6.451357602065325e-08,5.974138885425612e-08,7.021945337818638e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BC,M_C,loop_closing,whitened_cca,penultimate__M_BC__M_C,1.313393814169481e-07,1.393320512090476e-07,1.3980514581746805e-07,1.6243094678629275,64,0.5080999570484019,1.1343408506104306e-14,6.599838123455809e-08,6.116562072609469e-08,7.131184619851986e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_C,M_BC,loop_closing,whitened_cca,penultimate__M_C__M_BC,1.3050504069704467e-07,1.3871343539838386e-07,1.3905937935746564e-07,1.6243094678629273,64,0.4722608108592993,1.125663547214108e-14,6.503328432292281e-08,5.994352027854793e-08,7.129877918897399e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ABC,M_BAC,same_depth_closing,whitened_cca,penultimate__M_ABC__M_BAC,1.328416834413299e-07,1.4037133695974125e-07,1.407644204428502e-07,1.8229714453230947,64,0.5855226850171728,1.1786397754229212e-14,6.899312295773814e-08,6.38750601534698e-08,7.571692776975144e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BAC,M_ABC,same_depth_closing,whitened_cca,penultimate__M_BAC__M_ABC,1.33243621741505e-07,1.4041500916543979e-07,1.4090006245262927e-07,1.8229714453230885,64,0.6345209149400497,1.181866856370679e-14,7.076800035923466e-08,6.481839292206091e-08,7.685539500823679e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ABC,M_ACB,same_depth_closing,whitened_cca,penultimate__M_ABC__M_ACB,1.3620129412599782e-07,1.4423460945977587e-07,1.4558633428387098e-07,5.841192593049142,64,1.8076868037403382,1.2053706015206496e-14,6.92468722131281e-08,6.158007290028471e-08,7.615347644878676e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ACB,M_ABC,same_depth_closing,whitened_cca,penultimate__M_ACB__M_ABC,1.3801834875341392e-07,1.4611168664305778e-07,1.4886499567185252e-07,5.84119259304915,64,2.2196270398931586,1.2219372634956746e-14,7.341929596178606e-08,6.611149239054017e-08,8.384433921819541e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_ACB,M_CAB,same_depth_closing,whitened_cca,penultimate__M_ACB__M_CAB,1.3782776194477273e-07,1.4459779976425779e-07,1.463820024459293e-07,2.1099018233284417,64,0.7340725302355224,1.7793450412887264e-14,7.789739644272475e-08,6.893605220659926e-08,8.774283545811882e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CAB,M_ACB,same_depth_closing,whitened_cca,penultimate__M_CAB__M_ACB,1.3839037522654065e-07,1.4556494963841386e-07,1.4709656155284036e-07,2.109901823328446,64,0.7953676256258326,1.8786622354672352e-14,7.922857815328613e-08,7.19141489339602e-08,8.804607425814296e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BAC,M_BCA,same_depth_closing,whitened_cca,penultimate__M_BAC__M_BCA,1.374320834390516e-07,1.472768903092222e-07,1.4750689632568818e-07,5.561695657127978,64,2.024301320643473,1.1992526172494715e-14,7.215311901817252e-08,6.47110471165425e-08,7.91278373007735e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BCA,M_BAC,same_depth_closing,whitened_cca,penultimate__M_BCA__M_BAC,1.4281510095932256e-07,1.513946492347967e-07,1.533461935785151e-07,5.561695657127986,64,1.8482905184670417,1.2813688327060048e-14,7.604130274529763e-08,6.911646257380459e-08,8.494104238764424e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_BCA,M_CBA,same_depth_closing,whitened_cca,penultimate__M_BCA__M_CBA,1.43938341740551e-07,1.5108317581602982e-07,1.5189365865816173e-07,5.568995126912612,64,1.6600046933140775,1.1229614681200272e-14,8.084137168148516e-08,7.211584826639798e-08,8.936244866412329e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CBA,M_BCA,same_depth_closing,whitened_cca,penultimate__M_CBA__M_BCA,1.458967128546191e-07,1.5457158594493454e-07,1.5447862225559018e-07,5.568995126912575,64,2.258162733361158,1.1585216323199144e-14,9.191446677762881e-08,8.286099993544184e-08,1.0544739386463239e-07,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CAB,M_CBA,same_depth_closing,whitened_cca,penultimate__M_CAB__M_CBA,1.41174975992124e-07,1.5175233129466138e-07,1.4984641659145812e-07,5.409472076393643,64,1.922878402477045,1.2110671437454433e-14,8.067328293320526e-08,7.396913655422979e-08,9.142714753495564e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_CBA,M_CAB,same_depth_closing,whitened_cca,penultimate__M_CBA__M_CAB,1.458714052979828e-07,1.5519982222471768e-07,1.5468864834223462e-07,5.409472076393684,64,1.869246123198124,1.2256449835912534e-14,8.833125276882293e-08,7.930609444388953e-08,9.775612638719444e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,penultimate,M_AB,M_BA,same_depth_closing,whitened_cca,penultimate__M_AB__M_BA,1.409609989497141e-07,1.500053153322539e-07,1.51478273379333e-07,6.690690306539725,64,2.163479325896615,1.091635730580384e-14,7.937194151736894e-08,6.927808217699697e-08,8.826376285317873e-08,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
