seed,branch_family,loop_id,method,mean_accuracy,worst_domain_accuracy,mean_nll,mean_brier,mean_ece,a_accuracy,a_nll,a_brier,a_ece,b_accuracy,b_nll,b_brier,b_ece,c_accuracy,c_nll,c_brier,c_ece,ordinary_raw_harmful,cycle_action,fallback_method,interpolation_weight,validation_evaluation_count,parameter_distance,prediction_disagreement,pairwise_transport_residual,inverse_consistency,loop_identity_distance,loop_spectral_radius,loop_singular_spread,loop_stable_nonidentity,ordinary_sync_residual,cycle_sync_residual,regret_vs_best_deployable,regret_if_ordinary_merge,regret_if_abstain,additional_training_control,nondeployable_or_upper_bound,test_logits_hashed_before_labels
0,AC,0:AC_square,ordinary_global_synchronization,0.37733333309491474,0.26100000739097595,1.809192697207133,0.7810636957486471,0.14871981095833084,0.26100000739097595,2.1697824001312256,0.8871683478355408,0.1674269008799456,0.41200000047683716,1.7002204656600952,0.7521575093269348,0.13049578305799514,0.45899999141693115,1.5575752258300781,0.7038652300834656,0.14823674893705174,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.13100000222524005,0.005666673183441162,0.02166666587193805,False,False,True
0,AC,0:AC_square,validation_selected_interpolation,0.5083333353201548,0.382999986410141,1.4609421094258626,0.6367218494415283,0.06381027189733383,0.382999986410141,1.7671211957931519,0.7586528062820435,0.04499349614343373,0.5490000247955322,1.3606942892074585,0.59832364320755,0.048285172117175534,0.5929999947547913,1.2550108432769775,0.5531890988349915,0.09815214743139222,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,11,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.0,0.005666673183441162,0.02166666587193805,False,False,True
0,AC,0:AC_square,cycle_aware_synchronization,0.5083333353201548,0.382999986410141,1.4609421094258626,0.6367218494415283,0.06381027189733383,0.382999986410141,1.7671211957931519,0.7586528062820435,0.04499349614343373,0.5490000247955322,1.3606942892074585,0.59832364320755,0.048285172117175534,0.5929999947547913,1.2550108432769775,0.5531890988349915,0.09815214743139222,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.0,0.005666673183441162,0.02166666587193805,False,False,True
0,AC,0:AC_square,fallback_only_policy,0.5083333353201548,0.382999986410141,1.4609421094258626,0.6367218494415283,0.06381027189733383,0.382999986410141,1.7671211957931519,0.7586528062820435,0.04499349614343373,0.5490000247955322,1.3606942892074585,0.59832364320755,0.048285172117175534,0.5929999947547913,1.2550108432769775,0.5531890988349915,0.09815214743139222,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.0,0.005666673183441162,0.02166666587193805,False,False,True
0,AC,0:AC_square,joint_sequential_adaptation_oracle,0.49466665585835773,0.4169999957084656,1.5643168290456135,0.662054975827535,0.0946070475038141,0.4169999957084656,1.6209969520568848,0.7124326825141907,0.025174812006298453,0.5189999938011169,1.5733294486999512,0.6543592810630798,0.10175358160631731,0.5479999780654907,1.4986240863800049,0.6193729639053345,0.15689274889882654,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.01366667946179706,0.005666673183441162,0.02166666587193805,True,True,True
0,AC,0:AC_square,prediction_ensemble_upper_bound,0.5033333202203115,0.335999995470047,1.4608405431111653,0.636224627494812,0.06940118497853594,0.335999995470047,1.8658246994018555,0.7900570034980774,0.10024705588875804,0.5529999732971191,1.3368537425994873,0.592176616191864,0.04199542532660416,0.6209999918937683,1.1798431873321533,0.5264402627944946,0.06596107372024562,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.39467309667919404,0.47833332419395447,1.4683442341738856e-07,1.2893912286205413e-14,3.25905086005446e-14,1.00000000000001,2.0261570199409107e-13,False,0.018588974971014773,0.01390189558939402,0.005000015099843269,0.005666673183441162,0.02166666587193805,False,True,True
0,BC,0:BC_square,raw_parameter_average,0.4906666775544484,0.26100000739097595,1.5842127005259197,0.6674291789531708,0.11088558428552157,0.26100000739097595,2.4066615104675293,0.9363294839859009,0.2477735515567474,0.5600000023841858,1.2673858404159546,0.5790529847145081,0.043096985609736294,0.6510000228881836,1.078590750694275,0.4869050681591034,0.04178621569008101,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.0016666750113169537,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,pairwise_reference_alignment,0.4923333525657654,0.2680000066757202,1.582815130551656,0.6669889291127523,0.10511592130448359,0.2680000066757202,2.4015846252441406,0.9350704550743103,0.23960716160945594,0.5580000281333923,1.2664388418197632,0.5783212780952454,0.03879221939132549,0.6510000228881836,1.0804219245910645,0.48757505416870117,0.03694838291266933,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.0,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,ordinary_global_synchronization,0.3423333317041397,0.21699999272823334,1.9263320366541545,0.8317955334981283,0.20000314951175824,0.21699999272823334,2.4169788360595703,0.9638151526451111,0.2709009579848498,0.3869999945163727,1.6974613666534424,0.7740029692649841,0.1519957734271884,0.4230000078678131,1.6645559072494507,0.7575684785842896,0.1771127171232365,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.15000002086162567,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,validation_selected_interpolation,0.48466668526331586,0.2639999985694885,1.589938481648763,0.6693129142125448,0.11464491810814555,0.2639999985694885,2.364278554916382,0.9251858592033386,0.24545160052366555,0.5580000281333923,1.2564889192581177,0.573124349117279,0.04085891041904688,0.6320000290870667,1.1490479707717896,0.5096285343170166,0.05762424338172423,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,11,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.007666667302449526,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,cycle_aware_synchronization,0.48466668526331586,0.2639999985694885,1.589938481648763,0.6693129142125448,0.11464491810814555,0.2639999985694885,2.364278554916382,0.9251858592033386,0.24545160052366555,0.5580000281333923,1.2564889192581177,0.573124349117279,0.04085891041904688,0.6320000290870667,1.1490479707717896,0.5096285343170166,0.05762424338172423,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.007666667302449526,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,fallback_only_policy,0.48466668526331586,0.2639999985694885,1.589938481648763,0.6693129142125448,0.11464491810814555,0.2639999985694885,2.364278554916382,0.9251858592033386,0.24545160052366555,0.5580000281333923,1.2564889192581177,0.573124349117279,0.04085891041904688,0.6320000290870667,1.1490479707717896,0.5096285343170166,0.05762424338172423,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.007666667302449526,0.0016666750113169537,0.01133336623509723,False,False,True
0,BC,0:BC_square,joint_sequential_adaptation_oracle,0.4803333381811778,0.2709999978542328,1.6353693008422852,0.680610736211141,0.12879561574663967,0.2709999978542328,2.3795905113220215,0.9225661158561707,0.2504912300501019,0.5590000152587891,1.2701539993286133,0.5755070447921753,0.04707650755881332,0.6110000014305115,1.2563633918762207,0.5437590479850769,0.08881910963100381,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.012000014384587587,0.0016666750113169537,0.01133336623509723,True,True,True
0,BC,0:BC_square,prediction_ensemble_upper_bound,0.4923333525657654,0.2680000066757202,1.5828150510787964,0.6669889589150747,0.10511592226491,0.2680000066757202,2.4015846252441406,0.9350704550743103,0.2396071634721011,0.5580000281333923,1.2664387226104736,0.5783213376998901,0.03879222579416819,0.6510000228881836,1.080421805381775,0.48757508397102356,0.036948377528460696,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.2924672954500336,0.3153333365917206,1.4368930619413387e-07,1.1871865533777222e-14,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,False,0.01650888339309579,0.011882836241043943,0.0,0.0016666750113169537,0.01133336623509723,False,True,True
1,AB,1:AB_square,raw_parameter_average,0.5106666485468546,0.38999998569488525,1.4944222768147786,0.6431187788645426,0.07457217316065605,0.38999998569488525,1.7817134857177734,0.7603435516357422,0.054245258623268455,0.5669999718666077,1.309240698814392,0.5796506404876709,0.042318803316447884,0.574999988079071,1.3923126459121704,0.5893621444702148,0.1271524575422518,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.002333343029022217,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,pairwise_reference_alignment,0.5069999893506368,0.3790000081062317,1.5029675563176472,0.6450891892115275,0.08029134153427246,0.3790000081062317,1.8021098375320435,0.7662069201469421,0.07242401901748963,0.5659999847412109,1.311437964439392,0.5792322754859924,0.040613021585159004,0.5759999752044678,1.3953548669815063,0.589828372001648,0.12783698400016874,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.006000002225239998,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,ordinary_global_synchronization,0.3759999970595042,0.2680000066757202,1.8673429091771443,0.8063279191652933,0.1811306416420848,0.2680000066757202,2.210747241973877,0.9031122922897339,0.20612169053492835,0.42899999022483826,1.6126495599746704,0.726151704788208,0.10795074462657794,0.4309999942779541,1.7786319255828857,0.7897197604179382,0.22931948976474814,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.13699999451637263,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,validation_selected_interpolation,0.5129999915758768,0.40299999713897705,1.4980366627375286,0.6444470485051473,0.07268308145770182,0.40299999713897705,1.719948172569275,0.7412593960762024,0.039894262910820544,0.5659999847412109,1.3397711515426636,0.5886191129684448,0.04567438620142639,0.5699999928474426,1.434390664100647,0.6034626364707947,0.13248059526085854,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,11,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.0,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,cycle_aware_synchronization,0.5129999915758768,0.40299999713897705,1.4980366627375286,0.6444470485051473,0.07268308145770182,0.40299999713897705,1.719948172569275,0.7412593960762024,0.039894262910820544,0.5659999847412109,1.3397711515426636,0.5886191129684448,0.04567438620142639,0.5699999928474426,1.434390664100647,0.6034626364707947,0.13248059526085854,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.0,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,fallback_only_policy,0.5129999915758768,0.40299999713897705,1.4980366627375286,0.6444470485051473,0.07268308145770182,0.40299999713897705,1.719948172569275,0.7412593960762024,0.039894262910820544,0.5659999847412109,1.3397711515426636,0.5886191129684448,0.04567438620142639,0.5699999928474426,1.434390664100647,0.6034626364707947,0.13248059526085854,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.0,0.002333343029022217,0.029999991257985414,False,False,True
1,AB,1:AB_square,joint_sequential_adaptation_oracle,0.48733333746592206,0.4169999957084656,1.6158838669459026,0.6759970784187317,0.1128398635967945,0.4169999957084656,1.6130672693252563,0.7104417681694031,0.0319982441724278,0.527999997138977,1.546616792678833,0.6471209526062012,0.10988364921649918,0.5170000195503235,1.6879675388336182,0.6704285144805908,0.19663769740145653,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.02566665410995478,0.002333343029022217,0.029999991257985414,True,True,True
1,AB,1:AB_square,prediction_ensemble_upper_bound,0.5069999893506368,0.3790000081062317,1.5029675563176472,0.6450892090797424,0.08029132079294261,0.3790000081062317,1.8021098375320435,0.7662069797515869,0.07242402055999264,0.5659999847412109,1.311437964439392,0.5792322754859924,0.0406130020855926,0.5759999752044678,1.3953548669815063,0.589828372001648,0.12783693973324262,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.4,0,0.366410558127474,0.41100001335144043,1.529717275169262e-07,1.2141494959472407e-14,2.658592753837954e-14,1.0000000000000056,1.1957101975212936e-13,False,0.017990993724012173,0.012257456759651971,0.006000002225239998,0.002333343029022217,0.029999991257985414,False,True,True
1,AC,1:AC_square,raw_parameter_average,0.5053333242734274,0.35100001096725464,1.4550149043401082,0.6339179277420044,0.0672778211980282,0.35100001096725464,1.8416707515716553,0.7776178121566772,0.0732238101772964,0.5519999861717224,1.3245577812194824,0.5901055932044983,0.04600836365716532,0.6129999756813049,1.198816180229187,0.5340303778648376,0.08260128975962289,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.0033333301544189453,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,pairwise_reference_alignment,0.5000000099341074,0.33000001311302185,1.4666908979415894,0.6380761861801147,0.07951957110587198,0.33000001311302185,1.8793801069259644,0.7929807305335999,0.11207988450769335,0.5580000281333923,1.3253889083862305,0.5892760157585144,0.044017805717885494,0.6119999885559082,1.1953036785125732,0.53197181224823,0.08246102309203707,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.008666644493738884,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,ordinary_global_synchronization,0.3423333366711934,0.20399999618530273,1.875722606976827,0.8260195255279541,0.20330560172745513,0.20399999618530273,2.3844993114471436,0.9990881085395813,0.32029559870716184,0.38100001215934753,1.6840068101882935,0.7597962617874146,0.14062375060166232,0.44200000166893005,1.558661699295044,0.7191742062568665,0.14899745587354118,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.1663333177566529,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,validation_selected_interpolation,0.5086666544278463,0.40700000524520874,1.4784801006317139,0.6413560112317404,0.06789984633602823,0.40700000524520874,1.6946591138839722,0.733329176902771,0.0230017193389358,0.5429999828338623,1.380024790763855,0.6032202243804932,0.05938311766658444,0.5759999752044678,1.3607563972473145,0.5875186324119568,0.12131470200256445,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,11,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.0,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,cycle_aware_synchronization,0.5086666544278463,0.40700000524520874,1.4784801006317139,0.6413560112317404,0.06789984633602823,0.40700000524520874,1.6946591138839722,0.733329176902771,0.0230017193389358,0.5429999828338623,1.380024790763855,0.6032202243804932,0.05938311766658444,0.5759999752044678,1.3607563972473145,0.5875186324119568,0.12131470200256445,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.0,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,fallback_only_policy,0.5086666544278463,0.40700000524520874,1.4784801006317139,0.6413560112317404,0.06789984633602823,0.40700000524520874,1.6946591138839722,0.733329176902771,0.0230017193389358,0.5429999828338623,1.380024790763855,0.6032202243804932,0.05938311766658444,0.5759999752044678,1.3607563972473145,0.5875186324119568,0.12131470200256445,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.0,0.0033333301544189453,0.02566665410995489,False,False,True
1,AC,1:AC_square,joint_sequential_adaptation_oracle,0.4923333426316579,0.4189999997615814,1.573608120282491,0.6672597726186117,0.10390970717708115,0.4189999997615814,1.6203733682632446,0.7119614481925964,0.031975754420273006,0.5139999985694885,1.5674241781234741,0.654428243637085,0.11402402694511693,0.5440000295639038,1.5330268144607544,0.6353896260261536,0.1657293401658535,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.01633331179618841,0.0033333301544189453,0.02566665410995489,True,True,True
1,AC,1:AC_square,prediction_ensemble_upper_bound,0.5000000099341074,0.33000001311302185,1.466690977414449,0.6380761861801147,0.07951956640075271,0.33000001311302185,1.879380226135254,0.7929807305335999,0.11207989207468927,0.5580000281333923,1.32538902759552,0.5892760157585144,0.04401779570616782,0.6119999885559082,1.1953036785125732,0.53197181224823,0.08246101142140105,False,fallback:validation_selected_interpolation,validation_selected_interpolation,0.3,0,0.38999547173496,0.48766666650772095,1.5783257353463734e-07,1.2080979818846988e-14,2.3420143870433644e-14,1.000000000000006,8.315570454442422e-14,False,0.020550208802605784,0.015705346440772712,0.008666644493738884,0.0033333301544189453,0.02566665410995489,False,True,True
