setting_id,dataset,regime,seed,method,accuracy,loss,ece,residual_before,residual_after,persistent_residual,trainable_parameters,stored_parameters,branch_count,latency_ms,peak_memory_mb,calibration_samples,leakage_hash_passed,logits_sha256
MNIST_exact_s0,MNIST,exact,0,raw_fedavg,0.111,2.3087650772163206,0.0062801621376511185,0.0,7.410798009835157e-18,False,0,50826,1,0.02033403143286705,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,strict_frame_synchronization,0.7985,1.9179894289568842,0.6451062471460347,0.0,7.410798009835157e-18,False,0,50826,1,0.021541956812143326,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,c2m3_style_synchronization,0.7985,1.9179894289568842,0.6451062471460347,0.0,7.410798009835157e-18,False,0,50826,1,0.016999896615743637,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,generic_learned_calibration,0.7915,1.9151282453029495,0.6370956745280381,0.0,7.410798009835157e-18,False,110,50826,1,0.01716683618724346,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,hodge_correction,0.7955,1.9164287179746844,0.6416808829793199,0.0,7.410798009835157e-18,False,110,50826,1,0.021666986867785454,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,hodge_low_rank,0.7965,1.9185018638577307,0.6431233546224883,0.0,7.410798009835157e-18,False,110,50826,1,0.01691700890660286,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,branch_pooling,0.7985,1.9179894289568842,0.6451062471460347,0.0,7.410798009835157e-18,False,0,203304,4,0.017042038962244987,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,equivariant_retransport,0.7985,1.9179894289568842,0.6451062471460347,0.0,7.410798009835157e-18,False,0,50826,1,0.0167088583111763,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s0,MNIST,exact,0,parameter_matched_control,0.099,2.302116249068707,0.004734669520918569,0.0,7.410798009835157e-18,False,0,50826,1,0.017750076949596405,493.109375,500,True,784b9dff5587a7a2b8ef6c839cef6fc6577e3a4a51e88daa22058ce3ff5b0677
MNIST_exact_s1,MNIST,exact,1,raw_fedavg,0.1065,2.3051597183801804,0.008878581045577205,0.0,7.410798009835157e-18,False,0,50826,1,0.019290950149297714,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,strict_frame_synchronization,0.807,1.9214398138157585,0.6541644071980317,0.0,7.410798009835157e-18,False,0,50826,1,0.017832964658737183,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,c2m3_style_synchronization,0.807,1.9214398138157585,0.6541644071980317,0.0,7.410798009835157e-18,False,0,50826,1,0.017834128811955452,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,generic_learned_calibration,0.815,1.9280410982263365,0.6635105146803065,0.0,7.410798009835157e-18,False,110,50826,1,0.01774984411895275,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,hodge_correction,0.8155,1.924642030997274,0.6633966443735314,0.0,7.410798009835157e-18,False,110,50826,1,0.018208986148238182,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,hodge_low_rank,0.811,1.9208969777813207,0.6581945121306857,0.0,7.410798009835157e-18,False,110,50826,1,0.017999904230237007,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,branch_pooling,0.807,1.9214398138157585,0.6541644071980317,0.0,7.410798009835157e-18,False,0,203304,4,0.048584071919322014,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,equivariant_retransport,0.807,1.9214398138157585,0.6541644071980317,0.0,7.410798009835157e-18,False,0,50826,1,0.023374799638986588,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s1,MNIST,exact,1,parameter_matched_control,0.0975,2.301197034306065,0.004165663578080361,0.0,7.410798009835157e-18,False,0,50826,1,0.017999904230237007,533.203125,500,True,208a542962fbb8f51ac3de6f995f2ef461772307d9fae6f3dd9c4842b3f0f1ce
MNIST_exact_s2,MNIST,exact,2,raw_fedavg,0.111,2.3101049787209047,0.00887387636929654,0.0,7.410798009835157e-18,False,0,50826,1,0.023417174816131592,533.203125,500,True,024c1ae58d75143743d17b04da54a537c1e4e27900935814e04122f4e874a1da
