setting_id,null,permutation,residual,observed_residual,threshold_95
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,25,2.1160814267819425e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,26,1.8977823397100231e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,27,2.456255107737388e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,28,1.1884874257312477e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,29,1.1147637031974741e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,30,1.7764572178398258e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,31,1.484755948983305e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,32,2.629527900100453e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,33,2.239879445992737e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,34,3.1584189722923106e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,35,1.2756525731390671e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,36,2.0036473818270195e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,37,2.1402476710109967e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,38,2.1475375131210429e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,39,1.5869156246288142e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,40,2.125472706370685e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,41,1.9214295603276966e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,42,2.418649485624513e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,43,2.5038926526283543e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,44,1.6436703815752369e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,45,1.4375051060124747e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,46,2.0864406957962007e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,47,1.6861679734808294e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,48,1.658780918279805e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,49,1.766759565314094e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,50,2.5970694379545435e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,51,2.2712552432848e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,52,1.4480424557336546e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,53,2.396146919005341e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,54,2.2823255568954233e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,55,1.7873881335456536e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,56,2.1753203034670736e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,57,1.5821458246606823e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,58,2.1455179745823006e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,59,1.9448106317819926e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,60,1.9934753189240738e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,61,2.6474397049290136e-16,0.05888403541340326,2.5688728833880927e-16
