evidence_label,mode,corpus_seed,transition_method,source_chart,target_chart,fit_residual,heldout_overlap_residual,condition_number,inverse_consistency_residual,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high,transformation_uncertainty
natural_measured,smoke,0,low_rank_subspace,6,2,0.44803470373153687,6.9445319175720215,83892.765625,7.5460429191589355,0.9923974275588989,0.9915199726819992,0.9939120829105377,0.0023921102285384688
natural_measured,smoke,0,low_rank_subspace,6,3,0.8453277945518494,9.004621505737305,2404.707763671875,20.95444107055664,0.9943393468856812,0.9922775238752365,0.9963729500770568,0.004095426201820351
natural_measured,smoke,0,low_rank_subspace,6,4,0.8202388286590576,10.088427543640137,5590.6015625,13.502291679382324,0.9968125522136688,0.996182681620121,0.9979826018214226,0.001799920201301597
natural_measured,smoke,0,low_rank_subspace,6,5,0.8847050070762634,10.335320472717285,12055.521484375,13.125798225402832,0.9967012852430344,0.9952955901622772,0.9987178102135659,0.0034222200512886713
natural_measured,smoke,0,low_rank_subspace,6,7,0.8343108296394348,10.364090919494629,9169.2216796875,18.2362060546875,0.9977860599756241,0.9969570830464363,0.9984418421983718,0.0014847591519355774
natural_measured,smoke,0,low_rank_subspace,7,0,0.8245908617973328,13.730515480041504,4117.171875,20.569677352905273,1.0000321865081787,0.9997689336538315,1.0002665609121322,0.0004976272583007146
natural_measured,smoke,0,low_rank_subspace,7,1,0.5203500390052795,9.076273918151855,17750.984375,20.904157638549805,0.995514303445816,0.9947420120239258,0.9960481196641922,0.0013061076402663963
natural_measured,smoke,0,low_rank_subspace,7,2,0.8004481196403503,14.349164962768555,5404.48046875,17.7071475982666,0.9996869266033173,0.9989016354084015,1.0005910754203797,0.0016894400119782382
natural_measured,smoke,0,low_rank_subspace,7,3,0.7106978893280029,11.223251342773438,46232.1640625,19.338157653808594,0.9973460584878922,0.9965584725141525,0.9978638336062431,0.0013053610920905623
natural_measured,smoke,0,low_rank_subspace,7,4,0.8058176636695862,13.523652076721191,1971.4322509765625,16.865123748779297,0.9989165514707565,0.9982425466179847,0.999599751830101,0.0013572052121162415
natural_measured,smoke,0,low_rank_subspace,7,5,0.7744660377502441,12.510453224182129,4109.88037109375,15.856807708740234,0.9972690641880035,0.9970137014985084,0.9978589102625847,0.0008452087640762329
natural_measured,smoke,0,low_rank_subspace,7,6,0.8152749538421631,13.790933609008789,1251.5970458984375,18.17012596130371,0.9990460425615311,0.9983913943171501,0.9996597290039062,0.001268334686756134
natural_measured,smoke,0,joint_weight_activation,0,1,0.7597571611404419,1.1074366569519043,1.0000005960464478,9.634675734560005e-06,0.7505258172750473,0.7148040041327477,0.7665741354227066,0.05177013128995889
natural_measured,smoke,0,joint_weight_activation,0,2,0.7340497970581055,1.1252834796905518,1.0000007152557373,2.9725104013778036e-06,0.7294090986251831,0.6854270711541176,0.7602775231003761,0.0748504519462585
natural_measured,smoke,0,joint_weight_activation,0,3,0.8111394047737122,1.0854512453079224,1.0000008344650269,0.24999994039535522,0.7294958084821701,0.7031237125396729,0.7797737643122673,0.07665005177259443
natural_measured,smoke,0,joint_weight_activation,0,4,0.42686694860458374,0.6750543117523193,1.0000008344650269,1.2538111150206532e-05,0.6364403963088989,0.6193645432591438,0.6587027683854103,0.0393382251262665
natural_measured,smoke,0,joint_weight_activation,0,5,0.7799296975135803,1.108992338180542,1.0000005960464478,3.1208533073368017e-06,0.7459038943052292,0.6831034138798714,0.7887309491634369,0.1056275352835655
natural_measured,smoke,0,joint_weight_activation,0,6,0.735137403011322,1.092707633972168,1.0000007152557373,4.119558070669882e-06,0.7413074374198914,0.7091049745678901,0.7991777762770653,0.0900728017091752
natural_measured,smoke,0,joint_weight_activation,0,7,0.7689679861068726,1.085281491279602,1.0000005960464478,1.4590089449484367e-05,0.7080819457769394,0.7023886650800705,0.7159154489636421,0.013526783883571647
natural_measured,smoke,0,joint_weight_activation,1,0,0.7229551672935486,1.0214993953704834,1.0000005960464478,9.63628917816095e-06,0.74018195271492,0.706885913014412,0.7856224954128266,0.07873658239841463
natural_measured,smoke,0,joint_weight_activation,1,2,0.7200449705123901,1.016393780708313,1.0000004768371582,5.108915502205491e-06,0.7454347163438797,0.7292461931705475,0.7655153200030327,0.03626912683248518
natural_measured,smoke,0,joint_weight_activation,1,3,0.6831411719322205,0.946341872215271,1.0000007152557373,0.24999995529651642,0.6756512522697449,0.6611309394240379,0.697392089664936,0.036261150240898155
natural_measured,smoke,0,joint_weight_activation,1,4,0.7131767272949219,0.9888062477111816,1.0000007152557373,1.757719110173639e-05,0.7422865480184555,0.7148150190711021,0.7626478731632232,0.047832854092121124
natural_measured,smoke,0,joint_weight_activation,1,5,0.6566312909126282,0.9245542883872986,1.0000005960464478,5.8847922446148004e-06,0.7009138613939285,0.6826215773820877,0.7183540031313896,0.03573242574930191
natural_measured,smoke,0,joint_weight_activation,1,6,0.7152189612388611,1.0180974006652832,1.0000004768371582,6.496580681414343e-06,0.7447435408830643,0.7198142319917679,0.7621938124299049,0.042379580438137054
natural_measured,smoke,0,joint_weight_activation,1,7,0.48783475160598755,0.7297323346138,1.0000008344650269,5.344293185771676e-06,0.6331000328063965,0.6165271192789078,0.6643679231405258,0.04784080386161804
natural_measured,smoke,0,joint_weight_activation,2,0,0.7288862466812134,0.992195188999176,1.0000007152557373,2.974881681439001e-06,0.7297012358903885,0.7128666520118714,0.7463763549923896,0.03350970298051825
natural_measured,smoke,0,joint_weight_activation,2,1,0.7513760924339294,0.9715787768363953,1.0000007152557373,5.107332071929704e-06,0.7544620931148529,0.7204091146588325,0.7878135785460472,0.06740446388721466
natural_measured,smoke,0,joint_weight_activation,2,3,0.7450754046440125,0.9767590761184692,1.0000007152557373,1.1440488378866576e-05,0.7586309462785721,0.7336459800601005,0.7899659544229507,0.05631997436285019
natural_measured,smoke,0,joint_weight_activation,2,4,0.707754373550415,0.9688790440559387,1.0000005960464478,6.855734682176262e-06,0.7159342616796494,0.7039006292819977,0.7363050773739814,0.03240444809198373
natural_measured,smoke,0,joint_weight_activation,2,5,0.7709828019142151,0.9850157499313354,1.0000008344650269,6.4376299633295275e-06,0.7369436174631119,0.6926355883479118,0.7739777982234954,0.0813422098755836
natural_measured,smoke,0,joint_weight_activation,2,6,0.4254133701324463,0.6715500950813293,1.0000007152557373,6.582287824130617e-06,0.6283381581306458,0.5738009870052337,0.6640584349632264,0.09025744795799262
natural_measured,smoke,0,joint_weight_activation,2,7,0.7365914583206177,0.9496660828590393,1.0000009536743164,0.24999992549419403,0.7164643406867981,0.6916081309318542,0.760698851943016,0.06909072101116176
natural_measured,smoke,0,joint_weight_activation,3,0,0.7378444671630859,1.0192171335220337,1.0000008344650269,0.2499999850988388,0.7813556045293808,0.7579572513699532,0.8244296312332153,0.06647237986326215
natural_measured,smoke,0,joint_weight_activation,3,1,0.6553729772567749,0.9635933041572571,1.0000004768371582,0.2500000596046448,0.7172704488039017,0.6893860027194023,0.7415337145328522,0.052147711813449904
natural_measured,smoke,0,joint_weight_activation,3,2,0.6961272954940796,1.0280243158340454,1.0000007152557373,1.1442510185588617e-05,0.7456528693437576,0.719131201505661,0.768625046312809,0.049493844807148024
natural_measured,smoke,0,joint_weight_activation,3,4,0.7162385582923889,0.9828049540519714,1.0000005960464478,0.2499999850988388,0.7680472582578659,0.7398945018649101,0.8131262570619583,0.07323175519704817
natural_measured,smoke,0,joint_weight_activation,3,5,0.5137374997138977,0.7189337015151978,1.0000009536743164,0.2499999850988388,0.6337543278932571,0.5853135794401169,0.6563925102353096,0.07107893079519279
natural_measured,smoke,0,joint_weight_activation,3,6,0.7049962282180786,0.9942563772201538,1.0000007152557373,0.24999985098838806,0.7201526612043381,0.68469298183918,0.7528299525380134,0.0681369706988334
natural_measured,smoke,0,joint_weight_activation,3,7,0.6120854020118713,0.9175817370414734,1.0000005960464478,1.817482007027138e-05,0.6706738024950027,0.6236146464943886,0.6975297719240189,0.0739151254296303
natural_measured,smoke,0,joint_weight_activation,4,0,0.4431783854961395,0.6950246691703796,1.0000007152557373,1.2536012945929542e-05,0.6522407531738281,0.6338149935007096,0.680428746342659,0.04661375284194946
natural_measured,smoke,0,joint_weight_activation,4,1,0.7781192064285278,1.103706955909729,1.0000008344650269,1.7579342966200784e-05,0.7477452605962753,0.7280666172504425,0.7647094056010246,0.0366427883505821
natural_measured,smoke,0,joint_weight_activation,4,2,0.7400039434432983,1.13134765625,1.0000007152557373,6.856381332909223e-06,0.7294070869684219,0.7134810447692871,0.7568544402718544,0.04337339550256736
natural_measured,smoke,0,joint_weight_activation,4,3,0.8187283277511597,1.0880743265151978,1.0000005960464478,0.2499999850988388,0.7456099390983582,0.7342438593506813,0.7597175970673561,0.025473737716674827
natural_measured,smoke,0,joint_weight_activation,4,5,0.8114427328109741,1.1203646659851074,1.0000007152557373,8.809195605863351e-06,0.7325477600097656,0.7130990996956825,0.7488468959927559,0.035747796297073364
natural_measured,smoke,0,joint_weight_activation,4,6,0.7693855166435242,1.1170090436935425,1.0000007152557373,4.426318355399417e-06,0.7562349885702133,0.7310715302824974,0.7751604735851287,0.044088943302631356
natural_measured,smoke,0,joint_weight_activation,4,7,0.780781626701355,1.1165094375610352,1.0000008344650269,0.2499999701976776,0.7634030729532242,0.7376441806554794,0.7833432361483574,0.045699055492878005
natural_measured,smoke,0,joint_weight_activation,5,0,0.7174749374389648,1.0087440013885498,1.0000007152557373,3.119698703812901e-06,0.7070765942335129,0.6742137342691421,0.7340825244784355,0.059868790209293365
natural_measured,smoke,0,joint_weight_activation,5,1,0.6347987651824951,0.9117287993431091,1.0000007152557373,5.884624897589674e-06,0.7036129981279373,0.6698704168200493,0.7440143674612045,0.0741439506411552
natural_measured,smoke,0,joint_weight_activation,5,2,0.7142690420150757,1.0161559581756592,1.0000005960464478,6.437860974983778e-06,0.7347701042890549,0.7158884853124619,0.7434881046414376,0.0275996193289757
natural_measured,smoke,0,joint_weight_activation,5,3,0.4998008608818054,0.7258293032646179,1.0000007152557373,0.24999995529651642,0.6592064648866653,0.6348540410399437,0.6933141052722931,0.058460064232349396
natural_measured,smoke,0,joint_weight_activation,5,4,0.7189909815788269,0.9898063540458679,1.0000005960464478,8.806734513200354e-06,0.7343755513429642,0.658999641239643,0.8039653092622757,0.14496566802263267
natural_measured,smoke,0,joint_weight_activation,5,6,0.7133622169494629,1.009665608406067,1.0000008344650269,4.446303137228824e-06,0.7565253973007202,0.7427593171596527,0.7656493425369263,0.022890025377273582
natural_measured,smoke,0,joint_weight_activation,5,7,0.6694281697273254,0.9568092823028564,1.0000005960464478,0.2499999850988388,0.6979830861091614,0.6667558148503303,0.7506207391619683,0.08386492431163795
natural_measured,smoke,0,joint_weight_activation,6,0,0.7310672402381897,0.9894174933433533,1.0000009536743164,4.119100140087539e-06,0.7227378636598587,0.6828846648335457,0.7542251020669937,0.07134043723344796
natural_measured,smoke,0,joint_weight_activation,6,1,0.7474652528762817,0.99941486120224,1.000001072883606,6.499215032818029e-06,0.7591933459043503,0.7526255831122398,0.7674514859914779,0.014825902879238129
natural_measured,smoke,0,joint_weight_activation,6,2,0.42605528235435486,0.6896345019340515,1.0000005960464478,6.581150955753401e-06,0.6489575505256653,0.6236933529376983,0.6740066796541214,0.05031332671642308
natural_measured,smoke,0,joint_weight_activation,6,3,0.7311517596244812,0.9733338952064514,1.0000004768371582,0.24999991059303284,0.7783947885036469,0.7610458403825759,0.7960145860910416,0.03496874570846564
natural_measured,smoke,0,joint_weight_activation,6,4,0.7369654178619385,0.982359766960144,1.0000008344650269,4.425296538101975e-06,0.7316380143165588,0.6804381728172302,0.7641592234373092,0.08372105062007906
natural_measured,smoke,0,joint_weight_activation,6,5,0.7711655497550964,1.005080223083496,1.0000005960464478,4.445117156137712e-06,0.7105737626552582,0.6942711770534515,0.7262979686260224,0.03202679157257082
natural_measured,smoke,0,joint_weight_activation,6,7,0.7408987879753113,0.9764028191566467,1.0000016689300537,6.936223144293763e-06,0.7213049381971359,0.7042926043272019,0.7378231719136238,0.03353056758642192
natural_measured,smoke,0,joint_weight_activation,7,0,0.739008367061615,0.9893286228179932,1.0000005960464478,1.4590920727641787e-05,0.7168727517127991,0.6954791784286499,0.742289599776268,0.046810421347618036
natural_measured,smoke,0,joint_weight_activation,7,1,0.4926937222480774,0.7211781740188599,1.0000005960464478,5.3423959798237775e-06,0.6218830645084381,0.5860205054283142,0.668906283378601,0.08288577795028684
natural_measured,smoke,0,joint_weight_activation,7,2,0.6971253752708435,0.9960397481918335,1.0000007152557373,0.2500000298023224,0.7451353371143341,0.7130150496959686,0.7934600323438644,0.08044498264789579
natural_measured,smoke,0,joint_weight_activation,7,3,0.6340599060058594,0.9013465642929077,1.0000004768371582,1.8174068827647716e-05,0.6676669120788574,0.6442718833684922,0.7100980073213577,0.06582612395286558
natural_measured,smoke,0,joint_weight_activation,7,4,0.733366847038269,0.9863474369049072,1.0000007152557373,0.2500000298023224,0.7377810180187225,0.7049197077751159,0.7758267194032669,0.07090701162815094
natural_measured,smoke,0,joint_weight_activation,7,5,0.6831129193305969,0.9635451436042786,1.0000008344650269,0.24999995529651642,0.7464631050825119,0.7169096112251282,0.7640106365084648,0.047101025283336595
natural_measured,smoke,0,joint_weight_activation,7,6,0.7159966230392456,0.9829952120780945,1.0000008344650269,6.937802936590742e-06,0.7448483109474182,0.7065004497766495,0.7947215110063552,0.08822106122970574
