evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,weight_based,4-5-6,1.0000000959262252,0.0,1.2200433378147552e-06,1.2200433378156618e-06,7.189001810380004e-07,1.04284431756696e-07,1,0,1.223808639068657e-06,0.9999987282282573,0.9999987761913022,1.2200433378147548e-06,1.2200433378147552e-06,1.2200433378147552e-06,-0.0,5.031767438878524e-07
natural_measured,0,weight_based,4-5-7,1.0000000838190317,0.0,1.2528014321923898e-06,1.2528014321933717e-06,7.314145075984683e-07,1.21792525525117e-07,1,0,1.2556022687950332e-06,0.9999987024882224,0.9999987443976786,1.2528014321923898e-06,1.2528014321923898e-06,1.2528014321923898e-06,-0.0,5.59036981064285e-07
natural_measured,0,weight_based,4-6-7,1.000000107102096,0.0,1.2522678483356486e-06,1.2522678483366305e-06,7.141325351565397e-07,1.1346450179416934e-07,1,0,1.2568395364973873e-06,0.9999986896094257,0.9999987431603963,1.2522678483356484e-06,1.2522678483356486e-06,1.2522678483356486e-06,-0.0,5.141077905654427e-07
natural_measured,0,weight_based,5-6-7,1.0000000894069672,0.0,1.2100032360140368e-06,1.2100032360149225e-06,7.089576299190056e-07,1.1336020427117027e-07,1,0,1.2133018732007142e-06,0.9999987419946503,0.9999987866980725,1.2100032360140368e-06,1.2100032360140368e-06,1.2100032360140368e-06,-0.0,5.219155403399923e-07
natural_measured,0,activation_procrustes,0-1-2,0.7726222053170204,0.0,0.6348660321412007,0.8217030285577771,0.49447917300410227,0.08445717447570392,1,0,0.6743556513685796,0.43351519551715945,0.39130481385604177,0.6741659263920539,0.6478916447442169,0.6980937249167272,-0.0,9.406358003616333e-08
natural_measured,0,activation_procrustes,0-1-3,0.8003037320449948,0.0,0.5995948571089451,0.7492091557304503,0.45465154896547877,0.08315480872988701,1,0,0.6319751487263408,0.4633313154349594,0.4230152296140626,0.6528544005019282,0.6203694838449367,0.685850157528834,-0.0,2.514570951461792e-08
natural_measured,0,activation_procrustes,0-1-4,0.9088237872347236,0.0,0.4171802075972632,0.45903310842575157,0.2783870127157829,0.05865966182734285,1,0,0.42702743163226503,0.6175663710300681,0.5912024075349579,0.48321830691238166,0.4477753631485126,0.5376054971377839,-0.0,1.2673946558905413e-08
natural_measured,0,activation_procrustes,0-1-5,0.8209019154310226,0.0,0.571069176167535,0.6956606482999885,0.4216755974853368,0.07840834611228534,1,0,0.5984948870537699,0.4873679475336228,0.4488301210887408,0.6254542686830563,0.6016504717167576,0.6558487796181486,-0.0,2.8870999813079834e-08
natural_measured,0,activation_procrustes,0-1-6,0.7652717921882868,0.0,0.6437073704061912,0.8411487643810773,0.5024657033725047,0.08629767330629486,1,0,0.6851689582537414,0.42601427140810755,0.3833879598216674,0.6671613989438401,0.6441076640326953,0.6964358084732205,-0.0,4.563480615615845e-08
natural_measured,0,activation_procrustes,0-1-7,0.8957541575655341,0.0,0.4445496914489473,0.49628535997945056,0.3172589596017841,0.0604767171399934,1,0,0.4566088311223221,0.594222197332989,0.5654783511736203,0.5229651305754425,0.49543917979092034,0.5654382164411932,-0.0,3.725290298461914e-08
natural_measured,0,activation_procrustes,0-2-3,0.7824937519617379,0.0,0.6226584955865037,0.7957361086195491,0.48267290645610195,0.08201655851943153,1,0,0.6595548228504415,0.44385182102862974,0.40225588951345304,0.6622047482369106,0.6123805060002387,0.6914637544187667,-0.0,4.112999474337187e-08
natural_measured,0,activation_procrustes,0-2-4,0.9362377747893333,0.0,0.35136756430179733,0.3752974309993932,0.24928941153554046,0.04665321670472622,1,0,0.357106125749584,0.6742823562277462,0.6537617667932876,0.47001439559545843,0.4431798158516775,0.5213323317510921,-0.0,3.818422555923462e-08
natural_measured,0,activation_procrustes,0-2-5,0.7759688529185951,0.0,0.6307712562470104,0.8128822104027518,0.4864871234022912,0.0840062429862363,1,0,0.6693745807607517,0.4369848241305275,0.39497546836822844,0.6686867665406516,0.6322090020814815,0.6912309406354231,-0.0,2.2823558043505443e-08
natural_measured,0,activation_procrustes,0-2-6,0.9084737496450543,0.0,0.4179420407346087,0.46004858921890873,0.28776239641708073,0.05882721660392625,1,0,0.4278464711434319,0.6169148599315214,0.5904840096797789,0.48938736045112385,0.4495526504107967,0.5408316104993343,-0.0,5.3085386753082275e-08
natural_measured,0,activation_procrustes,0-2-7,0.7665432756766677,0.0,0.642192752673551,0.8377776459572246,0.502844470606416,0.08540698939136096,1,0,0.6833107361348466,0.4273002104304887,0.3847433808859468,0.6689856810970631,0.6516812804124161,0.6876686914839044,-0.0,6.472691893577576e-08
natural_measured,0,activation_procrustes,0-3-4,0.9329791627824306,0.0,0.3599306019090173,0.38578635900769,0.25689662766014365,0.04941894752638681,1,0,0.3661172353290386,0.6668497656817592,0.6455673463229911,0.483691918197256,0.4443591756449016,0.5197991675652961,-0.0,5.587935447692871e-08
natural_measured,0,activation_procrustes,0-3-5,0.8949221670627594,0.0,0.44622247567398954,0.4986160171784496,0.3163886677611787,0.06272686113204275,1,0,0.4584275801584323,0.5927992312104513,0.5639118264483015,0.5261396760564575,0.4901942991322158,0.5752502845236789,-0.0,5.8673322200775146e-08
natural_measured,0,activation_procrustes,0-3-6,0.8218980766832829,0.0,0.5696346848018665,0.6930722344381103,0.4337904745460691,0.07548023494226593,1,0,0.5968282529021218,0.48857576910849154,0.4501326319055358,0.6553409886326448,0.6302363070550973,0.6854117787031485,-0.0,4.377216100692749e-08
natural_measured,0,activation_procrustes,0-3-7,0.831217136234045,0.0,0.5559478369852395,0.668835834324743,0.4153108225473999,0.07655134105256625,1,0,0.5810040065621117,0.5000986167272391,0.46258200281268824,0.6315067271337031,0.6010086156139255,0.6691695053829784,-0.0,6.239861249923706e-08
