family,setting_id,seed,method,accuracy,loss,ece,residual_before,residual_after,residual_reduction,selected_rank,false_positive_lift_activation,trainable_parameters,stored_parameters,latency_ms,peak_memory_mb,context_samples,leakage_hash_passed,logits_sha256
controlled_S3,context_S3_s0,0,strict_synchronization,0.21916666666666668,2.0228279192645346,0.17826516421906866,1.129571926580839,1.129571926580839,0.0,0,False,30,30,0.028750160709023476,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,synchronization_cycle_norm_only,0.21916666666666668,2.0228279192645346,0.17826516421906866,1.129571926580839,1.129571926580839,0.0,0,False,30,30,0.023250002413988113,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,weighted_hodge,0.505,1.4757327728144602,0.20416354721363844,1.129571926580839,0.5647859632904195,0.5647859632904195,0,False,30,30,0.024209031835198402,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,hodge_full_rank_correction,0.815,1.2264391625588797,0.41756816911426464,1.129571926580839,0.0,1.129571926580839,5,False,30,30,0.02774992026388645,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,hodge_low_rank_correction,0.815,1.2264391625588795,0.41756816911426464,1.129571926580839,4.873430099327029e-16,1.1295719265808386,2,False,30,30,0.02337503246963024,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,low_rank_generic_router,0.1825,1.9622947179196883,0.1596588633453763,1.129571926580839,1.0398434547008701,0.08972847187996891,2,False,30,30,0.028624897822737694,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,low_rank_structured_router,0.815,1.2264391625588797,0.41756816911426464,1.129571926580839,0.0,1.129571926580839,2,False,30,30,0.023624859750270844,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,canonicalize_pool_retransport,0.815,1.2264391625588797,0.41756816911426464,1.129571926580839,0.0,1.129571926580839,5,False,30,30,0.056167133152484894,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s0,0,distilled_chart_aware_predictor,0.17416666666666666,1.856901191863559,0.08469855437740424,1.129571926580839,0.9109935313871924,0.21857839519364664,2,False,30,30,0.02450007013976574,112.421875,256,True,1c0554c82d711e92772eaa59697769a89d5339b698d39d99d2709865d7f3e423
controlled_S3,context_S3_s1,1,strict_synchronization,0.21666666666666667,2.1553824491883553,0.20636015234096225,1.30288240127841,1.30288240127841,0.0,0,False,30,30,0.024707987904548645,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,synchronization_cycle_norm_only,0.21666666666666667,2.1553824491883553,0.20636015234096225,1.30288240127841,1.30288240127841,0.0,0,False,30,30,0.022209016606211662,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,weighted_hodge,0.46166666666666667,1.4749273346136678,0.14874656338889167,1.30288240127841,0.651441200639205,0.651441200639205,0,False,30,30,0.023458851501345634,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,hodge_full_rank_correction,0.8233333333333334,1.1735245231939844,0.40093219309621286,1.30288240127841,0.0,1.30288240127841,5,False,30,30,0.02266606315970421,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,hodge_low_rank_correction,0.8233333333333334,1.1735245231939841,0.40093219309621286,1.30288240127841,5.716863099458685e-16,1.3028824012784093,2,False,30,30,0.02174987457692623,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,low_rank_generic_router,0.17666666666666667,2.0242064334637035,0.18453461281940936,1.30288240127841,1.171770464584316,0.13111193669409382,2,False,30,30,0.02270820550620556,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,low_rank_structured_router,0.8233333333333334,1.1735245231939844,0.40093219309621286,1.30288240127841,0.0,1.30288240127841,2,False,30,30,0.021249987185001373,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,canonicalize_pool_retransport,0.8233333333333334,1.1735245231939844,0.40093219309621286,1.30288240127841,0.0,1.30288240127841,5,False,30,30,0.02129189670085907,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s1,1,distilled_chart_aware_predictor,0.16833333333333333,1.8819508497234037,0.11172986346903829,1.30288240127841,1.027828899709981,0.275053501568429,2,False,30,30,0.021291198208928108,112.421875,256,True,0d2ff5b0eac77ab2f1fc73886d0c4768ef3d6b6af6f0947679846f5eff7b288b
controlled_S3,context_S3_s2,2,strict_synchronization,0.23583333333333334,1.9957865821936325,0.15808213958233963,1.1332324861704632,1.1332324861704632,0.0,0,False,30,30,0.025791116058826447,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,synchronization_cycle_norm_only,0.23583333333333334,1.9957865821936325,0.15808213958233963,1.1332324861704632,1.1332324861704632,0.0,0,False,30,30,0.02254103310406208,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,weighted_hodge,0.5058333333333334,1.4390537777320593,0.20469913739343312,1.1332324861704632,0.5666162430852316,0.5666162430852316,0,False,30,30,0.0227498821914196,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,hodge_full_rank_correction,0.8541666666666666,1.1738978903368047,0.46025119375099366,1.1332324861704632,0.0,1.1332324861704632,5,False,30,30,0.022666994482278824,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,hodge_low_rank_correction,0.8541666666666666,1.1738978903368047,0.46025119375099366,1.1332324861704632,5.518469853829907e-16,1.1332324861704628,2,False,30,30,0.02145790494978428,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,low_rank_generic_router,0.20666666666666667,1.9147104657178269,0.13337304947643377,1.1332324861704632,1.0233208302213186,0.10991165594914465,2,False,30,30,0.022249994799494743,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,low_rank_structured_router,0.8541666666666666,1.1738978903368047,0.46025119375099366,1.1332324861704632,0.0,1.1332324861704632,2,False,30,30,0.022084219381213188,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,canonicalize_pool_retransport,0.8541666666666666,1.1738978903368047,0.46025119375099366,1.1332324861704632,0.0,1.1332324861704632,5,False,30,30,0.02233404666185379,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s2,2,distilled_chart_aware_predictor,0.15666666666666668,1.8663263990420924,0.10428868362046197,1.1332324861704632,0.9164276698511388,0.21680481631932447,2,False,30,30,0.02295803278684616,112.421875,256,True,f97ce9b6402fd5a85b4def7bfe15f10d3673963eed1faf59a846006c7dd3e744
controlled_S3,context_S3_s3,3,strict_synchronization,0.21833333333333332,2.1526262351481185,0.21684609031547714,1.3623065293424725,1.3623065293424725,0.0,0,False,30,30,0.027916161343455315,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,synchronization_cycle_norm_only,0.21833333333333332,2.1526262351481185,0.21684609031547714,1.3623065293424725,1.3623065293424725,0.0,0,False,30,30,0.022292137145996094,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,weighted_hodge,0.4816666666666667,1.4475115132491922,0.15725957174077393,1.3623065293424725,0.6811532646712363,0.6811532646712363,0,False,30,30,0.023167114704847336,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,hodge_full_rank_correction,0.8283333333333334,1.1491151296820161,0.39315390968452285,1.3623065293424725,0.0,1.3623065293424725,5,False,30,30,0.023541972041130066,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,hodge_low_rank_correction,0.8283333333333334,1.1491151296820161,0.3931539096845228,1.3623065293424725,9.582997958925228e-16,1.3623065293424717,2,False,30,30,0.02237502485513687,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,low_rank_generic_router,0.18083333333333335,2.0148233695592666,0.17821312193031386,1.3623065293424725,1.214701567020822,0.14760496232165043,2,False,30,30,0.02270890399813652,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,low_rank_structured_router,0.8283333333333334,1.1491151296820161,0.39315390968452285,1.3623065293424725,0.0,1.3623065293424725,2,False,30,30,0.03379117697477341,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,canonicalize_pool_retransport,0.8283333333333334,1.1491151296820161,0.39315390968452285,1.3623065293424725,0.0,1.3623065293424725,5,False,30,30,0.022374792024493217,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s3,3,distilled_chart_aware_predictor,0.17166666666666666,1.8817304795951713,0.11138069411730006,1.3623065293424725,1.0709862871333837,0.2913202422090888,2,False,30,30,0.023250002413988113,112.421875,256,True,4a0d6cb67f18448ba9ab9b04136013b0d466987f82e3ec9618a395eec6f56a41
controlled_S3,context_S3_s4,4,strict_synchronization,0.24166666666666667,2.1018509879039624,0.18841728280867898,1.2936506074108685,1.2936506074108685,0.0,0,False,30,30,0.025916844606399536,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,synchronization_cycle_norm_only,0.24166666666666667,2.1018509879039624,0.18841728280867898,1.2936506074108685,1.2936506074108685,0.0,0,False,30,30,0.022582942619919777,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,weighted_hodge,0.4658333333333333,1.438784423491974,0.13943536591411762,1.2936506074108685,0.6468253037054342,0.6468253037054342,0,False,30,30,0.023208092898130417,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,hodge_full_rank_correction,0.8358333333333333,1.1514381469226314,0.40797370203116046,1.2936506074108685,0.0,1.2936506074108685,5,False,30,30,0.021916814148426056,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,hodge_low_rank_correction,0.8358333333333333,1.1514381469226314,0.40797370203116046,1.2936506074108685,7.788346267363657e-16,1.2936506074108676,2,False,30,30,0.021999934688210487,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,low_rank_generic_router,0.18166666666666667,2.0007944786241203,0.16897239195309374,1.2936506074108685,1.1752123420117455,0.11843826539912294,2,False,30,30,0.022499822080135345,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,low_rank_structured_router,0.8358333333333333,1.1514381469226314,0.40797370203116046,1.2936506074108685,0.0,1.2936506074108685,2,False,30,30,0.021415995433926582,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
