seed,method,average_accuracy,task_0_accuracy,task_1_accuracy,task_2_accuracy,task_3_accuracy,worst_task_accuracy,forgetting_interference,calibration_ece,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,inference_multiplier,measured_inference_time_seconds,selection_budget,selected_by_validation,selector_source_method,branch_candidate_activated,obstruction_certificate_passed,implementation_status,saved_logits_path,saved_logits_sha256,label_permutation_regression_passed
0,weight_average,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.15793445706367493,0.054697373998351395,11181642,5130,11181642,1.0,1.0,0.0005007919389754534,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,greedy_soup,0.578125,0.608208954334259,0.5450819730758667,0.6100386381149292,0.5454545617103577,0.5450819730758667,0.17703033983707428,0.03916263137944043,11181642,5130,11181642,1.0,1.0218816905599324,0.0005117501132190228,256,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,task_arithmetic,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.15793445706367493,0.05469736841041595,11181642,5130,11181642,1.0,0.9958407818177168,0.0004987090360373259,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,ties,0.541015625,0.5634328126907349,0.5163934230804443,0.6409266591072083,0.4387351870536804,0.4387351870536804,0.21435435116291046,0.23146676644682884,11181642,5130,11181642,1.0,0.9489131218079999,0.0004752080421894789,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,dare,0.521484375,0.5074626803398132,0.5368852615356445,0.6447876691818237,0.395256906747818,0.395256906747818,0.23312824219465256,0.07732155208941549,11181642,5130,11181642,1.0,0.965053454740723,0.0004832909908145666,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,slerp,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.15793445706367493,0.1127557911677286,11181642,5130,11181642,1.0,0.9486634571350863,0.00047508301213383675,0,False,,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
0,twistedmerge_exact_gauge_soup_selector,0.59765625,0.6343283653259277,0.5573770403862,0.6756756901741028,0.5177865624427795,0.5177865624427795,0.15793445706367493,0.054697373998351395,11181642,5130,11181642,1.0,0.9656364705690913,0.00048358296044170856,256,True,weight_average,False,False,internal_faithful_smoke,reports/overnight_program/pretrained_vision_source/logits/pretrained_vision_seed0.npz,cfaa5aa1966e5246939029d589bde0f66188d5acb0976e2efe1b7d0b8a0e8668,True
