setting_id,seed,chart_label_budget,method,chart_accuracy,task_accuracy,negative_log_likelihood,ece,classwise_ece,worst_condition_task_accuracy,trainable_parameters,stored_parameters,stored_bytes,training_time_seconds,chart_training_examples,validation_examples,calibration_examples,test_examples,logits_path,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,d4_equivariant_chart_cnn,0.6654999852180481,0.64,1.0409276149886888,0.045401964633423435,"[0.05669193013299102, 0.02068384765658001, 0.06732625711387205, 0.018370333818732654, 0.025242517068477712, 0.01927849270184577, 0.06182583131708526, 0.016938786524384436, 0.018573023511602615, 0.021400368602889]",0.36399999260902405,17407,17407,69628,5.099518418079242,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,capacity_matched_ordinary_chart_cnn,0.4925000071525574,0.5565,1.365822025240042,0.08131661880703869,"[0.08098933703876895, 0.04321908354100119, 0.09180850621934362, 0.029990865870496413, 0.02804623420333811, 0.018117493960471492, 0.08895182255972925, 0.01798214310321084, 0.029929238199127246, 0.025147311440799708]",0.35199999809265137,24274,24274,97096,1.7556007511448115,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,augmentation_trained_ordinary_chart_cnn,0.44350001215934753,0.552,1.4786019050539936,0.06295405892679713,"[0.08364905358192753, 0.044077618702188626, 0.09982033862168874, 0.02479700956132818, 0.024658906829624176, 0.01716894879970119, 0.09390472185435524, 0.016907054655653998, 0.035683251426303526, 0.033833756756465355]",0.3440000116825104,24274,24274,97096,1.8001617512200028,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,generic_low_rank_adapter,0.4925000071525574,0.5565,1.199344600667188,0.041774152086133186,"[0.03436656441956606, 0.035944799104501615, 0.03450239791395527, 0.017993938312451045, 0.038957817622780985, 0.00885393219089217, 0.09156757213881257, 0.012899811523617402, 0.04930933444665229, 0.020474978426455185]",0.40799999237060547,25490,25490,101960,1.5536097919102758,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,structured_retransport,0.6654999852180481,0.4225,1.636668805059225,0.16394422264245584,"[0.049163536880523204, 0.025884301587730245, 0.04515616637047548, 0.05255898659270439, 0.07205387714792483, 0.16243881411814562, 0.0931950543165953, 0.08940830836226925, 0.05659465513048176, 0.08612887210688337]",0.31200000643730164,60925,60925,243700,7.027029752032831,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed40_budget1000,40,1000,direct_d4_equivariant_task_cnn,,0.637,1.0886179698058167,0.07684835490563238,"[0.03651737003328451, 0.03291436961759803, 0.01939463758112703, 0.015013604027615864, 0.025468296682534867, 0.012084921350011647, 0.01906866993144135, 0.02692637142341802, 0.03911286865381292, 0.03559778459007492]",0.5360000133514404,11730,11730,46920,5.3862083337735385,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed40_budget1000.npz,90838e49cadbb035f497a38700a12c5a75409c2a302d455131c6fc797a2990f2,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,d4_equivariant_chart_cnn,0.28049999475479126,0.341,2.1828800430886,0.17694848704932764,"[0.020404610454555536, 0.04891211612375085, 0.04559845076455207, 0.05887265831729545, 0.023023057782394343, 0.07361662158772417, 0.20377290650169774, 0.09323546200076893, 0.04190604128192722, 0.0951272985250813]",0.2800000011920929,17407,17407,69628,1.1105606670025736,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,capacity_matched_ordinary_chart_cnn,0.0989999994635582,0.238,2.3137471172572583,0.15277730936705303,"[0.03658336953357198, 0.07171367854117412, 0.03905422887109166, 0.018583283677882194, 0.013304325594541979, 0.05848930119205427, 0.22873759364773674, 0.07787620725378404, 0.06969607444704617, 0.09712699215503676]",0.14399999380111694,24274,24274,97096,0.6941421669907868,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,augmentation_trained_ordinary_chart_cnn,0.08150000125169754,0.2405,2.3087430730578333,0.15155303263949038,"[0.03899963545709593, 0.07172696368418251, 0.04003229245927318, 0.01941246693521992, 0.012387510910100798, 0.05826178039503565, 0.22867937411482211, 0.07752780244658178, 0.07005320925385976, 0.09710861899262976]",0.14399999380111694,24274,24274,97096,0.6934863338246942,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,generic_low_rank_adapter,0.0989999994635582,0.099,2.312747444334561,0.04449776239684894,"[0.016976141064440828, 0.005014622963307763, 0.04360864470761777, 0.014368025885216573, 0.0081612975420648, 0.025217898367910177, 0.03805160372401434, 0.01295335090629518, 0.01977512525658623, 0.01137936126549861]",0.06400000303983688,25490,25490,101960,0.28071791701950133,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,structured_retransport,0.28049999475479126,0.298,2.4775057029061753,0.13875698816975668,"[0.08795785430814032, 0.05349795182964676, 0.0453311450862117, 0.0495052894546323, 0.08241308862349167, 0.09889693622964142, 0.19374068113023224, 0.09394376443170355, 0.033986065188517774, 0.0966109614974681]",0.25999999046325684,60925,60925,243700,3.2596013750880957,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget32,41,32,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget32.npz,8af522c7b1a25016a7ee4943ca29f79411c7c94f2a8d8e11eca614823a14f350,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,d4_equivariant_chart_cnn,0.27300000190734863,0.3425,2.0270137988613293,0.16230322644153067,"[0.03627134757129909, 0.046492342191583075, 0.05078230420479062, 0.05454804497050743, 0.02634403281972239, 0.068395298400733, 0.20582431351703415, 0.09041170134768141, 0.029818574269610102, 0.09594455136274557]",0.2759999930858612,17407,17407,69628,1.1808934169821441,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,capacity_matched_ordinary_chart_cnn,0.11299999803304672,0.234,2.3194881276949966,0.15792686225338773,"[0.027643298723283593, 0.07155278756135319, 0.037691545860274046, 0.02446143283217059, 0.01500078054413413, 0.058433731093003975, 0.22785484139386475, 0.07788882336735001, 0.06860788431033601, 0.09710597486417114]",0.1599999964237213,24274,24274,97096,0.7108250840101391,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,augmentation_trained_ordinary_chart_cnn,0.10199999809265137,0.2295,2.324659280223271,0.1605006135700808,"[0.029288535441996486, 0.0726669659416533, 0.03786898064744225, 0.023112911016195132, 0.013329459183710137, 0.058169038075542835, 0.22805693659270698, 0.0774957078060326, 0.07116473236497878, 0.09708544839302134]",0.15199999511241913,24274,24274,97096,0.6899674169253558,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,generic_low_rank_adapter,0.11299999803304672,0.103,2.315719797494727,0.02956217506075816,"[0.02779869458742057, 0.01634153310579342, 0.0241075039492325, 0.009906141471177812, 0.014979776324107519, 0.016295676565789577, 0.03204685365704649, 0.008300450271162524, 0.012031715867233464, 0.019540077938190875]",0.07599999755620956,25490,25490,101960,0.18187758303247392,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,structured_retransport,0.27300000190734863,0.2885,2.4774690993541606,0.15856909716375037,"[0.09164584616239611, 0.059784158175462704, 0.05436313928232886, 0.04328089141008585, 0.08336554652071831, 0.13041745292857285, 0.18705222328583823, 0.09360756957879286, 0.02556826253694682, 0.0965611601387433]",0.2280000001192093,60925,60925,243700,3.329934125067666,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget64,41,64,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget64.npz,adb482fed09bb75cb213d70a815fb3be28a2cd97d2f682d59d8e1e94e28ec553,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,d4_equivariant_chart_cnn,0.2955000102519989,0.487,1.593068361953578,0.08946412716168448,"[0.02839347142159402, 0.040889922467087024, 0.03678604372241266, 0.056080203142169244, 0.032177798232071966, 0.03308745167529137, 0.12831661764986, 0.07718598861601753, 0.03467987899061656, 0.037923119922230734]",0.335999995470047,17407,17407,69628,1.4014032089617103,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,capacity_matched_ordinary_chart_cnn,0.09650000184774399,0.235,2.3122695424556703,0.15436348408280387,"[0.03771033420276437, 0.07187560589736419, 0.038770588314609, 0.023233617399444115, 0.013981446772380094, 0.05828121096865511, 0.22863600520233696, 0.07774254461743889, 0.06870215407950642, 0.09711501042617511]",0.14399999380111694,24274,24274,97096,0.6978100840933621,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,augmentation_trained_ordinary_chart_cnn,0.24799999594688416,0.2375,2.307438833574315,0.1536328315684168,"[0.03850891082771665, 0.07123565467012535, 0.03856779027435381, 0.02097414181890114, 0.012687571573876566, 0.058561846860721654, 0.22916968226806297, 0.07796815982301813, 0.0689553246718735, 0.09713015168230141]",0.14399999380111694,24274,24274,97096,0.6989810839295387,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,generic_low_rank_adapter,0.09650000184774399,0.284,2.158416858266133,0.09513559694165451,"[0.011764266299945043, 0.06380408269642898, 0.049922414199235834, 0.06589546196569858, 0.033319004261545535, 0.041483479670319644, 0.03153033686131194, 0.027501604236711982, 0.009040595023935364, 0.048844131140498494]",0.25200000405311584,25490,25490,101960,0.1753411670215428,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,structured_retransport,0.2955000102519989,0.307,2.366505712053725,0.2289970677447705,"[0.03725545336836555, 0.05155984567981108, 0.04119130074780835, 0.04333000947048479, 0.08230087024233966, 0.19685467553504427, 0.16439074925112884, 0.0932692734470902, 0.0441750044004509, 0.09591453359645413]",0.2639999985694885,60925,60925,243700,3.5504439170472324,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget128,41,128,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget128.npz,62b20ed9a38829bff4ee3110c2ccf981a961ed5d099f5617410c12af25618bf6,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,d4_equivariant_chart_cnn,0.47200000286102295,0.55,1.3457776982273117,0.06909089788268917,"[0.03881863010814779, 0.03447245641730148, 0.028240865132984325, 0.017781824389040454, 0.03927612303641366, 0.01727173303314333, 0.10845398471512287, 0.03457858153173337, 0.03616606458397879, 0.01954462079409473]",0.3720000088214874,17407,17407,69628,1.8566672918386757,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,capacity_matched_ordinary_chart_cnn,0.33000001311302185,0.4675,1.5782761389181665,0.08254286523353319,"[0.02247481035166579, 0.03503173878834484, 0.0378029084964724, 0.04002250490497871, 0.027807983072362593, 0.03260927406334721, 0.15076030597550108, 0.07248463088128752, 0.03137542308760633, 0.04291748773750897]",0.35600000619888306,24274,24274,97096,0.8585414590779692,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,augmentation_trained_ordinary_chart_cnn,0.2865000069141388,0.4145,1.776061853212176,0.12024288206469907,"[0.024002493370222783, 0.038388985244971294, 0.04098534937712518, 0.05241180368041249, 0.017483358271438026, 0.05038260605272544, 0.17269961317991273, 0.08456683543965127, 0.02710463364716117, 0.06861034764330826]",0.3240000009536743,24274,24274,97096,0.8805205838289112,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,generic_low_rank_adapter,0.33000001311302185,0.402,1.713515980476304,0.03322356488584845,"[0.03423286345293606, 0.06801185171805486, 0.03635229147745851, 0.023952327091582334, 0.030951786569601753, 0.016516806760412478, 0.01547314039756612, 0.030801083475750318, 0.05621095692957305, 0.029582753999525382]",0.35199999809265137,25490,25490,101960,0.45561754214577377,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,structured_retransport,0.47200000286102295,0.268,2.4324737712487314,0.30337622680225534,"[0.03238268936997131, 0.06519187398757499, 0.03638450809042421, 0.04129566704191614, 0.08360504501909935, 0.2720489299326654, 0.1509369652962441, 0.09270156286413994, 0.04767878525690638, 0.09617024532072432]",0.2280000001192093,60925,60925,243700,4.005707999924198,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget256,41,256,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget256.npz,b7789602705d9326c15bfca20516a6d569f050352e85840f7cfe156354d454f1,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,d4_equivariant_chart_cnn,0.5625,0.6275,1.1387178698219587,0.04427062716159044,"[0.01774580541180626, 0.020269442920292924, 0.02251159637120661, 0.01929665643667362, 0.025361833961282717, 0.011720994716894884, 0.07789071781055054, 0.03676765040211802, 0.03338348436223015, 0.0191203265127428]",0.3959999978542328,17407,17407,69628,2.7774474169127643,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,capacity_matched_ordinary_chart_cnn,0.4595000147819519,0.54,1.3436638735830075,0.06823546362290883,"[0.03287370831427491, 0.03485756697635033, 0.03326549157651112, 0.02025634107342588, 0.03541790508352223, 0.01873772715670185, 0.12056318712025653, 0.040362158859509514, 0.03163691766320321, 0.018622301055107215]",0.36800000071525574,24274,24274,97096,0.9324892510194331,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,augmentation_trained_ordinary_chart_cnn,0.40950000286102295,0.52,1.4406237130104023,0.06250458162682945,"[0.026483024012712693, 0.03389529408299361, 0.03888497492854752, 0.029009234387155233, 0.027335401760747644, 0.025152093720511713, 0.13543906912457926, 0.054517147795521574, 0.028951984038900785, 0.02484164032353296]",0.3479999899864197,24274,24274,97096,1.0155534169171005,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,generic_low_rank_adapter,0.4595000147819519,0.4805,1.4310885783149339,0.044354799742392106,"[0.044914074424513555, 0.034277839327079326, 0.019229927888995853, 0.027754296420836003, 0.019130745860024743, 0.015181283201324058, 0.034476836288952, 0.047187413499780034, 0.1093933503932328, 0.03403145347640978]",0.41600000858306885,25490,25490,101960,0.7577307091560215,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,structured_retransport,0.5625,0.349,2.2405557110308476,0.25572561975589825,"[0.07824313604566961, 0.03815499666851381, 0.046728108186156025, 0.04421260743687749, 0.08386730803387998, 0.24657528975318205, 0.1375438481029901, 0.09387598584033961, 0.05384140440231487, 0.09669265361540617]",0.30799999833106995,60925,60925,243700,4.926488124998286,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget512,41,512,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget512.npz,32fbafe3c844f4d224249b7f46f0f84498e712ac4b55cd39274e30048b80d729,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
