evidence_label,mode,seed,node,task_order,parent,appended_task,depth,training_examples_per_edge,epochs_per_edge,optimizer_steps_this_edge,edge_training_seconds,final_training_loss,validation_mean_accuracy,validation_worst_accuracy,validation_a_accuracy,validation_b_accuracy,validation_c_accuracy,first_task_forgetting,state_sha256,checkpoint_sha256,trainable_parameters,adapter_total_parameters,frozen_encoder_parameters,stored_bytes,source_m0_path,source_m0_sha256,test_mean_accuracy,test_worst_domain_accuracy,test_mean_nll,test_mean_brier,test_mean_ece,test_a_accuracy,test_a_nll,test_a_brier,test_a_ece,test_b_accuracy,test_b_nll,test_b_brier,test_b_ece,test_c_accuracy,test_c_nll,test_c_brier,test_c_ece
natural_model_lineage,scored_after_logit_hash,0,M_ABC,ABC,M_AB,C,3,2500,12,120,0.0330305830575525,0.7881864309310913,0.4791666666666667,0.224609375,0.224609375,0.541015625,0.671875,0.240234375,7def9d6dee74309e0fdc68e5f488c555294d090d6de8d76b5178122170fa3186,975d31a187f8786abf946c4d491954ee75c9dfe6252c9e1dcb2b0bdf5fef6f20,1162,1162,11176512,4648,,,0.4796666800975799,0.2380000054836273,1.64873210589091,0.6847445766131083,0.1272456802544184,0.2380000054836273,2.602036714553833,0.985874354839325,0.2987438076233957,0.5400000214576721,1.3324079513549805,0.6038206815719604,0.0534649172041099,0.6610000133514404,1.011751651763916,0.4645386934280395,0.0295283159357495
natural_model_lineage,scored_after_logit_hash,0,M_ACB,ACB,M_AC,B,3,2500,12,120,0.0389727498404681,1.032472848892212,0.4895833333333333,0.2578125,0.2578125,0.57421875,0.63671875,0.20703125,02afc1d6bd57cfe60618f895e81cf769ce3c08e0e68a9dccdaa21bc4e71111ee,d15ee426807c196412e3e37392e03be9cb839e1221ae4e51540a2bd27597a932,1162,1162,11176512,4648,,,0.4856666723887126,0.2829999923706054,1.6138137181599934,0.6756581862767538,0.1212630733983436,0.2829999923706054,2.3108651638031006,0.9084556698799132,0.2326980070210993,0.5630000233650208,1.268061637878418,0.5730084180831909,0.0415289273369126,0.6110000014305115,1.262514352798462,0.545510470867157,0.0895622858370188
natural_model_lineage,scored_after_logit_hash,0,M_BAC,BAC,M_BA,C,3,2500,12,120,0.0374799999408423,0.8023557066917419,0.4895833333333333,0.24609375,0.24609375,0.541015625,0.681640625,0.03515625,d4f2d255c9f43dc61df3b3b3d25c6a1b48e27d534d292012cecc4d58cba82047,4d4f23be7a82a97b91f815253b60c3d38c5a130b5281e49b8d178933a7c8962f,1162,1162,11176512,4648,,,0.4913333257039388,0.2680000066757202,1.567050814628601,0.6647474567095438,0.1040667140235503,0.2680000066757202,2.3714845180511475,0.9350848197937012,0.2356939378660172,0.5389999747276306,1.319235920906067,0.596589982509613,0.0542585543007589,0.6669999957084656,1.0104320049285889,0.4625675678253174,0.0222476499038748
natural_model_lineage,scored_after_logit_hash,0,M_BCA,BCA,M_BC,A,3,2500,12,120,0.0324990421067923,1.492234468460083,0.5091145833333334,0.455078125,0.455078125,0.501953125,0.5703125,0.07421875,54310d224a14d44515b1f0552d38f7b7323fdc9336d002d6a8f51dc8e811f919,606229ddc65241221f0726c473eb9c26ac7b8f4ec68999e818cb5a8d166a909e,1162,1162,11176512,4648,,,0.4976666768391927,0.4169999957084656,1.5577837626139324,0.6588608622550964,0.0939147564252683,0.4169999957084656,1.617373824119568,0.7112255692481995,0.0221222740219673,0.5210000276565552,1.5607500076293943,0.6490353941917419,0.1053146515332628,0.5550000071525574,1.4952274560928345,0.6163216233253479,0.1543073437205748
natural_model_lineage,scored_after_logit_hash,0,M_CAB,CAB,M_CA,B,3,2500,12,120,0.0324108749628067,1.0378239154815674,0.4934895833333333,0.2734375,0.2734375,0.572265625,0.634765625,0.029296875,b3d40cebdc4bb9f2547c4ba6940a2700c0a518e502d4498af296e2fd73d45b75,83a13ca137581c39a1c17f6d45407c1aab7d4f7012b4ff5c08317d2528dd27b2,1162,1162,11176512,4648,,,0.4913333257039388,0.3059999942779541,1.5783846775690715,0.6666984558105469,0.1135598711989587,0.3059999942779541,2.1886208057403564,0.8766445517539978,0.195008804788813,0.5649999976158142,1.2685290575027466,0.5733721852302551,0.0487723504193127,0.6029999852180481,1.278004169464111,0.5500786304473877,0.0968984583887504
natural_model_lineage,scored_after_logit_hash,0,M_CBA,CBA,M_CB,A,3,2500,12,120,0.0324357920326292,1.4796558618545532,0.4986979166666667,0.45703125,0.45703125,0.5078125,0.53125,0.1328125,3c00e76703dea289abfbd9f28aaa35139e3abc77c0909fdc63b0b2c1b3d07ed7,8e25f96648c77f21fbde6a42228a758901bb5c2d96c36be30fd9dbd663ae0bf7,1162,1162,11176512,4648,,,0.5016666650772095,0.4259999990463257,1.5883604288101196,0.6662573417027792,0.0949094087603346,0.4259999990463257,1.608850121498108,0.7097060084342957,0.0252976158226374,0.531000018119812,1.556580662727356,0.6473458409309387,0.0981551710283383,0.5479999780654907,1.599650502204895,0.641720175743103,0.1612754394300282
natural_model_lineage,scored_after_logit_hash,1,M0,,,,0,0,0,0,0.0,,0.4615885416666667,0.212890625,0.212890625,0.55078125,0.62109375,,96b861c72e0993cdd333a7aa6f5f05caf9693f3f6ecc96db827a15219b9f4cca,74610d05831094341730a50eda8bc8b70efe31fa3fda04ee9565cf0162378e3b,1162,1162,11176512,4648,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/shared_corpus_confirmatory/adapter_seed_1.pt,37b4196d479bba7914d08956795bc535f2ca78bc6b2efcb57989e0f00e3b88c7,0.4566666682561238,0.2450000047683715,1.6628541151682537,0.7026564081509908,0.132296379757463,0.2450000047683715,2.431964874267578,0.9628998637199402,0.270472126227105,0.5149999856948853,1.352607488632202,0.6172209978103638,0.0626215376541949,0.6100000143051147,1.2039899826049805,0.5278483629226685,0.0637954753910889
natural_model_lineage,scored_after_logit_hash,1,M_A,A,M0,A,1,2500,12,120,0.0680824581068009,1.5309866666793823,0.486328125,0.443359375,0.443359375,0.490234375,0.525390625,0.0,e64cfd42a18ff998d5cb3386dfcf615c78df328b80b451b354235fb6b8364a49,77c640c3f60bb2bc5717d7d460af0f58a527e63ecfcdc5add85b0936fbef46c1,1162,1162,11176512,4648,,,0.4830000003178914,0.4110000133514404,1.6194368600845337,0.6802758375803629,0.1026541561101718,0.4110000133514404,1.6236380338668823,0.7136266827583313,0.0174509970674989,0.5230000019073486,1.53519868850708,0.6446418166160583,0.0932463478384306,0.5149999856948853,1.699473857879639,0.6825590133666992,0.1972651234245859
natural_model_lineage,scored_after_logit_hash,1,M_B,B,M0,B,1,2500,12,120,0.043351458152756,1.291664958000183,0.4869791666666667,0.259765625,0.259765625,0.58203125,0.619140625,0.0,4146a7d0dd9024c9161b95320b4f63dcf135f86a03026df03427e178675e5d47,fd47294dcdea6bcaae55e72c355f597ad38b32fd635ab21cf36a750c34d422af,1162,1162,11176512,4648,,,0.479666660229365,0.2800000011920929,1.6479286352793376,0.6859650611877441,0.1348745239714238,0.2800000011920929,2.3557639122009277,0.9234017729759216,0.2429727590897528,0.5649999976158142,1.2670905590057373,0.5722582936286926,0.0533495760064397,0.593999981880188,1.3209314346313477,0.5622351169586182,0.1083012368180789
natural_model_lineage,scored_after_logit_hash,1,M_C,C,M0,C,1,2500,12,120,0.0406814580783247,0.7970871329307556,0.462890625,0.2109375,0.2109375,0.515625,0.662109375,0.0,a20b22ba420afa99f14ebdaeb4b962afa161d930d670911354c0b787efb69e80,cd95530122680769472acce01a42f7b0cc22ca1ef6898ef37a70e6c2e226b566,1162,1162,11176512,4648,,,0.4739999969800313,0.2319999933242797,1.6775424480438232,0.6935731569925944,0.1281748816084776,0.2319999933242797,2.651014804840088,0.9952616095542908,0.2991337956118514,0.5320000052452087,1.3566913604736328,0.6153874397277832,0.0574430385022424,0.6579999923706055,1.024921178817749,0.4700704216957092,0.0279478107113391
natural_model_lineage,scored_after_logit_hash,1,M_AB,AB,M_A,B,2,2500,12,120,0.0373410419560968,1.2892613410949707,0.4928385416666667,0.279296875,0.279296875,0.58203125,0.6171875,0.1640625,1a34f08e171903ab42cfc4299609e0522400a692a8f6cc4eaf3c794f23a68d39,4f3ff7fa86d22d78cb4851a6f82a01c8fa3134a6ed72825a666e82b5b05184a6,1162,1162,11176512,4648,,,0.4880000054836273,0.3089999854564667,1.5880331595738728,0.6697628696759542,0.1140959850163199,0.3089999854564667,2.165964126586914,0.8731259703636169,0.1902051593351643,0.5600000023841858,1.2642967700958252,0.569385826587677,0.0444153949792962,0.5950000286102295,1.3338385820388794,0.5667768120765686,0.1076674007344991
natural_model_lineage,scored_after_logit_hash,1,M_AC,AC,M_A,C,2,2500,12,120,0.0389807501342147,0.8171175718307495,0.4772135416666667,0.232421875,0.232421875,0.53125,0.66796875,0.2109375,49ae4298356d34d2b1322aa1a3f26bc2bdccba845369e9403cf63fc29929f31b,91a327db889ef52b17f0020a37cd2787cc6a336d130bbf32d155c6acd21c9fc3,1162,1162,11176512,4648,,,0.482666661341985,0.2560000121593475,1.5820837418238325,0.6715987424055735,0.1050332643887183,0.2560000121593475,2.387082576751709,0.9376872181892396,0.2420753587502986,0.5329999923706055,1.341325759887695,0.6083225607872009,0.0496893565286882,0.6589999794960022,1.0178428888320925,0.4687864482402801,0.0233350778871681
natural_model_lineage,scored_after_logit_hash,1,M_BA,BA,M_B,A,2,2500,12,120,0.0325240418314933,1.5128928422927856,0.4954427083333333,0.451171875,0.451171875,0.505859375,0.529296875,0.076171875,5987e2de63c1be86acf381d29a3687c407a1072b94f7d52eaa0c1bafad4c1d06,e9469258a92dc7041af4e7fcd385a51b26695c37c5a34cf9379adb7d610a85a8,1162,1162,11176512,4648,,,0.487333337465922,0.4169999957084656,1.6158838669459026,0.6759970784187317,0.1128398635967945,0.4169999957084656,1.6130672693252563,0.7104417681694031,0.0319982441724278,0.527999997138977,1.546616792678833,0.6471209526062012,0.1098836492164991,0.5170000195503235,1.6879675388336182,0.6704285144805908,0.1966376974014565
natural_model_lineage,scored_after_logit_hash,1,M_BC,BC,M_B,C,2,2500,12,120,0.0328657499048858,0.7975285649299622,0.4733072916666667,0.2109375,0.2109375,0.5390625,0.669921875,0.04296875,75f7e27b546ce974332a653a3318f6516aa7aeacf446867ad2bbfd6625fda944,1f2d6438e5acdcf4c3f82e806b5ae453e5abb7e8b8bf76defd839db97bc9cd91,1162,1162,11176512,4648,,,0.4733333438634872,0.2329999953508377,1.660020112991333,0.6883806387583414,0.1313410132133867,0.2329999953508377,2.6234402656555176,0.990982949733734,0.3004728304513264,0.5360000133514404,1.334702968597412,0.6062093377113342,0.0565916638006456,0.6510000228881836,1.0219171047210691,0.467949628829956,0.0369585453881882
natural_model_lineage,scored_after_logit_hash,1,M_CA,CA,M_C,A,2,2500,12,120,0.034103374928236,1.5381349325180054,0.5006510416666666,0.447265625,0.447265625,0.49609375,0.55859375,0.103515625,11adbc72ff0b35b7f8e59c4c917816d9a13a0b43bde58e714d639382b618ab65,1f2b6fbfd831b0454b1c573bf4c2f144b149a4495b073d97b7213b6b8afc8e52,1162,1162,11176512,4648,,,0.4923333426316579,0.4189999997615814,1.573608120282491,0.6672597726186117,0.1039097071770811,0.4189999997615814,1.6203733682632446,0.7119614481925964,0.031975754420273,0.5139999985694885,1.567424178123474,0.654428243637085,0.1140240269451169,0.5440000295639038,1.5330268144607544,0.6353896260261536,0.1657293401658535
natural_model_lineage,scored_after_logit_hash,1,M_CB,CB,M_C,B,2,2500,12,120,0.0328735827933996,1.29276442527771,0.4967447916666667,0.25390625,0.25390625,0.580078125,0.65625,0.005859375,c6c4a4bf6f033f9b319e5a534e171801e966ef034be1d5a9f2dfe21303f68f22,25aa72beb6f44f7a968651f801fe83fe26bf41df6ff5dedcc8b7fbe5830ee1b2,1162,1162,11176512,4648,,,0.4826666812102,0.2790000140666961,1.636806567509969,0.6817161838213602,0.1338495477102697,0.2790000140666961,2.3753998279571533,0.923317849636078,0.2458931293804198,0.5640000104904175,1.2694581747055054,0.5736738443374634,0.0497128308052197,0.6050000190734863,1.2655616998672483,0.5481568574905396,0.1059426829451695
natural_model_lineage,scored_after_logit_hash,1,M_ABC,ABC,M_AB,C,3,2500,12,120,0.0327917921822518,0.8029211163520813,0.4791666666666667,0.21875,0.21875,0.5390625,0.6796875,0.224609375,bbf4dd21bc0059e40b4967eeafb0da0be9b4fa0c368c28b14baa143de0157278,6074a20c12cb1217a1c32a850f7176da105a99c2b4b14b964105e955a48efa0a,1162,1162,11176512,4648,,,0.4769999980926513,0.2409999966621399,1.6443825960159302,0.6851152181625366,0.127932921401225,0.2409999966621399,2.58154559135437,0.9819942116737366,0.2902977571939118,0.531000018119812,1.3333429098129272,0.6057132482528687,0.0667904961155727,0.6589999794960022,1.0182592868804932,0.4676381945610046,0.0267105108941905
natural_model_lineage,scored_after_logit_hash,1,M_ACB,ACB,M_AC,B,3,2500,12,120,0.0326894170138984,1.2947039604187012,0.501953125,0.26171875,0.26171875,0.5859375,0.658203125,0.181640625,f86192b375ad6c8b1e4d115897f65a3605401dc359a7881f1173776060f00ab2,c23c41cfb5c333d25bf6c18ccf85d1aec637f1bc28d69841385defb146b350bb,1162,1162,11176512,4648,,,0.4863333304723103,0.2829999923706054,1.6117753982543943,0.6765221556027731,0.125970825261902,0.2829999923706054,2.2967844009399414,0.9078072905540466,0.2343914052471518,0.5640000104904175,1.2687774896621704,0.572162389755249,0.0510287528159096,0.6119999885559082,1.2697643041610718,0.5495967864990234,0.0924923177226446
natural_model_lineage,scored_after_logit_hash,1,M_BAC,BAC,M_BA,C,3,2500,12,120,0.0329628330655396,0.8161806464195251,0.4889322916666667,0.236328125,0.236328125,0.54296875,0.6875,0.0390625,95c841045ff93ed1e355f034814dfe96cbf4b1d8ec6445bffa1e9ec06ca34627,6a6e3335b4189a8de1108595906b5a029585fb52879055232770894a08a5e415,1162,1162,11176512,4648,,,0.4879999856154124,0.257999986410141,1.5659799575805664,0.6663556893666586,0.1073409116167264,0.257999986410141,2.3579792976379395,0.933663010597229,0.2370779917982872,0.546999990940094,1.3223683834075928,0.5985155701637268,0.0545496527920477,0.6589999794960022,1.017592191696167,0.4668884873390198,0.0303950902598444
natural_model_lineage,scored_after_logit_hash,1,M_BCA,BCA,M_BC,A,3,2500,12,120,0.0350110838189721,1.5340936183929443,0.5032552083333334,0.44921875,0.44921875,0.505859375,0.5546875,0.076171875,64176fba54448c71c479bcaec5c3eb08f88b9823239d43e4e0739ba32573e0e5,0c2e295402b31fd757b26d1dedbcc2e20cd6911a73571cf958949117db2db350,1162,1162,11176512,4648,,,0.4910000065962474,0.4090000092983246,1.5774790048599243,0.667110542456309,0.1089875638669279,0.4090000092983246,1.6164103746414185,0.7106752395629883,0.0348877424257807,0.5220000147819519,1.5627769231796265,0.6510772705078125,0.1171099304192466,0.5419999957084656,1.553249716758728,0.6395791172981262,0.1749650187557563
natural_model_lineage,scored_after_logit_hash,1,M_CAB,CAB,M_CA,B,3,2500,12,120,0.0325264169368892,1.2949581146240234,0.5026041666666666,0.28125,0.28125,0.583984375,0.642578125,0.01953125,08062dd8a08abdd8290c4fcb204f47a683277e9ea403f1085de860901e45cf09,34775ef1e63dc4938f5a784748b9ec3cf335afb34982a675697f32d04d838a13,1162,1162,11176512,4648,,,0.4966666599114736,0.3070000112056732,1.570052703221639,0.6656973163286845,0.1059842581598786,0.3070000112056732,2.1591806411743164,0.8710820078849792,0.1906599036883562,0.5699999928474426,1.266668438911438,0.5711595416069031,0.0367533285316312,0.6129999756813049,1.2843090295791626,0.5548503994941711,0.0905395422596484
natural_model_lineage,scored_after_logit_hash,1,M_CBA,CBA,M_CB,A,3,2500,12,120,0.0331147080287337,1.512116312980652,0.505859375,0.455078125,0.455078125,0.525390625,0.537109375,0.125,cb243d4aee30dc4d76c201b0a46f03195cd5a9f8f4a6b84020a2b0f123b7d128,296a26174377506f5163af55b4992c48a5380f47997cdb708920f7ab8d57d2f0,1162,1162,11176512,4648,,,0.4906666775544484,0.4180000126361847,1.5953771273295083,0.6716338992118835,0.1102136071907201,0.4180000126361847,1.6094834804534912,0.7101236581802368,0.0296871351893059,0.5260000228881836,1.5425052642822266,0.6470933556556702,0.1115299105003941,0.527999997138977,1.6341426372528076,0.6576846837997437,0.1894237758824601
natural_model_lineage,scored_after_logit_hash,2,M0,,,,0,0,0,0,0.0,,0.4654947916666667,0.232421875,0.232421875,0.548828125,0.615234375,,2b5ef80dfb6541bbd400e653c48c11bec5a569a83828bbd1317256f88a1c37b0,fe412234c6bba310fa2b4179abe115b0588c4f5eafdcea840c13c473f466fa7f,1162,1162,11176512,4648,/Users/tinggong/Documents/Codex/2026-07-19/holonomy-applications/work/TwistedMerge-holonomy-applications/reports/tmp/holonomy_applications/shared_corpus_confirmatory/adapter_seed_2.pt,43649d45cf274fca14ad6745ec141aae51ab1823f094350517021354a9f12881,0.4593333353598912,0.248999997973442,1.6496704816818235,0.700836976369222,0.1134735976847878,0.248999997973442,2.4038503170013428,0.9562655091285706,0.2554988792398944,0.5180000066757202,1.3564878702163696,0.6179733276367188,0.0458787516545271,0.6110000014305115,1.1886732578277588,0.5282720923423767,0.0390431621599418
natural_model_lineage,scored_after_logit_hash,2,M_A,A,M0,A,1,2500,12,120,0.0494661668781191,1.5139979124069214,0.4895833333333333,0.435546875,0.435546875,0.49609375,0.537109375,0.0,c1b84644347e4e4344d3ef765fd0df8e518b180175f037253b8c41c0bb8ae079,d0e0923f7f5bca7750d4489d232ae45a7f3f0b463b35b76e2866cd02d980258b,1162,1162,11176512,4648,,,0.4823333422342936,0.4169999957084656,1.6111360390981038,0.6771548390388489,0.0976401753820634,0.4169999957084656,1.6223520040512085,0.7142751216888428,0.0280815134465228,0.5120000243186951,1.5546348094940186,0.6507037281990051,0.0908934496110305,0.5180000066757202,1.6564213037490845,0.6664856672286987,0.1739455630886368
natural_model_lineage,scored_after_logit_hash,2,M_B,B,M0,B,1,2500,12,120,0.0410441670101136,0.96044921875,0.4876302083333333,0.25390625,0.25390625,0.578125,0.630859375,0.0,f193e1267729ff075c5e28194f761ff2273f59dc1772e799c4e55802e9cbabc4,2cb3bb67ca72d9115e1b3937173f9371c36b5bc6bf7d55e3b726e2b19e478c56,1162,1162,11176512,4648,,,0.4800000190734863,0.2860000133514404,1.6360081434249878,0.6837296883265177,0.1256867119373055,0.2860000133514404,2.336536407470703,0.918940544128418,0.2350102110067382,0.5580000281333923,1.2704510688781738,0.5759201645851135,0.0437454876082483,0.5960000157356262,1.3010369539260864,0.5563283562660217,0.0983044371969299
natural_model_lineage,scored_after_logit_hash,2,M_C,C,M0,C,1,2500,12,120,0.034668916137889,0.8746160268783569,0.4641927083333333,0.205078125,0.205078125,0.515625,0.671875,0.0,3545f271f6480667c350dd9aeb56af0faf658ebc2fee027c2620c3a8c820a6a7,8fb5f3058294d731c6126d94323b79e6720cbf71f80214491230c102d6f39062,1162,1162,11176512,4648,,,0.4753333330154419,0.2319999933242797,1.66552996635437,0.6922883888085684,0.1254159183396647,0.2319999933242797,2.622664451599121,0.9934028387069702,0.3012215769849717,0.5339999794960022,1.3531818389892578,0.6132456660270691,0.0514801182725932,0.6600000262260437,1.0207436084747314,0.4702166616916656,0.0235460597614292
