seed,layer,source,target,path_relation,selected_method,matrix_artifact_key,fit_residual,transport_validation_residual,transport_test_residual,condition_number,effective_rank,singular_value_spread,inverse_consistency,bootstrap_instability_mean,bootstrap_instability_ci_low,bootstrap_instability_ci_high,matrix_artifact_path,matrix_artifact_sha256
0,late,M_A,M_AC,forward_lineage,orthogonal_procrustes,late__M_A__M_AC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AC,M_A,reverse_lineage,orthogonal_procrustes,late__M_AC__M_A,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_B,M_BA,forward_lineage,orthogonal_procrustes,late__M_B__M_BA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BA,M_B,reverse_lineage,orthogonal_procrustes,late__M_BA__M_B,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_B,M_BC,forward_lineage,orthogonal_procrustes,late__M_B__M_BC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BC,M_B,reverse_lineage,orthogonal_procrustes,late__M_BC__M_B,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_C,M_CA,forward_lineage,orthogonal_procrustes,late__M_C__M_CA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CA,M_C,reverse_lineage,orthogonal_procrustes,late__M_CA__M_C,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_C,M_CB,forward_lineage,orthogonal_procrustes,late__M_C__M_CB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CB,M_C,reverse_lineage,orthogonal_procrustes,late__M_CB__M_C,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AB,M_ABC,forward_lineage,orthogonal_procrustes,late__M_AB__M_ABC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ABC,M_AB,reverse_lineage,orthogonal_procrustes,late__M_ABC__M_AB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AC,M_ACB,forward_lineage,orthogonal_procrustes,late__M_AC__M_ACB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ACB,M_AC,reverse_lineage,orthogonal_procrustes,late__M_ACB__M_AC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BA,M_BAC,forward_lineage,orthogonal_procrustes,late__M_BA__M_BAC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BAC,M_BA,reverse_lineage,orthogonal_procrustes,late__M_BAC__M_BA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BC,M_BCA,forward_lineage,orthogonal_procrustes,late__M_BC__M_BCA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BCA,M_BC,reverse_lineage,orthogonal_procrustes,late__M_BCA__M_BC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CA,M_CAB,forward_lineage,orthogonal_procrustes,late__M_CA__M_CAB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CAB,M_CA,reverse_lineage,orthogonal_procrustes,late__M_CAB__M_CA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CB,M_CBA,forward_lineage,orthogonal_procrustes,late__M_CB__M_CBA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CBA,M_CB,reverse_lineage,orthogonal_procrustes,late__M_CBA__M_CB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AB,M_B,loop_closing,orthogonal_procrustes,late__M_AB__M_B,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_B,M_AB,loop_closing,orthogonal_procrustes,late__M_B__M_AB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AC,M_C,loop_closing,orthogonal_procrustes,late__M_AC__M_C,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_C,M_AC,loop_closing,orthogonal_procrustes,late__M_C__M_AC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BC,M_C,loop_closing,orthogonal_procrustes,late__M_BC__M_C,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_C,M_BC,loop_closing,orthogonal_procrustes,late__M_C__M_BC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ABC,M_BAC,same_depth_closing,orthogonal_procrustes,late__M_ABC__M_BAC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BAC,M_ABC,same_depth_closing,orthogonal_procrustes,late__M_BAC__M_ABC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ABC,M_ACB,same_depth_closing,orthogonal_procrustes,late__M_ABC__M_ACB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ACB,M_ABC,same_depth_closing,orthogonal_procrustes,late__M_ACB__M_ABC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_ACB,M_CAB,same_depth_closing,orthogonal_procrustes,late__M_ACB__M_CAB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CAB,M_ACB,same_depth_closing,orthogonal_procrustes,late__M_CAB__M_ACB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BAC,M_BCA,same_depth_closing,orthogonal_procrustes,late__M_BAC__M_BCA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BCA,M_BAC,same_depth_closing,orthogonal_procrustes,late__M_BCA__M_BAC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BCA,M_CBA,same_depth_closing,orthogonal_procrustes,late__M_BCA__M_CBA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CBA,M_BCA,same_depth_closing,orthogonal_procrustes,late__M_CBA__M_BCA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CAB,M_CBA,same_depth_closing,orthogonal_procrustes,late__M_CAB__M_CBA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CBA,M_CAB,same_depth_closing,orthogonal_procrustes,late__M_CBA__M_CAB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AB,M_BA,same_depth_closing,orthogonal_procrustes,late__M_AB__M_BA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BA,M_AB,same_depth_closing,orthogonal_procrustes,late__M_BA__M_AB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_AC,M_CA,same_depth_closing,orthogonal_procrustes,late__M_AC__M_CA,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CA,M_AC,same_depth_closing,orthogonal_procrustes,late__M_CA__M_AC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_BC,M_CB,same_depth_closing,orthogonal_procrustes,late__M_BC__M_CB,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_CB,M_BC,same_depth_closing,orthogonal_procrustes,late__M_CB__M_BC,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_A,M_B,same_depth_closing,orthogonal_procrustes,late__M_A__M_B,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
0,late,M_B,M_A,same_depth_closing,orthogonal_procrustes,late__M_B__M_A,1.987215255462522e-15,1.9767284851002906e-15,1.955556355180097e-15,1.0000000000000016,64,1.4432899320127037e-15,3.8878469334186305e-15,2.648114490005698e-15,2.4735782084083593e-15,2.9533804995860336e-15,/Users/tinggong/Documents/Codex/2026-07-20/model-lineage-holonomy/work/TwistedMerge-model-lineage-holonomy/reports/tmp/model_lineage_holonomy/pilot/transport_maps_seed_0.npz,30942ce8c144bd47d72c23115249231950e8f17f2d4ff7d726a3d77eb576d8e6
