seed,branch_family,method,trainable_parameters,total_parameters_including_frozen_encoder,branch_count,inference_multiplier,stored_bytes,transport_fit_cost_seconds,transport_analysis_seconds_shared_seed,synchronization_cost_seconds,merge_cost_seconds,peak_memory_bytes,inference_latency_seconds,validation_evaluation_count,additional_training_control
2,BC,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,44.05154270795174,0.0,0.0004759589210152,758497280,3.619461009899775e-05,0,False
2,BC,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.683847569317246,44.05154270795174,0.0,0.0011675001587718,758497280,3.448602122565111e-05,0,False
2,BC,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.683847569317246,44.05154270795174,0.0068241248372942,0.0009665829129517,758497280,3.5013615464170776e-05,0,False
2,BC,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,44.05154270795174,0.0,0.0185586251318454,758497280,3.4555637588103615e-05,11,False
2,BC,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.683847569317246,44.05154270795174,0.0180432910565286,0.0,758497280,3.50693395982186e-05,0,False
2,BC,fallback_only_policy,1162,11177674,1,1.0,4648,14.683847569317246,44.05154270795174,0.0,0.0,758497280,3.483332693576813e-05,4,False
2,BC,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,44.05154270795174,0.0,0.0,758497280,3.477768041193485e-05,2,True
2,BC,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,44.05154270795174,0.0,0.0,758497280,7.048598490655422e-05,0,False
3,AB,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.005401583155617118,803536896,3.377767279744148e-05,0,False
3,AB,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0029675420373678207,803536896,3.320832426349322e-05,0,False
3,AB,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.00886483397334814,0.0009762919507920742,803536896,3.294437192380428e-05,0,False
3,AB,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.020585207967087626,803536896,3.270835926135381e-05,11,False
3,AB,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0184427909553051,0.0,803536896,3.3027647684017815e-05,0,False
3,AB,fallback_only_policy,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0,803536896,3.2111071050167084e-05,4,False
3,AB,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.0,803536896,3.218068741261959e-05,2,True
3,AB,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,44.07548379106447,0.0,0.0,803536896,6.541664091249307e-05,0,False
3,AC,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.00041391700506210327,803536896,3.2986048609018326e-05,0,False
3,AC,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0010586250573396683,803536896,3.2416622464855514e-05,0,False
3,AC,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.006422417005524039,0.0008807498961687088,803536896,3.236097594102224e-05,0,False
3,AC,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.01886754110455513,803536896,3.2333346704641976e-05,11,False
3,AC,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.016747624846175313,0.0,803536896,3.236097594102224e-05,0,False
3,AC,fallback_only_policy,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0,803536896,3.2305329417188965e-05,4,False
3,AC,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.0,803536896,3.245829915006956e-05,2,True
3,AC,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,44.07548379106447,0.0,0.0,803536896,6.604163597027461e-05,0,False
3,BC,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.0004633751232177019,803536896,3.715294102827708e-05,0,False
3,BC,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0011624170001596212,803536896,3.606934721271197e-05,0,False
3,BC,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.006816708017140627,0.0010182498954236507,803536896,3.593034731845061e-05,0,False
3,BC,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.019130125176161528,803536896,3.58333345502615e-05,11,False
3,BC,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.017118792049586773,0.0,803536896,3.523596872886022e-05,0,False
3,BC,fallback_only_policy,1162,11177674,1,1.0,4648,14.691827930354824,44.07548379106447,0.0,0.0,803536896,3.531963254014651e-05,4,False
3,BC,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,44.07548379106447,0.0,0.0,803536896,3.5930657759308815e-05,2,True
3,BC,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,44.07548379106447,0.0,0.0,803536896,7.277765932182471e-05,0,False
4,AB,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.001378708053380251,803536896,3.5194369653860726e-05,0,False
4,AB,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0013747080229222775,803536896,3.4708296880126e-05,0,False
4,AB,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.006742540979757905,0.0008958750404417515,803536896,3.502774052321911e-05,0,False
4,AB,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.021545332856476307,803536896,3.429168524841467e-05,11,False
4,AB,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.01845591701567173,0.0,803536896,3.908333989481131e-05,0,False
4,AB,fallback_only_policy,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0,803536896,3.5069650039076805e-05,4,False
4,AB,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.0,803536896,3.504171036183834e-05,2,True
4,AB,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,43.42033366695978,0.0,0.0,803536896,7.051400219400723e-05,0,False
4,AC,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.00045045907609164715,803536896,3.27917126317819e-05,0,False
4,AC,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0010917498730123043,803536896,3.266660496592522e-05,0,False
4,AC,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.006544250063598156,0.0008877920918166637,803536896,3.231968730688095e-05,0,False
4,AC,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.018691167002543807,803536896,3.230571746826172e-05,11,False
4,AC,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.01678712503053248,0.0,803536896,3.236128638188044e-05,0,False
4,AC,fallback_only_policy,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0,803536896,3.237494577964147e-05,4,False
4,AC,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.0,803536896,3.2222053656975426e-05,2,True
4,AC,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,43.42033366695978,0.0,0.0,803536896,6.570837770899136e-05,0,False
4,BC,raw_parameter_average,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.0004077500198036432,803536896,3.259729904433092e-05,0,False
4,BC,pairwise_reference_alignment,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0010440831538289785,803536896,3.224999333421389e-05,0,False
4,BC,ordinary_global_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.006409415975213051,0.0008859999943524599,803536896,3.2097334042191505e-05,0,False
4,BC,validation_selected_interpolation,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.018698292085900903,803536896,3.2111071050167084e-05,11,False
4,BC,cycle_aware_synchronization,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.016624457901343703,0.0,803536896,3.227801062166691e-05,0,False
4,BC,fallback_only_policy,1162,11177674,1,1.0,4648,14.47344455565326,43.42033366695978,0.0,0.0,803536896,3.215298056602478e-05,4,False
4,BC,joint_sequential_adaptation_oracle,1162,11177674,1,1.0,4648,0.0,43.42033366695978,0.0,0.0,803536896,3.218060980240504e-05,2,True
4,BC,prediction_ensemble_upper_bound,2324,11178836,2,2.0,9296,0.0,43.42033366695978,0.0,0.0,803536896,6.534733499089877e-05,0,False
