stage,group_seed,family,claim_scope,scramble,method,status,decision,accepted_scramble,maximum_individual_relative_delta_error,maximum_individual_logit_error,maximum_individual_prediction_disagreement,maximum_individual_validation_accuracy_change,relative_delta_change_from_unscrambled,relative_delta_distance_from_oracle,maximum_validation_logit_change,maximum_test_logit_change,test_prediction_disagreement,validation_accuracy,validation_accuracy_change,validation_nll,validation_brier,validation_ece,validation_worst_chart_accuracy,test_accuracy,test_accuracy_change,test_nll,test_brier,test_ece,test_worst_chart_accuracy,unscrambled_validation_accuracy,unscrambled_test_accuracy,merge_seconds,dense_allocation_count,temporary_dense_bytes,stored_factor_bytes,output_rank,output_rank_cap,max_cycle_frobenius_defect,max_cycle_spectral_defect
pilot,0,dense,primary_well_conditioned,6,global_synchronization,success,whitened_orthogonal_global_synchronization,True,9.760130729559566e-16,1.5987211554602254e-14,0.0,0.0,1.929512037078109e-14,3.2669576936407916,3.8191672047105385e-14,4.374278717023117e-14,0.0,0.536376953125,0.0,1.4048440619849734,0.6275974828929355,0.0947135834653192,0.513671875,0.50275,0.0,1.4644434493370349,0.6496917226977673,0.0735543259902726,0.472,0.536376953125,0.50275,0.0024625419173389673,0,0,4096,4,4,1.6737828784466884,2.0000000000000018
pilot,0,dense,primary_well_conditioned,6,cycle_aware_alignment,success,fallback_full_delta_svd,True,9.760130729559566e-16,1.5987211554602254e-14,0.0,0.0,1.1495151877952494e-15,3.56708953904603,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229763,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315714,0.514,0.57861328125,0.548,0.0027778330259025097,9,294912,4096,4,4,1.6737828784466884,2.0000000000000018
pilot,0,dense,primary_well_conditioned,6,oracle_alignment,success,invert_planted_scramble,True,9.760130729559566e-16,1.5987211554602254e-14,0.0,0.0,1.288980615211969e-15,0.0,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.674276097864093,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003047920763492584,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,7,naive_factor_average,success,factor_average,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,8.493236388936637,8.493236388936634,7.192223482697853,8.048872359788408,0.36175,0.429443359375,-0.08544921875,1.6360446682643397,0.7311388097961438,0.06613139331550506,0.40625,0.425875,-0.061,1.6723524708822775,0.7329828322076936,0.045588269908951075,0.38,0.514892578125,0.486875,3.887503407895565e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,7,full_delta_svd,success,dense_mean_then_deterministic_svd,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,1.295868619656414e-15,3.5670895390460258,6.217248937900877e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229765,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.00034729205071926117,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,7,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,1.3336154263523202e-15,1.6800826294202542,2.6645352591003757e-15,2.886579864025407e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.12474681589618991,0.456,0.5283203125,0.50225,0.0014169581700116396,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,7,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,3.0556931411012493e-14,2.12483030336573,5.5067062021407764e-14,5.029310301551959e-14,0.0,0.537353515625,0.0,1.4122597245618256,0.6298855269783066,0.1103801625770263,0.509765625,0.504,0.0,1.4683861542849,0.6502149080896333,0.08977112535086725,0.47,0.537353515625,0.504,0.0020317500457167625,0,0,4096,4,4,1.6737828784466917,2.0000000000000018
pilot,0,dense,primary_well_conditioned,7,global_synchronization,success,whitened_orthogonal_global_synchronization,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,3.879913262660715e-14,3.2669576936408418,7.860379014346108e-14,5.98965321785272e-14,0.0,0.536376953125,0.0,1.4048440619849734,0.6275974828929357,0.09471358346531869,0.513671875,0.50275,0.0,1.4644434493370346,0.6496917226977672,0.07355432599027217,0.472,0.536376953125,0.50275,0.002469042083248496,0,0,4096,4,4,1.6737828784466917,2.0000000000000018
pilot,0,dense,primary_well_conditioned,7,cycle_aware_alignment,success,fallback_full_delta_svd,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,1.295868619656414e-15,3.5670895390460258,6.217248937900877e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229765,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.0751717497031572,0.514,0.57861328125,0.548,0.0027641248889267445,9,294912,4096,4,4,1.6737828784466917,2.0000000000000018
pilot,0,dense,primary_well_conditioned,7,oracle_alignment,success,invert_planted_scramble,True,9.764572723235677e-16,1.0658141036401503e-14,0.0,0.0,1.0911776830920505e-15,0.0,1.9984014443252818e-15,2.220446049250313e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640929,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003126249648630619,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,8,naive_factor_average,success,factor_average,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,8.10324098984206,8.10324098984206,6.20011440433999,5.524143091914265,0.439375,0.350830078125,-0.1640625,1.8475532140142126,0.7868727523646353,0.04192757516910478,0.31640625,0.33275,-0.154125,1.920015985108036,0.8006621028989388,0.040838798341821775,0.307,0.514892578125,0.486875,4.3584033846855164e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,8,full_delta_svd,success,dense_mean_then_deterministic_svd,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,1.1266470657014798e-15,3.567089539046026,6.217248937900877e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229768,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315721,0.514,0.57861328125,0.548,0.00125895906239748,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,8,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,8.404955755116197e-16,1.6800826294202549,2.220446049250313e-15,2.4424906541753444e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.5144974767901487,0.6666630194582754,0.12474681589618988,0.456,0.5283203125,0.50225,0.001471957890316844,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,8,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,3.69115460513654e-14,2.124830303365714,5.595524044110789e-14,5.5067062021407764e-14,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783069,0.11038016257702654,0.509765625,0.504,0.0,1.4683861542849013,0.6502149080896339,0.08977112535086755,0.47,0.537353515625,0.504,0.0020767920650541782,0,0,4096,4,4,1.6737828784466953,2.0000000000000018
pilot,0,dense,primary_well_conditioned,8,global_synchronization,success,whitened_orthogonal_global_synchronization,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,6.771502152909928e-14,3.2669576936408946,1.0547118733938987e-13,1.1013412404281553e-13,0.0,0.536376953125,0.0,1.4048440619849734,0.6275974828929355,0.09471358346531861,0.513671875,0.50275,0.0,1.4644434493370346,0.6496917226977673,0.07355432599027208,0.472,0.536376953125,0.50275,0.0026257920544594526,0,0,4096,4,4,1.6737828784466953,2.0000000000000018
pilot,0,dense,primary_well_conditioned,8,cycle_aware_alignment,success,fallback_full_delta_svd,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,1.1266470657014798e-15,3.567089539046026,6.217248937900877e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229768,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315721,0.514,0.57861328125,0.548,0.002804290968924761,9,294912,4096,4,4,1.6737828784466953,2.0000000000000018
pilot,0,dense,primary_well_conditioned,8,oracle_alignment,success,invert_planted_scramble,True,9.119878138974597e-16,9.769962616701378e-15,0.0,0.0,9.202854268755926e-16,0.0,2.4424906541753444e-15,2.220446049250313e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.11319401863614328,0.449,0.514892578125,0.486875,0.00034429109655320644,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,9,naive_factor_average,success,factor_average,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,5.643000607222882,5.6430006072228815,3.830686742599152,3.4777403520676624,0.29625,0.3984375,-0.116455078125,1.7345599242118683,0.7475375089159275,0.05280647488222826,0.369140625,0.390875,-0.09600000000000003,1.7648227694937362,0.7523158488225872,0.04327329578453871,0.336,0.514892578125,0.486875,4.0457816794514656e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,9,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,1.1843242924424093e-15,3.5670895390460293,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229763,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315718,0.514,0.57861328125,0.548,0.0003669590223580599,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,9,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,1.2623404669252608e-15,1.6800826294202553,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.12474681589618988,0.456,0.5283203125,0.50225,0.001436667051166296,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,9,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,2.3004633307408425e-14,2.124830303365707,3.241851231905457e-14,3.7414515929867775e-14,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783069,0.11038016257702715,0.509765625,0.504,0.0,1.4683861542849013,0.6502149080896339,0.08977112535086797,0.47,0.537353515625,0.504,0.0020665000192821026,0,0,4096,4,4,1.6737828784466877,2.000000000000002
pilot,0,dense,primary_well_conditioned,9,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,2.1988833120965693e-14,3.2669576936407725,4.796163466380676e-14,5.3734794391857577e-14,0.0,0.536376953125,0.0,1.4048440619849736,0.6275974828929355,0.09471358346531927,0.513671875,0.50275,0.0,1.4644434493370355,0.6496917226977674,0.07355432599027256,0.472,0.536376953125,0.50275,0.002707374980673194,0,0,4096,4,4,1.6737828784466877,2.000000000000002
pilot,0,dense,primary_well_conditioned,9,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,1.1843242924424093e-15,3.5670895390460293,6.217248937900877e-15,6.217248937900877e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229763,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315718,0.514,0.57861328125,0.548,0.002804415998980403,9,294912,4096,4,4,1.6737828784466877,2.000000000000002
pilot,0,dense,primary_well_conditioned,9,oracle_alignment,success,invert_planted_scramble,True,1.0318078380773991e-15,1.2434497875801753e-14,0.0,0.0,1.1639521368297975e-15,0.0,2.886579864025407e-15,2.6645352591003757e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.11319401863614328,0.449,0.514892578125,0.486875,0.00031254207715392113,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,10,naive_factor_average,success,factor_average,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,6.869471499729983,6.869471499729982,5.420687838221561,5.32389724256832,0.406375,0.361572265625,-0.1533203125,1.9030401439033173,0.7859718021479443,0.01843177454657945,0.318359375,0.333,-0.15387499999999998,1.9795003114188352,0.8075184856158841,0.029499388299374697,0.287,0.514892578125,0.486875,3.9125094190239906e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,10,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,1.2311279348860681e-15,3.5670895390460293,7.105427357601002e-15,7.993605777301127e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229761,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.07517174970315711,0.514,0.57861328125,0.548,0.0003540830221027136,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,10,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,1.1661869272457386e-15,1.6800826294202549,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.12474681589618988,0.456,0.5283203125,0.50225,0.0014258339069783688,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,10,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,5.4408593990138834e-14,2.1248303033657288,9.947598300641403e-14,1.0524914273446484e-13,0.0,0.537353515625,0.0,1.4122597245618258,0.6298855269783066,0.11038016257702644,0.509765625,0.504,0.0,1.4683861542849,0.6502149080896334,0.08977112535086713,0.47,0.537353515625,0.504,0.0020550000481307507,0,0,4096,4,4,1.673782878446707,2.0000000000000013
pilot,0,dense,primary_well_conditioned,10,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,8.369889531332823e-14,3.2669576936406775,2.057243264630415e-13,1.9562129693895258e-13,0.0,0.536376953125,0.0,1.4048440619849718,0.6275974828929349,0.09471358346531994,0.513671875,0.50275,0.0,1.464443449337033,0.6496917226977666,0.07355432599027276,0.472,0.536376953125,0.50275,0.0024972502142190933,0,0,4096,4,4,1.673782878446707,2.0000000000000013
pilot,0,dense,primary_well_conditioned,10,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,1.2311279348860681e-15,3.5670895390460293,7.105427357601002e-15,7.993605777301127e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229761,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.07517174970315711,0.514,0.57861328125,0.548,0.0027656250167638063,9,294912,4096,4,4,1.673782878446707,2.0000000000000013
pilot,0,dense,primary_well_conditioned,10,oracle_alignment,success,invert_planted_scramble,True,1.1220095682154171e-15,9.769962616701378e-15,0.0,0.0,1.1789221576849792e-15,0.0,2.6645352591003757e-15,3.1086244689504383e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.674276097864093,0.11319401863614328,0.449,0.514892578125,0.486875,0.00030816695652902126,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,11,naive_factor_average,success,factor_average,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,6.936338368272118,6.936338368272118,3.887310552438926,3.952654173403821,0.252375,0.49609375,-0.018798828125,1.4575210660384108,0.6516626828069582,0.04452332372154494,0.478515625,0.47125,-0.015625,1.50642499897309,0.6708685586239044,0.02856860525932985,0.451,0.514892578125,0.486875,3.883405588567257e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,11,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,1.1380374450137454e-15,3.567089539046028,7.105427357601002e-15,4.884981308350689e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229765,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.0751717497031572,0.514,0.57861328125,0.548,0.0003505831118673086,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,11,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,1.1532667967248995e-15,1.680082629420255,3.1086244689504383e-15,2.6645352591003757e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.12474681589618988,0.456,0.5283203125,0.50225,0.0014377080369740725,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,11,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,1.8203504798812532e-14,2.1248303033657066,4.5075054799781356e-14,3.341771304121721e-14,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.11038016257702692,0.509765625,0.504,0.0,1.468386154284901,0.6502149080896338,0.08977112535086786,0.47,0.537353515625,0.504,0.0020300420001149178,0,0,4096,4,4,1.6737828784466888,2.0000000000000027
pilot,0,dense,primary_well_conditioned,11,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,3.030835077716153e-14,3.266957693640821,7.333023077649159e-14,6.661338147750939e-14,0.0,0.536376953125,0.0,1.4048440619849738,0.6275974828929356,0.09471358346531956,0.513671875,0.50275,0.0,1.4644434493370355,0.6496917226977674,0.07355432599027296,0.472,0.536376953125,0.50275,0.0024565421044826508,0,0,4096,4,4,1.6737828784466888,2.0000000000000027
pilot,0,dense,primary_well_conditioned,11,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,1.1380374450137454e-15,3.567089539046028,7.105427357601002e-15,4.884981308350689e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229765,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.0751717497031572,0.514,0.57861328125,0.548,0.002764499979093671,9,294912,4096,4,4,1.6737828784466888,2.0000000000000027
pilot,0,dense,primary_well_conditioned,11,oracle_alignment,success,invert_planted_scramble,True,1.019636906190203e-15,1.0658141036401503e-14,0.0,0.0,1.0565253478835066e-15,0.0,2.6645352591003757e-15,2.4424906541753444e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640931,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003029999788850546,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,12,naive_factor_average,success,factor_average,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,9.666019310509105,9.666019310509103,8.09607367451396,8.058962909964796,0.429,0.392578125,-0.122314453125,1.6960903416283428,0.761134716495424,0.08184334581463802,0.365234375,0.388375,-0.09849999999999998,1.7625145364764994,0.7669041840221735,0.06421620300198476,0.352,0.514892578125,0.486875,3.8250116631388664e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,12,full_delta_svd,success,dense_mean_then_deterministic_svd,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,1.0250382448439719e-15,3.5670895390460258,5.329070518200751e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275488,0.5841455365728183,0.10021987055229774,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315725,0.514,0.57861328125,0.548,0.0003465418703854084,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,12,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,1.4730442163531775e-15,1.6800826294202544,3.3306690738754696e-15,3.1086244689504383e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.514497476790149,0.6666630194582754,0.12474681589618988,0.456,0.5283203125,0.50225,0.0014278339222073555,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,12,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,3.264448180134823e-14,2.124830303365698,5.484501741648273e-14,5.920264278813647e-14,0.0,0.537353515625,0.0,1.4122597245618267,0.6298855269783068,0.11038016257702711,0.509765625,0.504,0.0,1.4683861542849017,0.6502149080896339,0.08977112535086793,0.47,0.537353515625,0.504,0.002016540849581361,0,0,4096,4,4,1.6737828784466926,2.0000000000000018
pilot,0,dense,primary_well_conditioned,12,global_synchronization,success,whitened_orthogonal_global_synchronization,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,4.6083915248873113e-14,3.266957693640829,1.1191048088221578e-13,1.0835776720341528e-13,0.0,0.536376953125,0.0,1.4048440619849742,0.6275974828929355,0.09471358346531858,0.513671875,0.50275,0.0,1.4644434493370364,0.6496917226977678,0.0735543259902717,0.472,0.536376953125,0.50275,0.0024711668957024813,0,0,4096,4,4,1.6737828784466926,2.0000000000000018
pilot,0,dense,primary_well_conditioned,12,cycle_aware_alignment,success,fallback_full_delta_svd,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,1.0250382448439719e-15,3.5670895390460258,5.329070518200751e-15,5.329070518200751e-15,0.0,0.57861328125,0.0,1.2771647455275488,0.5841455365728183,0.10021987055229774,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131034,0.07517174970315725,0.514,0.57861328125,0.548,0.002866709139198065,9,294912,4096,4,4,1.6737828784466926,2.0000000000000018
pilot,0,dense,primary_well_conditioned,12,oracle_alignment,success,invert_planted_scramble,True,8.866067745558082e-16,1.0658141036401503e-14,0.0,0.0,9.500727648711167e-16,0.0,1.7763568394002505e-15,2.220446049250313e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.6742760978640929,0.11319401863614328,0.449,0.514892578125,0.486875,0.00031391694210469723,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,13,naive_factor_average,success,factor_average,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,7.510753513617842,7.510753513617842,4.546183250413426,3.5464971069051012,0.254125,0.5,-0.014892578125,1.485320873152187,0.6657216452850057,0.10522704657289193,0.482421875,0.491375,0.004500000000000004,1.5194206323634953,0.6714902842650499,0.0981683538316623,0.461,0.514892578125,0.486875,4.0624989196658134e-05,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,13,full_delta_svd,success,dense_mean_then_deterministic_svd,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,1.2813430627754206e-15,3.567089539046029,7.105427357601002e-15,7.105427357601002e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229763,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.0751717497031572,0.514,0.57861328125,0.548,0.00039820908568799496,9,294912,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,13,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,9.893854209627936e-16,1.6800826294202547,2.220446049250313e-15,2.6645352591003757e-15,0.0,0.5283203125,0.0,1.4759171962656454,0.6560209659750069,0.14832087774157465,0.498046875,0.50225,0.0,1.5144974767901487,0.6666630194582754,0.12474681589618991,0.456,0.5283203125,0.50225,0.001554999966174364,8,262144,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,13,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,5.760536792792545e-14,2.1248303033656932,1.092459456231154e-13,1.1679546219056647e-13,0.0,0.537353515625,0.0,1.4122597245618267,0.629885526978307,0.11038016257702665,0.509765625,0.504,0.0,1.4683861542849013,0.650214908089634,0.08977112535086769,0.47,0.537353515625,0.504,0.00224808300845325,0,0,4096,4,4,1.6737828784466886,2.000000000000001
pilot,0,dense,primary_well_conditioned,13,global_synchronization,success,whitened_orthogonal_global_synchronization,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,5.3052742961076716e-14,3.2669576936407103,1.2523315717771766e-13,1.312283615106935e-13,0.0,0.536376953125,0.0,1.4048440619849738,0.6275974828929355,0.09471358346532001,0.513671875,0.50275,0.0,1.4644434493370349,0.6496917226977674,0.0735543259902735,0.472,0.536376953125,0.50275,0.002564790891483426,0,0,4096,4,4,1.6737828784466886,2.000000000000001
pilot,0,dense,primary_well_conditioned,13,cycle_aware_alignment,success,fallback_full_delta_svd,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,1.2813430627754206e-15,3.567089539046029,7.105427357601002e-15,7.105427357601002e-15,0.0,0.57861328125,0.0,1.2771647455275486,0.5841455365728183,0.10021987055229763,0.5546875,0.548,0.0,1.3162804112080937,0.6012991824131033,0.0751717497031572,0.514,0.57861328125,0.548,0.002800166141241789,9,294912,4096,4,4,1.6737828784466886,2.000000000000001
pilot,0,dense,primary_well_conditioned,13,oracle_alignment,success,invert_planted_scramble,True,1.1051410835243468e-15,9.769962616701378e-15,0.0,0.0,1.097941562917798e-15,0.0,1.7763568394002505e-15,2.6645352591003757e-15,0.0,0.514892578125,0.0,1.493030086749389,0.6607309934659475,0.1343667281375811,0.48046875,0.486875,0.0,1.538706478833139,0.674276097864093,0.1131940186361433,0.449,0.514892578125,0.486875,0.0003094170242547989,0,0,4096,4,4,0.0,0.0
pilot,0,dense,primary_well_conditioned,14,naive_factor_average,success,factor_average,True,9.91363180491008e-16,1.2434497875801753e-14,0.0,0.0,9.61067760294261,9.610677602942614,5.815648444625942,6.7308874073189395,0.373875,0.3896484375,-0.125244140625,1.770770664222199,0.7712660318051443,0.06937918663111012,0.361328125,0.38575,-0.10112500000000002,1.817828792944594,0.7773281355335595,0.04566063955693168,0.355,0.514892578125,0.486875,3.479211591184139e-05,0,0,4096,4,4,0.0,0.0
