layer,source_expert,target_expert,map_family,fit_error,held_out_fit_error,map_rank,map_norm
middle_encoder,2,1,positive_monomial,0.9826457752982798,1.003479078554126,8,25.61781665706608
middle_encoder,2,1,orthogonal_procrustes,0.9887687563896179,0.9915004968643188,8,2.8284270763397217
middle_encoder,2,1,block_orthogonal,0.9953377777981748,1.0004689440331953,8,2.8284271805591557
middle_encoder,2,1,cca_whitened,0.5718033313751221,1.220994472503662,5,103.44490051269531
middle_encoder,2,1,low_rank_subspace,0.5718033313751221,1.2209947109222412,4,103.44490051269531
middle_encoder,2,3,channel_permutation,1.0040589992023565,0.997161918816512,8,2.8284271247461903
middle_encoder,2,3,positive_monomial,0.9731661837546899,0.9776226035930443,8,19.778917312622248
middle_encoder,2,3,orthogonal_procrustes,0.9878700971603394,0.9978653788566589,8,2.8284270763397217
middle_encoder,2,3,block_orthogonal,0.988684426718439,1.001802757812094,8,2.828427133541421
middle_encoder,2,3,cca_whitened,0.562177836894989,1.2911357879638672,5,282.3669128417969
middle_encoder,2,3,low_rank_subspace,0.5622346997261047,1.2910692691802979,4,282.36663818359375
middle_encoder,3,0,channel_permutation,0.7977908531008554,0.9036742054561119,8,2.8284271247461903
middle_encoder,3,0,positive_monomial,0.5042095808812351,1.0566217038255725,8,34.185121045350016
middle_encoder,3,0,orthogonal_procrustes,0.7869125604629517,0.8682061433792114,8,2.8284270763397217
middle_encoder,3,0,block_orthogonal,0.8098275355466701,0.9005398782124032,8,2.8284270463389896
middle_encoder,3,0,cca_whitened,0.19209203124046326,0.45239463448524475,7,102.03943634033203
middle_encoder,3,0,low_rank_subspace,0.22217069566249847,0.4730153977870941,4,101.99827575683594
middle_encoder,3,1,channel_permutation,1.3016608047279365,1.4234130345500757,8,2.8284271247461903
middle_encoder,3,1,positive_monomial,0.8165871300412133,1.1028908233950443,8,0.9975887513547932
middle_encoder,3,1,orthogonal_procrustes,0.931226372718811,1.3441118001937866,8,2.8284270763397217
middle_encoder,3,1,block_orthogonal,1.1236851789508382,1.399617070630343,8,2.8284271685751334
middle_encoder,3,1,cca_whitened,0.5269116759300232,1.3740997314453125,5,100.92304229736328
middle_encoder,3,1,low_rank_subspace,0.5269520878791809,1.3741106986999512,4,100.92276763916016
middle_encoder,3,2,channel_permutation,36.920083303403594,28.98573754847861,8,2.8284271247461903
middle_encoder,3,2,positive_monomial,0.9724705259567225,0.9487829238880986,8,0.015007045353224632
middle_encoder,3,2,orthogonal_procrustes,36.324806213378906,29.006187438964844,8,2.8284270763397217
middle_encoder,3,2,block_orthogonal,36.354747832942145,29.120638914986042,8,2.8284271376292915
middle_encoder,3,2,cca_whitened,0.4481687545776367,1.5481364727020264,5,3.310553550720215
middle_encoder,3,2,low_rank_subspace,0.4491459131240845,1.5476104021072388,4,3.3101420402526855
bottleneck,0,1,channel_permutation,3.315388850848634,2.2991356840842747,16,4.0
bottleneck,0,1,positive_monomial,0.9600098290046398,0.9978784928276092,16,0.5257064700269313
bottleneck,0,1,orthogonal_procrustes,2.2695648670196533,2.0425806045532227,16,4.0
bottleneck,0,1,block_orthogonal,2.2815262629684607,2.044483657211388,16,4.0000000275701275
bottleneck,0,1,cca_whitened,0.00021060857397969812,1.9006116390228271,11,1105.0855712890625
bottleneck,0,1,low_rank_subspace,0.012451344169676304,1.900617003440857,8,1105.085693359375
bottleneck,0,2,channel_permutation,64.99174377826215,42.33070928375473,16,4.0
bottleneck,0,2,positive_monomial,0.9760628974129633,1.0056656386371163,16,4.793386930244804
bottleneck,0,2,orthogonal_procrustes,64.73511505126953,41.95185470581055,16,4.0
bottleneck,0,2,block_orthogonal,64.75212596283792,41.96462657561042,16,4.000000016154816
bottleneck,0,2,cca_whitened,0.00020744391076732427,3.551525354385376,7,40.874794006347656
bottleneck,0,2,low_rank_subspace,0.00020765961380675435,3.551525592803955,7,40.874794006347656
bottleneck,0,3,channel_permutation,2.769186780057749,3.0612713849458624,16,4.0
bottleneck,0,3,positive_monomial,0.685567816005127,0.8563802415514435,16,1.1036950428333907
bottleneck,0,3,orthogonal_procrustes,1.8706037998199463,2.3929457664489746,16,4.0
bottleneck,0,3,block_orthogonal,1.912085116811247,2.430211221803909,16,4.0000000159279665
bottleneck,0,3,cca_whitened,5.878664524061605e-05,1.6466166973114014,11,1101.634765625
bottleneck,0,3,low_rank_subspace,0.027316804975271225,1.6471531391143799,8,1101.6346435546875
bottleneck,1,0,channel_permutation,1.1878453798406576,1.1740926225591197,16,4.0
bottleneck,1,0,positive_monomial,0.9884719943487306,0.9964154383714755,16,1.1977000236573851
bottleneck,1,0,orthogonal_procrustes,0.8131450414657593,1.0430784225463867,16,4.0
bottleneck,1,0,block_orthogonal,0.8174306287718548,1.0440502635903988,16,4.000000017417834
bottleneck,1,0,cca_whitened,0.00379210920073092,36.49393081665039,11,11898.0400390625
bottleneck,1,0,low_rank_subspace,0.01649673841893673,36.49393844604492,8,11898.0390625
bottleneck,1,2,channel_permutation,23.336409012510153,21.633264241222506,16,4.0
bottleneck,1,2,positive_monomial,0.9868595213110789,0.9667695959541308,16,0.08007903222795892
bottleneck,1,2,orthogonal_procrustes,23.10513687133789,21.36577796936035,16,4.0
bottleneck,1,2,block_orthogonal,23.13016059290702,21.380169121921686,16,4.000000018170667
bottleneck,1,2,cca_whitened,0.0031317181419581175,31.960023880004883,7,231.71005249023438
bottleneck,1,2,low_rank_subspace,0.0031200097873806953,31.960041046142578,7,231.71005249023438
bottleneck,1,3,channel_permutation,1.3829285888613876,1.849997850538495,16,4.0
bottleneck,1,3,positive_monomial,0.8410649410769173,1.2666918223860177,16,1.8113851358438606
bottleneck,1,3,orthogonal_procrustes,0.743745744228363,1.7632005214691162,16,4.0
bottleneck,1,3,block_orthogonal,0.8043108878151315,1.7687613664803656,16,3.9999999768353196
bottleneck,1,3,cca_whitened,0.004036992322653532,46.980709075927734,10,5016.82080078125
bottleneck,1,3,low_rank_subspace,0.02284122444689274,46.98069381713867,8,5016.82080078125
bottleneck,2,0,channel_permutation,1.0002540356342988,1.0019982100026537,16,4.0
bottleneck,2,0,positive_monomial,0.992292408538663,0.996565051395681,16,22.852520105006054
bottleneck,2,0,orthogonal_procrustes,0.9963045716285706,0.9930304288864136,16,4.0
bottleneck,2,0,block_orthogonal,0.99656620593813,0.9933327691840719,16,3.999999990204837
bottleneck,2,0,cca_whitened,0.7261683344841003,1.7345341444015503,7,2023.600341796875
bottleneck,2,0,low_rank_subspace,0.7261682748794556,1.7345341444015503,7,2023.600341796875
bottleneck,2,1,channel_permutation,1.002445361232148,1.0027569902053155,16,4.0
bottleneck,2,1,positive_monomial,0.9990882062078628,1.0026513091653104,16,4.645309004398504
bottleneck,2,1,orthogonal_procrustes,0.9925107359886169,0.990358293056488,16,4.0
bottleneck,2,1,block_orthogonal,0.993585682170875,0.9910253731527117,16,4.000000025627901
bottleneck,2,1,cca_whitened,0.5350776314735413,1.142767071723938,7,397.5231018066406
bottleneck,2,1,low_rank_subspace,0.5350776314735413,1.142767071723938,7,397.5231018066406
bottleneck,2,3,channel_permutation,1.0007497725228731,0.9971678086070384,16,4.0
bottleneck,2,3,positive_monomial,0.9961733409291473,0.9865646843942586,16,4.726011412335026
