setting_id,group,seed,method,target_storage_reduction,teacher_executable_bytes,student_dense_tensor_bytes,student_sparse_serialized_bytes,student_quantized_serialized_bytes,student_executable_model_bytes,actual_storage_reduction,teacher_accuracy,student_accuracy,accuracy_delta,retained_teacher_gain_fraction,storage_claim_passed,teacher_artifact_sha256,student_artifact_sha256,execution_commit,source_sha256,command
D4_seed0,D4,0,quantized_structured_student,0.75,2778,3120,,5915,5915,-1.1292296616270696,1.0,0.994140625,-0.005859375,0.5714285714285714,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,84a168fd679fe63b4677f81a58fc629bd62dacceb907b5d62d2b2a75e1d53884,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,pruned_structured_student,0.75,2778,3120,10099,,10099,-2.6353491720662348,1.0,0.984375,-0.015625,-0.14285714285714285,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,75e67a11f4d9663b10a4693e5c6955fab6cc0bebd428384848e70d10b8bad401,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,ordinary_single_model_control,0.75,2778,3120,,,3909,-0.40712742980561556,1.0,0.716796875,-0.283203125,-19.714285714285715,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,2205df941f867dd325ade459008cf79972909844e9fe627ef521ad077afb4c9f,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,chart_token_student,0.75,2778,3248,,,4048,-0.457163426925846,1.0,0.78515625,-0.21484375,-14.714285714285714,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,372203b8f5c89b6ada96726a6a76f1f795fc000604f806ec24b2c615d3bb1849,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,shared_canonical_backbone_group_head,0.75,2778,3120,,,3913,-0.40856731461483076,1.0,0.998046875,-0.001953125,0.8571428571428571,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,b271712f4cf68c2ee3618fb757870a383633b34c322caecdffae2a8adaa8621d,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,low_rank_group_generators,0.75,2778,3120,,,3909,-0.40712742980561556,1.0,0.724609375,-0.275390625,-19.142857142857142,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,481610fb08ab6a396107d0b7b92f4d1e58dc4763f9b9864bc6bfd5cd3873ae79,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,finite_state_chart_module,0.75,2778,3120,,,3914,-0.40892728581713467,1.0,0.951171875,-0.048828125,-2.5714285714285716,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,4532f257746facc9aea7551058376600cffa8b1c27c0de37c7fb907ea0fe2a3c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,tensor_factorized_equivariant_head,0.75,2778,3120,,,3910,-0.40748740100791947,1.0,0.986328125,-0.013671875,0.0,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,645d759de459df4750da7b059ca184a350b264a245ddbc3cc91f10cdbe0616e6,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,quantized_structured_student,0.75,2778,3120,,5919,5919,-1.1306695464362853,1.0,0.994140625,-0.005859375,0.5714285714285714,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,28aae06c5fe76ddcbaa7867425c4283325f4d4e2abe38890715042c5a1b24845,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,pruned_structured_student,0.75,2778,3120,10112,,10112,-2.6400287976961843,1.0,0.990234375,-0.009765625,0.2857142857142857,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,6bb08a6b4607758f576483a6fe5815368c5e02cf9032dee23bba8f48e05f0618,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,ordinary_single_model_control,0.75,2778,3120,,,3911,-0.40784737221022316,1.0,0.7734375,-0.2265625,-15.571428571428571,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,150c074181ce3a0bcbdad27d30f214e9ce82bbdcc93b0c306123c490e3f893cc,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,chart_token_student,0.75,2778,3248,,,4049,-0.4575233981281497,1.0,0.853515625,-0.146484375,-9.714285714285714,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,7118df667683c4b693cc64122637df6c1f9f5183621982414d22193c313ad76c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,shared_canonical_backbone_group_head,0.75,2778,3120,,,3908,-0.40676745860331165,1.0,0.998046875,-0.001953125,0.8571428571428571,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,9c279a17c8d2068a9368715f09ad970d80bf84c327e414db7beebd54011ee499,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,low_rank_group_generators,0.75,2778,3120,,,3914,-0.40892728581713467,1.0,0.775390625,-0.224609375,-15.428571428571429,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,ab0f11eaca4b0dcab19584f41738a7f9d1616322671b620f32e18c52578d44d4,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,finite_state_chart_module,0.75,2778,3120,,,3915,-0.40928725701943836,1.0,1.0,0.0,1.0,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,7f7eb6f2e012d5517f51b88b04efc98abf712c1cbe13ee00767c183022a39c9c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,tensor_factorized_equivariant_head,0.75,2778,3120,,,3910,-0.40748740100791947,1.0,1.0,0.0,1.0,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,2a347f9c6e2345fcacd9a90ab0f9adef977538093d8f2be2b6236a4f6d8dbcfb,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,quantized_structured_student,0.75,2778,3120,,5916,5916,-1.1295896328293735,1.0,1.0,0.0,1.0,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,f91bb9d1a8c16be339732197183d0eb4a434784e082a2ecc36e21d84d4276b92,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,pruned_structured_student,0.75,2778,3120,10094,,10094,-2.6335493160547156,1.0,1.0,0.0,1.0,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,5cf746bacd6cde6b426a307ec8cf3833ff43c87495b8631f30b7098baf4d4e5d,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
D4_seed0,D4,0,ordinary_single_model_control,0.75,2778,3120,,,3914,-0.40892728581713467,1.0,0.71875,-0.28125,-19.571428571428573,False,39d784ea49c255888243a23bb99272d84fc3f7df01be4585486e4f058d6216e1,87ae19b5e45bcd7074b5fb90020f033d1aabc1c7e34642e0c820775f271be157,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,chart_token_student,0.25,2513,3104,,,4762,-0.8949462793473935,1.0,0.96484375,-0.03515625,-17.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,118f8922988c4f5cc7862532afaffb991d709eae2bf53a10459933ab3dd3836f,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,shared_canonical_backbone_group_head,0.25,2513,2720,,,4389,-0.7465181058495822,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,42b4691d09af5ef4af471c8dc4bad91e9c336cf550ea53de96747768087fccad,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,low_rank_group_generators,0.25,2513,2720,,,4390,-0.7469160366096299,1.0,0.9609375,-0.0390625,-19.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,5b066aeaa1d87eed7c3de7ea0edc891ab9062fc1e105325597701f62f7dcfc8a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,finite_state_chart_module,0.25,2513,2720,,,4389,-0.7465181058495822,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,ffd784ff8fb3ab812fa88a665a2ae238e12ccc2e5775fbaa98822719f279bb5f,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,tensor_factorized_equivariant_head,0.25,2513,2720,,,4393,-0.7481098288897732,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,1a82b15fefe6b3e188e9c14f126ba1b6aea1e32db878def7049795eabe868713,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,quantized_structured_student,0.25,2513,2720,,6040,6040,-1.4035017906884204,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,602dcef5e9742cad63c23c419c80d350754dab4ccc8bf53397cc89feb49ac90b,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,pruned_structured_student,0.25,2513,2720,11164,,11164,-3.4424990051731,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,cf7b8ddd626926ed10700c819bd0da2cef2cde2f2b22d3d3a2128fe9a7902448,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,ordinary_single_model_control,0.25,2513,2720,,,4390,-0.7469160366096299,1.0,0.978515625,-0.021484375,-10.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,ad126cb9dbbe26a20fae8d53ce6f23e6549380e484d327f1902b184e61bb71dc,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,chart_token_student,0.25,2513,3104,,,4756,-0.8925586947871071,1.0,0.994140625,-0.005859375,-2.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,ec29b7cd4c27531401555c6589c55be0449ea9efc6654ed0a4ed51b279756be4,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,shared_canonical_backbone_group_head,0.25,2513,2720,,,4393,-0.7481098288897732,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,0dc099fee8a227740dbbec7ea6eedb51cdc3a6064cc1f4996cc5af7de86184d1,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,low_rank_group_generators,0.25,2513,2720,,,4392,-0.7477118981297255,1.0,0.978515625,-0.021484375,-10.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,9a4f421a58caaa758eb2b65fac8797d71d187ed93e1bd6c3b750c5cd90602e07,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,finite_state_chart_module,0.25,2513,2720,,,4398,-0.750099482690012,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,b5d5d79eb38e55a600d475bb949c5bd387138171aeb5fc80f895ea510bd99c30,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,tensor_factorized_equivariant_head,0.25,2513,2720,,,4396,-0.7493036211699164,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,e334fdbe2127ab78ca14814c155df3216a542f668c7fe830648a8adc572f6e37,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,quantized_structured_student,0.25,2513,2720,,6037,6037,-1.402307998408277,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,88dfbbed1feb8be16c4e32345d688a907609ca36126c4236706c2f00f72c4013,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,pruned_structured_student,0.25,2513,2720,11173,,11173,-3.4460803820135295,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,ac299fc2eacab8d8c7fa96570f8a045cf0ed8994af3f384efba9115aba3534e1,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,ordinary_single_model_control,0.25,2513,2720,,,4395,-0.7489056904098688,1.0,0.98828125,-0.01171875,-5.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,46b6cfddcaa0c831edb7d235ad518bec7c64cf4cfafc02947b305577bf8e93a8,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,chart_token_student,0.25,2513,3104,,,4748,-0.889375248706725,1.0,0.994140625,-0.005859375,-2.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,b71633c4e371630b0e805129d78956722537d76d091fba15f941293d8faabac7,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,shared_canonical_backbone_group_head,0.25,2513,2720,,,4394,-0.7485077596498209,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,992ca26e121eee2811ce42d699b545bb98d4eec6b6df351401c34bc3e0ddddef,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,low_rank_group_generators,0.25,2513,2720,,,4386,-0.745324313569439,1.0,0.978515625,-0.021484375,-10.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,e4cf6e026b8f1e9f9f1b7a2cf0003e9a7672615ca3222475737b51117aaf493a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,finite_state_chart_module,0.25,2513,2720,,,4394,-0.7485077596498209,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,becabe86ed4cc6229000780c5c76971d64a9b8711b79f41236ae59264f804db7,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,tensor_factorized_equivariant_head,0.25,2513,2720,,,4394,-0.7485077596498209,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,47fea569fd357172cbbddf8ea560eda785020dd00a9bb9b1d670ba2ab3c10cbe,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,quantized_structured_student,0.25,2513,2720,,6035,6035,-1.4015121368881815,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,0b020480b2c3ee578e5fe7b334314d6a478a3a7ecc61ac3b52c43f7012da75b4,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,pruned_structured_student,0.25,2513,2720,11167,,11167,-3.4436927974532434,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,80c02ec344d5bc8704cdee7acfae8ae10195c25c7f91f5689fdff6aa34ed25db,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,ordinary_single_model_control,0.25,2513,2720,,,4388,-0.7461201750895343,1.0,0.98046875,-0.01953125,-9.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,2a88f741df0bedc125f610b886a760a7be8e7114fcb3b3cf3fecb5446f271949,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,chart_token_student,0.25,2513,3104,,,4752,-0.890966971746916,1.0,0.99609375,-0.00390625,-1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,b5577f182766b02129d3653f9c05cdfe8da395e3643ec4e3448373d1e9ce9b21,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,shared_canonical_backbone_group_head,0.25,2513,2720,,,4394,-0.7485077596498209,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,1ab3d7cf678c2bf3069f04781f690d4ac1359489622f901e93587b51ffb0c668,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,low_rank_group_generators,0.25,2513,2720,,,4393,-0.7481098288897732,1.0,0.96875,-0.03125,-15.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,1e426704ff8c38535b52193f22a59c9b8850def2e96abf5ca4ed024fdda55906,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,finite_state_chart_module,0.25,2513,2720,,,4395,-0.7489056904098688,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,8c6805930639382629ed581f347ec75d11572ba1de6da94fcec131379352e4a1,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,tensor_factorized_equivariant_head,0.25,2513,2720,,,4391,-0.7473139673696776,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,25f2379e2e8f64d0dbe7635ac3a6a966ba942595ff76a2f208a95c0d257d974d,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,quantized_structured_student,0.25,2513,2720,,6039,6039,-1.4031038599283723,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,da0e8d4a18fb76597cf91cd3cc36f5c151ee8e03a076ae964d0e5899ec342994,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,pruned_structured_student,0.25,2513,2720,11166,,11166,-3.4432948666931953,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,b3890fe48a346dfb5f3cb5069b715b34eac3a90b582110a5a969bba86b7578ba,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,ordinary_single_model_control,0.25,2513,2720,,,4393,-0.7481098288897732,1.0,0.986328125,-0.013671875,-6.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,bfcf37c8d1c49db32b0267ea96fcba74f985827d89a2ddc0ced54432dad2487f,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,chart_token_student,0.25,2513,3104,,,4757,-0.8929566255471548,1.0,0.986328125,-0.013671875,-6.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,49d343a5b124371e5f8102f871d1f65414e2bd8928bff9ff86195cae6c4e8d08,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,shared_canonical_backbone_group_head,0.25,2513,2720,,,4387,-0.7457222443294866,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,7d0d852aaa98ac8e8297757af1f4516458c22eb5d1aee941dcb8f1bd51fc9b6b,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,low_rank_group_generators,0.25,2513,2720,,,4389,-0.7465181058495822,1.0,0.90625,-0.09375,-47.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,02f3804dbfe1660601cda8285633ea1ff6940548b4833318438f851095484d85,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed1,S3,1,finite_state_chart_module,0.25,2513,2720,,,4396,-0.7493036211699164,1.0,1.0,0.0,1.0,False,4778f4496cf4d39c6a01c7e713cf1cb9c061e4e601969741225b4269bbbd82ed,299e86c33acec50c9f95a718f747e567081e9c09df7514d06e548efc9dcb2d2b,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
