case_id,source,d,k,true_period,true_index,candidate_rank,noise_type,noise_level,seed,detector_status,detected_period,detected_index,period_correct,index_correct,period_divides_rank,index_divides_rank,decision,selected_method,expected_decision,pass_fail,max_centrality_score,max_phase_residual,min_root_margin,min_root_confidence,alternating_rank,radical_size,quotient_size,threshold_level,notes
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,0,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,0,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,0,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,1,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,1,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,1,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,2,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,2,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,2,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,3,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,3,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,3,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,4,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,4,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,4,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,5,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,5,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,5,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,6,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,6,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,6,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,7,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,7,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,7,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,8,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,8,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,8,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,9,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,9,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,9,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,10,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,10,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,10,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,11,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,11,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,11,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,12,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,12,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,12,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,13,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,13,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,13,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,14,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,14,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,14,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,15,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,15,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,15,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,16,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,16,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,16,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,17,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,17,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,17,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,18,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,18,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,18,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,0.0,19,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,0.0,19,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,8,unitary_near_identity,0.0,19,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,1.2246467991473532e-16,1.7319121124709866e-16,0.2846296765465698,0.9999999999999994,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 1.22465e-16 and phase residual 1.73191e-16
heisenberg_d2_k2,rank_divisibility,2.0,2.0,2.0,4.0,2,unitary_near_identity,1e-07,0,certified,2.0,4.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,9.783971162461416e-07,9.783971162457903e-07,0.28462870996916734,0.9999966040822268,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 candidate rank is divisible by the period but not by the index robust threshold level strict accepted centrality 9.78397e-07 and phase residual 9.78397e-07
heisenberg_d2_k2,central_positive,2.0,2.0,2.0,4.0,4,unitary_near_identity,1e-07,0,certified,2.0,4.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,9.783971162461416e-07,9.783971162457903e-07,0.28462870996916734,0.9999966040822268,4.0,1.0,16.0,strict,prime-period rank computation certified rank 4 and index 4 robust threshold level strict accepted centrality 9.78397e-07 and phase residual 9.78397e-07
