setting_id,dataset,dataset_variant,setting_role,architecture,n_models,seed,epochs,train_samples,test_samples,val_fraction,angle_degrees,coloring,individual_accuracy_mean,individual_accuracy_max,bridge_accuracy_threshold,bridge_claims_allowed,feasibility_status,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,accuracy_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,accuracy_delta_vs_git_rebasin,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,soup_selected_labels,soup_ingredient_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,positive_channel_scale,0.7425,0.7846520328521729,0.7569,0.7574368741989136,True,evaluated,True,True,True,False,-0.02749999999999997,-0.1562,0.05940000000000001,-0.006699999999999928,-0.02416666666666667,-0.16499999999999992,reference_raw,1.0,inf,all,2.475934782951484,0.701566079056367,0.5722716288493773,0.2463244330381429,0.13719432760333194,0.14687468832925607,1.0618002464680645,0.36492173347458867,,,,,,
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,shrinkage_channel_scale,0.7825,0.7576709079742432,0.7967,0.7355157836914062,True,evaluated,True,True,True,False,0.012299999999999978,-0.11640000000000006,0.09919999999999995,0.03310000000000002,0.015833333333333255,-0.125,reference_shrinkage_validation_grid,0.5,0.5,all,0.02427549044501208,0.11356893633849023,0.010774619181098724,0.08037314079121188,0.010336474567991506,0.05315241750934696,0.015128861398034104,0.0823648315463497,,,,,,
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,global_channel_scale,0.78,0.7604610061645508,0.7927,0.7381904129981994,True,evaluated,True,True,True,False,0.008299999999999974,-0.12040000000000006,0.09519999999999995,0.029100000000000015,0.013333333333333308,-0.12749999999999995,global_log_scale_sync_validation_grid,0.5,0.5,all,0.026469393848657777,0.1227512011675035,0.010537121951612756,0.08078553504798724,0.010426634282581818,0.05510754251836936,0.01581105002761745,0.08621475957795337,,,,,,
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,optimized_channel_scale,0.7991666666666667,0.7434552923838298,0.8028,0.7216410340309143,True,evaluated,True,True,True,False,0.018399999999999972,-0.11030000000000006,0.10529999999999995,0.03920000000000001,0.03249999999999997,-0.10833333333333328,optimized_layer_grid_reference,1.0,0.5,fc1,0.0,0.0,0.0,0.0,0.041345898271966025,0.10630483501869392,0.013781966090655342,0.03543494500623131,,,,,,
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,greedy_soup,0.9075,0.3199925502141317,0.9131,0.2895615641593933,True,evaluated,False,True,True,True,0.12870000000000004,0.0,0.2156,0.14950000000000008,0.14083333333333325,0.0,,,,,,,,,,,,,"[""original:0""]",1.0,,,,
rotated_mnist_25deg_N3_S8401,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8401,3,6000,10000,0.2,25.0,none,0.9124666666666666,0.9158,0.8,True,bridge_claims_allowed,206922,1218048,0.5592356887128618,0.1744023532731151,0.22511574074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9682458365518541,0.8838834764831844,0.9437293044088437,0.9319528724812941,greedy_safe_selector,0.9075,0.3199925502141317,0.9131,0.2895615641593933,True,evaluated,False,True,True,True,0.12870000000000004,0.0,0.2156,0.14950000000000008,0.14083333333333325,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,-0.10833333333333328,False
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,weight_average,0.5541666666666667,2.0355856959025065,0.5617,2.0236692098617555,True,evaluated,False,True,True,False,-0.22899999999999998,-0.34540000000000004,0.0,-0.20120000000000005,-0.22833333333333328,-0.35,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,git_rebasin_channel_alignment,0.7466666666666667,0.8419110361735026,0.7629,0.8067003534317017,True,evaluated,True,True,True,False,-0.027799999999999936,-0.1442,0.20120000000000005,0.0,-0.03583333333333327,-0.15749999999999997,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,c2m3_channel_synchronization,0.7825,0.8158830769856771,0.7907,0.7904357618331909,True,evaluated,True,True,True,False,0.0,-0.11640000000000006,0.22899999999999998,0.027799999999999936,0.0,-0.1216666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,positive_channel_scale,0.8041666666666667,0.7039186954498291,0.819,0.6811718289375305,True,evaluated,True,True,True,False,0.028299999999999992,-0.08810000000000007,0.2573,0.05609999999999993,0.021666666666666723,-0.09999999999999998,reference_raw,1.0,inf,all,0.4488669773143001,0.40843774337082134,0.3465075610455313,0.202937988666392,0.1992592952389071,0.12952068962426405,0.3315446111995795,0.2469654738871591,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,shrinkage_channel_scale,0.8041666666666667,0.7039186954498291,0.819,0.6811718289375305,True,evaluated,True,True,True,False,0.028299999999999992,-0.08810000000000007,0.2573,0.05609999999999993,0.021666666666666723,-0.09999999999999998,reference_shrinkage_validation_grid,1.0,inf,all,0.4488669773143001,0.40843774337082134,0.3465075610455313,0.202937988666392,0.1992592952389071,0.12952068962426405,0.3315446111995795,0.2469654738871591,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,global_channel_scale,0.8008333333333333,0.7118542416890462,0.8172,0.6882285082817078,True,evaluated,True,True,True,False,0.02650000000000008,-0.08989999999999998,0.25550000000000006,0.054300000000000015,0.018333333333333313,-0.10333333333333339,global_log_scale_sync_validation_grid,1.0,inf,all,0.4464956217576603,0.40741729162752033,0.3376681175229636,0.20300872482668084,0.17750674211175285,0.12427554480858054,0.32055682713079225,0.24490052042092722,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,optimized_channel_scale,0.8041666666666667,0.7039186954498291,0.819,0.6811718289375305,True,evaluated,True,True,True,False,0.028299999999999992,-0.08810000000000007,0.2573,0.05609999999999993,0.021666666666666723,-0.09999999999999998,optimized_layer_grid_reference,1.0,inf,conv1+conv2+fc1,0.4488669773143001,0.40843774337082134,0.3465075610455313,0.202937988666392,0.1992592952389071,0.12952068962426405,0.3315446111995795,0.2469654738871591,,,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,greedy_soup,0.9041666666666667,0.34890074412027994,0.9071,0.32112682914733887,True,evaluated,False,True,True,True,0.11640000000000006,0.0,0.34540000000000004,0.1442,0.1216666666666667,0.0,,,,,,,,,,,,,"[""original:2""]",1.0,,,,
rotated_mnist_25deg_N3_S8402,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8402,3,6000,10000,0.2,25.0,none,0.9075000000000001,0.9129,0.8,True,bridge_claims_allowed,206922,1218048,0.5066635509332021,0.08798150959992512,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.8100925873009825,0.9437293044088437,0.8346072972366088,greedy_safe_selector,0.9041666666666667,0.34890074412027994,0.9071,0.32112682914733887,True,evaluated,False,True,True,True,0.11640000000000006,0.0,0.34540000000000004,0.1442,0.1216666666666667,0.0,,,,,,,,,,,,,,,greedy_soup,shrinkage_channel_scale,-0.09999999999999998,False
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,weight_average,0.5575,1.762720184326172,0.5555,1.7565222171783448,True,evaluated,False,True,True,False,-0.32710000000000006,-0.37160000000000004,0.0,-0.3406,-0.30833333333333335,-0.36750000000000005,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,git_rebasin_channel_alignment,0.8891666666666667,0.6490000597635905,0.8961,0.6166940647125244,True,evaluated,True,True,True,False,0.013499999999999956,-0.031000000000000028,0.3406,0.0,0.023333333333333317,-0.035833333333333384,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,c2m3_channel_synchronization,0.8658333333333333,0.6785654989878337,0.8826,0.6407844184875489,True,evaluated,True,True,True,False,0.0,-0.044499999999999984,0.32710000000000006,-0.013499999999999956,0.0,-0.0591666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,positive_channel_scale,0.8808333333333334,0.5963760550816853,0.8876,0.5608154505252838,True,evaluated,True,True,True,False,0.004999999999999893,-0.03950000000000009,0.33209999999999995,-0.008500000000000063,0.015000000000000013,-0.04416666666666669,reference_raw,1.0,inf,all,1.638144879999855,0.6186505848802183,0.578019236763447,0.310609294060935,0.06555390244599581,0.1304447433118676,0.760572673069766,0.3532348740843403,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,shrinkage_channel_scale,0.8808333333333334,0.5963760550816853,0.8876,0.5608154505252838,True,evaluated,True,True,True,False,0.004999999999999893,-0.03950000000000009,0.33209999999999995,-0.008500000000000063,0.015000000000000013,-0.04416666666666669,reference_shrinkage_validation_grid,1.0,inf,all,1.638144879999855,0.6186505848802183,0.578019236763447,0.310609294060935,0.06555390244599581,0.1304447433118676,0.760572673069766,0.3532348740843403,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,global_channel_scale,0.8791666666666667,0.5957759189605712,0.8874,0.5604938804626465,True,evaluated,True,True,True,False,0.0047999999999999154,-0.03970000000000007,0.3319,-0.008700000000000041,0.013333333333333308,-0.04583333333333339,global_log_scale_sync_validation_grid,1.0,inf,all,1.2043140698588455,0.6355737943856028,0.5571163021252296,0.3064831043612093,0.0727540601382368,0.13740814001322876,0.6113948107074373,0.35982167958668027,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,optimized_channel_scale,0.8866666666666667,0.5958989588419596,0.8933,0.5629313506126404,True,evaluated,True,True,True,False,0.010699999999999932,-0.03380000000000005,0.3378,-0.0028000000000000247,0.02083333333333337,-0.03833333333333333,optimized_layer_grid_global,1.0,inf,conv1+conv2,1.2043140698588455,0.6355737943856028,0.5571163021252296,0.3064831043612093,0.0,0.0,0.587143457328025,0.3140189662489374,,,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,greedy_soup,0.925,0.26301132678985595,0.9271,0.2523806354522705,True,evaluated,False,True,True,True,0.044499999999999984,0.0,0.37160000000000004,0.031000000000000028,0.0591666666666667,0.0,,,,,,,,,,,,,"[""original:2""]",1.0,,,,
rotated_mnist_25deg_N3_S8403,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8403,3,6000,10000,0.2,25.0,none,0.9245666666666666,0.9271,0.8,True,bridge_claims_allowed,206922,1218048,0.5657133128907945,0.19624914764403217,0.1898148148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7499999999999999,0.82915619758885,0.9478594305064438,0.8423385426984312,greedy_safe_selector,0.925,0.26301132678985595,0.9271,0.2523806354522705,True,evaluated,False,True,True,True,0.044499999999999984,0.0,0.37160000000000004,0.031000000000000028,0.0591666666666667,0.0,,,,,,,,,,,,,,,greedy_soup,git_rebasin_channel_alignment,-0.035833333333333384,False
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,weight_average,0.3375,1.970970064798991,0.3246,1.9771734312057496,True,evaluated,False,True,True,False,-0.4877,-0.5881,0.0,-0.5133,-0.47,-0.5833333333333333,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,git_rebasin_channel_alignment,0.8375,0.7479801654815674,0.8379,0.7241041891098022,True,evaluated,True,True,True,False,0.025599999999999956,-0.07479999999999998,0.5133,0.0,0.030000000000000027,-0.08333333333333326,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,c2m3_channel_synchronization,0.8075,0.7878716500600179,0.8123,0.7663057161331177,True,evaluated,True,True,True,False,0.0,-0.10039999999999993,0.4877,-0.025599999999999956,0.0,-0.11333333333333329,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,positive_channel_scale,0.8066666666666666,0.7366339778900146,0.8011,0.7208773818969727,True,evaluated,True,True,True,False,-0.011199999999999988,-0.11159999999999992,0.47650000000000003,-0.036799999999999944,-0.0008333333333333526,-0.11416666666666664,reference_raw,1.0,inf,all,4.7073424766980425,1.0139451190031477,0.08697585937001374,0.1809794804620065,0.08735812026959056,0.14357911007713992,1.6272254854458825,0.44616790318076466,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,shrinkage_channel_scale,0.8091666666666667,0.7844642575581868,0.8046,0.7653936454772949,True,evaluated,True,True,True,False,-0.00770000000000004,-0.10809999999999997,0.48,-0.033299999999999996,0.0016666666666667052,-0.11166666666666658,reference_shrinkage_validation_grid,0.5,inf,all,1.1768356191745106,0.5069725595015738,0.021743964842503436,0.09048974023100324,0.02183953006739764,0.07178955503856996,0.40680637136147063,0.22308395159038233,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,global_channel_scale,0.8075,0.7878716500600179,0.8123,0.7663057161331177,True,evaluated,True,True,True,False,0.0,-0.10039999999999993,0.4877,-0.025599999999999956,0.0,-0.11333333333333329,global_log_scale_sync_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,optimized_channel_scale,0.82,0.7475515524546306,0.8129,0.7284157657623291,True,evaluated,True,True,True,False,0.0005999999999999339,-0.0998,0.48829999999999996,-0.025000000000000022,0.012499999999999956,-0.10083333333333333,optimized_layer_grid_global,1.0,inf,conv1+conv2,4.513845753982386,1.1112024554706992,0.08590716048631669,0.18049586033744025,0.0,0.0,1.5332509714895675,0.43056610526937983,,,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,greedy_soup,0.9208333333333333,0.30009865283966064,0.9127,0.2999654028892517,True,evaluated,False,True,True,True,0.10039999999999993,0.0,0.5881,0.07479999999999998,0.11333333333333329,0.0,,,,,,,,,,,,,"[""original:0""]",1.0,,,,
rotated_mnist_25deg_N3_S8404,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8404,3,6000,10000,0.2,25.0,none,0.9087666666666666,0.9127,0.8,True,bridge_claims_allowed,206922,1218048,0.5929752455817329,0.2696883901897947,0.18258101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.5590169943749475,0.8660254037844386,0.9437293044088437,0.7895905675227434,greedy_safe_selector,0.9208333333333333,0.30009865283966064,0.9127,0.2999654028892517,True,evaluated,False,True,True,True,0.10039999999999993,0.0,0.5881,0.07479999999999998,0.11333333333333329,0.0,,,,,,,,,,,,,,,greedy_soup,git_rebasin_channel_alignment,-0.08333333333333326,False
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,weight_average,0.5225,1.7655653699239096,0.5289,1.750484423828125,True,evaluated,False,True,True,False,-0.31999999999999995,-0.3796999999999999,0.0,-0.2952,-0.32166666666666666,-0.3866666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,git_rebasin_channel_alignment,0.825,0.8160983467102051,0.8241,0.7969566286087036,True,evaluated,True,True,True,False,-0.024799999999999933,-0.08449999999999991,0.2952,0.0,-0.019166666666666665,-0.08416666666666672,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,c2m3_channel_synchronization,0.8441666666666666,0.7619114430745443,0.8489,0.744584412574768,True,evaluated,True,True,True,False,0.0,-0.059699999999999975,0.31999999999999995,0.024799999999999933,0.0,-0.06500000000000006,,,,,,,,,,,,,,,,,,
