residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q,q_order,q_name,primary_type,primary_depth,prime_axis,is_prime_headline,is_depth_control,is_mixed_control,v_p_observed_order,eligible_by_observed_primary_depth,divides_primary_source,candidate_role,threshold_profile,activation_eligible_threshold_profile,relation_threshold,nontrivial_threshold,entropy_threshold,relation_violation_rate,quotient_holonomy_nontrivial_rate,quotient_holonomy_entropy,quotient_assignment_confidence,quotient_fit_status,assignment_strategy,quotient_certified,quotient_status,bootstrap_samples,bootstrap_meaningful,bootstrap_same_q_rate,bootstrap_same_primary_depth_rate,bootstrap_relation_violation_mean,bootstrap_relation_violation_std,bootstrap_holonomy_distribution_stability,bootstrap_nontrivial_rate_mean,bootstrap_nontrivial_rate_std
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,32,C32,2-primary,5,C2,False,True,False,3,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.16225562489182654,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.644,0.644,0.0,0.0,0.836,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,32,C32,2-primary,5,C2,False,True,False,3,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.16225562489182654,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.852,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,3,C3,3-primary,1,C3,True,False,False,1,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,0.5,0.6309297535714574,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.882,0.882,0.0,0.0,0.805,0.486,0.2518548425650118
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,3,C3,3-primary,1,C3,True,False,False,1,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.6309297535714574,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.932,0.932,0.0,0.0,0.814,0.497,0.24922927288126057
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,9,C9,3-primary,2,C3,False,True,False,1,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,0.5,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.868,0.868,0.0,0.0,0.8185,0.5005,0.24899547685648826
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,9,C9,3-primary,2,C3,False,True,False,1,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.928,0.928,0.0,0.0,0.8,0.518,0.2632767161344068
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,27,C27,3-primary,3,C3,False,True,False,1,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,0.5,0.21030991785715247,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.868,0.868,0.0,0.0,0.802,0.499,0.2571599940213293
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,27,C27,3-primary,3,C3,False,True,False,1,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.21030991785715247,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.922,0.922,0.0,0.0,0.8,0.5,0.2595857652859227
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,1,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3868528072345416,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.908,0.908,0.0,0.0,0.817,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,1,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3868528072345416,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8145,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,1,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.4184144184766947,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.93,0.93,0.0,0.0,0.738,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,1,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.4184144184766947,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.755,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,1,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.23981246656813146,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.88,0.88,0.0,0.0,0.8155,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,1,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.23981246656813146,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8115,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,1,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.29013960542590617,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.924,0.924,0.0,0.0,0.7475,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,1,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.29013960542590617,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.7425,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,2,C2,2-primary,1,C2,True,False,False,4,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,2,C2,2-primary,1,C2,True,False,False,4,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,4,C4,2-primary,2,C2,False,True,False,4,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,4,C4,2-primary,2,C2,False,True,False,4,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,8,C8,2-primary,3,C2,False,True,False,4,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.33333333333333337,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.898,0.898,0.0,0.0,0.827,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,8,C8,2-primary,3,C2,False,True,False,4,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.33333333333333337,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8195,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,16,C16,2-primary,4,C2,False,True,False,4,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.375,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.934,0.934,0.0,0.0,0.758,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,16,C16,2-primary,4,C2,False,True,False,4,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.375,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.7315,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,32,C32,2-primary,5,C2,False,True,False,4,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.926,0.926,0.0,0.0,0.7415,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,32,C32,2-primary,5,C2,False,True,False,4,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.758,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.886,0.886,0.0,0.0,0.82,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.817,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.21030991785715247,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.876,0.876,0.0,0.0,0.7985,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.21030991785715247,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8065,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.23981246656813146,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.858,0.858,0.0,0.0,0.803,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.23981246656813146,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8065,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.1934264036172708,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.9,0.9,0.0,0.0,0.825,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.1934264036172708,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.81,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,2,C2,2-primary,1,C2,True,False,False,6,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,2,C2,2-primary,1,C2,True,False,False,6,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,4,C4,2-primary,2,C2,False,True,False,6,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.5,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.846,0.846,0.0,0.0,0.8055,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,4,C4,2-primary,2,C2,False,True,False,6,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.5,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8125,1.0,0.0
