setting_id,run_id,dataset,task_preset,architecture,width,n_tasks,seed,base_epochs,finetune_epochs,max_train_samples,max_test_samples,task_definitions_json,task_vector_sign_conflict_fraction,task_vector_active_fraction,task_vector_mean_pairwise_cosine,task_vector_min_pairwise_cosine,triangle_cycle_score,sync_disagreement,method,candidate_kind,candidate_rank,candidate_model_index,candidate_params_json,scale,density,drop_rate,validation_accuracy,validation_loss,accepted,selected,decision_reason,uses_test_metrics_for_selection
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,1,,"{""scale"":0.25}",0.25,,,0.8808554491459967,0.4605717256121215,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,2,,"{""scale"":0.5}",0.5,,,0.8670008040960705,0.4589117463065335,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,3,,"{""scale"":0.75}",0.75,,,0.8403893524490051,0.478747614376724,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,4,,"{""scale"":1.0}",1.0,,,0.821557536625054,0.5190899410334381,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,5,,"{""scale"":1.25}",1.25,,,0.8049235220929835,0.5791947112550431,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,1,,"{""density"":0.2,""scale"":0.5}",0.5,0.2,,0.8281007669351638,0.5017062260678727,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,2,,"{""density"":0.2,""scale"":1.0}",1.0,0.2,,0.759046505669892,0.7413071621092301,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,3,,"{""density"":0.2,""scale"":1.25}",1.25,0.2,,0.7233953907792756,0.9428729186082836,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,4,,"{""density"":0.5,""scale"":0.5}",0.5,0.5,,0.8131939418844004,0.5360770697325432,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,5,,"{""density"":0.5,""scale"":1.0}",1.0,0.5,,0.7253187530676772,0.9212328689955492,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,6,,"{""density"":0.5,""scale"":1.25}",1.25,0.5,,0.6807832644017537,1.2129837671743935,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,7,,"{""density"":1.0,""scale"":0.5}",0.5,1.0,,0.8171149502259459,0.53357302795207,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,8,,"{""density"":1.0,""scale"":1.0}",1.0,1.0,,0.7325728284015863,0.9003728497501294,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,ties_merging,validation_hyperparameter_grid,9,,"{""density"":1.0,""scale"":1.25}",1.25,1.0,,0.6869092398755554,1.177503931261161,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,1,,"{""drop_rate"":0.1,""scale"":0.5}",0.5,,0.1,0.8681233298201692,0.4587245417275334,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,2,,"{""drop_rate"":0.1,""scale"":1.0}",1.0,,0.1,0.819322041744508,0.5224595096240799,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,3,,"{""drop_rate"":0.1,""scale"":1.25}",1.25,,0.1,0.8065997453273014,0.5810881777962974,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,4,,"{""drop_rate"":0.3,""scale"":0.5}",0.5,,0.3,0.8631081991165089,0.4605637847739696,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,5,,"{""drop_rate"":0.3,""scale"":1.0}",1.0,,0.3,0.8193353144028318,0.5242178547578799,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,6,,"{""drop_rate"":0.3,""scale"":1.25}",1.25,,0.3,0.8060460478170821,0.5783519372601599,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,7,,"{""drop_rate"":0.5,""scale"":0.5}",0.5,,0.5,0.8653492681330639,0.4602435841822114,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,8,,"{""drop_rate"":0.5,""scale"":1.0}",1.0,,0.5,0.8170979614769495,0.5270784949068342,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7309,mnist,mnist_digit_subsets,mlp2,64,3,7309,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":598},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":586}]",0.6752471169686985,0.7938964577656675,-0.0263826142505304,-0.4856070121911908,0.0,0.0,dare,validation_hyperparameter_grid,9,,"{""drop_rate"":0.5,""scale"":1.25}",1.25,,0.5,0.8026843111217646,0.5881713435091438,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,1,2.0,"{""candidate_order"":[2,0,1],""soup_indices_after"":[2],""soup_indices_before"":[]}",,,,0.7097136440202133,1.0418940955905818,True,False,accepted_initial_best_validation_model,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,2,0.0,"{""candidate_order"":[2,0,1],""soup_indices_after"":[2,0],""soup_indices_before"":[2]}",,,,0.7501403705783268,0.8127157424421273,True,False,accepted_validation_accuracy_non_decrease,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,3,1.0,"{""candidate_order"":[2,0,1],""soup_indices_after"":[2,0,1],""soup_indices_before"":[2,0]}",,,,0.8377316114542392,0.4779193092102016,True,True,accepted_validation_accuracy_non_decrease,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,1,,"{""scale"":0.25}",0.25,,,0.8856665366405849,0.4420798733723066,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,2,,"{""scale"":0.5}",0.5,,,0.8802141988481219,0.4394868967230271,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,3,,"{""scale"":0.75}",0.75,,,0.85738842614901,0.4510296583810624,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,4,,"{""scale"":1.0}",1.0,,,0.8384061479390867,0.4764389461143197,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,5,,"{""scale"":1.25}",1.25,,,0.8132739420083676,0.5155487125586934,False,False,not_selected_validation_grid,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,ties_merging,validation_hyperparameter_grid,1,,"{""density"":0.2,""scale"":0.5}",0.5,0.2,,0.8456481800172858,0.4593204793205514,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_digit_subsets_mlp2_W64_N3,mnist_mnist_digit_subsets_mlp2_W64_N3_seed7310,mnist,mnist_digit_subsets,mlp2,64,3,7310,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":597},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":584}]",0.706099690984818,0.8112261580381471,-0.0655248639809516,-0.4614687667800226,0.0,0.0,ties_merging,validation_hyperparameter_grid,2,,"{""density"":0.2,""scale"":1.0}",1.0,0.2,,0.769295717552756,0.6356750622314861,False,False,not_selected_validation_grid,False
