residual_id,residual_source,data_origin,layer,setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,triangle_id,i,j,k,matrix_dim,centrality_residual,detected_order,detected_phase,phase_angle,best_root_exponent,best_root_search_order,scalar_residual_best,finite_order_residual_best_search_order,finite_order_residual_min,eigenvalue_spread,condition_number,is_nontrivial_root,explained_as_noncentral_holonomy,fixed_point_fraction,permutation_num_cycles,permutation_max_cycle_length,scalar_residual_d2,scalar_residual_d3,scalar_residual_d4,scalar_residual_d5,scalar_residual_d6,scalar_residual_d8,finite_order_residual_d2,finite_order_residual_d3,finite_order_residual_d4,finite_order_residual_d5,finite_order_residual_d6,finite_order_residual_d8,passes_strict_fpr_0,passes_strict_fpr_001,passes_loose_1e-2,passes_diagnostic_5e-2,diagnostic_only_no_lift,monomial_cycle_trace,monomial_cycle_determinant,combined_torsion_score,policy,policy_false_positive_rate,candidate_label,certified_torsion,loose_uncertain_candidate,estimated_period,estimated_index,index_certification_status,lift_gate_decision
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205:0-1-2:620,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205,mnist,mlp,4,64,input_noise,monomial_activation,4205,0-1-2,0,1,2,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.82915619758885,3.724916106437835,1.0,False,False,0.40625,32.0,22.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0,1.0307764064044151,1.0897247358851685,0.82915619758885,1.0307764064044151,False,False,False,False,,,,2.832642903299859,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205:0-1-2:620,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205,mnist,mlp,4,64,input_noise,monomial_activation,4205,0-1-2,0,1,2,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.82915619758885,3.724916106437835,1.0,False,False,0.40625,32.0,22.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0,1.0307764064044151,1.0897247358851685,0.82915619758885,1.0307764064044151,False,False,False,False,,,,2.832642903299859,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205:0-1-2:620,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205,mnist,mlp,4,64,input_noise,monomial_activation,4205,0-1-2,0,1,2,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.82915619758885,3.724916106437835,1.0,False,False,0.40625,32.0,22.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0,1.0307764064044151,1.0897247358851685,0.82915619758885,1.0307764064044151,False,False,False,False,,,,2.832642903299859,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205:0-1-2:620,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4205,mnist,mlp,4,64,input_noise,monomial_activation,4205,0-1-2,0,1,2,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.82915619758885,3.724916106437835,1.0,False,False,0.40625,32.0,22.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0,1.0307764064044151,1.0897247358851685,0.82915619758885,1.0307764064044151,False,False,False,False,,,,2.832642903299859,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4215:0-2-3:422,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4215,mnist,mlp,4,64,none,monomial_activation,4215,0-2-3,0,2,3,64,0.9205498951034647,1,1+0j,0.0,0.0,2.0,1.103970108290981,1.015504800579495,0.8100925873009825,1.4358719981466759,1.0,False,False,0.390625,36.0,7.0,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.015504800579495,0.9185586535436918,0.9519716382329886,0.9519716382329886,0.8100925873009825,0.9519716382329886,False,False,False,False,,,,2.834612590695428,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4215:0-2-3:422,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4215,mnist,mlp,4,64,none,monomial_activation,4215,0-2-3,0,2,3,64,0.9205498951034647,1,1+0j,0.0,0.0,2.0,1.103970108290981,1.015504800579495,0.8100925873009825,1.4358719981466759,1.0,False,False,0.390625,36.0,7.0,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.015504800579495,0.9185586535436918,0.9519716382329886,0.9519716382329886,0.8100925873009825,0.9519716382329886,False,False,False,False,,,,2.834612590695428,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4215:0-2-3:422,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4215,mnist,mlp,4,64,none,monomial_activation,4215,0-2-3,0,2,3,64,0.9205498951034647,1,1+0j,0.0,0.0,2.0,1.103970108290981,1.015504800579495,0.8100925873009825,1.4358719981466759,1.0,False,False,0.390625,36.0,7.0,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.015504800579495,0.9185586535436918,0.9519716382329886,0.9519716382329886,0.8100925873009825,0.9519716382329886,False,False,False,False,,,,2.834612590695428,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4215:0-2-3:422,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4215,mnist,mlp,4,64,none,monomial_activation,4215,0-2-3,0,2,3,64,0.9205498951034647,1,1+0j,0.0,0.0,2.0,1.103970108290981,1.015504800579495,0.8100925873009825,1.4358719981466759,1.0,False,False,0.390625,36.0,7.0,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.015504800579495,0.9185586535436918,0.9519716382329886,0.9519716382329886,0.8100925873009825,0.9519716382329886,False,False,False,False,,,,2.834612590695428,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4222:0-1-3:449,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4222,mnist,mlp,4,64,none,monomial_activation,4222,0-1-3,0,1,3,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.9682458365518543,3.24037034920393,1.0,False,False,0.40625,32.0,18.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0458250331675945,0.9682458365518543,1.0897247358851685,0.9842509842514764,0.9682458365518543,False,False,False,False,,,,2.9717325422628633,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4222:0-1-3:449,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4222,mnist,mlp,4,64,none,monomial_activation,4222,0-1-3,0,1,3,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.9682458365518543,3.24037034920393,1.0,False,False,0.40625,32.0,18.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0458250331675945,0.9682458365518543,1.0897247358851685,0.9842509842514764,0.9682458365518543,False,False,False,False,,,,2.9717325422628633,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4222:0-1-3:449,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4222,mnist,mlp,4,64,none,monomial_activation,4222,0-1-3,0,1,3,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.9682458365518543,3.24037034920393,1.0,False,False,0.40625,32.0,18.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0458250331675945,0.9682458365518543,1.0897247358851685,0.9842509842514764,0.9682458365518543,False,False,False,False,,,,2.9717325422628633,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_none_monomial_activation_seed4222:0-1-3:449,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_none_monomial_activation,mnist_mlp_N4_W64_none_monomial_activation_seed4222,mnist,mlp,4,64,none,monomial_activation,4222,0-1-3,0,1,3,64,0.9137619698258403,1,1+0j,0.0,0.0,2.0,1.0897247358851685,1.0307764064044151,0.9682458365518543,3.24037034920393,1.0,False,False,0.40625,32.0,18.0,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0897247358851685,1.0307764064044151,1.0458250331675945,0.9682458365518543,1.0897247358851685,0.9842509842514764,0.9682458365518543,False,False,False,False,,,,2.9717325422628633,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220:0-2-3:1642,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220,fashion_mnist,mlp,4,64,none,monomial_activation,4220,0-2-3,0,2,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0606601717798212,0.9354143466934853,2.9066972475455515,1.0,False,False,0.375,30.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,0.9354143466934853,False,False,False,False,,,,2.980473146330338,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220:0-2-3:1642,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220,fashion_mnist,mlp,4,64,none,monomial_activation,4220,0-2-3,0,2,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0606601717798212,0.9354143466934853,2.9066972475455515,1.0,False,False,0.375,30.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,0.9354143466934853,False,False,False,False,,,,2.980473146330338,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220:0-2-3:1642,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220,fashion_mnist,mlp,4,64,none,monomial_activation,4220,0-2-3,0,2,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0606601717798212,0.9354143466934853,2.9066972475455515,1.0,False,False,0.375,30.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,0.9354143466934853,False,False,False,False,,,,2.980473146330338,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220:0-2-3:1642,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4220,fashion_mnist,mlp,4,64,none,monomial_activation,4220,0-2-3,0,2,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0606601717798212,0.9354143466934853,2.9066972475455515,1.0,False,False,0.375,30.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,1.118033988749895,1.0606601717798212,0.9354143466934853,False,False,False,False,,,,2.980473146330338,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220:0-2-3:682,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220,mnist,mlp,4,64,input_noise,monomial_activation,4220,0-2-3,0,2,3,64,0.94463431251199,1,1+0j,0.0,0.0,2.0,1.159202311936963,1.1319231422671772,0.8838834764831844,4.334395257532556,1.0,False,False,0.328125,26.0,22.0,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.1319231422671772,1.118033988749895,1.1319231422671772,1.159202311936963,1.0897247358851685,0.8838834764831844,False,False,False,False,,,,2.9877201009321377,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220:0-2-3:682,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220,mnist,mlp,4,64,input_noise,monomial_activation,4220,0-2-3,0,2,3,64,0.94463431251199,1,1+0j,0.0,0.0,2.0,1.159202311936963,1.1319231422671772,0.8838834764831844,4.334395257532556,1.0,False,False,0.328125,26.0,22.0,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.1319231422671772,1.118033988749895,1.1319231422671772,1.159202311936963,1.0897247358851685,0.8838834764831844,False,False,False,False,,,,2.9877201009321377,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220:0-2-3:682,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220,mnist,mlp,4,64,input_noise,monomial_activation,4220,0-2-3,0,2,3,64,0.94463431251199,1,1+0j,0.0,0.0,2.0,1.159202311936963,1.1319231422671772,0.8838834764831844,4.334395257532556,1.0,False,False,0.328125,26.0,22.0,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.1319231422671772,1.118033988749895,1.1319231422671772,1.159202311936963,1.0897247358851685,0.8838834764831844,False,False,False,False,,,,2.9877201009321377,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220:0-2-3:682,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4220,mnist,mlp,4,64,input_noise,monomial_activation,4220,0-2-3,0,2,3,64,0.94463431251199,1,1+0j,0.0,0.0,2.0,1.159202311936963,1.1319231422671772,0.8838834764831844,4.334395257532556,1.0,False,False,0.328125,26.0,22.0,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.159202311936963,1.1319231422671772,1.118033988749895,1.1319231422671772,1.159202311936963,1.0897247358851685,0.8838834764831844,False,False,False,False,,,,2.9877201009321377,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203:0-1-3:1573,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203,fashion_mnist,mlp,4,64,none,monomial_activation,4203,0-1-3,0,1,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0897247358851685,0.9682458365518543,3.346426919451475,1.0,False,False,0.375,29.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0897247358851685,1.0752906583803283,1.0897247358851685,1.118033988749895,1.0458250331675945,0.9682458365518543,False,False,False,False,,,,3.013304636188707,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203:0-1-3:1573,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203,fashion_mnist,mlp,4,64,none,monomial_activation,4203,0-1-3,0,1,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0897247358851685,0.9682458365518543,3.346426919451475,1.0,False,False,0.375,29.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0897247358851685,1.0752906583803283,1.0897247358851685,1.118033988749895,1.0458250331675945,0.9682458365518543,False,False,False,False,,,,3.013304636188707,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203:0-1-3:1573,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203,fashion_mnist,mlp,4,64,none,monomial_activation,4203,0-1-3,0,1,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0897247358851685,0.9682458365518543,3.346426919451475,1.0,False,False,0.375,29.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0897247358851685,1.0752906583803283,1.0897247358851685,1.118033988749895,1.0458250331675945,0.9682458365518543,False,False,False,False,,,,3.013304636188707,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203:0-1-3:1573,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4203,fashion_mnist,mlp,4,64,none,monomial_activation,4203,0-1-3,0,1,3,64,0.9270248108869579,1,1+0j,0.0,0.0,2.0,1.118033988749895,1.0897247358851685,0.9682458365518543,3.346426919451475,1.0,False,False,0.375,29.0,14.0,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.118033988749895,1.0897247358851685,1.0752906583803283,1.0897247358851685,1.118033988749895,1.0458250331675945,0.9682458365518543,False,False,False,False,,,,3.013304636188707,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200:0-1-2:90,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,mnist,mlp,3,64,input_noise,monomial_activation,4200,0-1-2,0,1,2,64,0.9596345332990055,1,1+0j,0.0,0.0,2.0,1.1989578808281798,1.14564392373896,0.8660254037844386,2.790833516116223,1.0,False,False,0.28125,27.0,14.0,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.14564392373896,1.118033988749895,1.14564392373896,1.0606601717798212,0.8660254037844386,1.14564392373896,False,False,False,False,,,,3.024617817911624,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200:0-1-2:90,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,mnist,mlp,3,64,input_noise,monomial_activation,4200,0-1-2,0,1,2,64,0.9596345332990055,1,1+0j,0.0,0.0,2.0,1.1989578808281798,1.14564392373896,0.8660254037844386,2.790833516116223,1.0,False,False,0.28125,27.0,14.0,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.14564392373896,1.118033988749895,1.14564392373896,1.0606601717798212,0.8660254037844386,1.14564392373896,False,False,False,False,,,,3.024617817911624,strict_fpr_001,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200:0-1-2:90,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,mnist,mlp,3,64,input_noise,monomial_activation,4200,0-1-2,0,1,2,64,0.9596345332990055,1,1+0j,0.0,0.0,2.0,1.1989578808281798,1.14564392373896,0.8660254037844386,2.790833516116223,1.0,False,False,0.28125,27.0,14.0,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.14564392373896,1.118033988749895,1.14564392373896,1.0606601717798212,0.8660254037844386,1.14564392373896,False,False,False,False,,,,3.024617817911624,loose_1e-2,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200:0-1-2:90,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N3_W64_input_noise_monomial_activation,mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,mnist,mlp,3,64,input_noise,monomial_activation,4200,0-1-2,0,1,2,64,0.9596345332990055,1,1+0j,0.0,0.0,2.0,1.1989578808281798,1.14564392373896,0.8660254037844386,2.790833516116223,1.0,False,False,0.28125,27.0,14.0,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.14564392373896,1.118033988749895,1.14564392373896,1.0606601717798212,0.8660254037844386,1.14564392373896,False,False,False,False,,,,3.024617817911624,diagnostic_5e-2,1.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
mnist_mlp_N4_W64_input_noise_monomial_activation_seed4221:0-1-3:685,permutation_c2m3_triangle,fixed_setting_large_artifact,primary_hidden,mnist_mlp_N4_W64_input_noise_monomial_activation,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4221,mnist,mlp,4,64,input_noise,monomial_activation,4221,0-1-3,0,1,3,64,0.939061200082295,1,1+0j,0.0,0.0,2.0,1.14564392373896,1.0897247358851685,0.9682458365518543,3.821461308124479,1.0,False,False,0.34375,27.0,16.0,1.14564392373896,1.14564392373896,1.14564392373896,1.14564392373896,1.14564392373896,1.14564392373896,1.0897247358851685,1.14564392373896,1.0897247358851685,1.14564392373896,1.0897247358851685,0.9682458365518543,False,False,False,False,,,,3.052950960373109,strict_fpr_0,0.0,rejected,False,False,,,not_certified,uncertain_candidate_no_lift
