run_id,primary_type,q_order,primary_depth,candidate_method,validation_accuracy,test_accuracy,delta_vs_fallback,delta_vs_previous_depth,structural_delta_vs_random,lift_implemented,relation_set_id,aggregation_level
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4211,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,2,1,primary_C2_branch_lift,0.8445,0.8145,-0.009000000000000008,,-0.0030000000000000027,True,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,2,1,primary_C2_branch_lift,0.8445,0.8145,-0.009000000000000008,0.0,-0.0030000000000000027,True,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,2,1,primary_C2_branch_lift,0.8445,0.8145,-0.009000000000000008,0.0,-0.0030000000000000027,True,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,fallback,1,0,best_fallback,0.8515,0.8235,0.0,0.0,,True,,
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4212,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,2,1,primary_C2_branch_lift,0.8425,0.813,-0.009500000000000064,,0.0024999999999999467,True,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,2,1,primary_C2_branch_lift,0.8425,0.813,-0.009500000000000064,0.0,0.0024999999999999467,True,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,2,1,primary_C2_branch_lift,0.8425,0.813,-0.009500000000000064,0.0,0.0024999999999999467,True,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,fallback,1,0,best_fallback,0.847,0.8225,0.0,0.0,,True,,
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4213,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,2,1,primary_C2_branch_lift,0.8445,0.821,-0.0040000000000000036,,0.0,True,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,2,1,primary_C2_branch_lift,0.8445,0.821,-0.0040000000000000036,0.0,0.0,True,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,2,1,primary_C2_branch_lift,0.8445,0.821,-0.0040000000000000036,0.0,0.0,True,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,fallback,1,0,best_fallback,0.8475,0.825,0.0,0.0,,True,,
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4214,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,2,1,primary_C2_branch_lift,0.8455,0.827,0.0044999999999999485,,0.01100000000000001,True,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,2,1,primary_C2_branch_lift,0.8455,0.827,0.0044999999999999485,0.0,0.01100000000000001,True,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,2,1,primary_C2_branch_lift,0.8455,0.827,0.0044999999999999485,0.0,0.01100000000000001,True,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,run_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::fashion_mnist_mlp_N3_W64_none_monomial_activation,setting_id
fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4215,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::fashion_mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
