run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity,selector_method,selected_method,selected_branch_lift,best_fallback_method,best_fallback_val_accuracy,best_fallback_val_loss,selector_epsilon,selector_loss_slack
D4_random_noncoherent_null_W24_seed23,D4,random_noncoherent_null,23,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,greedy_soup,0.724,0.707,1.0468165097783357,1.1181035786051463,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.724,1.0468165097783357,0.0,inf
D4_random_noncoherent_null_W24_seed24,D4,random_noncoherent_null,24,24,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.741,0.7085,0.9844315183637254,1.109169099293443,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.741,0.9844315183637254,0.0,inf
D4_random_noncoherent_null_W24_seed25,D4,random_noncoherent_null,25,24,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,unlifted_c2m3_sync,0.724,0.715,1.0525377319355105,1.0865018698241748,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.724,1.0525377319355105,0.0,inf
D4_random_noncoherent_null_W24_seed26,D4,random_noncoherent_null,26,24,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,greedy_soup,0.73,0.749,1.0320353055203964,0.9563325857611397,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.73,1.0320353055203964,0.0,inf
D4_random_noncoherent_null_W24_seed27,D4,random_noncoherent_null,27,24,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,greedy_soup,0.72,0.734,1.066363466359412,1.014175330522622,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.72,1.066363466359412,0.0,inf
D4_random_noncoherent_null_W24_seed28,D4,random_noncoherent_null,28,24,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.696,0.7265,1.1622005898904937,1.0433659642413062,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.696,1.1622005898904937,0.0,inf
D4_random_noncoherent_null_W24_seed29,D4,random_noncoherent_null,29,24,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,greedy_soup,0.722,0.732,1.0585122450881548,1.0223391966103488,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.722,1.0585122450881548,0.0,inf
D4_random_noncoherent_null_W24_seed30,D4,random_noncoherent_null,30,24,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.716,0.6875,1.082593287918363,1.1897195841564994,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.716,1.082593287918363,0.0,inf
D4_random_noncoherent_null_W24_seed31,D4,random_noncoherent_null,31,24,20,2000,1000,2000,8,4,"[2, 3, 0, 1]",2,True,False,greedy_soup,0.728,0.7135,1.040299848436052,1.095309864199408,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.728,1.040299848436052,0.0,inf
D4_random_noncoherent_null_W24_seed32,D4,random_noncoherent_null,32,24,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,unlifted_c2m3_sync,0.73,0.7205,1.0301463804313178,1.0670048243214756,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.73,1.0301463804313178,0.0,inf
D4_random_noncoherent_null_W24_seed33,D4,random_noncoherent_null,33,24,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,unlifted_c2m3_sync,0.723,0.7115,1.0572201353931674,1.0991032060821395,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.723,1.0572201353931674,0.0,inf
D4_random_noncoherent_null_W24_seed34,D4,random_noncoherent_null,34,24,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.73,0.709,1.0304581794357461,1.1088826330568273,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.73,1.0304581794357461,0.0,inf
D4_random_noncoherent_null_W24_seed35,D4,random_noncoherent_null,35,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.741,0.712,0.9906765842939077,1.1012554225219502,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.741,0.9906765842939077,0.0,inf
D4_random_noncoherent_null_W24_seed36,D4,random_noncoherent_null,36,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.711,0.7305,1.1014434427497863,1.0255920026735899,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.711,1.1014434427497863,0.0,inf
D4_random_noncoherent_null_W24_seed37,D4,random_noncoherent_null,37,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,unlifted_c2m3_sync,0.729,0.7085,1.0330624000809456,1.1108737467923036,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.729,1.0330624000809456,0.0,inf
D4_random_noncoherent_null_W24_seed38,D4,random_noncoherent_null,38,24,20,2000,1000,2000,8,4,"[2, 3, 0, 1]",2,True,False,greedy_soup,0.75,0.721,0.9565866595759,1.062695795616091,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.75,0.9565866595759,0.0,inf
D4_random_noncoherent_null_W24_seed39,D4,random_noncoherent_null,39,24,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,greedy_soup,0.72,0.7225,1.0672363571784034,1.0593343504000936,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.72,1.0672363571784034,0.0,inf
D4_random_noncoherent_null_W24_seed40,D4,random_noncoherent_null,40,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.722,0.734,1.0571400215908089,1.0137871069680535,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.722,1.0571400215908089,0.0,inf
D4_random_noncoherent_null_W24_seed41,D4,random_noncoherent_null,41,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,unlifted_weight_average,0.715,0.6815,1.0829611943907045,1.2134603071069432,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_weight_average,False,unlifted_weight_average,0.715,1.0829611943907045,0.0,inf
D4_random_noncoherent_null_W24_seed42,D4,random_noncoherent_null,42,24,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.742,0.7185,0.9823281044396092,1.0755262824930205,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.742,0.9823281044396092,0.0,inf
D4_random_noncoherent_null_W24_seed43,D4,random_noncoherent_null,43,24,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,unlifted_c2m3_sync,0.714,0.705,1.0876111013351857,1.1244242947475955,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.714,1.0876111013351857,0.0,inf
D4_random_noncoherent_null_W24_seed44,D4,random_noncoherent_null,44,24,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.723,0.7165,1.057895567613039,1.080260716894133,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.723,1.057895567613039,0.0,inf
D4_random_noncoherent_null_W24_seed45,D4,random_noncoherent_null,45,24,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.744,0.72,0.9794779007281151,1.0656947791686027,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.744,0.9794779007281151,0.0,inf
D4_random_noncoherent_null_W24_seed46,D4,random_noncoherent_null,46,24,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.744,0.707,0.9737359172421242,1.118468609705076,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.744,0.9737359172421242,0.0,inf
D4_random_noncoherent_null_W24_seed47,D4,random_noncoherent_null,47,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.753,0.713,0.9409004682156827,1.0924045206212087,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.753,0.9409004682156827,0.0,inf
D4_random_noncoherent_null_W24_seed48,D4,random_noncoherent_null,48,24,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,greedy_soup,0.738,0.7265,0.9978521643263487,1.0425875086156298,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.738,0.9978521643263487,0.0,inf
D4_random_noncoherent_null_W24_seed49,D4,random_noncoherent_null,49,24,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.72,0.7195,1.069271699716481,1.0718827907687196,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.72,1.069271699716481,0.0,inf
D4_random_noncoherent_null_W48_seed0,D4,random_noncoherent_null,0,48,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,greedy_soup,0.731,0.7445,1.025582830154483,0.9750968127929361,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.731,1.025582830154483,0.0,inf
D4_random_noncoherent_null_W48_seed1,D4,random_noncoherent_null,1,48,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.745,0.738,0.9753549759417262,1.0007253684037483,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.745,0.9753549759417262,0.0,inf
D4_random_noncoherent_null_W48_seed2,D4,random_noncoherent_null,2,48,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,greedy_soup,0.759,0.724,0.9189992149602445,1.0504657423709662,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.759,0.9189992149602445,0.0,inf
D4_random_noncoherent_null_W48_seed3,D4,random_noncoherent_null,3,48,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,unlifted_c2m3_sync,0.737,0.7485,1.000659204537621,0.9589023787114409,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.737,1.000659204537621,0.0,inf
D4_random_noncoherent_null_W48_seed4,D4,random_noncoherent_null,4,48,20,2000,1000,2000,8,4,"[2, 3, 0, 1]",2,True,False,unlifted_c2m3_sync,0.736,0.7225,1.0075093702353686,1.05815329819451,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.736,1.0075093702353686,0.0,inf
D4_random_noncoherent_null_W48_seed5,D4,random_noncoherent_null,5,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.73,0.739,1.0273216127452436,0.9982918537230668,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.73,1.0273216127452436,0.0,inf
D4_random_noncoherent_null_W48_seed6,D4,random_noncoherent_null,6,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.736,0.7355,1.0068927129553547,1.0088133189679958,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.736,1.0068927129553547,0.0,inf
D4_random_noncoherent_null_W48_seed7,D4,random_noncoherent_null,7,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.724,0.73,1.0530932950409833,1.0302264816320985,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.724,1.0530932950409833,0.0,inf
D4_random_noncoherent_null_W48_seed8,D4,random_noncoherent_null,8,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,unlifted_c2m3_sync,0.712,0.729,1.0975827303607502,1.0332427094822558,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.712,1.0975827303607502,0.0,inf
D4_random_noncoherent_null_W48_seed9,D4,random_noncoherent_null,9,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.746,0.735,0.9718621445426882,1.0108804286778577,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.746,0.9718621445426882,0.0,inf
D4_random_noncoherent_null_W48_seed10,D4,random_noncoherent_null,10,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,unlifted_c2m3_sync,0.715,0.717,1.0851302094600832,1.0825168771959026,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.715,1.0851302094600832,0.0,inf
D4_random_noncoherent_null_W48_seed11,D4,random_noncoherent_null,11,48,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,unlifted_c2m3_sync,0.745,0.6985,0.9674006452670724,1.149803268678797,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.745,0.9674006452670724,0.0,inf
D4_random_noncoherent_null_W48_seed12,D4,random_noncoherent_null,12,48,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,unlifted_c2m3_sync,0.736,0.732,1.0087982328113472,1.0218229622590491,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.736,1.0087982328113472,0.0,inf
D4_random_noncoherent_null_W48_seed13,D4,random_noncoherent_null,13,48,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,unlifted_c2m3_sync,0.727,0.721,1.041423051922191,1.0626665875608057,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.727,1.041423051922191,0.0,inf
D4_random_noncoherent_null_W48_seed14,D4,random_noncoherent_null,14,48,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,greedy_soup,0.716,0.7385,1.0838202014592626,0.9951479278564664,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.716,1.0838202014592626,0.0,inf
D4_random_noncoherent_null_W48_seed15,D4,random_noncoherent_null,15,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.764,0.7285,0.9004823720246464,1.0366895915882497,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.764,0.9004823720246464,0.0,inf
D4_random_noncoherent_null_W48_seed16,D4,random_noncoherent_null,16,48,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,greedy_soup,0.73,0.719,1.0282303173910554,1.071553237851911,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.73,1.0282303173910554,0.0,inf
D4_random_noncoherent_null_W48_seed17,D4,random_noncoherent_null,17,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.747,0.744,0.9617346475594573,0.9769849240814676,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.747,0.9617346475594573,0.0,inf
D4_random_noncoherent_null_W48_seed18,D4,random_noncoherent_null,18,48,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,unlifted_c2m3_sync,0.723,0.731,1.0554074362904824,1.026119780301464,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.723,1.0554074362904824,0.0,inf
D4_random_noncoherent_null_W48_seed19,D4,random_noncoherent_null,19,48,20,2000,1000,2000,8,4,"[2, 3, 0, 1]",2,True,False,greedy_soup,0.754,0.7345,0.9395495308035632,1.012504431673291,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.754,0.9395495308035632,0.0,inf
D4_random_noncoherent_null_W48_seed20,D4,random_noncoherent_null,20,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.753,0.743,0.9423451019358452,0.9829352438106583,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.753,0.9423451019358452,0.0,inf
D4_random_noncoherent_null_W48_seed21,D4,random_noncoherent_null,21,48,20,2000,1000,2000,8,4,"[1, 0, 3, 2]",2,False,False,greedy_soup,0.728,0.74,1.0345629348310659,0.9903926515255111,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.728,1.0345629348310659,0.0,inf
D4_random_noncoherent_null_W48_seed22,D4,random_noncoherent_null,22,48,20,2000,1000,2000,8,4,"[0, 3, 2, 1]",2,False,False,greedy_soup,0.744,0.7305,0.977901012845312,1.0264825125153978,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.744,0.977901012845312,0.0,inf
D4_random_noncoherent_null_W48_seed23,D4,random_noncoherent_null,23,48,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,greedy_soup,0.76,0.7405,0.9162681265104001,0.9889887724296489,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.76,0.9162681265104001,0.0,inf
D4_random_noncoherent_null_W48_seed24,D4,random_noncoherent_null,24,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.738,0.7485,1.0001813181741661,0.9595364809669722,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.738,1.0001813181741661,0.0,inf
D4_random_noncoherent_null_W48_seed25,D4,random_noncoherent_null,25,48,20,2000,1000,2000,8,4,"[1, 2, 3, 0]",4,False,False,greedy_soup,0.748,0.722,0.9599829420504521,1.0574792364181118,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.748,0.9599829420504521,0.0,inf
D4_random_noncoherent_null_W48_seed26,D4,random_noncoherent_null,26,48,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,unlifted_c2m3_sync,0.743,0.724,0.978392776164735,1.0519179415588333,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.743,0.978392776164735,0.0,inf
D4_random_noncoherent_null_W48_seed27,D4,random_noncoherent_null,27,48,20,2000,1000,2000,8,4,"[2, 1, 0, 3]",2,False,False,greedy_soup,0.766,0.7435,0.8875695597071249,0.976695839793415,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.766,0.8875695597071249,0.0,inf
D4_random_noncoherent_null_W48_seed28,D4,random_noncoherent_null,28,48,20,2000,1000,2000,8,4,"[3, 2, 1, 0]",2,False,False,greedy_soup,0.748,0.7235,0.9601446501279188,1.0545097440076547,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.748,0.9601446501279188,0.0,inf
D4_random_noncoherent_null_W48_seed29,D4,random_noncoherent_null,29,48,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,False,greedy_soup,0.739,0.7535,0.9976518480756721,0.9418119567374941,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,1.414213562373095,1.414213562373095,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.739,0.9976518480756721,0.0,inf
