dataset,task_preset,architecture,width,n_tasks,method,method_role,status,n_rows,n_ok_rows,n_unique_seeds,mean_average_test_accuracy,accuracy_ci_low,accuracy_ci_high,mean_worst_task_accuracy,mean_validation_selected_accuracy,mean_interference_score,mean_base_epochs,mean_finetune_epochs,mean_delta_vs_greedy_soup,delta_vs_greedy_ci_low,delta_vs_greedy_ci_high,mean_delta_vs_task_arithmetic,delta_vs_task_arithmetic_ci_low,delta_vs_task_arithmetic_ci_high,mean_delta_vs_ties,delta_vs_ties_ci_low,delta_vs_ties_ci_high,mean_delta_vs_dare,delta_vs_dare_ci_low,delta_vs_dare_ci_high,mean_sign_conflict_fraction,mean_triangle_cycle_score,best_single_model_method_by_mean_accuracy,claim_decision,claim_boundary
mnist,mnist_mod3_subsets,mlp2,64,3,base_model,common_base_reference,ok,20,20,20,0.8503177542621986,0.8476688381834215,0.8528549052028217,0.7961199294532628,0.8642876454231281,0.09974412110523219,3.0,2.0,0.001794532627865935,-0.00019858171663726784,0.0038228248089358582,-0.00020047031158141004,-0.0015497501469723277,0.0011476484420928706,0.001274397413286275,-0.0018498420047031085,0.004058910199882371,0.001135214579659025,-0.0009031856261023315,0.0032914976484420882,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,c2m3_synchronization_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,dare,same_base_task_vector,ok,20,20,20,0.8491825396825396,0.8457976447677836,0.8526101925338035,0.7857142857142858,0.8674440174644603,0.10087933568489123,3.0,2.0,0.00065931804820691,-0.0008592408877131235,0.002277671222810049,-0.0013356848912404336,-0.002826425631981164,0.00011492136978250599,0.0001391828336272551,-0.0022711529982363393,0.0025432098765431695,0.0,0.0,0.0,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,git_rebasin_pairwise_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,20,0,0,,,,,,,,,,,,,,,,,,,,,,,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,greedy_soup,model_soups_validation_descent,ok,20,20,20,0.8485232216343327,0.8454982363315697,0.8519055776014111,0.7815696649029982,0.86229009484322,0.10153865373309814,3.0,2.0,0.0,0.0,0.0,-0.001995002939447343,-0.0035726447677835727,-0.0004828299529687965,-0.0005201352145796498,-0.0022808641975308455,0.0010902336860670356,-0.00065931804820691,-0.0023037992357436343,0.0008133928571428679,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,individual_finetuned_digits_mod0,individual_task_model,ok,20,20,20,0.43275161669606116,0.4259672508818341,0.4392418246619635,0.05008818342151672,0.4405843188590799,0.5173102586713698,3.0,2.0,-0.41577160493827164,-0.4236825947971781,-0.4082667217813052,-0.41776660787771897,-0.425141784244562,-0.4109885251322752,-0.4162917401528513,-0.4234374779541446,-0.40933568121693126,-0.41643092298647844,-0.4241145208700764,-0.40908722442680767,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,individual_finetuned_digits_mod1,individual_task_model,ok,20,20,20,0.5176180188124633,0.5072746582892416,0.5289420561434451,0.2530745149911816,0.5418434164571801,0.43244385655496764,3.0,2.0,-0.33090520282186947,-0.34183282627865963,-0.3201547214873604,-0.33290020576131685,-0.34355335831863604,-0.32198898074661964,-0.33142533803644914,-0.3419962852733686,-0.3208079071134626,-0.33156452087007643,-0.3421774654614932,-0.3209345385067607,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,individual_finetuned_digits_mod2,individual_task_model,ok,20,20,20,0.514061875367431,0.5076907480893592,0.5209212632275132,0.11124999999999999,0.5108338909998157,0.43599999999999994,3.0,2.0,-0.33446134626690177,-0.3422361515285126,-0.32612853101116984,-0.33645634920634915,-0.34403928938859496,-0.3286736588771312,-0.3349814814814815,-0.3429094503233392,-0.3265358612580835,-0.3351206643151087,-0.34252582304526746,-0.3277417511757789,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,individual_finetuned_mean,oracle_summary_not_single_model,oracle_summary,20,20,20,0.950061875367431,0.9489949735449738,0.9511449551734273,0.9261022927689595,,0.0,3.0,2.0,0.10153865373309814,0.09877424309229862,0.10440087448559668,0.09954365079365078,0.09724607216343327,0.10189246031746034,0.10101851851851848,0.09806816945914164,0.10414048353909458,0.10087933568489123,0.09794924676660784,0.10390016534391538,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,slerp_sequential,same_base_interpolation,ok,20,20,20,0.8485199882422105,0.8455143114344504,0.8517917328042328,0.7813932980599647,0.8623861266110057,0.10154188712522043,3.0,2.0,-3.233392122279998e-06,-0.00011757789535567512,0.00010949441504997501,-0.001998236331569625,-0.003543242945326253,-0.0005184891240446632,-0.0005233686067019278,-0.0023055188124632307,0.0011497611699000689,-0.0006625514403291949,-0.002344503233392061,0.0008646641681363844,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,task_arithmetic,same_base_task_vector,ok,20,20,20,0.8505182245737801,0.8477247538212817,0.8535041813639034,0.7903880070546737,0.8665658620263164,0.09954365079365078,3.0,2.0,0.001995002939447343,0.0003910787771898984,0.003582668283362645,0.0,0.0,0.0,0.0014748677248676953,-0.000983318636096418,0.0038291042034096787,0.0013356848912404336,-0.00020277042915931275,0.0028889440035273248,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,ties_merging,same_base_task_vector,ok,20,20,20,0.8490433568489124,0.8456320730452673,0.8526883120223397,0.7872134038800706,0.8648123270649212,0.10101851851851848,3.0,2.0,0.0005201352145796498,-0.00111505364491476,0.0021317092886537293,-0.0014748677248676953,-0.003808524397413238,0.0011401859200470435,0.0,0.0,0.0,-0.0001391828336272551,-0.0026857510288066013,0.002250646678424498,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
mnist,mnist_mod3_subsets,mlp2,64,3,weight_average,same_base_weight_average,ok,20,20,20,0.8485232216343327,0.8454982363315697,0.8519055776014111,0.7815696649029982,0.86229009484322,0.10153865373309814,3.0,2.0,0.0,0.0,0.0,-0.001995002939447343,-0.0035726447677835727,-0.0004828299529687965,-0.0005201352145796498,-0.0022808641975308455,0.0010902336860670356,-0.00065931804820691,-0.0023037992357436343,0.0008133928571428679,0.7917454942960317,0.0,task_arithmetic,supported_exact_setting_delta_vs_greedy,"exact setting only; n_unique_seeds=20; same-base task-vector regime, not independent-seed rebasin"
