setting_id,dataset,dataset_role,architecture,setting_role,conv1_channels,conv2_channels,hidden_units,n_models,seed,epochs,max_train_samples,max_test_samples,augmentation,val_fraction,feature_batches,individual_accuracy_mean,individual_accuracy_max,base_accuracy_gate_passed,base_gate_status,base_gate_decision,cifar_plumbing_threshold,cifar_meaningful_threshold,parameter_count,inference_cost_units,exact_positive_channel_scale_available,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,parameter_count_multiplier,inference_time_multiplier,ensemble_or_extra_capacity,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,is_ensemble,accuracy_delta_vs_c2m3,validation_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,validation_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,validation_delta_vs_weight_average,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv1_max_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,conv2_max_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,fc1_max_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,max_abs_log_scale,soup_selected_labels,soup_ingredient_count,union_candidate_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,greedy_soup,0.64375,1.0280595588684083,0.6464,1.0081839405059814,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,positive_channel_scaled_greedy_soup,0.64375,1.028059539794922,0.6464,1.0081839248657227,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,,,,,,,,,,,,,,,,"[""positive:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,shrinkage_channel_scaled_greedy_soup,0.64375,1.0280595588684083,0.6464,1.0081839389801026,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,0.0,0.25,,,,,,,,,,,,,,"[""shrinkage:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,global_channel_scaled_greedy_soup,0.64375,1.0280595588684083,0.6464,1.0081839389801026,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,0.0,0.25,,,,,,,,,,,,,,"[""global:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,optimized_channel_scaled_greedy_soup,0.64375,1.0280595588684083,0.6464,1.0081839389801026,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,0.0,0.25,conv1+conv2+fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,union_channel_candidate_soup,0.64375,1.028059539794922,0.6464,1.0081839248657227,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,,,,,,,,,,,,,,,,"[""positive:1""]",1.0,18.0,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,ensemble_upper_bound,0.6583333333333333,0.9753968620300293,0.666,0.9573309829711915,True,evaluated,3.0,3.0,True,False,False,False,False,True,0.21580000000000005,0.21583333333333332,0.019600000000000062,0.014583333333333282,0.5636,0.5620833333333333,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8601,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8601,12,12000,10000,True,0.2,8,0.6378,0.6464,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7568123473061455,0.3027838640476968,0.20760995370370372,0.75,0.8838834764831843,0.960143218483576,0.8646755649889202,greedy_safe_selector,0.64375,1.0280595588684083,0.6464,1.0081839405059814,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.19619999999999999,0.20125000000000004,0.0,0.0,0.5439999999999999,0.5475000000000001,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,weight_average,0.14833333333333334,2.2806128819783527,0.1445,2.2814755432128906,True,evaluated,1.0,1.0,False,False,True,True,False,False,-0.3183,-0.31166666666666665,-0.5055000000000001,-0.5104166666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,c2m3_channel_synchronization,0.46,1.668108933766683,0.4628,1.667889411354065,True,evaluated,1.0,1.0,False,True,True,True,False,False,0.0,0.0,-0.18720000000000003,-0.19874999999999993,0.3183,0.31166666666666665,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,positive_channel_scale,0.43041666666666667,1.6724509938557943,0.4228,1.6726397758483886,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.03999999999999998,-0.02958333333333335,-0.2272,-0.22833333333333328,0.2783,0.28208333333333335,reference_raw,1.0,inf,all,0.22583333676025616,0.3106817601778696,1.4898531108531987,1.9001967537706204,0.5116551405889026,6.907755278982137,0.0665415970666848,0.11481010247056628,1.3745494855527975,0.7308572291991872,0.31238233441244617,6.907755278982137,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,shrinkage_channel_scale,0.4633333333333333,1.6681076240539552,0.462,1.6676392818450927,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.0007999999999999674,0.0033333333333332993,-0.188,-0.19541666666666663,0.3175,0.31499999999999995,reference_shrinkage_validation_grid,0.25,0.25,all,0.0019509923623762342,0.03514530646498601,0.0625,0.0017677269015285272,0.03150241162270632,0.0625,0.0007860270456045976,0.014813163669233277,0.0625,0.0015015821031697863,0.02715362725230853,0.0625,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,global_channel_scale,0.4625,1.6682053120930989,0.4614,1.6675940717697144,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.0014000000000000123,0.0025000000000000022,-0.18860000000000005,-0.19624999999999992,0.31689999999999996,0.3141666666666667,global_log_scale_sync_validation_grid,0.25,0.25,all,0.0018962068408881622,0.03382515501987201,0.0625,0.00177595245450575,0.03117515349082863,0.0625,0.0008072275855573207,0.014671797678059645,0.0625,0.0014931289603170774,0.026557368729586764,0.0625,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,optimized_channel_scale,0.46708333333333335,1.6689990679423015,0.4626,1.6696048751831054,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.00019999999999997797,0.00708333333333333,-0.1874,-0.1916666666666666,0.31810000000000005,0.31875,optimized_layer_grid_global,1.0,0.5,fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.03229378963906968,0.08592810035876657,0.5,0.01076459654635656,0.028642700119588856,0.5,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,greedy_soup,0.65875,0.9757188097635905,0.65,0.9780731241226196,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,,,,,,,,,,,,,,,,"[""original:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,positive_channel_scaled_greedy_soup,0.65875,0.9757188065846761,0.65,0.9780731258392334,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,,,,,,,,,,,,,,,,"[""positive:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,shrinkage_channel_scaled_greedy_soup,0.65875,0.97571883837382,0.65,0.9780731296539307,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,0.25,0.25,,,,,,,,,,,,,,"[""shrinkage:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,global_channel_scaled_greedy_soup,0.65875,0.9757188161214193,0.65,0.978073125076294,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,0.25,0.25,,,,,,,,,,,,,,"[""global:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,optimized_channel_scaled_greedy_soup,0.65875,0.9757188161214193,0.65,0.9780731218338012,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,1.0,0.5,fc1,,,,,,,,,,,,,"[""optimized:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,union_channel_candidate_soup,0.65875,0.9757188065846761,0.65,0.9780731258392334,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,,,,,,,,,,,,,,,,"[""positive:2""]",1.0,18.0,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,ensemble_upper_bound,0.6783333333333333,0.9301834551493326,0.6732,0.9282151710510254,True,evaluated,3.0,3.0,True,False,False,False,False,True,0.21040000000000003,0.21833333333333332,0.0232,0.019583333333333397,0.5287000000000001,0.53,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8602,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8602,12,12000,10000,True,0.2,8,0.645,0.65,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7669422692722745,0.24862921972596078,0.21585648148148148,0.82915619758885,0.8477912478906584,0.9540210951546091,0.8769895135447058,greedy_safe_selector,0.65875,0.9757188097635905,0.65,0.9780731241226196,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.18720000000000003,0.19874999999999993,0.0,0.0,0.5055000000000001,0.5104166666666666,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,weight_average,0.115,2.282702204386393,0.1219,2.283747580718994,True,evaluated,1.0,1.0,False,False,True,True,False,False,-0.3548,-0.36333333333333334,-0.5321,-0.52125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,c2m3_channel_synchronization,0.47833333333333333,1.6189590644836427,0.4767,1.5996304847717284,True,evaluated,1.0,1.0,False,True,True,True,False,False,0.0,0.0,-0.1773,-0.15791666666666665,0.3548,0.36333333333333334,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,positive_channel_scale,0.45708333333333334,1.6120994567871094,0.4638,1.5883248222351074,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.012900000000000023,-0.02124999999999999,-0.19020000000000004,-0.17916666666666664,0.3419,0.34208333333333335,reference_raw,1.0,inf,all,0.17238992515865526,0.26375963570977473,1.5366610855164122,0.5236017651211804,0.3523269817969339,5.797908148611657,0.128092074002134,0.13392083023193627,5.757901058754192,0.2746945880939899,0.25000248257954827,5.797908148611657,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,shrinkage_channel_scale,0.48,1.6247916666666666,0.4759,1.6046753604888917,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.0008000000000000229,0.0016666666666666496,-0.17810000000000004,-0.15625,0.354,0.365,reference_shrinkage_validation_grid,0.25,0.5,all,0.004878229021191983,0.0509947118820638,0.125,0.0049899773978565876,0.051416947806615404,0.125,0.0021158523843432257,0.024649573610074887,0.125,0.003994686267797265,0.042353744432918033,0.125,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,global_channel_scale,0.4791666666666667,1.6247543780008953,0.4763,1.6048656330108642,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.00040000000000001146,0.0008333333333333526,-0.17770000000000002,-0.1570833333333333,0.3544,0.3641666666666667,global_log_scale_sync_validation_grid,0.25,0.5,all,0.0049564211114788625,0.05118898611303807,0.125,0.00541534467191327,0.051887597430042044,0.125,0.0018228292031818442,0.021079658515380694,0.125,0.004064864995524659,0.041385414019486935,0.125,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,optimized_channel_scale,0.4816666666666667,1.6213375027974446,0.4753,1.6024386924743652,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.0014000000000000123,0.003333333333333355,-0.17870000000000003,-0.1545833333333333,0.3534,0.3666666666666667,optimized_layer_grid_reference,0.5,inf,fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0320230185005335,0.06696041511596813,2.878950529377096,0.010674339500177833,0.022320138371989377,2.878950529377096,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,greedy_soup,0.63625,1.0436758963267008,0.654,0.991180680656433,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,positive_channel_scaled_greedy_soup,0.63625,1.043675905863444,0.654,0.9911806883811951,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,,,,,,,,,,,,,,,,"[""positive:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,shrinkage_channel_scaled_greedy_soup,0.63625,1.0436759281158448,0.654,0.9911806792259217,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,0.25,0.5,,,,,,,,,,,,,,"[""shrinkage:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,global_channel_scaled_greedy_soup,0.63625,1.0436759185791016,0.654,0.9911806906700135,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,0.25,0.5,,,,,,,,,,,,,,"[""global:1""]",1.0,,,,,
