run_id,source,dataset,architecture,width,group_name,seed,noise_level,chain_signature,expected_chain_signature,chain_matches_expected,depth,quotient_certified,bootstrap_stability,parameter_level_lift,actual_model_logits,claim_boundary,branch_count,capacity_multiplier,inference_multiplier,lift_implemented,prediction_level_lift,uses_validation_for_selection,label_invariance_max_diff,functional_preservation_error,selected_depth_source,c2_minus_norm,method,validation_accuracy,validation_loss,test_accuracy,test_loss,uses_test_for_selection,selected_validation_accuracy,final_coset_law_residual
controlled_smoke_D4_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.0,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,False,False,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,wrong_quotient_control,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,,
controlled_smoke_D4_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.0,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,one_shot_regular_lift,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,,
controlled_smoke_D4_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.0,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,2.011114696664336e-11,sequential_quotient_lift_validation_router,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,0.359375,0.0
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.380515893179856e-11,base_model,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,1.380515893179856e-11,uniform_pool,0.359375,2.2217799393394273,0.34765625,2.23158204287294,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.380515893179856e-11,c2_fourier_plus_minus,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.380515893179856e-11,random_same_branch_count_control,0.359375,2.221779939397053,0.34765625,2.2315820428402846,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,False,False,False,0.0,2.9802322387695312e-08,,1.380515893179856e-11,wrong_quotient_control,0.359375,2.2217799393394273,0.34765625,2.23158204287294,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,1.380515893179856e-11,one_shot_regular_lift,0.359375,2.2217799393394273,0.34765625,2.23158204287294,False,,
controlled_smoke_D4_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,0.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,1.380515893179856e-11,sequential_quotient_lift_validation_router,0.359375,2.2217799393394273,0.34765625,2.23158204287294,False,0.359375,0.0
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,6.507814330688532e-12,base_model,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,uniform_pool,0.296875,2.230251833533926,0.26953125,2.238249675824516,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,c2_fourier_plus_minus,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,random_same_branch_count_control,0.296875,2.230251833542531,0.26953125,2.2382496759095694,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,wrong_quotient_control,0.296875,2.230251833533926,0.26953125,2.238249675824516,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,one_shot_regular_lift,0.296875,2.230251833533926,0.26953125,2.238249675824516,False,,
controlled_smoke_D4_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,1.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,6.507814330688532e-12,sequential_quotient_lift_validation_router,0.296875,2.230251833533926,0.26953125,2.238249675824516,False,0.296875,0.0
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,2.011114696664336e-11,base_model,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,uniform_pool,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,c2_fourier_plus_minus,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,random_same_branch_count_control,0.359375,2.211119883103809,0.34765625,2.2140549708553534,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,False,False,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,wrong_quotient_control,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,False,0.0,2.9802322387695312e-08,,2.011114696664336e-11,one_shot_regular_lift,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,,
controlled_smoke_D4_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,D4,2.0,0.25,C2->C2->C2,C2->C2->C2,True,3.0,True,0.985,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,8.0,8.0,8.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,2.011114696664336e-11,sequential_quotient_lift_validation_router,0.359375,2.2111198829295065,0.34765625,2.214054970838264,False,0.359375,0.0
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.008186260918666e-11,base_model,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,uniform_pool,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,c2_fourier_plus_minus,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,random_same_branch_count_control,0.359375,2.2217799391714714,0.34765625,2.2315820428799045,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,wrong_quotient_control,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,one_shot_regular_lift,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,True,0.0,1.4901161193847656e-08,uniform_pool,1.008186260918666e-11,sequential_quotient_lift_validation_router,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,0.359375,0.0
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,6.507814330688532e-12,base_model,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,uniform_pool,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,c2_fourier_plus_minus,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,random_same_branch_count_control,0.296875,2.2302518335599686,0.26953125,2.2382496759327255,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,wrong_quotient_control,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,one_shot_regular_lift,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,6.507814330688532e-12,sequential_quotient_lift_validation_router,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,0.296875,0.0
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.6073115718881688e-11,base_model,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,uniform_pool,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,c2_fourier_plus_minus,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,random_same_branch_count_control,0.359375,2.2111198828532195,0.34765625,2.2140549709048556,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,wrong_quotient_control,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,one_shot_regular_lift,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
controlled_smoke_S3_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.0,C2->C3,C2->C3,True,2.0,True,0.97,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,1.6073115718881688e-11,sequential_quotient_lift_validation_router,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,0.359375,0.0
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.008186260918666e-11,base_model,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,uniform_pool,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,c2_fourier_plus_minus,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,random_same_branch_count_control,0.359375,2.2217799391714714,0.34765625,2.2315820428799045,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,wrong_quotient_control,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,1.4901161193847656e-08,,1.008186260918666e-11,one_shot_regular_lift,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,,
controlled_smoke_S3_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,0.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,True,0.0,1.4901161193847656e-08,uniform_pool,1.008186260918666e-11,sequential_quotient_lift_validation_router,0.359375,2.2217799392493376,0.34765625,2.231582042865968,False,0.359375,0.0
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,6.507814330688532e-12,base_model,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,uniform_pool,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,c2_fourier_plus_minus,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,random_same_branch_count_control,0.296875,2.2302518335599686,0.26953125,2.2382496759327255,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,wrong_quotient_control,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,6.507814330688532e-12,one_shot_regular_lift,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,,
controlled_smoke_S3_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,1.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,6.507814330688532e-12,sequential_quotient_lift_validation_router,0.296875,2.2302518335291577,0.26953125,2.2382496758286354,False,0.296875,0.0
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.6073115718881688e-11,base_model,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,uniform_pool,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,c2_fourier_plus_minus,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,random_same_branch_count_control,0.359375,2.2111198828532195,0.34765625,2.2140549709048556,False,,
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,False,False,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,wrong_quotient_control,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
controlled_smoke_S3_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,S3,2.0,0.25,C2->C3,C2->C3,True,2.0,True,0.95,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,6.0,6.0,6.0,True,True,False,0.0,2.9802322387695312e-08,,1.6073115718881688e-11,one_shot_regular_lift,0.359375,2.21111988297616,0.34765625,2.2140549708504818,False,,
