run_id,setting_id,dataset,architecture,n_models,width,domain_shift,seed,matching,alignment_variant,alignment_source,alignment_noise,cycle_score_layer,independent_model_draw,single_best_accuracy,mean_individual_accuracy,cycle_score,sync_disagreement,sync_reference,baseline,loss,accuracy,merge_degradation,is_single_model,capacity_matched_to_weight_average,method_note,soup_indices,rank_lift_branches
verify_mnist_mlp2_N3_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1002,mnist,mlp2,3,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9313333333333335,0.9960860906568267,0.3719618055555556,"hidden1:0,hidden2:1",c2m3_cycle_consistent,0.6970987091064453,0.827,0.1080000000000001,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1002,mnist,mlp2,3,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9313333333333335,0.9960860906568267,0.3719618055555556,"hidden1:0,hidden2:1",twisted_rank_lift_2,0.25649591827392576,0.927,0.008000000000000007,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1002,mnist,mlp2,3,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9313333333333335,0.9960860906568267,0.3719618055555556,"hidden1:0,hidden2:1",ensemble_upper_bound,0.21018936347961426,0.935,0.0,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",weight_average,1.879519515991211,0.258,0.676,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",git_rebasin_pairwise,0.33638136291503906,0.912,0.02200000000000002,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",c2m3_cycle_consistent,0.33638136291503906,0.912,0.02200000000000002,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",twisted_rank_lift_2,0.22850736236572267,0.932,0.0020000000000000018,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1003_observed,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.934,0.9323333333333333,0.8970437559004577,0.20399305555555558,"hidden1:0,hidden2:0",ensemble_upper_bound,0.2106028881072998,0.935,-0.0010000000000000009,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",weight_average,1.879519515991211,0.258,0.676,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",git_rebasin_pairwise,0.42496824645996095,0.901,0.03300000000000003,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",c2m3_cycle_consistent,0.42496824645996095,0.901,0.03300000000000003,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",twisted_rank_lift_2,0.2360354118347168,0.929,0.0050000000000000044,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9323333333333333,0.8926785535678563,0.24348958333333334,"hidden1:0,hidden2:0",ensemble_upper_bound,0.2106028881072998,0.935,-0.0010000000000000009,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",weight_average,1.879519515991211,0.258,0.676,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",git_rebasin_pairwise,0.5977238082885742,0.82,0.1140000000000001,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",c2m3_cycle_consistent,0.589199951171875,0.833,0.10100000000000009,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",twisted_rank_lift_2,0.2517138195037842,0.928,0.006000000000000005,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9323333333333333,0.9642030387838445,0.3129340277777778,"hidden1:2,hidden2:0",ensemble_upper_bound,0.2106028881072998,0.935,-0.0010000000000000009,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",weight_average,1.879519515991211,0.258,0.676,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",git_rebasin_pairwise,0.8869450302124023,0.706,0.2280000000000001,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",c2m3_cycle_consistent,0.8549526824951171,0.695,0.2390000000000001,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",twisted_rank_lift_2,0.25917251777648925,0.928,0.006000000000000005,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1003,mnist,mlp2,3,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9323333333333333,0.9802741963348827,0.37760416666666663,"hidden1:1,hidden2:1",ensemble_upper_bound,0.2106028881072998,0.935,-0.0010000000000000009,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",weight_average,1.5745000152587891,0.479,0.45899999999999996,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",git_rebasin_pairwise,0.31324870491027834,0.919,0.018999999999999906,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",c2m3_cycle_consistent,0.3207437286376953,0.919,0.018999999999999906,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",twisted_rank_lift_2,0.22652961349487305,0.932,0.005999999999999894,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1004_observed,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.934,0.8970437559004577,0.1953125,"hidden1:0,hidden2:2",ensemble_upper_bound,0.20611499214172363,0.931,0.006999999999999895,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",weight_average,1.5745000152587891,0.479,0.45899999999999996,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",git_rebasin_pairwise,0.37279442596435547,0.91,0.027999999999999914,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",c2m3_cycle_consistent,0.3718128204345703,0.913,0.02499999999999991,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",twisted_rank_lift_2,0.23831151008605958,0.93,0.007999999999999896,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.934,0.9228014412645875,0.2400173611111111,"hidden1:0,hidden2:1",ensemble_upper_bound,0.20611499214172363,0.931,0.006999999999999895,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",weight_average,1.5745000152587891,0.479,0.45899999999999996,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",git_rebasin_pairwise,0.544053295135498,0.885,0.052999999999999936,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",c2m3_cycle_consistent,0.5223722190856933,0.884,0.05399999999999994,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",twisted_rank_lift_2,0.25395041465759277,0.93,0.007999999999999896,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.934,0.9762812094883317,0.3142361111111111,"hidden1:0,hidden2:1",ensemble_upper_bound,0.20611499214172363,0.931,0.006999999999999895,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",weight_average,1.5745000152587891,0.479,0.45899999999999996,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",git_rebasin_pairwise,0.726309928894043,0.834,0.10399999999999998,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",c2m3_cycle_consistent,0.8179662475585937,0.752,0.18599999999999994,True,True,single model,,
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",twisted_rank_lift_2,0.26609905624389646,0.934,0.0039999999999998925,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N3_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N3_W128_none_S1004,mnist,mlp2,3,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.934,0.9802741963348827,0.3715277777777778,"hidden1:1,hidden2:2",ensemble_upper_bound,0.20611499214172363,0.931,0.006999999999999895,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",weight_average,2.038968994140625,0.269,0.662,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",greedy_soup,0.21252482795715333,0.931,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",git_rebasin_pairwise,0.34306211853027346,0.909,0.02200000000000002,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",c2m3_cycle_consistent,0.36146285247802734,0.896,0.03500000000000003,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",twisted_rank_lift_2,0.28012742614746095,0.923,0.008000000000000007,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1000_observed,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,observed,observed,0.0,hidden2,True,0.931,0.9300000000000002,0.8955500990853986,0.30810546875,"hidden1:1,hidden2:0",ensemble_upper_bound,0.20963116073608398,0.934,-0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",weight_average,2.038968994140625,0.269,0.662,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",greedy_soup,0.21252482795715333,0.931,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",git_rebasin_pairwise,0.4151691741943359,0.902,0.029000000000000026,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",c2m3_cycle_consistent,0.4320303153991699,0.891,0.040000000000000036,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",twisted_rank_lift_2,0.31213169288635256,0.919,0.01200000000000001,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.931,0.9300000000000002,0.9193958619898182,0.353271484375,"hidden1:1,hidden2:0",ensemble_upper_bound,0.20963116073608398,0.934,-0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",weight_average,2.038968994140625,0.269,0.662,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",greedy_soup,0.21252482795715333,0.931,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",git_rebasin_pairwise,0.6421621398925781,0.869,0.062000000000000055,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",c2m3_cycle_consistent,0.6975727462768555,0.868,0.06300000000000006,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",twisted_rank_lift_2,0.39786696243286135,0.92,0.01100000000000001,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.931,0.9300000000000002,0.9609989649944912,0.432373046875,"hidden1:3,hidden2:0",ensemble_upper_bound,0.20963116073608398,0.934,-0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",weight_average,2.038968994140625,0.269,0.662,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",greedy_soup,0.21252482795715333,0.931,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",git_rebasin_pairwise,1.0520265655517578,0.712,0.21900000000000008,True,True,single model,,
