summary_type,target,feature_set,predictor,n_rows,n_fixed_settings,metric,metric_value,bootstrap_ci_low,bootstrap_ci_high,claim_boundary,mae,fixed_setting_id,n_unique_seeds
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-0.5971094019610848,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-0.5971094019610848,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-2.4764147909657535,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-2.4764147909657535,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999936,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999936,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-4.804334981711863,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-4.804334981711863,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999999,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999999,,,stability_diagnostic_only,,fashion_mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.05915416907420723,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.05915416907420723,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999997,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999997,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.6873921382452599,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.6873921382452599,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.20173948701656008,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.20173948701656008,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999998538,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999998538,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-13.949954453315911,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-13.949954453315911,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999999,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999999,,,stability_diagnostic_only,,fashion_mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,0.0016892481013747185,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,0.0016892481013747185,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999961,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999961,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-0.215866504371788,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-0.215866504371788,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-2.0307335773203157,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-2.0307335773203157,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999973,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,0.9999999999999973,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,90,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,90,,r2,-7.058092823122012,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,90,,r2,-7.058092823122012,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,90,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,90,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|3|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.24868759629589476,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.24868759629589476,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999885,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.9999999999999885,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.19249534316849104,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.19249534316849104,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|input_noise|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-0.8909584853564079,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-0.8909584853564079,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.999999999999977,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,0.999999999999977,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|activation,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_only,all_features,120,,auc,0.5,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_only,all_features,120,,r2,-17.670845448296898,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_only,all_features,120,,r2,-17.670845448296898,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,local_quality_only,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,local_quality_only,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_acceptance_auc,candidate_accepted_by_greedy_soup,obstruction_plus_local_quality,all_features,120,,auc,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,validation_margin_after_adding_candidate_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
per_fixed_setting_regression_r2,absolute_validation_degradation_if_rejected_proxy,obstruction_plus_local_quality,all_features,120,,r2,1.0,,,stability_diagnostic_only,,mnist|mlp2|4|128|none|weight,30.0
target_availability,validation_margin_after_adding_candidate,not_modelled_direct_target_unavailable,,1680,,logged_rows,0.0,,,true_candidate_soup_margins_not_logged_for_current_artifacts,,,
target_availability,absolute_validation_degradation_if_rejected,not_modelled_direct_target_unavailable,,1200,,logged_rows,0.0,,,rejected_candidate_after_metrics_not_logged_proxy_only,,,
target_availability,final_ingredient_count,constant_in_fixed_diagnostic_audit,,480,,std,0.0,,,not_regressed_because_final_ingredient_count_is_constant_in_this_audit,,,
