setting_id,dataset,architecture,n_models,setting_role,seed,epochs,max_train_samples,max_test_samples,val_fraction,feature_batches,individual_accuracy_mean,individual_accuracy_max,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,is_ensemble,accuracy_delta_vs_c2m3,validation_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,validation_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,validation_delta_vs_weight_average,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv1_max_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,conv2_max_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,fc1_max_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,max_abs_log_scale,soup_selected_labels,soup_ingredient_count,union_candidate_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
fashion_mnist_cnn_confirmatory_N3_S7601,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7601,5,12000,0,0.2,16,0.8335333333333333,0.8383,206922,1218048,0.6082904405064053,0.10871032115065307,0.20949074074074078,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.8838834764831844,0.9142961773954871,0.899855824248223,optimized_channel_scaled_greedy_soup,0.8475,0.4303984101613363,0.8285,0.4508353879451752,True,evaluated,True,True,True,True,False,0.06020000000000003,0.07791666666666675,0.0,0.0,0.6341,0.6433333333333333,,0.0,1.0,conv1+conv2+fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7601,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7601,5,12000,0,0.2,16,0.8335333333333333,0.8383,206922,1218048,0.6082904405064053,0.10871032115065307,0.20949074074074078,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.8838834764831844,0.9142961773954871,0.899855824248223,union_channel_candidate_soup,0.8516666666666667,0.4280291128158569,0.834,0.4529709784269333,True,evaluated,True,True,True,True,False,0.06569999999999998,0.0820833333333334,0.005499999999999949,0.004166666666666652,0.6396,0.6475,,,,,,,,,,,,,,,,,"[""scaled:1"", ""optimized:1"", ""global:1""]",3.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7601,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7601,5,12000,0,0.2,16,0.8335333333333333,0.8383,206922,1218048,0.6082904405064053,0.10871032115065307,0.20949074074074078,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.8838834764831844,0.9142961773954871,0.899855824248223,ensemble_upper_bound,0.8508333333333333,0.4113588857650757,0.8467,0.42179185419082643,True,evaluated,False,False,False,False,True,0.07840000000000003,0.08125000000000004,0.018199999999999994,0.0033333333333332993,0.6523,0.6466666666666667,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7601,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7601,5,12000,0,0.2,16,0.8335333333333333,0.8383,206922,1218048,0.6082904405064053,0.10871032115065307,0.20949074074074078,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.8838834764831844,0.9142961773954871,0.899855824248223,greedy_safe_selector,0.8516666666666667,0.4280291128158569,0.834,0.4529709784269333,True,evaluated,True,True,True,True,False,0.06569999999999998,0.0820833333333334,0.005499999999999949,0.004166666666666652,0.6396,0.6475,,,,,,,,,,,,,,,,,,,,union_channel_candidate_soup,union_channel_candidate_soup,0.004166666666666652,True
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,weight_average,0.19541666666666666,2.0697949918111167,0.2124,2.051258529663086,True,evaluated,False,True,True,False,False,-0.5487,-0.5733333333333334,-0.628,-0.6554166666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,git_rebasin_pairwise_channel,0.7691666666666667,0.9070662053426107,0.7771,0.9003032524108887,True,evaluated,True,True,True,False,False,0.016000000000000014,0.0004166666666666208,-0.06330000000000002,-0.08166666666666667,0.5647,0.57375,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,c2m3_channel_permutation,0.76875,0.9295477930704753,0.7611,0.9258106921195984,True,evaluated,True,True,True,False,False,0.0,0.0,-0.07930000000000004,-0.08208333333333329,0.5487,0.5733333333333334,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,positive_channel_scale,0.7241666666666666,0.8724413013458252,0.7178,0.8701324548721313,True,evaluated,True,True,True,False,False,-0.043300000000000005,-0.04458333333333342,-0.12260000000000004,-0.1266666666666667,0.5054,0.5287499999999999,reference_raw,1.0,inf,all,1.7250572170676148,0.6188774671645728,6.80932113287546,0.14637511590827948,0.22821384515787022,1.4248108817781113,0.37052952614365037,0.18158829834211057,6.907755278982137,0.7473206197065149,0.34289320355485126,6.907755278982137,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,shrinkage_channel_scale,0.76875,0.9295477930704753,0.7611,0.9258106921195984,True,evaluated,True,True,True,False,False,0.0,0.0,-0.07930000000000004,-0.08208333333333329,0.5487,0.5733333333333334,reference_shrinkage_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,global_channel_scale,0.76875,0.9295477930704753,0.7611,0.9258106921195984,True,evaluated,True,True,True,False,False,0.0,0.0,-0.07930000000000004,-0.08208333333333329,0.5487,0.5733333333333334,global_log_scale_sync_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,optimized_channel_scale,0.76875,0.9295477930704753,0.7611,0.9258106921195984,True,evaluated,True,True,True,False,False,0.0,0.0,-0.07930000000000004,-0.08208333333333329,0.5487,0.5733333333333334,optimized_layer_grid_reference,0.0,1.0,conv1+conv2+fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,greedy_soup,0.8508333333333333,0.4454994217554728,0.8404,0.4414332875728607,True,evaluated,False,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,channel_scaled_greedy_soup,0.8508333333333333,0.4454994217554728,0.8404,0.44143328099250795,True,evaluated,True,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,,,,,,,,,,,,,,,,"[""scaled:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,shrinkage_channel_scaled_greedy_soup,0.8508333333333333,0.44549941221872963,0.8404,0.44143328137397764,True,evaluated,True,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,0.0,1.0,,,,,,,,,,,,,,"[""shrinkage:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,global_channel_scaled_greedy_soup,0.8508333333333333,0.44549941221872963,0.8404,0.44143328137397764,True,evaluated,True,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,0.0,1.0,,,,,,,,,,,,,,"[""global:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,optimized_channel_scaled_greedy_soup,0.8508333333333333,0.44549941221872963,0.8404,0.44143328137397764,True,evaluated,True,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,0.0,1.0,conv1+conv2+fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,union_channel_candidate_soup,0.8508333333333333,0.44549941221872963,0.8404,0.44143328137397764,True,evaluated,True,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,,,,,,,,,,,,,,,,"[""optimized:1"", ""global:1""]",2.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,ensemble_upper_bound,0.8545833333333334,0.4451873826980591,0.8377,0.446226651096344,True,evaluated,False,False,False,False,True,0.0766,0.08583333333333332,-0.0027000000000000357,0.003750000000000031,0.6253,0.6591666666666667,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7602,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7602,5,12000,0,0.2,16,0.8282666666666666,0.8404,206922,1218048,0.6510057714250352,0.23781165539672663,0.1909722222222222,False,False,True,non_brauer_no_central_projective_candidate,0.7499999999999999,0.8477912478906585,0.9395810236483068,0.845790757179655,greedy_safe_selector,0.8508333333333333,0.4454994217554728,0.8404,0.4414332875728607,True,evaluated,False,True,True,True,False,0.07930000000000004,0.08208333333333329,0.0,0.0,0.628,0.6554166666666666,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,weight_average,0.3958333333333333,1.813321615854899,0.3833,1.826822064781189,True,evaluated,False,True,True,False,False,-0.3476,-0.3491666666666667,-0.4627,-0.4608333333333334,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,git_rebasin_pairwise_channel,0.7645833333333333,0.8094124984741211,0.739,0.834115622138977,True,evaluated,True,True,True,False,False,0.008099999999999996,0.019583333333333286,-0.10699999999999998,-0.0920833333333334,0.3557,0.36874999999999997,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,c2m3_channel_permutation,0.745,0.8309633382161459,0.7309,0.8545649345397949,True,evaluated,True,True,True,False,False,0.0,0.0,-0.11509999999999998,-0.11166666666666669,0.3476,0.3491666666666667,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,positive_channel_scale,0.6933333333333334,0.9199972438812256,0.6812,0.9369310382843018,True,evaluated,True,True,True,False,False,-0.049699999999999966,-0.05166666666666664,-0.16479999999999995,-0.16333333333333333,0.29790000000000005,0.29750000000000004,reference_raw,1.0,inf,all,0.45587481903426913,0.4228747082849344,2.206827983660392,0.16986531457281165,0.30519132264159654,2.3988271113560966,0.07647704937336343,0.1435831749635765,1.3914586469151091,0.23407239432681473,0.2905497352967025,2.3988271113560966,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,shrinkage_channel_scale,0.745,0.8309633382161459,0.7309,0.8545649345397949,True,evaluated,True,True,True,False,False,0.0,0.0,-0.11509999999999998,-0.11166666666666669,0.3476,0.3491666666666667,reference_shrinkage_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,global_channel_scale,0.745,0.8309633382161459,0.7309,0.8545649345397949,True,evaluated,True,True,True,False,False,0.0,0.0,-0.11509999999999998,-0.11166666666666669,0.3476,0.3491666666666667,global_log_scale_sync_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,optimized_channel_scale,0.7595833333333334,0.8023214022318522,0.7448,0.8257511779785156,True,evaluated,True,True,True,False,False,0.013900000000000023,0.014583333333333393,-0.10119999999999996,-0.0970833333333333,0.36150000000000004,0.3637500000000001,optimized_layer_grid_reference,1.0,1.0,fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.07392109339386072,0.14256375140390173,1.0,0.02464036446462024,0.04752125046796724,1.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,greedy_soup,0.8566666666666667,0.3935415569941203,0.846,0.4309901754379272,True,evaluated,False,True,True,True,False,0.11509999999999998,0.11166666666666669,0.0,0.0,0.4627,0.4608333333333334,,,,,,,,,,,,,,,,,"[""original:2""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,channel_scaled_greedy_soup,0.8566666666666667,0.3935415808359782,0.846,0.43099019231796265,True,evaluated,True,True,True,True,False,0.11509999999999998,0.11166666666666669,0.0,0.0,0.4627,0.4608333333333334,,,,,,,,,,,,,,,,,"[""scaled:2""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,shrinkage_channel_scaled_greedy_soup,0.8566666666666667,0.39354155540466307,0.846,0.43099016647338867,True,evaluated,True,True,True,True,False,0.11509999999999998,0.11166666666666669,0.0,0.0,0.4627,0.4608333333333334,,0.0,1.0,,,,,,,,,,,,,,"[""shrinkage:2""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,global_channel_scaled_greedy_soup,0.8566666666666667,0.39354155540466307,0.846,0.43099016647338867,True,evaluated,True,True,True,True,False,0.11509999999999998,0.11166666666666669,0.0,0.0,0.4627,0.4608333333333334,,0.0,1.0,,,,,,,,,,,,,,"[""global:2""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,optimized_channel_scaled_greedy_soup,0.8566666666666667,0.39354156494140624,0.846,0.4309901907920837,True,evaluated,True,True,True,True,False,0.11509999999999998,0.11166666666666669,0.0,0.0,0.4627,0.4608333333333334,,1.0,1.0,fc1,,,,,,,,,,,,,"[""optimized:2""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,union_channel_candidate_soup,0.8591666666666666,0.3901373020807902,0.8487,0.42789158749580386,True,evaluated,True,True,True,True,False,0.11780000000000002,0.11416666666666664,0.0027000000000000357,0.0024999999999999467,0.46540000000000004,0.4633333333333333,,,,,,,,,,,,,,,,,"[""global:2"", ""shrinkage:2"", ""c2m3:2"", ""optimized:2""]",4.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,ensemble_upper_bound,0.8679166666666667,0.3750056107838949,0.8485,0.41453768181800843,True,evaluated,False,False,False,False,True,0.11760000000000004,0.12291666666666667,0.0025000000000000577,0.011249999999999982,0.46520000000000006,0.47208333333333335,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7603,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7603,5,12000,0,0.2,16,0.8299666666666666,0.846,206922,1218048,0.6541344920794169,0.12644341752432076,0.21238425925925922,False,False,True,non_brauer_no_central_projective_candidate,0.8660254037844385,0.9185586535436918,0.9437293044088437,0.909437787245658,greedy_safe_selector,0.8591666666666666,0.3901373020807902,0.8487,0.42789158749580386,True,evaluated,True,True,True,True,False,0.11780000000000002,0.11416666666666664,0.0027000000000000357,0.0024999999999999467,0.46540000000000004,0.4633333333333333,,,,,,,,,,,,,,,,,,,,union_channel_candidate_soup,union_channel_candidate_soup,0.0024999999999999467,True
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,weight_average,0.35208333333333336,1.8882066345214843,0.3622,1.8859645530700684,True,evaluated,False,True,True,False,False,-0.42329999999999995,-0.43958333333333327,-0.4866,-0.5066666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,git_rebasin_pairwise_channel,0.7795833333333333,0.7303615792592366,0.7625,0.7470139353752137,True,evaluated,True,True,True,False,False,-0.02300000000000002,-0.012083333333333335,-0.08630000000000004,-0.07916666666666672,0.40029999999999993,0.42749999999999994,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,c2m3_channel_permutation,0.7916666666666666,0.7101302369435628,0.7855,0.7229515929222107,True,evaluated,True,True,True,False,False,0.0,0.0,-0.06330000000000002,-0.06708333333333338,0.42329999999999995,0.43958333333333327,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,positive_channel_scale,0.7691666666666667,0.756791197458903,0.7591,0.7632696506500244,True,evaluated,True,True,True,False,False,-0.02639999999999998,-0.022499999999999964,-0.0897,-0.08958333333333335,0.3969,0.4170833333333333,reference_raw,1.0,inf,all,0.33391811471530136,0.35723245879559684,1.856675716724543,0.08534141545992928,0.1915849226369576,1.14159153107106,0.11451465449084446,0.15628338672360126,2.7114176708632467,0.177924728222025,0.2350335893853852,2.7114176708632467,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,shrinkage_channel_scale,0.7916666666666666,0.7101302369435628,0.7855,0.7229515929222107,True,evaluated,True,True,True,False,False,0.0,0.0,-0.06330000000000002,-0.06708333333333338,0.42329999999999995,0.43958333333333327,reference_shrinkage_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,global_channel_scale,0.7916666666666666,0.7101302369435628,0.7855,0.7229515929222107,True,evaluated,True,True,True,False,False,0.0,0.0,-0.06330000000000002,-0.06708333333333338,0.42329999999999995,0.43958333333333327,global_log_scale_sync_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
