source,family,case_id,setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,alignment_source,alignment_noise_fraction,evidence_role,noise_model,noise_level,has_true_cochain,n_triangles,def_true,def_observed,cochain_distance,direct_lipschitz_lhs,direct_lipschitz_holds,predicted_lower_bound,actual_synchronization_residual,actual_minus_predicted_lower_bound,barrier_target,barrier_target_name,noise_floor,noise_floor_ci_low,noise_floor_ci_high,k_threshold,stable_obstruction,finite_central_gate_passed,real_brauer_claim_allowed,boundary_note
synthetic_mu2,trivial,mu2_trivial_noise0_seed0,,,,,,,,,0,,,,mu2_triangle_bit_flip,0.0,True,32,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,False,True,False,Controlled mu2 cochain-level calibration; not a real model-merging claim.
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4105,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4105,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4105,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9100137361600648,,,,,0.2170138888888889,,0.3649999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4106,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4106,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4106,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9802741963348828,,,,,0.3203125,,0.3689999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4106,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4106,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4106,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8970437559004577,,,,,0.2191840277777778,,0.3689999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4107,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4107,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4107,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9478594305064438,,,,,0.3229166666666666,,0.3625,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4107,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4107,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4107,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.90571104663684,,,,,0.2252604166666666,,0.3625,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4108,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4108,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4108,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3298611111111111,,0.474,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4108,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4108,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4108,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2261284722222222,,0.474,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4109,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4109,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4109,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9437293044088436,,,,,0.3229166666666667,,0.439,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4109,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4109,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4109,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.875,,,,,0.2183159722222222,,0.439,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4110,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4110,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4110,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3259548611111111,,0.4514999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4110,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4110,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4110,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9013878188659972,,,,,0.2235243055555555,,0.4514999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4111,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4111,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4111,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9682458365518544,,,,,0.3268229166666667,,0.5395,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4111,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4111,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4111,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9100137361600648,,,,,0.2313368055555555,,0.5395,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4112,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4112,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4112,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9802741963348828,,,,,0.3224826388888889,,0.5145,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4112,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4112,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4112,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9228014412645876,,,,,0.22265625,,0.5145,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4113,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4113,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4113,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9642030387838444,,,,,0.3259548611111111,,0.5509999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4113,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4113,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4113,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9013878188659972,,,,,0.22265625,,0.5509999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4114,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4114,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4114,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3224826388888889,,0.4615,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4114,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4114,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4114,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9013878188659972,,,,,0.2191840277777778,,0.4615,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4115,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4115,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4115,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9560661587986472,,,,,0.3233506944444444,,0.5165,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4115,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4115,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4115,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9185586535436918,,,,,0.2256944444444444,,0.5165,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4116,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4116,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4116,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9478594305064438,,,,,0.3220486111111111,,0.5445,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4116,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4116,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4116,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8705242673240075,,,,,0.2152777777777778,,0.5445,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4117,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4117,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4117,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3203125,,0.498,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4117,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4117,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4117,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8882919002219934,,,,,0.2204861111111111,,0.498,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4118,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4118,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4118,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9519716382329886,,,,,0.3237847222222222,,0.473,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4118,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4118,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4118,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9354143466934852,,,,,0.2248263888888889,,0.473,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4119,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4119,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4119,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9722718241315028,,,,,0.3237847222222222,,0.5734999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4119,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4119,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4119,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.9142961773954872,,,,,0.2235243055555555,,0.5734999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4120,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4120,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4120,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9478594305064438,,,,,0.3250868055555556,,0.4815,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4120,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4120,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4120,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8926785535678563,,,,,0.2183159722222222,,0.4815,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4121,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4121,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4121,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9519716382329886,,,,,0.3229166666666666,,0.4664999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4121,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4121,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4121,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8660254037844386,,,,,0.2200520833333333,,0.4664999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4122,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4122,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4122,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9478594305064438,,,,,0.3168402777777778,,0.485,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4122,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4122,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4122,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.875,,,,,0.2157118055555555,,0.485,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4123,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4123,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4123,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.9478594305064438,,,,,0.3289930555555556,,0.4484999999999999,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4123,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4123,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4123,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8926785535678563,,,,,0.2209201388888889,,0.4484999999999999,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4124,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4124,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4124,injected_noise,0.15,negative_control_injected_alignment_noise,triangle_defect_bootstrap_proxy_no_saved_activations,0.15,False,1,,0.960143218483576,,,,,0.3211805555555556,,0.3485,weight_merge_degradation,0.0019364792634695767,0.9556308658516125,0.9634597696649492,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
real_fixed_setting_triangle_proxy,real_alignment_unknown_true_cochain,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4124,fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4124,fashion_mnist,mlp2,3.0,128.0,input_noise,activation,4124,observed,0.0,primary_observed_alignment,triangle_defect_bootstrap_proxy_no_saved_activations,0.0,False,1,,0.8926785535678563,,,,,0.2183159722222222,,0.3485,weight_merge_degradation,0.003113808923029557,0.8974020480873427,0.9094858485505128,3.0,True,False,False,"Real fixed-setting truth cochain is unknown; noise floor bootstraps saved triangle defects, not overlap activations. This row cannot certify Brauer/projective classes."
