setting_id,dataset,architecture,n_models,width,seed,epochs,max_train_samples,max_test_samples,val_fraction,matching,sync_reference,sync_disagreement,global_scale_sync_rms_residual,global_scale_sync_max_residual,pairwise_alignment_residual,individual_accuracy_mean,individual_accuracy_min,individual_accuracy_max,individual_accuracy_variance,individual_loss_mean,ladder_final_decision,ladder_selected_level,supports_brauer_projective_interpretation,has_finite_index_candidate,permutation_centrality,permutation_cycle_score,permutation_residual_type,permutation_phase_residual,permutation_detected_order_d,signed_permutation_centrality,signed_permutation_cycle_score,signed_permutation_residual_type,signed_permutation_phase_residual,signed_permutation_detected_order_d,monomial_phase_or_scale_centrality,monomial_phase_or_scale_cycle_score,monomial_phase_or_scale_residual_type,monomial_phase_or_scale_phase_residual,monomial_phase_or_scale_detected_order_d,block_orthogonal_centrality,block_orthogonal_cycle_score,block_orthogonal_residual_type,block_orthogonal_phase_residual,block_orthogonal_detected_order_d,low_rank_GL_centrality,low_rank_GL_cycle_score,low_rank_GL_residual_type,low_rank_GL_phase_residual,low_rank_GL_detected_order_d,monomial_centrality_improvement_from_permutation,method,loss,accuracy,val_loss,val_accuracy,single_best_accuracy,merge_degradation,symmetry_status,is_single_model,capacity_matched_to_weight_average,method_notes,selector_no_test_leakage,evaluation_status,accuracy_delta_vs_c2m3,loss_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,loss_delta_vs_greedy_soup,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,setting_role,accuracy_delta_vs_weight_average,loss_delta_vs_weight_average,validation_delta_vs_weight_average,noncentral_final_decision,non_brauer_or_noncentral_candidate,scale_source,mean_abs_log_scale,max_abs_log_scale,log_scale_variance,scale_synchronization_disagreement,selected_alpha,selected_tau,optimization_steps,optimization_bound,optimization_l2,selector_chose,selector_val_margin,selector_val_accuracy_delta_monomial_minus_c2m3,selector_val_loss_delta_monomial_minus_c2m3,selector_test_accuracy_delta_monomial_minus_c2m3,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,selector_behavior_reference,soup_indices,soup_selected_labels,soup_ingredient_count,soup_selected_types,union_candidate_count,selector_chosen_test_better_than_greedy,selector_chosen_test_tied_with_greedy,selector_chosen_test_better_than_c2m3,selector_pool
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,optimized_monomial_scale,0.5611978071212769,0.8104,0.48825955708821617,0.84375,0.817,0.006599999999999939,validation_optimized_exact_relu_positive_scale,True,True,Validation-loss optimization over exact positive ReLU log-scale gauges before averaging.,True,evaluated,0.031000000000000028,-0.09460272426605221,-0.0050000000000000044,0.041367413663864205,0.030000000000000027,-0.00708333333333333,secondary,0.3816,-0.8445012069702149,0.4008333333333333,False,True,validation_loss_optimized_global_initialization,0.35502896065008827,1.0,0.284778580475519,0.11879153546494314,1.5,0.25,30.0,1.0,0.001,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,validated_ladder_selector,0.6103624445915222,0.798,0.5547728951772054,0.8375,0.817,0.018999999999999906,validation_selected_exact_relu_single_model,True,True,Validation-only selector choosing between C2M3 and raw positive monomial scaling.,True,evaluated,0.01860000000000006,-0.045438086795806854,-0.01739999999999997,0.09053205113410956,0.02375000000000005,-0.013333333333333308,secondary,0.36920000000000003,-0.7953365694999696,0.39458333333333334,False,True,,,,,,,,,,,monomial_scale,0.02375000000000005,0.02375000000000005,-0.04751557985941568,0.01860000000000006,True,False,False,c2m3_or_monomial_alternative,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,greedy_soup,0.5198303934574127,0.8154,0.4492025883992513,0.8508333333333333,0.817,0.0015999999999999348,ordinary_single_model_soup,True,True,Greedy model soup over original models using validation accuracy.,True,evaluated,0.03600000000000003,-0.1359701379299164,0.0,0.0,0.03708333333333336,0.0,secondary,0.3866,-0.8858686206340791,0.40791666666666665,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""original:2""]",1.0,"[""original""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,c2m3_greedy_soup,0.5198303895950317,0.8154,0.44920257727305096,0.8508333333333333,0.817,0.0015999999999999348,exact_relu_permutation_soup,True,True,Greedy soup over C2M3-aligned models using validation accuracy.,True,evaluated,0.03600000000000003,-0.13597014179229738,0.0,-3.862380970609536e-09,0.03708333333333336,0.0,secondary,0.3866,-0.8858686244964601,0.40791666666666665,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""c2m3:2""]",1.0,"[""c2m3""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,monomial_scaled_greedy_soup,0.5198303979873657,0.8154,0.4492025883992513,0.8508333333333333,0.817,0.0015999999999999348,exact_relu_positive_scale_soup,True,True,Greedy soup over raw monomial-scaled aligned models using validation accuracy.,True,evaluated,0.03600000000000003,-0.13597013339996333,0.0,4.529953079313032e-09,0.03708333333333336,0.0,secondary,0.3866,-0.885868616104126,0.40791666666666665,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""monomial:2""]",1.0,"[""monomial""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,shrinkage_monomial_greedy_soup,0.5198303972244263,0.8154,0.4492025931676229,0.8508333333333333,0.817,0.0015999999999999348,exact_relu_positive_scale_soup,True,True,Greedy soup over shrinkage-monomial aligned models using validation accuracy.,True,evaluated,0.03600000000000003,-0.13597013416290282,0.0,3.767013589950352e-09,0.03708333333333336,0.0,secondary,0.3866,-0.8858686168670655,0.40791666666666665,False,True,,,,,,1.5,0.25,,,,,,,,,,,,,[2],"[""shrinkage:2""]",1.0,"[""shrinkage""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,global_monomial_greedy_soup,0.5198303956985474,0.8154,0.44920259634653725,0.8508333333333333,0.817,0.0015999999999999348,global_exact_relu_positive_scale_soup,True,True,Greedy soup over global-monomial aligned models using validation accuracy.,True,evaluated,0.03600000000000003,-0.1359701356887817,0.0,2.2411347222472955e-09,0.03708333333333336,0.0,secondary,0.3866,-0.8858686183929444,0.40791666666666665,False,True,,,,,,1.5,0.25,,,,,,,,,,,,,[2],"[""global:2""]",1.0,"[""global""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,optimized_monomial_greedy_soup,0.5198304240226745,0.8154,0.44920259634653725,0.8508333333333333,0.817,0.0015999999999999348,optimized_exact_relu_positive_scale_soup,True,True,Greedy soup over validation-optimized monomial aligned models.,True,evaluated,0.03600000000000003,-0.13597010736465454,0.0,3.056526187705799e-08,0.03708333333333336,0.0,secondary,0.3866,-0.8858685900688172,0.40791666666666665,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""optimized:2""]",1.0,"[""optimized""]",,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,union_candidate_soup,0.5198303895950317,0.8154,0.44920257727305096,0.8508333333333333,0.817,0.0015999999999999348,validation_selected_union_candidate_single_model_soup,True,True,"Greedy soup over original, C2M3, shrinkage, and global monomial candidates; output is one averaged MLP.",True,evaluated,0.03600000000000003,-0.13597014179229738,0.0,-3.862380970609536e-09,0.03708333333333336,0.0,secondary,0.3866,-0.8858686244964601,0.40791666666666665,False,True,,,,,,,,,,,,,,,,,,,,[5],"[""c2m3:2""]",1.0,"[""c2m3""]",12.0,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,ensemble_upper_bound,0.5098377484321595,0.8258,0.4407833202679952,0.8579166666666667,0.817,-0.00880000000000003,extra_capacity_ensemble,False,False,Prediction ensemble upper bound; not a single merged model.,True,evaluated,0.0464,-0.14596278295516962,0.010399999999999965,-0.00999264502525321,0.04416666666666669,0.00708333333333333,secondary,0.39699999999999996,-0.8958612656593323,0.415,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5301,fashion_mnist,mlp_relu,3,64,5301,5,12000,5000,0.2,activation,0,0.21354166666666666,0.11879153546494314,0.525579147070723,0.6240503390630087,0.8153333333333332,0.8136,0.817,1.928888888888844e-06,0.5300943685531616,gl_diagnostic_only,low_rank_GL,False,False,0.982264602843857,1.2747548783981961,noncentral_permutation_holonomy,0.0,1,0.982264602843857,1.2747548783981961,signed_noncentral_holonomy,0.0,1,0.6393985838068782,1.09566620333026,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5390847524582801,0.8853258298235112,gl_reduces_residual,0.0,1,0.3428660190369788,improved_validated_selector,0.5198303895950317,0.8154,0.44920257727305096,0.8508333333333333,0.817,0.0015999999999999348,validation_selected_single_model_or_soup,True,True,Validation-only regret-minimizing selector over exact single-model merge/soup candidates.,True,evaluated,0.03600000000000003,-0.13597014179229738,0.0,-3.862380970609536e-09,0.03708333333333336,0.0,secondary,0.3866,-0.8858686244964601,0.40791666666666665,False,True,,,,,,,,,,,union_candidate_soup,0.0,,,,False,True,False,greedy_soup,,,,,,False,True,True,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]"
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,weight_average,1.3456206134796143,0.487,1.350503978729248,0.5054166666666666,0.8266,0.3396,ordinary_unaligned_single_model,True,True,Plain parameter average without alignment.,True,evaluated,-0.272,0.6589803835868836,-0.3348,0.8266453691482544,-0.24458333333333337,-0.3291666666666667,secondary,0.0,0.0,0.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,c2m3_permutation,0.6866402298927307,0.759,0.6849360434214274,0.75,0.8266,0.0676,exact_relu_permutation_symmetry,True,True,Cycle-consistent permutation alignment followed by weight averaging.,True,evaluated,0.0,0.0,-0.06279999999999997,0.16766498556137077,0.0,-0.08458333333333334,secondary,0.272,-0.6589803835868836,0.24458333333333337,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,monomial_scale,0.6157835012435913,0.8016,0.6107851346333821,0.8129166666666666,0.8266,0.025000000000000022,exact_relu_positive_scale_symmetry,True,True,Positive hidden-unit rescaling is exact for ReLU when outgoing weights are inversely adjusted.,True,evaluated,0.04259999999999997,-0.07085672864913939,-0.020199999999999996,0.09680825691223138,0.06291666666666662,-0.021666666666666723,secondary,0.3146,-0.729837112236023,0.3075,False,True,reference_raw,0.18987673593043222,1.5482176531008578,0.10419422903584691,0.19444444444444445,1.0,inf,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,shrinkage_monomial_scale,0.6132463176727295,0.8004,0.6069195397694905,0.8141666666666667,0.8266,0.0262,validation_selected_exact_relu_positive_scale,True,True,Reference-based positive scales with validation-selected alpha and clipping.,True,evaluated,0.04139999999999999,-0.07339391222000113,-0.021399999999999975,0.09427107334136964,0.0641666666666667,-0.02041666666666664,secondary,0.3134,-0.7323742958068847,0.3087500000000001,False,True,reference_shrinkage_validation_grid,0.23734591991304024,1.9352720663760723,0.1628034828685108,0.19444444444444445,1.25,2.0,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,global_monomial_scale,0.6145938089370727,0.8022,0.607793337504069,0.8166666666666667,0.8266,0.024399999999999977,validation_selected_global_exact_relu_positive_scale,True,True,Least-squares global positive scale synchronization with validation-selected shrinkage.,True,evaluated,0.043200000000000016,-0.07204642095565794,-0.01959999999999995,0.09561856460571283,0.06666666666666665,-0.017916666666666692,secondary,0.31520000000000004,-0.7310268045425415,0.31125,False,True,global_least_squares_shrinkage_validation_grid,0.22807374688616444,1.4729865543142546,0.13961864779522634,0.11407927301158141,1.25,2.0,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,optimized_monomial_scale,0.5675241568565369,0.806,0.5474807294209798,0.8145833333333333,0.8266,0.02059999999999995,validation_optimized_exact_relu_positive_scale,True,True,Validation-loss optimization over exact positive ReLU log-scale gauges before averaging.,True,evaluated,0.04700000000000004,-0.11911607303619376,-0.015799999999999925,0.04854891252517701,0.06458333333333333,-0.020000000000000018,secondary,0.31900000000000006,-0.7780964566230774,0.3091666666666667,False,True,validation_loss_optimized_global_initialization,0.38080668751354096,1.0,0.3147947502132851,0.11407927301158141,1.25,2.0,30.0,1.0,0.001,,,,,,,,,,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,validated_ladder_selector,0.6157835012435913,0.8016,0.6107851346333821,0.8129166666666666,0.8266,0.025000000000000022,validation_selected_exact_relu_single_model,True,True,Validation-only selector choosing between C2M3 and raw positive monomial scaling.,True,evaluated,0.04259999999999997,-0.07085672864913939,-0.020199999999999996,0.09680825691223138,0.06291666666666662,-0.021666666666666723,secondary,0.3146,-0.729837112236023,0.3075,False,True,,,,,,,,,,,monomial_scale,0.06291666666666662,0.06291666666666662,-0.07415090878804531,0.04259999999999997,True,False,False,c2m3_or_monomial_alternative,,,,,,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,greedy_soup,0.5189752443313599,0.8218,0.4989802678426107,0.8345833333333333,0.8266,0.0048000000000000265,ordinary_single_model_soup,True,True,Greedy model soup over original models using validation accuracy.,True,evaluated,0.06279999999999997,-0.16766498556137077,0.0,0.0,0.08458333333333334,0.0,secondary,0.3348,-0.8266453691482544,0.3291666666666667,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""original:2""]",1.0,"[""original""]",,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,c2m3_greedy_soup,0.5189752398014068,0.8218,0.49898027420043944,0.8345833333333333,0.8266,0.0048000000000000265,exact_relu_permutation_soup,True,True,Greedy soup over C2M3-aligned models using validation accuracy.,True,evaluated,0.06279999999999997,-0.16766499009132385,0.0,-4.529953079313032e-09,0.08458333333333334,0.0,secondary,0.3348,-0.8266453736782075,0.3291666666666667,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""c2m3:2""]",1.0,"[""c2m3""]",,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,monomial_scaled_greedy_soup,0.518975241947174,0.8218,0.4989802630742391,0.8345833333333333,0.8266,0.0048000000000000265,exact_relu_positive_scale_soup,True,True,Greedy soup over raw monomial-scaled aligned models using validation accuracy.,True,evaluated,0.06279999999999997,-0.16766498794555662,0.0,-2.3841858487472223e-09,0.08458333333333334,0.0,secondary,0.3348,-0.8266453715324402,0.3291666666666667,False,True,,,,,,,,,,,,,,,,,,,,[2],"[""monomial:2""]",1.0,"[""monomial""]",,,,,
fashion_mnist_mlp_N3_W64_S5302,fashion_mnist,mlp_relu,3,64,5302,5,12000,5000,0.2,activation,0,0.19444444444444445,0.11407927301158141,0.3698284096494542,0.6266273458798727,0.8236,0.8218,0.8266,4.5600000000000165e-06,0.5191624679088592,gl_diagnostic_only,low_rank_GL,False,False,0.9721462643938925,1.2374368670764582,noncentral_permutation_holonomy,0.0,1,0.9721462643938925,1.2374368670764582,signed_noncentral_holonomy,0.0,1,0.6573239206094967,1.0838212435296486,noncentral_holonomy,0.0,1,,,not_evaluated,,,0.5208670322892388,0.8760741207987579,gl_reduces_residual,0.0,1,0.3148223437843958,shrinkage_monomial_greedy_soup,0.5189752458572388,0.8218,0.4989802678426107,0.8345833333333333,0.8266,0.0048000000000000265,exact_relu_positive_scale_soup,True,True,Greedy soup over shrinkage-monomial aligned models using validation accuracy.,True,evaluated,0.06279999999999997,-0.1676649840354919,0.0,1.5258788677030566e-09,0.08458333333333334,0.0,secondary,0.3348,-0.8266453676223755,0.3291666666666667,False,True,,,,,,1.25,2.0,,,,,,,,,,,,,[2],"[""shrinkage:2""]",1.0,"[""shrinkage""]",,,,,
