setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,model_index,local_seed,val_loss,val_accuracy,test_loss,test_accuracy,checkpoint_saved,checkpoint_path,checkpoint_metadata_json
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2000,mnist,mlp2,3,128,none,activation,2000,0,7039,0.1849827103614807,0.9385,0.2409294864654541,0.9288,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":7039,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2000,mnist,mlp2,3,128,none,activation,2000,1,8048,0.18528224754333497,0.9425,0.23765689268112183,0.9308,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":8048,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2000,mnist,mlp2,3,128,none,activation,2000,2,9057,0.1923091344833374,0.9365,0.24505041489601134,0.93,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2000,""gamma"":0.5,""local_seed"":9057,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2001,mnist,mlp2,3,128,none,activation,2001,0,7040,0.18552312994003295,0.9375,0.24110414257049562,0.9314,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":7040,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2001,mnist,mlp2,3,128,none,activation,2001,1,8049,0.19334212923049926,0.9395,0.2477625253200531,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":8049,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2001,mnist,mlp2,3,128,none,activation,2001,2,9058,0.19787535667419434,0.936,0.25055262680053714,0.9284,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2001,""gamma"":0.5,""local_seed"":9058,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2002,mnist,mlp2,3,128,none,activation,2002,0,7041,0.18787722063064574,0.939,0.24238578119277954,0.9318,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2002,""gamma"":0.5,""local_seed"":7041,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2002,mnist,mlp2,3,128,none,activation,2002,1,8050,0.18617404460906983,0.94,0.24297870781421663,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2002,""gamma"":0.5,""local_seed"":8050,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2002,mnist,mlp2,3,128,none,activation,2002,2,9059,0.19015932559967041,0.941,0.24626738905906678,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2002,""gamma"":0.5,""local_seed"":9059,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2003,mnist,mlp2,3,128,none,activation,2003,0,7042,0.18070639276504516,0.9405,0.2428627112865448,0.9302,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2003,""gamma"":0.5,""local_seed"":7042,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2003,mnist,mlp2,3,128,none,activation,2003,1,8051,0.18713507604599,0.9375,0.23694557023048402,0.932,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2003,""gamma"":0.5,""local_seed"":8051,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2003,mnist,mlp2,3,128,none,activation,2003,2,9060,0.18814738702774048,0.9415,0.24271299247741698,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2003,""gamma"":0.5,""local_seed"":9060,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2004,mnist,mlp2,3,128,none,activation,2004,0,7043,0.18403025102615356,0.9415,0.23477322244644164,0.932,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2004,""gamma"":0.5,""local_seed"":7043,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2004,mnist,mlp2,3,128,none,activation,2004,1,8052,0.185554518699646,0.939,0.24640733914375304,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2004,""gamma"":0.5,""local_seed"":8052,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2004,mnist,mlp2,3,128,none,activation,2004,2,9061,0.1830701985359192,0.9385,0.24085209050178527,0.9336,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2004,""gamma"":0.5,""local_seed"":9061,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2005,mnist,mlp2,3,128,none,activation,2005,0,7044,0.17286090660095216,0.9425,0.22771518497467041,0.9322,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2005,""gamma"":0.5,""local_seed"":7044,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2005,mnist,mlp2,3,128,none,activation,2005,1,8053,0.1832776026725769,0.9405,0.23446645007133485,0.9332,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2005,""gamma"":0.5,""local_seed"":8053,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2005,mnist,mlp2,3,128,none,activation,2005,2,9062,0.1941097106933594,0.9355,0.24718879816532136,0.9282,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2005,""gamma"":0.5,""local_seed"":9062,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2006,mnist,mlp2,3,128,none,activation,2006,0,7045,0.19410758352279664,0.941,0.2505196210861206,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2006,""gamma"":0.5,""local_seed"":7045,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2006,mnist,mlp2,3,128,none,activation,2006,1,8054,0.17484162855148316,0.942,0.23165161995887756,0.9328,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2006,""gamma"":0.5,""local_seed"":8054,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2006,mnist,mlp2,3,128,none,activation,2006,2,9063,0.18988975715637207,0.941,0.24428476529121398,0.9304,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2006,""gamma"":0.5,""local_seed"":9063,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,0,7046,0.1887560682296753,0.9415,0.24144709587097168,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2007,""gamma"":0.5,""local_seed"":7046,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,1,8055,0.18265249490737914,0.9415,0.23693593125343324,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2007,""gamma"":0.5,""local_seed"":8055,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,2,9064,0.19167418718338014,0.939,0.24666950409412383,0.9298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2007,""gamma"":0.5,""local_seed"":9064,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,0,7047,0.19369314336776733,0.9365,0.2501476518630981,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2008,""gamma"":0.5,""local_seed"":7047,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,1,8056,0.19106461668014527,0.9395,0.24389636487960814,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2008,""gamma"":0.5,""local_seed"":8056,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,2,9065,0.1750955286026001,0.9415,0.22930339517593384,0.9334,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2008,""gamma"":0.5,""local_seed"":9065,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2009,mnist,mlp2,3,128,none,activation,2009,0,7048,0.18053835821151734,0.9425,0.23438184673786164,0.9312,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2009,""gamma"":0.5,""local_seed"":7048,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2009,mnist,mlp2,3,128,none,activation,2009,1,8057,0.17900300216674805,0.945,0.23152276697158813,0.9342,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2009,""gamma"":0.5,""local_seed"":8057,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2009,mnist,mlp2,3,128,none,activation,2009,2,9066,0.18907199621200563,0.942,0.24661342873573303,0.9288,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2009,""gamma"":0.5,""local_seed"":9066,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2010,mnist,mlp2,3,128,none,activation,2010,0,7049,0.17763259363174438,0.9415,0.23168251929283143,0.9324,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":7049,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2010,mnist,mlp2,3,128,none,activation,2010,1,8058,0.18359885549545288,0.939,0.2415869155406952,0.9314,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":8058,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2010,mnist,mlp2,3,128,none,activation,2010,2,9067,0.18603151369094847,0.9415,0.23718516116142274,0.9314,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2010,""gamma"":0.5,""local_seed"":9067,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2011,mnist,mlp2,3,128,none,activation,2011,0,7050,0.1881105933189392,0.9395,0.24250349111557007,0.9302,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":7050,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2011,mnist,mlp2,3,128,none,activation,2011,1,8059,0.18015778827667236,0.941,0.23288684191703796,0.9306,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":8059,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2011,mnist,mlp2,3,128,none,activation,2011,2,9068,0.17987560749053955,0.9405,0.2302248116016388,0.9336,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2011,""gamma"":0.5,""local_seed"":9068,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2012,mnist,mlp2,3,128,none,activation,2012,0,7051,0.18213119840621947,0.9405,0.23319627990722655,0.932,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":7051,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2012,mnist,mlp2,3,128,none,activation,2012,1,8060,0.17744902753829955,0.9435,0.23431623275279997,0.9344,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":8060,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2012,mnist,mlp2,3,128,none,activation,2012,2,9069,0.1834119839668274,0.939,0.23920386292934417,0.929,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2012,""gamma"":0.5,""local_seed"":9069,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2013,mnist,mlp2,3,128,none,activation,2013,0,7052,0.18154946565628052,0.938,0.23409100008010864,0.9324,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2013,""gamma"":0.5,""local_seed"":7052,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2013,mnist,mlp2,3,128,none,activation,2013,1,8061,0.18467232704162598,0.9395,0.24088231983184816,0.9294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":2013,""gamma"":0.5,""local_seed"":8061,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}"
