setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,selector,selector_fold,selected_method,selection_reason,selected_val_accuracy,selected_val_loss,selected_test_accuracy,selected_test_loss,greedy_val_accuracy,greedy_test_accuracy,greedy_test_loss,single_best_val_accuracy,single_best_test_accuracy,single_best_test_loss,paired_delta_vs_greedy_soup,paired_delta_vs_single_best_model,paired_loss_delta_vs_greedy_soup,paired_loss_delta_vs_single_best_model,selected_is_single_model,selected_is_extra_capacity,selected_is_no_merge,selected_is_soup,selected_exact_relu_symmetry,selected_parameter_count_multiplier,selected_inference_time_multiplier,false_challenger,is_challenger_selection,validation_safe,test_used_for_selection,mean_cycle_score,max_cycle_score,nonidentity_triangle_fraction,sync_disagreement,pairwise_alignment_residual_mean,activation_assignment_similarity_mean,combined_obstruction_score,monomial_defect_score,linear_mode_connectivity_barrier,c2m3_barrier_delta_vs_git_rebasin,c2m3_barrier_delta_vs_weight_average,monomial_barrier_delta_vs_c2m3
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,3,128,input_noise,activation,3014,best_validation_selector,4,greedy_soup,best_validation_accuracy_no_test,0.8595,0.4333590717315674,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.23046875,0.2847618261973063,0.6806176567527776,0.6689448497361229,,0.0001459643244743,-0.0001459643244743,0.0401358008384704,0.0001459643244743
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,3,128,input_noise,activation,3014,obstruction_rule_selector,4,greedy_soup,default_greedy_boundary,0.8595,0.4333590717315674,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.23046875,0.2847618261973063,0.6806176567527776,0.6689448497361229,,0.0001459643244743,-0.0001459643244743,0.0401358008384704,0.0001459643244743
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,3,128,input_noise,activation,3014,logistic_or_tree_selector,4,greedy_soup,logistic_score=0.477237,0.8595,0.4333590717315674,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.23046875,0.2847618261973063,0.6806176567527776,0.6689448497361229,,0.0001459643244743,-0.0001459643244743,0.0401358008384704,0.0001459643244743
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3014,fashion_mnist,mlp2,3,128,input_noise,activation,3014,conservative_lcb_selector,4,greedy_soup,no_positive_validation_lcb,0.8595,0.4333590717315674,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.8595,0.8292,0.489652530002594,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.23046875,0.2847618261973063,0.6806176567527776,0.6689448497361229,,0.0001459643244743,-0.0001459643244743,0.0401358008384704,0.0001459643244743
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,3,128,input_noise,activation,3019,greedy_baseline_selector,4,greedy_soup,fixed_greedy_boundary,0.8555,0.4346095218658447,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2235243055555555,0.281162828207016,0.6907011401587321,0.6535790544995288,,0.0,0.0,0.0335242263972759,0.0
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,3,128,input_noise,activation,3019,best_validation_selector,4,greedy_soup,best_validation_accuracy_no_test,0.8555,0.4346095218658447,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2235243055555555,0.281162828207016,0.6907011401587321,0.6535790544995288,,0.0,0.0,0.0335242263972759,0.0
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,3,128,input_noise,activation,3019,obstruction_rule_selector,4,greedy_soup,default_greedy_boundary,0.8555,0.4346095218658447,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2235243055555555,0.281162828207016,0.6907011401587321,0.6535790544995288,,0.0,0.0,0.0335242263972759,0.0
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,3,128,input_noise,activation,3019,logistic_or_tree_selector,4,greedy_soup,logistic_score=0.456185,0.8555,0.4346095218658447,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2235243055555555,0.281162828207016,0.6907011401587321,0.6535790544995288,,0.0,0.0,0.0335242263972759,0.0
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3019,fashion_mnist,mlp2,3,128,input_noise,activation,3019,conservative_lcb_selector,4,greedy_soup,no_positive_validation_lcb,0.8555,0.4346095218658447,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.8555,0.8284,0.4913409178733826,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.8926785535678563,0.8926785535678563,1.0,0.2235243055555555,0.281162828207016,0.6907011401587321,0.6535790544995288,,0.0,0.0,0.0335242263972759,0.0
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3024,fashion_mnist,mlp2,3,128,input_noise,activation,3024,greedy_baseline_selector,4,greedy_soup,fixed_greedy_boundary,0.8555,0.4399040470123291,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2083333333333333,0.2821000317732493,0.7120444648414074,0.6542940697497656,,0.0112378671765327,-0.0112378671765327,0.0124648734927177,0.0112378671765327
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3024,fashion_mnist,mlp2,3,128,input_noise,activation,3024,best_validation_selector,4,greedy_soup,best_validation_accuracy_no_test,0.8555,0.4399040470123291,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2083333333333333,0.2821000317732493,0.7120444648414074,0.6542940697497656,,0.0112378671765327,-0.0112378671765327,0.0124648734927177,0.0112378671765327
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3024,fashion_mnist,mlp2,3,128,input_noise,activation,3024,obstruction_rule_selector,4,greedy_soup,default_greedy_boundary,0.8555,0.4399040470123291,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2083333333333333,0.2821000317732493,0.7120444648414074,0.6542940697497656,,0.0112378671765327,-0.0112378671765327,0.0124648734927177,0.0112378671765327
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3024,fashion_mnist,mlp2,3,128,input_noise,activation,3024,logistic_or_tree_selector,4,greedy_soup,logistic_score=0.470419,0.8555,0.4399040470123291,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2083333333333333,0.2821000317732493,0.7120444648414074,0.6542940697497656,,0.0112378671765327,-0.0112378671765327,0.0124648734927177,0.0112378671765327
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3024,fashion_mnist,mlp2,3,128,input_noise,activation,3024,conservative_lcb_selector,4,greedy_soup,no_positive_validation_lcb,0.8555,0.4399040470123291,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.8555,0.8254,0.4984544753074646,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2083333333333333,0.2821000317732493,0.7120444648414074,0.6542940697497656,,0.0112378671765327,-0.0112378671765327,0.0124648734927177,0.0112378671765327
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3029,fashion_mnist,mlp2,3,128,input_noise,activation,3029,greedy_baseline_selector,4,greedy_soup,fixed_greedy_boundary,0.856,0.4353400077819824,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.22265625,0.2804155647754669,0.7068833358795624,0.6653361139925283,,0.022761482745409,-0.0216298624873161,0.0759468153119087,0.022761482745409
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3029,fashion_mnist,mlp2,3,128,input_noise,activation,3029,best_validation_selector,4,greedy_soup,best_validation_accuracy_no_test,0.856,0.4353400077819824,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.22265625,0.2804155647754669,0.7068833358795624,0.6653361139925283,,0.022761482745409,-0.0216298624873161,0.0759468153119087,0.022761482745409
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3029,fashion_mnist,mlp2,3,128,input_noise,activation,3029,obstruction_rule_selector,4,greedy_soup,default_greedy_boundary,0.856,0.4353400077819824,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.22265625,0.2804155647754669,0.7068833358795624,0.6653361139925283,,0.022761482745409,-0.0216298624873161,0.0759468153119087,0.022761482745409
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3029,fashion_mnist,mlp2,3,128,input_noise,activation,3029,logistic_or_tree_selector,4,greedy_soup,logistic_score=0.501310,0.856,0.4353400077819824,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.22265625,0.2804155647754669,0.7068833358795624,0.6653361139925283,,0.022761482745409,-0.0216298624873161,0.0759468153119087,0.022761482745409
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed3029,fashion_mnist,mlp2,3,128,input_noise,activation,3029,conservative_lcb_selector,4,greedy_soup,no_positive_validation_lcb,0.856,0.4353400077819824,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.856,0.827,0.4938570315361023,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.22265625,0.2804155647754669,0.7068833358795624,0.6653361139925283,,0.022761482745409,-0.0216298624873161,0.0759468153119087,0.022761482745409
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3000,fashion_mnist,mlp2,3,128,none,activation,3000,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.862,0.4238042640686035,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2191840277777778,0.2921773294607798,0.7038092494549346,0.6681097535018589,,0.0229800678789615,-0.0002213940024375,0.0986937023699283,-0.0009347945451736
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3000,fashion_mnist,mlp2,3,128,none,activation,3000,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.862,0.4238042640686035,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2191840277777778,0.2921773294607798,0.7038092494549346,0.6681097535018589,,0.0229800678789615,-0.0002213940024375,0.0986937023699283,-0.0009347945451736
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3000,fashion_mnist,mlp2,3,128,none,activation,3000,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.862,0.4238042640686035,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2191840277777778,0.2921773294607798,0.7038092494549346,0.6681097535018589,,0.0229800678789615,-0.0002213940024375,0.0986937023699283,-0.0009347945451736
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3000,fashion_mnist,mlp2,3,128,none,activation,3000,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.386335,0.862,0.4238042640686035,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2191840277777778,0.2921773294607798,0.7038092494549346,0.6681097535018589,,0.0229800678789615,-0.0002213940024375,0.0986937023699283,-0.0009347945451736
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3000,fashion_mnist,mlp2,3,128,none,activation,3000,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.862,0.4238042640686035,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.862,0.8298,0.477403061580658,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9228014412645876,0.9228014412645876,1.0,0.2191840277777778,0.2921773294607798,0.7038092494549346,0.6681097535018589,,0.0229800678789615,-0.0002213940024375,0.0986937023699283,-0.0009347945451736
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,fashion_mnist,mlp2,3,128,none,activation,3005,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.862,0.4216157913208008,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.0123127400875091,0.0120154805481433,0.1947111748158931,-0.0120602399110794
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,fashion_mnist,mlp2,3,128,none,activation,3005,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.862,0.4216157913208008,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.0123127400875091,0.0120154805481433,0.1947111748158931,-0.0120602399110794
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,fashion_mnist,mlp2,3,128,none,activation,3005,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.862,0.4216157913208008,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.0123127400875091,0.0120154805481433,0.1947111748158931,-0.0120602399110794
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,fashion_mnist,mlp2,3,128,none,activation,3005,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.380599,0.862,0.4216157913208008,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.0123127400875091,0.0120154805481433,0.1947111748158931,-0.0120602399110794
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3005,fashion_mnist,mlp2,3,128,none,activation,3005,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.862,0.4216157913208008,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.862,0.8334,0.4823863949775696,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9185586535436918,0.9185586535436918,1.0,0.2196180555555555,0.2993242541948954,0.6894957721039342,0.6689605593292541,,0.0123127400875091,0.0120154805481433,0.1947111748158931,-0.0120602399110794
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3010,fashion_mnist,mlp2,3,128,none,activation,3010,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.865,0.4178202114105224,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2209201388888889,0.2924017906188965,0.66749400793924,0.661075357002859,,0.0,0.0,0.1293215937912464,0.0
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3010,fashion_mnist,mlp2,3,128,none,activation,3010,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.865,0.4178202114105224,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2209201388888889,0.2924017906188965,0.66749400793924,0.661075357002859,,0.0,0.0,0.1293215937912464,0.0
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3010,fashion_mnist,mlp2,3,128,none,activation,3010,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.865,0.4178202114105224,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2209201388888889,0.2924017906188965,0.66749400793924,0.661075357002859,,0.0,0.0,0.1293215937912464,0.0
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3010,fashion_mnist,mlp2,3,128,none,activation,3010,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.365756,0.865,0.4178202114105224,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2209201388888889,0.2924017906188965,0.66749400793924,0.661075357002859,,0.0,0.0,0.1293215937912464,0.0
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3010,fashion_mnist,mlp2,3,128,none,activation,3010,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.865,0.4178202114105224,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.865,0.8326,0.475964138174057,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2209201388888889,0.2924017906188965,0.66749400793924,0.661075357002859,,0.0,0.0,0.1293215937912464,0.0
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3015,fashion_mnist,mlp2,3,128,none,activation,3015,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.86,0.427932258605957,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9437293044088436,0.9437293044088436,1.0,0.2170138888888889,0.3018773794174194,0.7045867829632092,0.6792962693666409,,0.0051078721880912,0.0096595436334609,0.1137392073869705,-0.0056583732366561
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3015,fashion_mnist,mlp2,3,128,none,activation,3015,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.86,0.427932258605957,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9437293044088436,0.9437293044088436,1.0,0.2170138888888889,0.3018773794174194,0.7045867829632092,0.6792962693666409,,0.0051078721880912,0.0096595436334609,0.1137392073869705,-0.0056583732366561
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3015,fashion_mnist,mlp2,3,128,none,activation,3015,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.86,0.427932258605957,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9437293044088436,0.9437293044088436,1.0,0.2170138888888889,0.3018773794174194,0.7045867829632092,0.6792962693666409,,0.0051078721880912,0.0096595436334609,0.1137392073869705,-0.0056583732366561
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3015,fashion_mnist,mlp2,3,128,none,activation,3015,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.372197,0.86,0.427932258605957,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9437293044088436,0.9437293044088436,1.0,0.2170138888888889,0.3018773794174194,0.7045867829632092,0.6792962693666409,,0.0051078721880912,0.0096595436334609,0.1137392073869705,-0.0056583732366561
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3015,fashion_mnist,mlp2,3,128,none,activation,3015,conservative_lcb_selector,0,greedy_soup,no_positive_validation_lcb,0.86,0.427932258605957,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.86,0.8338,0.480841619682312,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9437293044088436,0.9437293044088436,1.0,0.2170138888888889,0.3018773794174194,0.7045867829632092,0.6792962693666409,,0.0051078721880912,0.0096595436334609,0.1137392073869705,-0.0056583732366561
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3020,fashion_mnist,mlp2,3,128,none,activation,3020,greedy_baseline_selector,0,greedy_soup,fixed_greedy_boundary,0.861,0.4245046615600586,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2196180555555555,0.2943909466266632,0.6994444340622673,0.6598001099415113,,0.0248945243656635,0.0,0.2276365272700786,0.0094981491565704
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3020,fashion_mnist,mlp2,3,128,none,activation,3020,best_validation_selector,0,greedy_soup,best_validation_accuracy_no_test,0.861,0.4245046615600586,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2196180555555555,0.2943909466266632,0.6994444340622673,0.6598001099415113,,0.0248945243656635,0.0,0.2276365272700786,0.0094981491565704
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3020,fashion_mnist,mlp2,3,128,none,activation,3020,obstruction_rule_selector,0,greedy_soup,default_greedy_boundary,0.861,0.4245046615600586,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2196180555555555,0.2943909466266632,0.6994444340622673,0.6598001099415113,,0.0248945243656635,0.0,0.2276365272700786,0.0094981491565704
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed3020,fashion_mnist,mlp2,3,128,none,activation,3020,logistic_or_tree_selector,0,greedy_soup,logistic_score=0.397981,0.861,0.4245046615600586,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.861,0.834,0.4801649470329284,0.0,0.0,0.0,0.0,True,False,False,True,False,1.0,1.0,False,False,True,False,0.9013878188659972,0.9013878188659972,1.0,0.2196180555555555,0.2943909466266632,0.6994444340622673,0.6598001099415113,,0.0248945243656635,0.0,0.2276365272700786,0.0094981491565704
