source,setting_id,diagnostic_level,n_models,width,seed,block_size,partition_method,block_assignment,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,scalar_projective_candidate,residual_type,pairwise_feature_alignment_residual,global_feature_alignment_residual,global_sync_residual,max_global_sync_residual,accepted_global_sync,permutation_centrality,pairwise_block_centrality,global_block_centrality,improvement_permutation_to_pairwise_block,improvement_permutation_to_global_block,improvement_pairwise_block_to_global_block,remains_noncentral,expected_outcome,merge_evaluated,block_merge_notes,c2m3_accuracy,monomial_accuracy,greedy_soup_accuracy,ensemble_accuracy
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",0-1-3,0.8099491185632489,0.7405591199190196,0.0,1,False,noncentral_holonomy,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",0-2-3,0.5672387652829555,0.5439462031364384,0.0,1,False,noncentral_holonomy,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",1-2-3,0.5182574133995771,0.5005551910243319,0.0,1,False,noncentral_holonomy,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",0-1-2,7.693131972280025e-16,7.693131972280025e-16,0.0,1,False,gauge_trivial,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",0-1-3,4.940056062638242e-16,4.940056062638242e-16,0.0,1,False,gauge_trivial,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",0-2-3,6.409979458712952e-16,6.409979458712952e-16,0.0,1,False,gauge_trivial,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,activation_correlation,"6,9,12,4,5,2,0,1,5,15,12,7,11,13,9,1,10,6,7,3,14,2,13,8,14,10,11,8,0,15,3,4",1-2-3,7.262090890112706e-16,7.262090890112706e-16,0.0,1,False,gauge_trivial,0.7227122654004926,0.7270279255751309,0.0982460054618326,1.4142135623730954,True,0.9631193590650388,0.5715009373941372,6.576314595935981e-16,0.39161842167090155,0.9631193590650381,0.5715009373941365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-1-2,0.7179684725524583,0.6701112951835791,0.0,1,False,noncentral_holonomy,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-1-3,0.7377753562304092,0.6857429972720007,0.0,1,False,noncentral_holonomy,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-2-3,0.42786542124617166,0.41795965188434,0.0,1,False,noncentral_holonomy,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",1-2-3,0.6461952798083761,0.6115370063028204,0.0,1,False,noncentral_holonomy,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-1-2,5.925349894973492e-16,6.009264093792494e-16,0.0,1,False,gauge_trivial,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-1-3,3.5789796637982647e-16,3.5789796637982647e-16,0.0,1,False,gauge_trivial,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",0-2-3,5.613731007355547e-16,5.572409948692952e-16,0.0,1,False,gauge_trivial,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,2,output_weight_similarity,"12,9,13,10,2,11,7,5,2,11,8,13,0,3,9,5,4,12,14,0,1,14,15,1,6,15,6,4,7,8,3,10",1-2-3,5.564076380815942e-16,5.61918531050167e-16,0.0,1,False,gauge_trivial,0.7174535458815975,0.7216553064341222,0.10923543967847063,1.4142135623730954,True,0.9631193590650388,0.5963377376606851,5.194959754196346e-16,0.36678162140435366,0.9631193590650382,0.5963377376606845,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-1-2,0.9099428294626387,0.8103095879907396,0.0,1,False,noncentral_holonomy,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-1-3,0.6903331892572641,0.6479063008749377,0.0,1,False,noncentral_holonomy,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-2-3,0.8522287112808654,0.7709851580588286,0.0,1,False,noncentral_holonomy,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",1-2-3,0.7286867139921097,0.6786002050023643,0.0,1,False,noncentral_holonomy,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-1-2,1.3150394497256185e-15,1.256318369958307e-15,0.0,1,False,gauge_trivial,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-1-3,1.4020970384155251e-15,1.3799443274687551e-15,0.0,1,False,gauge_trivial,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",0-2-3,1.3883649134671806e-15,1.302476694463384e-15,0.0,1,False,gauge_trivial,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,contiguous,"0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7",1-2-3,1.307888465836523e-15,1.2900968647364897e-15,0.0,1,False,gauge_trivial,0.647734913670469,0.6594201844842621,0.21789353075732312,1.0146923774815733,False,0.9631193590650388,0.7269503129817175,1.307209064156734e-15,0.23616904608332123,0.9631193590650374,0.7269503129817162,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-1-2,0.5764762178156473,0.5520098564310978,0.0,1,False,noncentral_holonomy,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-1-3,0.8523237283411539,0.7710520430644204,0.0,1,False,noncentral_holonomy,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-2-3,0.7627908520015917,0.7051330101828197,0.0,1,False,noncentral_holonomy,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",1-2-3,0.7051355935639635,0.6598562090371541,0.0,1,False,noncentral_holonomy,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-1-2,1.4301033373787924e-15,1.41385050020031e-15,0.0,1,False,gauge_trivial,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-1-3,1.2916533207062524e-15,1.2916533207062524e-15,0.0,1,False,gauge_trivial,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",0-2-3,1.4078952869478174e-15,1.3440700607043376e-15,0.0,1,False,gauge_trivial,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,activation_correlation,"6,2,6,0,0,2,0,1,5,7,5,4,3,4,2,1,5,3,4,3,7,2,6,1,7,5,6,1,0,7,3,4",1-2-3,1.3450930037353246e-15,1.314387978891963e-15,0.0,1,False,gauge_trivial,0.6680272969914792,0.6799226806924331,0.21999100445509698,1.0287157622423961,False,0.9631193590650388,0.6720127796788731,1.3409904651257157e-15,0.2911065793861657,0.9631193590650374,0.6720127796788717,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-1-2,0.6554989733234348,0.6192922685504678,0.0,1,False,noncentral_holonomy,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-1-3,0.6992778959747157,0.6551426367508427,0.0,1,False,noncentral_holonomy,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-2-3,0.6071899493621526,0.5785313011091396,0.0,1,False,noncentral_holonomy,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",1-2-3,0.5173991354917726,0.49978574731774017,0.0,1,False,noncentral_holonomy,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-1-2,1.3217543535074709e-15,1.3217543535074709e-15,0.0,1,False,gauge_trivial,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-1-3,1.1600843705250937e-15,1.1000955770530765e-15,0.0,1,False,gauge_trivial,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",0-2-3,1.2501434645758463e-15,1.2220986883323947e-15,0.0,1,False,gauge_trivial,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,4,output_weight_similarity,"6,6,7,7,1,3,1,3,1,3,2,4,0,0,6,3,4,2,5,0,2,7,6,2,5,7,5,4,1,4,0,5",1-2-3,1.4379118629565901e-15,1.2779282961800053e-15,0.0,1,False,gauge_trivial,0.6440604789094949,0.6529909279420186,0.18182128312052848,1.0027960783856236,False,0.9631193590650388,0.5881879884320477,1.2304692287682369e-15,0.3749313706329911,0.9631193590650375,0.5881879884320464,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-2,0.6098967882531534,0.5808467190076129,0.0,1,False,noncentral_holonomy,0.5314152383590901,0.5417827586673386,0.2274697666397178,0.7451203412906299,False,0.9631193590650388,0.6339361009361384,1.9084592910540913e-15,0.32918325812890037,0.9631193590650369,0.6339361009361365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-3,0.6383203110055666,0.6049366656306964,0.0,1,False,noncentral_holonomy,0.5314152383590901,0.5417827586673386,0.2274697666397178,0.7451203412906299,False,0.9631193590650388,0.6339361009361384,1.9084592910540913e-15,0.32918325812890037,0.9631193590650369,0.6339361009361365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-2-3,0.7156520288013505,0.6682674738159595,0.0,1,False,noncentral_holonomy,0.5314152383590901,0.5417827586673386,0.2274697666397178,0.7451203412906299,False,0.9631193590650388,0.6339361009361384,1.9084592910540913e-15,0.32918325812890037,0.9631193590650369,0.6339361009361365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,pairwise_block_procrustes,4,32,1701,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",1-2-3,0.732614731927018,0.6816935452902849,0.0,1,False,noncentral_holonomy,0.5314152383590901,0.5417827586673386,0.2274697666397178,0.7451203412906299,False,0.9631193590650388,0.6339361009361384,1.9084592910540913e-15,0.32918325812890037,0.9631193590650369,0.6339361009361365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
real_mnist,mnist_mlp_N4_W32_S1701,global_block_synchronization,4,32,1701,8,contiguous,"0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3",0-1-2,1.9545121962361027e-15,1.8487789897247367e-15,0.0,1,False,gauge_trivial,0.5314152383590901,0.5417827586673386,0.2274697666397178,0.7451203412906299,False,0.9631193590650388,0.6339361009361384,1.9084592910540913e-15,0.32918325812890037,0.9631193590650369,0.6339361009361365,True,,False,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,0.754,0.741,0.8,0.813
